Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.05568786285217791
P_charged_centers,1.0,1.0,0.020335901264446794
N_charged_centers,1.0,1.0,-0.0020455398853480317
N_charged_centers,0.0,0.0,0.006463081486166105
cLogP,9.3028,9.3028,-0.030374501568478627
cLogP,9.784,9.784,0.027751012047848692
cLogP,12.515,12.515,0.02235412412102299
cLogP,6.12,6.12,-0.030049781655774203
Hbond_D,3.0,3.0,0.0012550526473069845
Hbond_D,2.0,2.0,0.006488291048734143
Hbond_D,0.0,0.0,-0.0017290114236133932
Hbond_A,10.0,10.0,-0.0001894145593272169
Hbond_A,9.0,9.0,-0.0003357865570033977
Hbond_A,4.0,4.0,0.0008304526382527133
Hbond_A,8.0,8.0,-0.0008384596726249953
Double_bonds,1.0,1.0,-5.975675182304768e-05
Double_bonds,2.0,2.0,2.1163206892416472e-05
Double_bonds,0.0,0.0,-5.296971754268088e-05
Size,"(372.0, 471.0)",421.5,-0.005377569419716343
Size,"(273.0, 372.0)",322.5,-0.0026065268281201567
Size,"(174.0, 273.0)",223.5,0.004762268176598387
Size,"(471.0, 570.0)",520.5,-0.0005938281684299216
Size,"(1263.0, 1362.0)",1312.5,0.016333212616722433
Size,"(75.0, 174.0)",124.5,-0.00446982055511101
Size,"(867.0, 966.0)",916.5,-0.008329921908107678
Size,"(1857.0, 1956.0)",1906.5,-0.0010168405545365226
Size,"(966.0, 1065.0)",1015.5,-0.011770807328996567
Size,"(1164.0, 1263.0)",1213.5,-0.007607514360449452
Size,"(1065.0, 1164.0)",1114.5,-0.0036185246837906727
Size,"(1659.0, 1758.0)",1708.5,-0.008792322183582564
Size,"(669.0, 768.0)",718.5,0.004752819961773654
Size,"(570.0, 669.0)",619.5,0.007928052286234645
Size,"(768.0, 867.0)",817.5,0.0001429693471474945
Size,"(1461.0, 1560.0)",1510.5,-0.0008358972005695349
Size,"(1560.0, 1659.0)",1609.5,0.0015648205881222594
Size,"(1758.0, 1857.0)",1807.5,0.0022871853640640126
PDI,0.292666667,0.292666667,0.002697638689561518
PDI,0.187666667,0.187666667,0.004833910400766357
PDI,0.408666667,0.408666667,0.002612321638209415
PDI,0.359666667,0.359666667,0.0014083121313884564
PDI,0.308666667,0.308666667,0.0017994001512013093
PDI,0.374333333,0.374333333,0.0026979688183879826
PDI,0.257,0.257,0.007763846028202924
PDI,0.367333333,0.367333333,0.006393682523488118
PDI,0.301,0.301,0.005402454701439553
PDI,0.5935,0.5935,-0.018597105118870094
PDI,0.445,0.445,0.006958065713724209
PDI,0.466166667,0.466166667,0.006404578335763302
PDI,0.062333333,0.062333333,0.0005690211883854693
PDI,0.177666667,0.177666667,0.003311071719074115
PDI,0.699333333,0.699333333,-0.011242870169258578
PDI,0.298,0.298,0.0017380208011983477
PDI,0.319666667,0.319666667,0.0027458827843883852
PDI,0.671,0.671,-0.012842720032104711
PDI,0.285666667,0.285666667,0.0045972741993254565
PDI,0.286333333,0.286333333,0.00819341654815333
PDI,0.296333333,0.296333333,0.006219625001137787
PDI,0.565833333,0.565833333,-0.011195572029824106
PDI,0.429666667,0.429666667,0.006451348358971507
PDI,0.270666667,0.270666667,0.010000094477961774
PDI,0.301666667,0.301666667,-0.0062247917748549835
PDI,0.512666667,0.512666667,-0.0035574336472026387
PDI,0.621666667,0.621666667,-0.017648846273413517
PDI,0.463333333,0.463333333,0.006057021948942703
PDI,0.442333333,0.442333333,0.005340903213455965
PDI,0.252,0.252,0.005478778292605205
PDI,0.283333333,0.283333333,0.0012862418888417043
PDI,0.240333333,0.240333333,0.008872844339129299
PDI,0.281333333,0.281333333,0.009009259820776865
PDI,0.537333333,0.537333333,-0.01660080214634476
PDI,0.436166667,0.436166667,0.006391815692670831
PDI,0.323,0.323,0.004497793204668483
PDI,0.320333333,0.320333333,0.0056781746003345054
PDI,0.568333333,0.568333333,-0.010339525319002455
PDI,0.293,0.293,0.002107459177287678
PDI,0.251,0.251,0.005526662732311282
PDI,0.263,0.263,0.00970488676070302
PDI,0.273666667,0.273666667,0.009779325775635114
PDI,0.252666667,0.252666667,0.006692079077774256
PDI,0.257333333,0.257333333,0.00944072811093592
PDI,0.268333333,0.268333333,0.016507072360261228
PDI,0.3755,0.3755,0.00689989343985449
PDI,0.288833333,0.288833333,0.008071292438497753
PDI,0.234333333,0.234333333,0.012466751610045177
PDI,0.579,0.579,-0.005842093900289216
PDI,0.492333333,0.492333333,0.004556930532690497
PDI,0.215333333,0.215333333,-0.002700611982499932
PDI,0.760333333,0.760333333,-0.013745497017562874
PDI,0.693666667,0.693666667,-0.021835786358965048
PDI,0.461,0.461,0.012750250274732734
PDI,0.716333333,0.716333333,-0.015556561575243497
PDI,0.147333333,0.147333333,-0.006048819927622618
PDI,0.683333333,0.683333333,-0.022688841425261556
PDI,0.131333333,0.131333333,-0.007983432083451307
