3.000000000000000000e+00,5.000000000000000000e+00,1.585689745788920746e-02,2.000000000000000000e+00
4.000000000000000000e+00,1.400000000000000000e+01,1.522536824571452119e-01,3.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.689530233661631353e-01,2.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.388203950927136665e-01,2.000000000000000000e+00
1.500000000000000000e+01,1.600000000000000000e+01,5.987345920268282162e-01,5.000000000000000000e+00
1.100000000000000000e+01,1.200000000000000000e+01,6.554312872301308879e-01,2.000000000000000000e+00
8.000000000000000000e+00,1.300000000000000000e+01,7.892703412304775679e-01,2.000000000000000000e+00
7.000000000000000000e+00,1.700000000000000000e+01,7.898928091509919147e-01,3.000000000000000000e+00
1.000000000000000000e+01,1.900000000000000000e+01,9.582355299179581287e-01,3.000000000000000000e+00
9.000000000000000000e+00,2.000000000000000000e+01,9.600913545294803564e-01,3.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.100262606941933452e+00,6.000000000000000000e+00
1.800000000000000000e+01,2.100000000000000000e+01,1.183088646626623719e+00,8.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+01,1.475904203532355075e+00,1.400000000000000000e+01
