P_charged_centers,N_charged_centers,Hbond_D,Double_bonds,Size,PDI,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
1,0,0,2,157.6333333,0.228333333,4,0.199600798,60,9.090909091
1,0,0,2,133.6333333,0.194,8,0.199600798,60,9.090909091
1,0,0,2,139.3666667,0.264333333,12,0.199600798,60,9.090909091
1,0,0,2,138.7666667,0.140333333,4,0.199600798,80,9.090909091
1,0,0,2,143.8333333,0.207,8,0.199600798,80,9.090909091
1,0,0,2,581.7333333,0.704333333,12,0.199600798,80,9.090909091
1,0,0,2,137.3,0.147333333,4,0.199600798,20,50.0
1,0,0,2,899.4,0.383333333,8,0.199600798,20,50.0
1,0,0,2,158.2333333,0.258666667,12,0.199600798,20,50.0
1,0,0,2,214.0333333,0.282,4,0.199600798,40,50.0
1,0,0,2,173.5,0.248333333,8,0.199600798,40,50.0
1,0,0,2,217.2,0.522333333,12,0.199600798,40,50.0
1,0,0,2,218.4,0.214,4,0.199600798,60,50.0
1,0,0,2,152.1333333,0.246333333,8,0.199600798,60,50.0
1,0,0,2,101.8666667,0.231333333,12,0.199600798,60,50.0
1,0,0,2,200.6,0.364,4,0.199600798,80,50.0
1,0,0,2,133.7333333,0.264333333,8,0.199600798,80,50.0
1,0,0,2,223.2,0.314333333,12,0.199600798,80,50.0
1,0,0,2,265.1,0.339333333,4,0.99009901,20,0.497512438
1,0,0,2,576.1666667,0.390666667,8,0.99009901,20,0.497512438
1,0,0,2,453.7333333,0.368333333,12,0.99009901,20,0.497512438
1,0,0,2,157.1,0.253333333,4,0.99009901,40,0.497512438
1,0,0,2,161.9333333,0.634666667,8,0.99009901,40,0.497512438
1,0,0,2,154.0333333,0.321666667,12,0.99009901,40,0.497512438
1,0,0,2,187.9,0.252666667,4,0.99009901,60,0.497512438
1,0,0,2,151.0666667,0.26,8,0.99009901,60,0.497512438
1,0,0,2,165.1666667,0.227,12,0.99009901,60,0.497512438
1,0,0,2,152.2,0.155,4,0.99009901,80,0.497512438
1,0,0,2,143.4666667,0.167666667,8,0.99009901,80,0.497512438
1,0,0,2,119.9666667,0.237,12,0.99009901,80,0.497512438
1,0,0,2,269.6333333,0.338666667,4,0.99009901,20,0.99009901
1,0,0,2,115.6666667,0.283333333,8,0.99009901,20,0.99009901
1,0,0,2,388.5666667,0.348666667,12,0.99009901,20,0.99009901
1,0,0,2,176.5,0.311333333,4,0.99009901,40,0.99009901
1,0,0,2,214.0333333,0.314666667,8,0.99009901,40,0.99009901
1,0,0,2,199.2,0.431,12,0.99009901,40,0.99009901
1,0,0,2,182.5333333,0.252,4,0.99009901,60,0.99009901
1,0,0,2,155.6333333,0.269,8,0.99009901,60,0.99009901
1,0,0,2,181.7,0.266666667,12,0.99009901,60,0.99009901
1,0,0,2,175.7,0.143666667,4,0.99009901,80,0.99009901
1,0,0,2,162.9666667,0.154333333,8,0.99009901,80,0.99009901
1,0,0,2,128.4666667,0.179,12,0.99009901,80,0.99009901
1,0,0,2,298.2666667,0.356666667,4,0.99009901,20,1.960784314
1,0,0,2,139.2,0.262333333,8,0.99009901,20,1.960784314
1,0,0,2,307.7,0.539333333,12,0.99009901,20,1.960784314
1,0,0,2,162.2333333,0.378,4,0.99009901,40,1.960784314
1,0,0,2,223.1333333,0.318,8,0.99009901,40,1.960784314
1,0,0,2,242.6666667,0.782666667,12,0.99009901,40,1.960784314
1,0,0,2,207.0333333,0.238333333,4,0.99009901,60,1.960784314
1,0,0,2,154.4666667,0.284666667,8,0.99009901,60,1.960784314
1,0,0,2,170.7333333,0.238333333,12,0.99009901,60,1.960784314
1,0,0,2,149.4333333,0.106333333,4,0.99009901,80,1.960784314
1,0,0,2,171.1333333,0.235,8,0.99009901,80,1.960784314
1,0,0,2,163.5333333,0.214,12,0.99009901,80,1.960784314
1,0,0,2,1760.0,0.536,4,0.99009901,20,9.090909091
1,0,0,2,171.1666667,0.473666667,8,0.99009901,20,9.090909091
1,0,0,2,224.7333333,0.667333333,12,0.99009901,20,9.090909091
1,0,0,2,166.5666667,0.488666667,4,0.99009901,40,9.090909091
1,0,0,2,146.1333333,0.331,8,0.99009901,40,9.090909091
1,0,0,2,231.5,0.267666667,12,0.99009901,40,9.090909091
1,0,0,2,161.8333333,0.254333333,4,0.99009901,60,9.090909091
1,0,0,2,137.9,0.27,8,0.99009901,60,9.090909091
1,0,0,2,150.0,0.260666667,12,0.99009901,60,9.090909091
1,0,0,2,169.0,0.172333333,4,0.99009901,80,9.090909091
1,0,0,2,125.6,0.137,8,0.99009901,80,9.090909091
1,0,0,2,136.8666667,0.203,12,0.99009901,80,9.090909091
1,0,0,2,322.6333333,0.253,4,0.99009901,20,50.0
1,0,0,2,130.5333333,0.249666667,8,0.99009901,20,50.0
1,0,0,2,401.8333333,0.549333333,12,0.99009901,20,50.0
1,0,0,2,161.9,0.303,4,0.99009901,40,50.0
1,0,0,2,345.8666667,0.653,8,0.99009901,40,50.0
1,0,0,2,354.4666667,0.356333333,12,0.99009901,40,50.0
1,0,0,2,202.1,0.265333333,4,0.99009901,60,50.0
1,0,0,2,139.7,0.281666667,8,0.99009901,60,50.0
1,0,0,2,122.8,0.189333333,12,0.99009901,60,50.0
1,0,0,2,152.7666667,0.206666667,4,0.99009901,80,50.0
1,0,0,2,134.0,0.192,8,0.99009901,80,50.0
1,0,0,2,194.4666667,0.301666667,12,0.99009901,80,50.0
1,0,0,2,183.1333333,0.629333333,4,9.090909091,20,0.497512438
1,0,0,2,151.5333333,0.402,8,9.090909091,20,0.497512438
1,0,0,2,766.5666667,0.907333333,12,9.090909091,20,0.497512438
1,0,0,2,99.71,0.181666667,4,9.090909091,40,0.497512438
1,0,0,2,247.2666667,0.368666667,8,9.090909091,40,0.497512438
1,0,0,2,400.6,0.535333333,12,9.090909091,40,0.497512438
1,0,0,2,1350.666667,0.896,4,9.090909091,60,0.497512438
1,0,0,2,297.0,0.258333333,8,9.090909091,60,0.497512438
1,0,0,2,134.1333333,0.257,12,9.090909091,60,0.497512438
1,0,0,2,165.4666667,0.175,4,9.090909091,80,0.497512438
1,0,0,2,110.9666667,0.174666667,8,9.090909091,80,0.497512438
1,0,0,2,128.5333333,0.182,12,9.090909091,80,0.497512438
1,0,0,2,176.3333333,0.631666667,4,9.090909091,20,0.99009901
1,0,0,2,176.6666667,0.532666667,8,9.090909091,20,0.99009901
1,0,0,2,495.4333333,0.636333333,12,9.090909091,20,0.99009901
1,0,0,2,116.2666667,0.275666667,4,9.090909091,40,0.99009901
1,0,0,2,285.1333333,0.367666667,8,9.090909091,40,0.99009901
1,0,0,2,432.9,0.635333333,12,9.090909091,40,0.99009901
1,0,0,2,141.4,0.175333333,4,9.090909091,60,0.99009901
1,0,0,2,293.6333333,0.427333333,8,9.090909091,60,0.99009901
1,0,0,2,162.9333333,0.248333333,12,9.090909091,60,0.99009901
1,0,0,2,170.3,0.095333333,4,9.090909091,80,0.99009901
1,0,0,2,136.5,0.184666667,8,9.090909091,80,0.99009901
1,0,0,2,108.9333333,0.175,12,9.090909091,80,0.99009901
1,0,0,2,145.8666667,0.455333333,4,9.090909091,20,1.960784314
1,0,0,2,241.3666667,0.758666667,8,9.090909091,20,1.960784314
1,0,0,2,357.8666667,0.772,12,9.090909091,20,1.960784314
1,0,0,2,133.4,0.228666667,4,9.090909091,40,1.960784314
1,0,0,2,282.5,0.323,8,9.090909091,40,1.960784314
1,0,0,2,462.7,0.739666667,12,9.090909091,40,1.960784314
1,0,0,2,116.7666667,0.118,4,9.090909091,60,1.960784314
1,0,0,2,296.5666667,0.253,8,9.090909091,60,1.960784314
1,0,0,2,138.1666667,0.219666667,12,9.090909091,60,1.960784314
1,0,0,2,159.1333333,0.153,4,9.090909091,80,1.960784314
1,0,0,2,117.1333333,0.218666667,8,9.090909091,80,1.960784314
1,0,0,2,118.5666667,0.198666667,12,9.090909091,80,1.960784314
1,0,0,2,122.3666667,0.275666667,4,9.090909091,20,9.090909091
1,0,0,2,411.6333333,1.0,8,9.090909091,20,9.090909091
1,0,0,2,199.2,0.498,12,9.090909091,20,9.090909091
1,0,0,2,119.1333333,0.235666667,4,9.090909091,40,9.090909091
1,0,0,2,393.5333333,0.312,8,9.090909091,40,9.090909091
1,0,0,2,474.5,0.771333333,12,9.090909091,40,9.090909091
1,0,0,2,171.8333333,0.23,4,9.090909091,60,9.090909091
1,0,0,2,309.2,0.357333333,8,9.090909091,60,9.090909091
1,0,0,2,135.1,0.243666667,12,9.090909091,60,9.090909091
1,0,0,2,178.8,0.187666667,4,9.090909091,80,9.090909091
1,0,0,2,114.0333333,0.199666667,8,9.090909091,80,9.090909091
1,0,0,2,99.51,0.233666667,12,9.090909091,80,9.090909091
1,0,0,2,142.0666667,0.393,4,9.090909091,20,50.0
1,0,0,2,155.0333333,0.426,8,9.090909091,20,50.0
1,0,0,2,123.6666667,0.345,12,9.090909091,20,50.0
1,0,0,2,108.2666667,0.213333333,4,9.090909091,40,50.0
1,0,0,2,247.7,0.358333333,8,9.090909091,40,50.0
1,0,0,2,772.0333333,0.821333333,12,9.090909091,40,50.0
1,0,0,2,182.6,0.103666667,4,9.090909091,60,50.0
1,0,0,2,397.4666667,0.533,8,9.090909091,60,50.0
1,0,0,2,117.0333333,0.272333333,12,9.090909091,60,50.0
1,0,0,2,137.2333333,0.148333333,4,9.090909091,80,50.0
1,0,0,2,104.4666667,0.211,8,9.090909091,80,50.0
1,0,0,2,99.66666667,0.235333333,12,9.090909091,80,50.0
1,1,0,0,445.6,0.224,4,0.199600798,20,0.497512438
1,1,0,0,388.5666667,0.160666667,8,0.199600798,20,0.497512438
1,1,0,0,168.4666667,0.232333333,12,0.199600798,20,0.497512438
1,1,0,0,206.4666667,0.204666667,4,0.199600798,40,0.497512438
1,1,0,0,266.9333333,0.448,8,0.199600798,40,0.497512438
1,1,0,0,295.5333333,0.357,12,0.199600798,40,0.497512438
1,1,0,0,213.1,0.208333333,4,0.199600798,60,0.497512438
1,1,0,0,226.5333333,0.251333333,8,0.199600798,60,0.497512438
1,1,0,0,191.9333333,0.201333333,12,0.199600798,60,0.497512438
1,1,0,0,204.2,0.222333333,4,0.199600798,80,0.497512438
1,1,0,0,153.2,0.214666667,8,0.199600798,80,0.497512438
1,1,0,0,145.8666667,0.251,12,0.199600798,80,0.497512438
1,1,0,0,380.3333333,0.369666667,4,0.199600798,20,0.99009901
1,1,0,0,300.7,0.191666667,8,0.199600798,20,0.99009901
1,1,0,0,323.3666667,0.139333333,12,0.199600798,20,0.99009901
1,1,0,0,197.5333333,0.27,4,0.199600798,40,0.99009901
1,1,0,0,266.7,0.469333333,8,0.199600798,40,0.99009901
1,1,0,0,260.9333333,0.451,12,0.199600798,40,0.99009901
1,1,0,0,236.7333333,0.212,4,0.199600798,60,0.99009901
1,1,0,0,169.5666667,0.271,8,0.199600798,60,0.99009901
1,1,0,0,227.0666667,0.248666667,12,0.199600798,60,0.99009901
1,1,0,0,198.8,0.230666667,4,0.199600798,80,0.99009901
1,1,0,0,148.5333333,0.221333333,8,0.199600798,80,0.99009901
1,1,0,0,134.8333333,0.301666667,12,0.199600798,80,0.99009901
1,1,0,0,160.3666667,0.219333333,4,0.199600798,20,1.960784314
1,1,0,0,394.7333333,0.162333333,8,0.199600798,20,1.960784314
1,1,0,0,294.7666667,0.212333333,12,0.199600798,20,1.960784314
1,1,0,0,174.7,0.195333333,4,0.199600798,40,1.960784314
1,1,0,0,308.0666667,0.109,8,0.199600798,40,1.960784314
1,1,0,0,458.9333333,0.305333333,12,0.199600798,40,1.960784314
1,1,0,0,191.4333333,0.245666667,4,0.199600798,60,1.960784314
1,1,0,0,201.9333333,0.207333333,8,0.199600798,60,1.960784314
1,1,0,0,211.8333333,0.225,12,0.199600798,60,1.960784314
1,1,0,0,190.4333333,0.222666667,4,0.199600798,80,1.960784314
1,1,0,0,190.6333333,0.218,8,0.199600798,80,1.960784314
1,1,0,0,128.8,0.305666667,12,0.199600798,80,1.960784314
1,1,0,0,595.8333333,0.223,4,0.199600798,20,9.090909091
1,1,0,0,377.5666667,0.193666667,8,0.199600798,20,9.090909091
1,1,0,0,288.2333333,0.216666667,12,0.199600798,20,9.090909091
1,1,0,0,217.5333333,0.217,4,0.199600798,40,9.090909091
1,1,0,0,218.9666667,0.235,8,0.199600798,40,9.090909091
1,1,0,0,316.5666667,0.160666667,12,0.199600798,40,9.090909091
1,1,0,0,273.8,0.336,4,0.199600798,60,9.090909091
1,1,0,0,146.0,0.277666667,8,0.199600798,60,9.090909091
1,1,0,0,181.1666667,0.254,12,0.199600798,60,9.090909091
1,1,0,0,275.1,0.284,4,0.199600798,80,9.090909091
1,1,0,0,160.8666667,0.203666667,8,0.199600798,80,9.090909091
1,1,0,0,155.4,0.298333333,12,0.199600798,80,9.090909091
1,1,0,0,720.4,0.440666667,4,0.199600798,20,50.0
1,1,0,0,474.8333333,0.644333333,8,0.199600798,20,50.0
1,1,0,0,343.4,0.394333333,12,0.199600798,20,50.0
1,1,0,0,221.6333333,0.178333333,4,0.199600798,40,50.0
1,1,0,0,288.5,0.270666667,8,0.199600798,40,50.0
1,1,0,0,253.8,0.277666667,12,0.199600798,40,50.0
1,1,0,0,289.6666667,0.285,4,0.199600798,60,50.0
1,1,0,0,132.6,0.250333333,8,0.199600798,60,50.0
1,1,0,0,241.5333333,0.276666667,12,0.199600798,60,50.0
1,1,0,0,269.8333333,0.182,4,0.199600798,80,50.0
1,1,0,0,210.1666667,0.217,8,0.199600798,80,50.0
1,1,0,0,200.7333333,0.231,12,0.199600798,80,50.0
1,1,0,0,665.4,0.428666667,4,0.99009901,20,0.497512438
1,1,0,0,461.8666667,0.204666667,8,0.99009901,20,0.497512438
1,1,0,0,426.1,0.213666667,12,0.99009901,20,0.497512438
1,1,0,0,278.2,0.298333333,4,0.99009901,40,0.497512438
1,1,0,0,185.7333333,0.289333333,8,0.99009901,40,0.497512438
1,1,0,0,244.9,0.259,12,0.99009901,40,0.497512438
1,1,0,0,217.0666667,0.225333333,4,0.99009901,60,0.497512438
1,1,0,0,222.0666667,0.144666667,8,0.99009901,60,0.497512438
1,1,0,0,187.0666667,0.212333333,12,0.99009901,60,0.497512438
1,1,0,0,186.3666667,0.218,4,0.99009901,80,0.497512438
1,1,0,0,208.6666667,0.198333333,8,0.99009901,80,0.497512438
1,1,0,0,200.6333333,0.218,12,0.99009901,80,0.497512438
1,1,0,0,411.7333333,0.436333333,4,0.99009901,20,0.99009901
1,1,0,0,570.8666667,0.539333333,8,0.99009901,20,0.99009901
1,1,0,0,219.3333333,0.198666667,12,0.99009901,20,0.99009901
1,1,0,0,265.8666667,0.319666667,4,0.99009901,40,0.99009901
1,1,0,0,174.9,0.285,8,0.99009901,40,0.99009901
1,1,0,0,221.6,0.295666667,12,0.99009901,40,0.99009901
1,1,0,0,180.1666667,0.231666667,4,0.99009901,60,0.99009901
1,1,0,0,213.7666667,0.231666667,8,0.99009901,60,0.99009901
1,1,0,0,176.4333333,0.280666667,12,0.99009901,60,0.99009901
1,1,0,0,180.8666667,0.208333333,4,0.99009901,80,0.99009901
1,1,0,0,171.9333333,0.230666667,8,0.99009901,80,0.99009901
1,1,0,0,192.2,0.185333333,12,0.99009901,80,0.99009901
1,1,0,0,391.5666667,0.541,4,0.99009901,20,1.960784314
1,1,0,0,258.8333333,0.707,8,0.99009901,20,1.960784314
1,1,0,0,237.1333333,0.195333333,12,0.99009901,20,1.960784314
1,1,0,0,194.0333333,0.253,4,0.99009901,40,1.960784314
1,1,0,0,170.3,0.291333333,8,0.99009901,40,1.960784314
1,1,0,0,198.4,0.239666667,12,0.99009901,40,1.960784314
1,1,0,0,174.6333333,0.245333333,4,0.99009901,60,1.960784314
1,1,0,0,223.9666667,0.187,8,0.99009901,60,1.960784314
1,1,0,0,202.3,0.240333333,12,0.99009901,60,1.960784314
1,1,0,0,233.2666667,0.174,4,0.99009901,80,1.960784314
1,1,0,0,167.0333333,0.204,8,0.99009901,80,1.960784314
1,1,0,0,190.2333333,0.240666667,12,0.99009901,80,1.960784314
1,1,0,0,264.9,0.459,4,0.99009901,20,9.090909091
1,1,0,0,216.4,0.234333333,8,0.99009901,20,9.090909091
1,1,0,0,314.3333333,0.333,12,0.99009901,20,9.090909091
1,1,0,0,207.4,0.21,4,0.99009901,40,9.090909091
1,1,0,0,180.6333333,0.302666667,8,0.99009901,40,9.090909091
1,1,0,0,212.9666667,0.360333333,12,0.99009901,40,9.090909091
1,1,0,0,253.3,0.169,4,0.99009901,60,9.090909091
1,1,0,0,170.7666667,0.234666667,8,0.99009901,60,9.090909091
1,1,0,0,158.8333333,0.296333333,12,0.99009901,60,9.090909091
1,1,0,0,188.7333333,0.239666667,4,0.99009901,80,9.090909091
1,1,0,0,206.5333333,0.225333333,8,0.99009901,80,9.090909091
1,1,0,0,182.9,0.292,12,0.99009901,80,9.090909091
1,1,0,0,394.3,0.600333333,4,0.99009901,20,50.0
1,1,0,0,254.7,0.583333333,8,0.99009901,20,50.0
1,1,0,0,308.6333333,0.453,12,0.99009901,20,50.0
1,1,0,0,431.1,0.499333333,4,0.99009901,40,50.0
1,1,0,0,161.8333333,0.314666667,8,0.99009901,40,50.0
1,1,0,0,234.1666667,0.19,12,0.99009901,40,50.0
1,1,0,0,227.1333333,0.237666667,4,0.99009901,60,50.0
1,1,0,0,191.0333333,0.258,8,0.99009901,60,50.0
1,1,0,0,173.0666667,0.277666667,12,0.99009901,60,50.0
1,1,0,0,385.4666667,0.314,4,0.99009901,80,50.0
1,1,0,0,235.9666667,0.202666667,8,0.99009901,80,50.0
1,1,0,0,221.4,0.292,12,0.99009901,80,50.0
1,1,0,0,429.7333333,0.863666667,4,9.090909091,20,0.497512438
1,1,0,0,164.9,0.532666667,8,9.090909091,20,0.497512438
1,1,0,0,204.7333333,0.528,12,9.090909091,20,0.497512438
1,1,0,0,151.1,0.245666667,4,9.090909091,40,0.497512438
1,1,0,0,219.6333333,0.576,8,9.090909091,40,0.497512438
1,1,0,0,145.9333333,0.341666667,12,9.090909091,40,0.497512438
1,1,0,0,127.0666667,0.191,4,9.090909091,60,0.497512438
1,1,0,0,127.8,0.215333333,8,9.090909091,60,0.497512438
1,1,0,0,82.80666667,0.227333333,12,9.090909091,60,0.497512438
1,1,0,0,104.6,0.148,4,9.090909091,80,0.497512438
1,1,0,0,101.8666667,0.164,8,9.090909091,80,0.497512438
1,1,0,0,92.93333333,0.211333333,12,9.090909091,80,0.497512438
1,1,0,0,100.2433333,0.198,4,9.090909091,20,0.99009901
1,1,0,0,142.6,0.251333333,8,9.090909091,20,0.99009901
1,1,0,0,656.7666667,0.614,12,9.090909091,20,0.99009901
1,1,0,0,156.8,0.255,4,9.090909091,40,0.99009901
1,1,0,0,122.3333333,0.273,8,9.090909091,40,0.99009901
1,1,0,0,146.9333333,0.334333333,12,9.090909091,40,0.99009901
1,1,0,0,119.6333333,0.184,4,9.090909091,60,0.99009901
1,1,0,0,138.6333333,0.232666667,8,9.090909091,60,0.99009901
1,1,0,0,92.68333333,0.249333333,12,9.090909091,60,0.99009901
1,1,0,0,107.7666667,0.171333333,4,9.090909091,80,0.99009901
1,1,0,0,96.23333333,0.183,8,9.090909091,80,0.99009901
1,1,0,0,112.1666667,0.211333333,12,9.090909091,80,0.99009901
1,1,0,0,131.9333333,0.382,4,9.090909091,20,1.960784314
1,1,0,0,130.2,0.408333333,8,9.090909091,20,1.960784314
1,1,0,0,611.0333333,0.368666667,12,9.090909091,20,1.960784314
1,1,0,0,149.6666667,0.191666667,4,9.090909091,40,1.960784314
1,1,0,0,133.9666667,0.316333333,8,9.090909091,40,1.960784314
1,1,0,0,138.3,0.326,12,9.090909091,40,1.960784314
1,1,0,0,134.9666667,0.216333333,4,9.090909091,60,1.960784314
1,1,0,0,140.6333333,0.252333333,8,9.090909091,60,1.960784314
1,1,0,0,97.09,0.251,12,9.090909091,60,1.960784314
1,1,0,0,104.5666667,0.164333333,4,9.090909091,80,1.960784314
1,1,0,0,110.4,0.162333333,8,9.090909091,80,1.960784314
1,1,0,0,95.28,0.202666667,12,9.090909091,80,1.960784314
1,1,0,0,115.9666667,0.283666667,4,9.090909091,20,9.090909091
1,1,0,0,130.5666667,0.339666667,8,9.090909091,20,9.090909091
1,1,0,0,320.0666667,0.756333333,12,9.090909091,20,9.090909091
1,1,0,0,129.2333333,0.187,4,9.090909091,40,9.090909091
1,1,0,0,121.4666667,0.242333333,8,9.090909091,40,9.090909091
1,1,0,0,169.4666667,0.346,12,9.090909091,40,9.090909091
1,1,0,0,134.3333333,0.149666667,4,9.090909091,60,9.090909091
1,1,0,0,114.1666667,0.231666667,8,9.090909091,60,9.090909091
1,1,0,0,92.96333333,0.255666667,12,9.090909091,60,9.090909091
1,1,0,0,118.9,0.206333333,4,9.090909091,80,9.090909091
1,1,0,0,94.82333333,0.199666667,8,9.090909091,80,9.090909091
1,1,0,0,95.42666667,0.200333333,12,9.090909091,80,9.090909091
1,1,0,0,395.1666667,0.705333333,4,9.090909091,20,50.0
1,1,0,0,156.3,0.287,8,9.090909091,20,50.0
1,1,0,0,139.8,0.211666667,12,9.090909091,20,50.0
1,1,0,0,144.2333333,0.199666667,4,9.090909091,40,50.0
1,1,0,0,131.1,0.226666667,8,9.090909091,40,50.0
1,1,0,0,150.6666667,0.35,12,9.090909091,40,50.0
1,1,0,0,151.8666667,0.188666667,4,9.090909091,60,50.0
1,1,0,0,143.0666667,0.263,8,9.090909091,60,50.0
1,1,0,0,122.1,0.250333333,12,9.090909091,60,50.0
1,1,0,0,149.8,0.23,4,9.090909091,80,50.0
1,1,0,0,152.3333333,0.243666667,8,9.090909091,80,50.0
1,1,0,0,156.8,0.304,12,9.090909091,80,50.0
0,1,2,0,215.1166667,0.3285,4,0.199600798,20,0.497512438
0,1,2,0,161.0666667,0.316166667,8,0.199600798,20,0.497512438
0,1,2,0,155.4833333,0.409,12,0.199600798,20,0.497512438
0,1,2,0,197.0333333,0.214666667,4,0.199600798,40,0.497512438
0,1,2,0,176.2666667,0.228,8,0.199600798,40,0.497512438
0,1,2,0,180.2333333,0.337,12,0.199600798,40,0.497512438
0,1,2,0,182.5,0.208,4,0.199600798,60,0.497512438
0,1,2,0,255.3333333,0.322666667,8,0.199600798,60,0.497512438
0,1,2,0,154.7333333,0.23,12,0.199600798,60,0.497512438
0,1,2,0,200.9666667,0.274333333,4,0.199600798,80,0.497512438
0,1,2,0,172.4333333,0.257666667,8,0.199600798,80,0.497512438
0,1,2,0,200.2333333,0.246,12,0.199600798,80,0.497512438
0,1,2,0,200.4,0.323666667,4,0.199600798,20,0.99009901
0,1,2,0,207.5166667,0.543333333,8,0.199600798,20,0.99009901
0,1,2,0,307.6333333,0.151333333,12,0.199600798,20,0.99009901
0,1,2,0,197.9,0.2495,4,0.199600798,40,0.99009901
0,1,2,0,190.1333333,0.249333333,8,0.199600798,40,0.99009901
0,1,2,0,179.7666667,0.306333333,12,0.199600798,40,0.99009901
0,1,2,0,231.2,0.212666667,4,0.199600798,60,0.99009901
0,1,2,0,214.3333333,0.271666667,8,0.199600798,60,0.99009901
0,1,2,0,169.7,0.245666667,12,0.199600798,60,0.99009901
0,1,2,0,210.8333333,0.223666667,4,0.199600798,80,0.99009901
0,1,2,0,201.4666667,0.236,8,0.199600798,80,0.99009901
0,1,2,0,162.3333333,0.244666667,12,0.199600798,80,0.99009901
0,1,2,0,213.1333333,0.346166667,4,0.199600798,20,1.960784314
0,1,2,0,209.5833333,0.408333333,8,0.199600798,20,1.960784314
0,1,2,0,186.8666667,0.411166667,12,0.199600798,20,1.960784314
0,1,2,0,180.9,0.212666667,4,0.199600798,40,1.960784314
0,1,2,0,219.7,0.262,8,0.199600798,40,1.960784314
0,1,2,0,193.5666667,0.322333333,12,0.199600798,40,1.960784314
0,1,2,0,298.8333333,0.357,4,0.199600798,60,1.960784314
0,1,2,0,180.7,0.229,8,0.199600798,60,1.960784314
0,1,2,0,165.1666667,0.326,12,0.199600798,60,1.960784314
0,1,2,0,223.7,0.255333333,4,0.199600798,80,1.960784314
0,1,2,0,197.4666667,0.243333333,8,0.199600798,80,1.960784314
0,1,2,0,176.4,0.296666667,12,0.199600798,80,1.960784314
0,1,2,0,170.7333333,0.256333333,4,0.199600798,20,9.090909091
0,1,2,0,174.4,0.289,8,0.199600798,20,9.090909091
0,1,2,0,245.4333333,0.322833333,12,0.199600798,20,9.090909091
0,1,2,0,201.5166667,0.258,4,0.199600798,40,9.090909091
0,1,2,0,158.9333333,0.270333333,8,0.199600798,40,9.090909091
0,1,2,0,203.6333333,0.252,12,0.199600798,40,9.090909091
0,1,2,0,209.3333333,0.170666667,4,0.199600798,60,9.090909091
0,1,2,0,223.4666667,0.241666667,8,0.199600798,60,9.090909091
0,1,2,0,185.9666667,0.238,12,0.199600798,60,9.090909091
0,1,2,0,230.6,0.265666667,4,0.199600798,80,9.090909091
0,1,2,0,208.0666667,0.248333333,8,0.199600798,80,9.090909091
0,1,2,0,188.6333333,0.284666667,12,0.199600798,80,9.090909091
0,1,2,0,337.1666667,0.21,4,0.199600798,20,50.0
0,1,2,0,247.8666667,0.220833333,8,0.199600798,20,50.0
0,1,2,0,208.5333333,0.273666667,12,0.199600798,20,50.0
0,1,2,0,239.25,0.211166667,4,0.199600798,40,50.0
0,1,2,0,323.1666667,0.111333333,8,0.199600798,40,50.0
0,1,2,0,255.3,0.203333333,12,0.199600798,40,50.0
0,1,2,0,501.3333333,0.13,4,0.199600798,60,50.0
0,1,2,0,231.3666667,0.207666667,8,0.199600798,60,50.0
0,1,2,0,229.3333333,0.148666667,12,0.199600798,60,50.0
0,1,2,0,232.4333333,0.112333333,4,0.199600798,80,50.0
0,1,2,0,341.5666667,0.096333333,8,0.199600798,80,50.0
0,1,2,0,278.9666667,0.099666667,12,0.199600798,80,50.0
0,1,2,0,198.6,0.339666667,4,0.99009901,20,0.497512438
0,1,2,0,144.3666667,0.263666667,8,0.99009901,20,0.497512438
0,1,2,0,164.5666667,0.468666667,12,0.99009901,20,0.497512438
0,1,2,0,162.7333333,0.169666667,4,0.99009901,40,0.497512438
0,1,2,0,145.8,0.22,8,0.99009901,40,0.497512438
0,1,2,0,139.0666667,0.236333333,12,0.99009901,40,0.497512438
0,1,2,0,151.2,0.2,4,0.99009901,60,0.497512438
0,1,2,0,123.4666667,0.224,8,0.99009901,60,0.497512438
0,1,2,0,114.8,0.250333333,12,0.99009901,60,0.497512438
0,1,2,0,168.1,0.237,4,0.99009901,80,0.497512438
0,1,2,0,147.2333333,0.233666667,8,0.99009901,80,0.497512438
0,1,2,0,150.2,0.243666667,12,0.99009901,80,0.497512438
0,1,2,0,139.3666667,0.235,4,0.99009901,20,0.99009901
0,1,2,0,176.9,0.498333333,8,0.99009901,20,0.99009901
0,1,2,0,120.0666667,0.183333333,12,0.99009901,20,0.99009901
0,1,2,0,167.7333333,0.218,4,0.99009901,40,0.99009901
0,1,2,0,130.9,0.225,8,0.99009901,40,0.99009901
0,1,2,0,141.1666667,0.267666667,12,0.99009901,40,0.99009901
0,1,2,0,129.2666667,0.165666667,4,0.99009901,60,0.99009901
0,1,2,0,116.2666667,0.202,8,0.99009901,60,0.99009901
0,1,2,0,167.0666667,0.242333333,12,0.99009901,60,0.99009901
0,1,2,0,181.1666667,0.229,4,0.99009901,80,0.99009901
0,1,2,0,146.6,0.229333333,8,0.99009901,80,0.99009901
0,1,2,0,153.0,0.251333333,12,0.99009901,80,0.99009901
0,1,2,0,150.3,0.243666667,4,0.99009901,20,1.960784314
0,1,2,0,136.1333333,0.233666667,8,0.99009901,20,1.960784314
0,1,2,0,139.5,0.318333333,12,0.99009901,20,1.960784314
0,1,2,0,179.5333333,0.216666667,4,0.99009901,40,1.960784314
