# of Features,Feature names,Removed Feature Names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
7,"['P_charged_centers', 'Hbond_A', 'Double_bonds', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']","['None', 'cLogP', 'Total_Carbon_Tails', 'Hbond_D', 'Zeta', 'PDI', 'N_charged_centers', 'Size']",0.05279587464808033,0.0007857740853382583,0.8867680499794455,0.002019562526849514,0.902903649531187,0.0023338239238315274,"[array([0.18, 0.  , 0.09, ..., 0.15, 0.37, 0.08]), array([0.2 , 0.01, 0.01, ..., 0.21, 0.19, 0.16]), array([0.15, 0.02, 0.01, ..., 0.1 , 0.32, 0.18]), array([0.  , 0.03, 0.  , ..., 0.2 , 0.24, 0.24]), array([0.2 , 0.2 , 0.  , ..., 0.19, 0.26, 0.19])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",71.35714285714286
