# of Features,Feature names,Removed Feature Names,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",None,0.05254257251209817,0.0005825538283371096,0.8989706707962819,0.0022016988794241505,0.9150177003263886,0.001672635187835928,"[array([0.1 , 0.  , 0.07, ..., 0.17, 0.22, 0.25]), array([0.1 , 0.02, 0.02, ..., 0.11, 0.13, 0.15]), array([0.09, 0.03, 0.04, ..., 0.03, 0.31, 0.15]), array([ 0.01,  0.03, -0.  , ...,  0.2 ,  0.22,  0.23]), array([0.16, 0.12, 0.01, ..., 0.13, 0.18, 0.41])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",0.0
13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'PDI', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Zeta,0.05147233446431969,0.0008332145365520891,0.9012449311382298,0.002593528103657039,0.917813750694078,0.0032854333201384218,"[array([ 0.1 , -0.  ,  0.07, ...,  0.16,  0.23,  0.21]), array([0.12, 0.02, 0.03, ..., 0.1 , 0.1 , 0.18]), array([0.09, 0.03, 0.02, ..., 0.03, 0.33, 0.14]), array([ 0.  ,  0.04, -0.  , ...,  0.2 ,  0.23,  0.23]), array([0.17, 0.13, 0.01, ..., 0.15, 0.14, 0.29])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",0.002
12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",PDI,0.05014692139445358,0.00040153894113049564,0.9041732803849406,0.002127878148144988,0.9243362448190637,0.0019261690161903027,"[array([ 0.11, -0.  ,  0.08, ...,  0.2 ,  0.32,  0.2 ]), array([0.16, 0.03, 0.03, ..., 0.09, 0.13, 0.2 ]), array([0.08, 0.02, 0.02, ..., 0.06, 0.3 , 0.23]), array([0.02, 0.04, 0.  , ..., 0.18, 0.28, 0.17]), array([0.17, 0.1 , 0.01, ..., 0.18, 0.15, 0.3 ])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",0.004
11,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",N_charged_centers,0.05014692139445358,0.00040153894113049564,0.9041732803849406,0.002127878148144988,0.9243362448190637,0.0019261690161903027,"[array([ 0.11, -0.  ,  0.08, ...,  0.2 ,  0.32,  0.2 ]), array([0.16, 0.03, 0.03, ..., 0.09, 0.13, 0.2 ]), array([0.08, 0.02, 0.02, ..., 0.06, 0.3 , 0.23]), array([0.02, 0.04, 0.  , ..., 0.18, 0.28, 0.17]), array([0.17, 0.1 , 0.01, ..., 0.18, 0.15, 0.3 ])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",0.006
10,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Size,0.04703290616511745,0.000426355858036529,0.9124522371080085,0.0010368520450730325,0.9340516029919484,0.0014071400327318152,"[array([0.15, 0.  , 0.07, ..., 0.2 , 0.32, 0.23]), array([0.16, 0.03, 0.03, ..., 0.08, 0.1 , 0.23]), array([0.12, 0.03, 0.02, ..., 0.06, 0.29, 0.23]), array([0.02, 0.05, 0.  , ..., 0.21, 0.18, 0.23]), array([0.17, 0.1 , 0.01, ..., 0.17, 0.15, 0.29])]","[array([0.31, 0.  , 0.03, ..., 0.35, 0.27, 0.26]), array([0.23, 0.  , 0.03, ..., 0.  , 0.28, 0.13]), array([0.21, 0.  , 0.  , ..., 0.  , 0.43, 0.22]), array([0.  , 0.18, 0.  , ..., 0.28, 0.22, 0.11]), array([0.18, 0.21, 0.  , ..., 0.13, 0.18, 0.19])]",0.008
