,B16,HepG2,PC3,HEK293,N2a,ARPE19
RF,0.8876315988707761,0.6736763076207174,0.6190108690930406,0.8507502182243437,0.8916091971641997,0.857553312194988
MLP,0.8401745746760483,0.6661829706420028,0.6433019912259131,0.8004665797770849,0.9023255851355456,0.573926748902017
DT,0.8595163309170516,0.6704142294224779,0.5721339293563249,0.7795216256255497,0.8640307283205615,0.8412230175699459
MLR,0.6854315859810284,0.43775061107604957,0.6034084362497462,0.5549462607640391,0.5238593568562733,0.7177459334676658
XGB,0.8963579783792882,0.6893921145276711,0.6659905662266198,0.8701952761975208,0.8933531713738541,0.8756135938880972
LGBM,0.911686766885571,0.7500743091302381,0.7244661997959201,0.8873652990819507,0.9089345802961755,0.8852781820313192
lasso,0.6934325348157652,0.4241532005130419,0.5968424183703543,0.5021264944914211,0.4530616278752789,0.6995568542030528
PLS,0.6853043174417695,0.4259384055951106,0.6010495713506178,0.5517298805113993,0.5254222627053624,0.7205317772364919
kNN,0.6295188238088735,0.5091009489957355,0.6411204444415394,0.5926918026055708,0.6185581094318741,0.6801084209059566
