,B16,HepG2,PC3,HEK293,N2a,ARPE19
RF,0.9109288013433737,0.8283672101150545,0.8402792048665727,0.8346013543230694,0.8959708320188655,0.847336172077664
MLP,0.8436548768724139,0.8250971079351764,0.8469535346877957,0.7762145882404135,0.8813925322299638,0.584405228416042
DT,0.8880294856579305,0.8048187239052684,0.7680127949139077,0.7480213759056065,0.8743017150104289,0.8298559143979732
MLR,0.7063687084294071,0.524226483166313,0.673779852999837,0.5138960759892479,0.6075568861397991,0.669726060341217
XGB,0.9099912258596299,0.8611200824812677,0.8664906359333504,0.85406344512673,0.9021128081002132,0.8562159016775475
LGBM,0.9352901726210713,0.8826131836203257,0.8765031861472965,0.8630396074282045,0.9211911599188264,0.880513201449722
lasso,0.7101206115383228,0.5204769226599149,0.6777099928089783,0.4534728246432676,0.5289095501399241,0.658309051564568
PLS,0.706389518858652,0.5180915119570677,0.67192668646754,0.5084020179926239,0.6081080358636736,0.6696424461167931
kNN,0.6022174390354867,0.6101216620795353,0.8118283524069067,0.5816462853794027,0.5860451248818416,0.6578678859114653
