RF,LGBM,XGB,MLP,kNN,DT,lasso,MLR,PLS
0.0152058791148299,0.01429216229635499,0.017401129007339478,0.10049000873873506,0.018136897346115944,0.0,0.06701278926213627,0.05739788844446854,0.04820206020840259
0.01738027083562701,0.008387008572927731,0.01228544620326813,0.03740597698499032,0.015249819102309693,0.032147968732797544,0.01887102579520357,0.030596491136498455,0.02807550748375144
0.020084223274248584,0.039915063995795065,0.05345931649208069,0.06881522747151342,0.0318613322049347,0.0,0.02150033418259771,0.024606516512990204,0.021368002941868497
0.001500055047891663,0.03196694246146434,0.02856495976448059,0.07111503524915913,0.02229618480936944,0.0,0.22281208909032732,0.2243223730050901,0.22394016113111703
0.19077287239898713,0.42721065282405213,0.31423714756965637,0.24667538100037334,0.02120425541945888,0.16657492018055708,0.3273810428672038,0.32995136930603164,0.3277444962381497
0.09635417813497743,0.08127229771493373,0.026528001999679196,0.10658896859804678,0.1510379315551958,0.012000440383133304,0.30188114516899855,0.2943173113639406,0.2921871387306406
0.0010040735439832652,0.018696420642560108,0.02414727210998535,0.028468407646413896,0.04384195720020569,0.030551579874490795,0.010626822067905453,0.008939431840801879,0.008350867819255176
0.012000440383133304,5.8565526279271904e-05,0.018661082958999264,0.009173892810512174,0.03945334771674829,0.012000440383133304,0.038135606336226195,0.04164838189824156,0.03935856831766013
0.022167785973797205,0.08034324635261872,0.026210635900497437,0.0868891957207362,0.006143192565117351,0.1692722668721788,0.18747288520605807,0.18754113004711265,0.18550798087086262
0.005942970384234265,0.008722715498372821,2.1697258773434314e-05,0.007743758445109522,0.0014708846998463029,0.011560057249807326,0.04512513385956938,0.0291394523373516,0.02615637752970798
0.4333584718705274,0.37737030528519167,0.4075600753648946,0.30470247127663647,0.1622939497189006,0.4354288230760762,0.2501045874874376,0.25544667523418985,0.256238392343722
0.034350985357260805,0.018878231392757502,0.028724874793781024,0.01858454235263232,0.13968520254236222,0.054552460640757444,0.20250090949743485,0.22474783028964,0.22645397439990325
0.296441704282726,0.24634346745336644,0.2607982092185599,0.24671316227961448,0.2738562967242376,0.2958273698117361,0.448246389731223,0.4329638210129272,0.4349785686420176
0.014710448089838176,0.03220899289471589,0.05616274980357941,0.061529316115751215,0.03178093959131223,0.02014752834966424,0.01853554958862111,0.03152248243395386,0.029362006329180637
0.054815039084003106,0.0010062246847624412,0.05028330249157981,0.023050218035167325,0.060070545608754744,0.0637454585489376,0.08145255557514022,0.10114419275218225,0.1020862954001451
0.008989320709016842,0.007198681491811786,0.037361592054367065,0.01066724735268898,0.0018573154317874851,0.0,0.05432986007679899,0.06127381573078523,0.05856170507582946
0.0033766376747770533,0.006125319883581764,0.006738752126693726,0.0295528648743435,0.06041338264684118,0.0,0.027608811566937314,0.058988208569914186,0.05789118739402274
0.005367719916327201,0.005306212470968477,0.012142449617385864,0.04131186874018783,0.0,0.0,0.020404714587178727,0.00995347923561124,0.011285999333157493
0.02230320378729495,0.0897095721935658,0.16697266697883606,0.14517529874080723,0.05411930825429857,0.1692722668721788,0.24005630928682345,0.24428951601584215,0.24254047370122273
0.008422327424859644,0.01682337171313423,0.01500994545515974,0.04135339316970185,0.16684362264470326,0.0004403831333259778,0.04529929236520018,0.06264773006075451,0.06554751138612966
0.05594572277881771,0.09222275529829627,0.09777433226106713,0.10138375625864593,0.19755575247244772,0.2673125619288781,0.12068985586671954,0.11598210070883275,0.11729895501734311
0.009447869646592517,0.003452292225099721,0.00286415336114465,0.00792808464091005,0.012000440383133304,0.012000440383133304,0.05282860065114456,0.03986117300731803,0.03845010673289176
0.010117802488164615,0.005939573336150111,0.01497612434061929,0.045307883097769897,0.014010551030305747,0.01464273918308931,0.12142266241606889,0.15444229487301248,0.1577915448571278
0.04898271496201695,0.01843401773368598,0.052553411065829975,0.03268241854063106,0.04248937476101398,0.049102719365848285,0.07943687216528397,0.10868154488106915,0.10880642870408971
0.003562699548607294,0.028195006754782474,0.008029465950048525,0.06536504264379298,0.04022683835525359,0.0,0.11172015894779802,0.13614638131959642,0.13824264389407492
0.02043487834415939,0.015443541957492535,0.049904316663742065,0.05063752371981439,0.05352558396232205,0.04794671364086757,0.14122869965836046,0.16522240946383981,0.16695820802153444
0.0031625013761972898,0.015766997228867614,0.005135267972946167,0.016997462577397177,0.006971047257126581,0.0004403831333259778,0.04130484032524477,0.03913333334292818,0.03772955841693845
0.011122976989981262,0.031420649081279534,0.04945463058930932,0.005346985040450558,0.06713867303065753,0.012000440383133304,0.1229208407046046,0.1290423542487918,0.13259722907552415
0.002704502917538255,0.07770390732776031,0.04160824418067932,0.042136998819280624,0.14136271464694383,0.11912363756468126,0.015836674626030556,0.004595060468564226,0.005558698515976318
0.00012000440383133304,0.01129118803526021,0.0025080442428588867,0.038783629215292326,0.0002819589851153482,0.0,0.13409265452237323,0.1437608522365244,0.13991431829665044
0.08299020147528349,0.021350450323181308,0.011092507381816136,0.036327622273751886,0.061228315744407916,0.011670153033138814,0.047083084245935214,0.063789373266703,0.06299853585672516
0.07422217329076314,0.05105831816815634,0.08276989223620293,0.01478542326804827,0.14901433871300634,0.1209952658813167,0.09781257166545132,0.07740609295510625,0.08661611846193296
0.02837168336452709,0.04622099032049909,0.041063631498300474,0.005387666577784361,0.09616912103445713,0.07150721127380819,0.21837206932272205,0.24055964599194282,0.24201494972219842
0.023306176373444898,0.09858544929170232,0.20123481564121226,0.0946379329728223,0.2128484721497832,0.3802708356269954,0.004769896563937337,0.000708612129608821,0.001459666994689468
0.08911482990201475,0.014780051229489319,0.07858608523470886,0.20006627609026936,0.09989391512463824,0.059341627215677595,0.2288409582580351,0.22364900940211577,0.22186785829544145
0.23217053836838056,0.3195697490816284,0.3932945905022588,0.30890529237240805,0.22345682971636036,0.3848948585269184,0.20313840936046904,0.20646280510399037,0.20386002388834187
0.10552020257624131,0.14070182044901658,0.11066100938092058,0.08148951063010326,0.11736233312074026,0.15567543763073874,0.08422169359463708,0.08393785569805448,0.08151712490363841
0.04527358802157877,0.021625279581993544,0.04101475650001882,0.04853417177368505,0.03781663841632667,0.049102719365848285,0.027658481743119828,0.026961014360066708,0.030082336844241192
0.00048001761532533215,0.05964771994356736,0.06522750854492188,0.01757501133930281,0.011893703703098807,0.0,0.03302285811864719,0.00789716800820622,0.008342398823890929
0.18832654409336114,0.15886341094431247,0.22497159242630005,0.21945629938000685,0.09531789703181476,0.2838269294286029,0.3003923522396511,0.30712113597157337,0.3038626388818155
0.0983920510844436,0.10334082053625715,0.11100878011257675,0.12659701235509924,0.032522116346928476,0.14301442254761643,0.10426068330984906,0.09785111496279786,0.09914097730267513
0.009699988990421647,0.04856110910044917,0.043983937477889645,0.08885822338938529,0.0672013466682751,0.07525046790707915,0.1598656360720481,0.16245809002012082,0.16302193442602428
0.00954750633050752,0.05537350288512989,0.053440124964538205,0.0698101059568744,0.08297552523419721,0.012000440383133304,0.07188139292458035,0.05482922236929495,0.05543021752248001
0.004712650005504786,0.016244602036894974,0.0162389874458313,0.0212772783663307,0.022990909035626134,0.0,0.03068340275749104,0.01483439795500328,0.012123263835456893
0.021834195750302775,0.01776650159407792,0.01561292501636688,0.036937062162978956,0.0281059943607603,0.02014752834966424,0.009362415179324984,0.034230966177193956,0.032695796235144875
0.13257458989320692,0.11644982193059095,0.004467590775479868,0.016002797701548888,0.010893155768480045,0.02157877353297366,0.30470361265260726,0.2863408930304313,0.2886066552913046
0.0028597379720356492,0.0017000465867191145,0.021678180670562375,0.030289686161991874,0.036828145174179906,0.01007376417483212,0.0034944169504229627,0.01176045393765071,0.014036281450357763
0.010249366949245824,0.02937096831918279,0.07550397632104455,0.09512586932545825,0.007171334926610186,0.012000440383133304,0.20731713493507128,0.19830156172376948,0.1976559090749212
0.03413464714301445,0.045884879117473326,0.03372350111021341,0.043088052838585716,0.12737485235210178,0.08686557304855227,0.11866690179606465,0.1403489939943506,0.14276189371364995
0.08029835957282841,0.04276908979815963,0.05036665039690896,0.22362966100959858,0.22838459962356455,0.039909721457668135,0.20496855742576287,0.2356115139880613,0.23791089196140086
0.2190652867995152,0.17900620093256214,0.21646957417541335,0.23948099224728003,0.6385752894150034,0.06165363866563922,0.6056457682762648,0.5787435701786641,0.5754838410298408
0.000877463393152042,0.010137907789585928,0.011451154947280884,0.02019951990964622,9.443391154512448e-05,0.0,0.17283862270601816,0.1755725851645957,0.17692988162272386
0.02245733788395906,0.0024254821952659072,0.020868231480990207,0.1347976591807059,0.00412514104613286,0.2803038643619949,0.11517155768076684,0.1047090464737821,0.10329151226802555
0.20367334581085522,0.14184120669120992,0.05931766280174566,0.24719014935206973,0.15863383752780352,0.11009578333149839,0.2593952783462642,0.2642391427761676,0.26697193013963727
0.004929538698667837,0.013644588574011103,0.007769346237182617,0.011887143439948178,0.0,0.0,0.04678020600780228,0.07757192131235255,0.07574792857760401
0.009219971375096331,0.020501555846139618,0.04450222849845886,0.019307934740331212,0.033224742122560554,0.0,0.026474729866240762,0.03933116784747327,0.03900166131083979
0.0,0.014922852446709985,0.0022586584091186523,0.015652193775608475,9.013781822944345e-05,0.0,0.009832860876207702,0.003834494923787551,0.0018848196025544883
0.009234283826929422,0.021075614179733596,0.02322310209274292,0.006223358948914903,0.04679404835566046,0.0,0.0023734963135409043,0.02801324078919795,0.02879526286733411
0.0572465044588792,0.0817491475767797,0.053146184658828366,0.02629627027618503,0.19137516019277329,0.09165473962347243,0.21457424604056233,0.24132956880536932,0.24317623617479256
0.0411598590773974,0.016948579461129668,0.008720587069119656,0.056819645264479135,0.05171009948605819,0.0637454585489376,0.09722490092113847,0.11973887003686998,0.12024255097949185
0.0,0.016227641177046743,0.012523382902145386,0.02754362825113721,0.0,0.026478035891225354,0.007068046234658704,0.020841797426611658,0.01887758540107662
0.004398877023009784,0.023444737897429624,0.013082742946966652,0.03308464757194174,0.006948342216565595,0.028955191016184156,0.10154229522414315,0.08556396589487303,0.08618579838838103
0.0429615765716173,0.0030901545741571085,0.01887514764000295,0.01777047192132261,0.007390040783264544,0.01464273918308931,0.04458003367791137,0.07048803113454329,0.06885845599087079
0.007825057800286247,0.014613084492995098,0.015757888555526733,0.03546835548921312,0.027800285352458508,0.0,0.06642983426387788,0.08640497120434801,0.08924356033166883
0.5273439392271277,0.36803937007812637,0.45981761082788675,0.4316495866086118,0.5198533768468515,0.019597049433006886,0.32863405731480755,0.3137624453485879,0.31504935995760197
0.11851150500935825,0.13403437144335967,0.08855770425125586,0.05092096957938874,0.12750045930585896,0.11989430804800172,0.2334766863382839,0.2210519123586286,0.22337004441293734
0.014553011119674133,0.07385755194865085,0.04691613224796112,0.06264750716157863,0.09648477804955943,0.10772872398987118,0.01825396801108127,0.005515130990155402,0.005325500625723456
0.0025525707365407872,0.011691283481015106,0.003925889730453491,0.0005533667578151991,0.0,0.0,0.042756265981713205,0.0631046651652732,0.06121438056494308
0.010679290983155343,0.01583578826881241,0.017535001039505005,0.012216217019197173,0.0026022967104951077,0.0,0.046254895184776615,0.050761678176126444,0.054250439464441
0.00012440823516459283,0.006917675532879883,0.0166606605052948,0.006525382065662,0.010347873827705842,0.0,0.01361664774966577,0.03138722456942112,0.032602201251919746
0.030118903445998022,0.07706741330244625,0.07786950469017029,0.1702411534123211,0.02673237249315832,0.0,0.1917979475612975,0.1896421238925155,0.18875248396486868
0.18509963668391488,0.11905907429994456,0.09869383296015821,0.04782727362535899,0.08915089888128391,0.4085654519431906,0.2288686419953877,0.22254312991597502,0.2245261564678696
0.040364967521743955,0.031359000603165474,0.010741395600813552,0.14274635809214853,0.15207616994244497,0.028790047341186828,0.11982619342280079,0.15342098008413643,0.15536564055880536
0.00012000440383133304,0.017867062754533827,0.021853774785995483,0.02104081099108937,0.03413789031619666,0.0004403831333259778,0.010138033132063073,0.008299629559111808,0.01084214344891149
0.0,0.01642807540069609,0.01472383737564087,0.014740868324834594,0.0,0.0,0.008770921459287248,0.013452856776718662,0.011638411487583072
0.003977760651767016,0.0833311555739469,0.02568432805520593,0.03185721713855219,0.0069063349708656145,0.012000440383133304,0.023439360412793583,0.024774917763713614,0.02857418629115882
0.007356049763294063,0.053376164017808564,0.03715088963508606,0.04441806608205218,0.05289226282387154,0.049102719365848285,0.009421973601448114,0.03042488090065262,0.030623082254904344
0.08045964989540902,0.04762952410578228,0.026940348005158293,0.08990775464279602,0.18720920403474275,0.2451833094792469,0.11705122736910634,0.11522493458619293,0.11340716246281807
0.0045887922492568655,0.020199637954686975,0.020728415074910717,0.02073870588410273,0.0002679456733109993,0.0004403831333259778,0.011406365305364069,0.026746145913176044,0.028677973583469338
0.0013349113728944942,0.027783083518886115,0.01306645112666055,0.0032981085258596554,0.06886137851954485,0.05174501816580429,0.11170879272845524,0.13844494051680223,0.14102461875757843
0.0011400418363976639,0.04829321963855353,0.04709905385971069,0.0511681996280656,0.07153696915698597,0.049102719365848285,0.0821031423982431,0.0764200610959619,0.07539307421619412
0.009608059011339848,0.007204280149375502,0.020658342862305057,0.027787260358704324,0.010997289774414885,0.012000440383133304,0.0035205003897542664,0.02919578494601144,0.027817691812384
0.0,0.016901537959892573,0.005186110734939575,0.020242384460059104,0.050575761403135355,0.0004403831333259778,0.01933763790366297,0.013311615792920008,0.011272721528938628
0.0186816029946053,0.024770530741383797,0.055927425622940063,0.020403191810232535,0.0,0.012000440383133304,0.041650828227512204,0.02777873356573112,0.026935559481177554
0.04819828250578003,0.028189985876276382,0.05679300004173635,0.12432519665885564,0.08685255617129298,0.2949466035450842,0.1771017408739155,0.16138085440643354,0.16021691864833792
0.02894087856435099,0.015341769053521373,0.002516891299976093,0.0001176879891709448,0.008844645649995757,0.0,0.04873262137930208,0.061500382780000154,0.0614318836922306
0.002003743256633268,0.008036747298533145,0.0073198676109313965,0.009282603003535228,0.0015023410381758617,0.0,0.0011592093049379582,0.01372696356827639,0.015855441061783937
0.02469943851150502,0.0016297752117243741,0.008784050666772764,0.012561735987121542,0.08800816438967021,0.02014752834966424,0.014362777133503257,0.018769938753387533,0.01624235684368755
0.023787294946603556,0.023869071890419383,0.02622720094867889,0.019108837392418615,0.032147968732797544,0.032147968732797544,0.08303725506689172,0.09884673067174132,0.10271205963452637
0.06773257734228774,0.011748387565181179,0.00743656072547802,0.08786252706852016,0.02725792377042366,0.1665749201805571,0.20541767135186642,0.20820029812015436,0.20473275999049487
0.2365297809093912,0.15852845084552225,0.20853044191252534,0.06646494701881767,0.10829349580069475,0.5048992623582517,0.057899388574958355,0.07308358145498411,0.07539719734019362
0.008054607508532402,0.04421028661373832,0.040887178158584225,0.032963983164666644,0.007646771552038662,0.03710227898271498,0.04939535189813374,0.033048217217190326,0.033908367482075444
0.4805928657932401,0.27507645383953416,0.36406228354779624,0.4916553599013548,0.1883403646817502,0.04635032478256085,0.37709485042988056,0.3814813957010068,0.38390958562327193
0.00200374325663327,0.008158832196349905,0.023343533277511597,0.008068476610739006,5.3304600053871564e-05,0.0,0.04555697506631759,0.04754909662713734,0.04431768017597287
0.22521688869316348,0.20416613179580323,0.24330206409131172,0.1946646933930336,0.038748224975982404,0.09545304414840916,0.07958621689793088,0.04962448061669428,0.0459326228672195
0.0010800396344819974,0.01751305821854031,0.005439668893814087,0.03510093552782734,0.007620815016604108,0.012000440383133304,0.01998122494744277,0.03211735072733526,0.03172178453246488
0.18297974237586698,0.2210534701994946,0.07466929363191199,0.006188081675800872,0.04776751008026858,0.22800836727953325,0.09979645066320497,0.05897360960132236,0.056472241296204206
0.006620059451722992,0.01085810117295201,0.017350584268569946,0.12797650058950127,0.07305411447013607,0.08725090829021245,0.21476589074916871,0.20961872258409223,0.2078355980302735
0.09909005835076501,0.04986179088338982,0.020960112966184385,0.08441425341592745,0.17745845280665018,0.2588351866123526,0.3234021096684594,0.32831188835475345,0.3309348143848
0.00012440823516459283,0.018270149028329092,0.044737786054611206,0.0813916642993136,0.04144057993226989,0.006000220191566652,0.06837226508509142,0.04384834049847377,0.04441494645102238
0.0039006936034349723,0.0676296044727332,0.03790518758279382,0.028692388173813532,0.012264563042364632,0.21793460310470109,0.024040506600357933,0.007370592600681004,0.008028864848985656
0.007285037983045251,0.06530325644162886,0.03959497809410095,0.060192666566116965,0.08907025885693433,0.2299350434878344,0.045475707477932226,0.027987847551496626,0.029065755229299314
0.008294616316195068,0.0741557379200946,0.08360609529000818,0.09645004656249824,0.060651340487246144,0.03710227898271498,0.07824508722534557,0.06264674531015557,0.0635982701334433
0.05970329186392156,0.017794763823557543,0.036085695028305054,0.044844714634658056,0.03386125668394286,0.0637454585489376,0.1519983562305476,0.1693015945809865,0.17260457041638994
0.06693328195530113,0.0017473270005205488,0.05844283666981351,0.03643239478277391,0.041383312168109976,0.0006605746999890083,0.05910711102529112,0.06863114081217289,0.06705408473466482
0.0012286689419795215,0.01986043566585465,0.0021683573722839355,0.01801401840674821,0.013682601803147315,0.0,0.021211349991599862,0.019854702160890508,0.017428996855804207
0.029955411207750755,0.07663348378579701,0.0398535480862027,0.05282289033982193,0.015937744019930235,0.10062754596498949,0.1349156887685242,0.12794741134991222,0.12811295277731022
0.035574149510073746,0.002974590656834097,0.02670159935951233,0.00141380857995288,0.01870527247123268,0.0,0.24739188741693766,0.22695696979888857,0.22434398536372846
0.0014125289001431236,0.01014482145264245,0.0037685930728912354,0.024493246263950497,0.005804468544620117,0.0,0.034588271319459005,0.04958498337797098,0.05030563658447923
0.00024000880766266607,0.03239244535872394,0.041623830795288086,0.09831685798079448,0.023572928208906153,0.0,0.20931657322989236,0.18551313496751135,0.1870472907162315
0.00012000440383133304,0.0368198276061842,0.01894521713256836,0.02402272378241227,0.02628250168327388,0.0,0.113512013627379,0.11972404929387738,0.12338100696831303
0.1471287019707146,0.09195551347051412,0.05725235591162592,0.08531847634118817,0.10622646051788076,0.3370031927777166,0.1396387358075719,0.10885906260799422,0.1060594032644605
0.022478806561708697,0.01216351707318674,0.020215029441797178,0.02489700557775701,0.028765623625797872,0.032147968732797544,0.015337582214720424,0.017385580894575578,0.020891211266889823
0.1382604866233623,0.04325441667026432,0.09651808375227125,0.07740880363939598,0.04840138492193562,0.08978311130683694,0.08910212462709405,0.0979087862434301,0.0970771475360021
0.031549598150390844,0.00801659242202478,0.004570071161495465,0.021049972217208834,0.023301843225245616,0.0838929868986018,0.00584752947714956,0.00675781883964436,0.00435770148502522
0.04233513156446107,0.05281508407985301,0.024091456592785138,0.040883358014411286,0.059182270410553836,0.027634041616206112,0.021675941058493048,0.004585815111750179,0.005885429442612486
0.06721953099196296,0.3035791915680063,0.2328885651220116,0.15023333072895492,0.11892577718120215,0.6029946053066167,0.18021379418872938,0.18451566070383604,0.1823318258456453
0.001124077947814598,0.043354191478594095,0.036921024322509766,0.06584480149478295,0.0628434926994746,0.0760761862820654,0.04956459027587895,0.0402829116852063,0.04176271390270232
0.051869426400968865,0.037404201205019666,0.015340166441422776,0.04602354160951448,0.018724190432625076,0.0,0.004605350888357729,0.016681164172820166,0.017345563255009133
0.01948640317075853,0.03418976038081746,0.04765549725364329,0.13484932484949783,0.24065671588050383,0.00847737531652537,0.1615329312422319,0.20294926678787054,0.20572097301509687
0.01113618848398106,0.06499440134592506,0.046142578125,0.02096058280133739,0.030479252333758138,0.012000440383133304,0.045609862032553586,0.02080969017451903,0.021058908140427504
0.05951117472200804,0.0789021851004306,0.04349289374979898,0.14664269982966843,0.2668502130537268,0.0637454585489376,0.2322368849783068,0.2120125703605047,0.20933875644767963
0.06608994825498189,0.05632640462926146,0.09273386424850108,0.2571567673670666,0.1517135110531758,0.03346911813277552,0.2278038057303802,0.26400054064170486,0.26672848096367097
0.3416029946053066,0.2944416684086655,0.2933499585764531,0.34205090088979107,0.31455711407372117,0.3270945722778817,0.408860676360283,0.4062521873377267,0.4110226754869277
0.20635142574039417,0.14979625131156152,0.1384134234034725,0.02781021385573587,0.1894878876919529,0.20488825277991854,0.032103509329060614,0.02667967355748213,0.02791500967543825
0.001615105141473081,0.03092632876162786,0.01666015386581421,0.04922994423653776,0.030785338041020446,0.012000440383133304,0.017484341544357074,0.007156378961328021,0.007988141098938362
0.011248486182979207,0.10611309964806467,0.0878499498730069,0.0852483484589652,0.09619841695488998,0.16140041836397662,0.1499378606417795,0.15324779306886324,0.15212260152196966
0.2233837939006937,0.23631518123575987,0.1871675170985112,0.13377328252391263,0.16916573434617566,0.16954750633050766,0.07794835733778807,0.04428460266016293,0.0418118051935622
0.00036001321149399914,0.029081822075655697,0.04524579644203186,0.10424390719335189,0.08782565061666996,0.0,0.18871306017779546,0.168447969777269,0.17051537498828034
0.0006000220191566652,0.009725934981987223,0.012003511190414429,0.05571602302351447,0.202134843382635,0.0002201915666629889,0.17500311152889167,0.18268043849354929,0.18078014961786848
0.0,0.014574413388936742,0.004378616809844971,0.035001032819679256,0.04364017864700503,0.0,0.023803458786540256,0.020292093980163635,0.019456429835969236
0.03348398106352532,0.010844456085180892,0.014359446630648004,0.006845516917471067,0.12230687615076077,0.038973907299350435,0.1056049253171776,0.10875527225502815,0.10655823041220294
0.11546900803699216,0.0561846015482412,0.07910378489425549,0.02488801098805052,0.01846063562373179,0.11725200924804577,0.07995261475576008,0.08343528711277629,0.08409541816516485
0.4731135087526149,0.3720464641432527,0.4206246022386435,0.423246170961013,0.4662429280932402,0.625564240889574,0.3629883559615046,0.3775025992708619,0.3854414936868982
0.04684410437080262,0.01331451688563861,0.017722775166903293,0.03499068461935195,0.03863704742152838,0.01464273918308931,0.00279710059440616,0.011146770316915841,0.00852457542121747
0.11599196300781678,0.06484217323736155,0.07272209439208874,0.06812830614570353,0.04368482393570117,0.01838599581636019,0.030207399371929122,0.0343087033123627,0.03532357595059088
0.0004403831333259778,0.012637811604859264,0.01932961327132185,0.05447291003014196,0.154756560952795,0.0004403831333259778,0.128875572802557,0.11205928821576464,0.10918080669634753
0.0007800286249036647,0.028540821319612414,0.007427513599395752,0.040214955221705706,0.021887447805103134,0.3780689199603655,0.035942883280345866,0.011803712997875504,0.009300174614293166
0.00012000440383133304,0.017962062786902957,0.003779381513595581,0.002344547315001333,0.0327826099334983,0.0,0.002874475039656113,0.028650215105844794,0.028049281449329944
0.11279202906528676,0.07443035670797651,0.07445915255477795,0.09177118358594769,0.11557193114727267,0.11725200924804577,0.06098890213444286,0.0562150118552971,0.05893660531809149
0.002656611251789053,0.009462421988441936,0.014406293630599976,0.02276407172483036,0.00016270911200609882,0.0,0.05324320899318006,0.06446255912833791,0.0612334248078483
0.08298579764395023,0.013864862197224118,0.008944219808201564,0.0273486257677433,0.08552154778244911,0.08840691401519321,0.03236414873524748,0.03325643661538077,0.03652184907772815
0.09379610260926996,0.07740592668517787,0.07105840387735995,0.027323444716519263,0.09772585895123809,0.14488605086425188,0.36411087640613926,0.3384409585372262,0.3340786328054123
