,XGB,RF,LGBM,DT,kNN,lasso,PLS,MLR
0,0.03423561160729666,0.04000658191481608,0.04524421532712421,0.04424499162181324,0.032355792406190464,0.008742690297946054,0.009649949512988032,0.04209961630786335
1,0.024344248110809874,0.031134319876979455,0.0077385856277792375,0.020519112423236646,0.05873021299629282,0.03956508795519559,0.042183411962609135,0.007373892947522831
2,0.04038508141789987,0.023846486097984287,0.03258871593304244,0.041203112858013285,0.07426314136942,0.030768869047678227,0.03640662836760272,0.018779378574216188
3,0.035848562718801325,0.013793961799004523,0.012174325963073176,0.016137674126763646,0.00340837345905895,0.01787952361952405,0.01603624692377814,0.04856778741012735
4,0.049109112442724756,0.0218233389268465,0.023659446476802112,0.008246031813996815,0.040311155969011345,0.012888431630266262,0.01447467800935219,0.06807079265858013
5,0.05290708587143206,0.09683695142273625,0.047090440643784856,0.059627064354729156,0.04257900178783687,0.06709915137647787,0.06167413776091919,0.05079737555852781
6,0.019220022487996813,0.12162752942262173,0.004620150525201316,0.03429619337444173,0.0037739904232390598,0.06954806715901474,0.06463711417677606,0.06521415697188876
7,0.046966678356859914,0.012203617455478245,0.07810840195032193,0.038864871102078924,0.0806018828700977,0.06699588196217832,0.06817077720706408,0.0887555777670534
8,0.03196106880991212,0.0013501372602347586,0.03603904805740822,0.03476958188679137,0.0578582960534874,0.08622724577920399,0.08765917134074971,0.05657498605269523
9,0.049166054336140685,0.013549919135508182,0.007750761356584451,0.002764053122346566,0.02648042047692506,0.10583824992391683,0.10710710539593968,0.09326711252227288
10,0.030500657005853193,0.026036488106025518,0.039338808945620515,0.006004182210839731,0.059446544760883985,0.16492291455855151,0.1659347397139144,0.005625537254389135
11,0.024744200653327608,0.04975484665096286,0.018318193740339828,0.02304041717610658,0.027115450546723242,0.1748569276909877,0.17888818815886148,0.11369384628890816
12,0.02998377387688894,0.02102290152050401,0.053661224000329244,0.03641498082270203,0.03641498082270203,0.10425710066090893,0.10474695245957644,0.07836563960197923
13,0.13426903007950758,0.08213073948528649,0.14367397608215393,0.12996039620851757,0.12996039620851757,0.06434661309343997,0.06432240425878746,0.02851776488411578
14,0.022055920978915233,0.11262880816500165,0.05141257065910959,0.02187946422833048,0.005132921048808303,0.11413458421794676,0.12065935027994844,0.07108356590468157
15,0.01626354027568594,0.095493159603826,0.017134312933306514,0.03070660345793344,0.023693447301739293,0.10332340908307414,0.10959114482841584,0.051827917891187514
16,0.02409561787730191,0.05591077811795328,0.03600802937144594,0.01350494724362944,0.01350494724362944,0.001502818236882919,0.004285299010375554,0.06179510169498609
17,0.06064731590251898,0.022104713186077714,0.05388965779586441,0.08749037356410433,0.0781257546919204,0.08224626043499783,0.0822731622594587,0.06568767422266691
18,0.03395696014253846,0.34515160774868103,0.030448426387346558,0.06734362872352818,0.024657200943939,0.2847675053098771,0.29103650442709805,0.039604386425171556
19,0.008838267738620509,0.006236205932700106,0.004789323529216322,0.00031442474444610957,0.044214150892060274,0.0662943850650971,0.07443230213630589,0.05268871992566421
20,0.025217595899968137,0.012652548058510238,0.019281029877637107,0.020353267659090984,0.04046196425075181,0.0774913981675524,0.08183878897627025,0.03058517587929871
21,0.1115204125334282,0.004593124348311786,0.12959261632399782,0.1286439558908062,0.20059155111781524,0.011619968268818837,0.007537520500136341,0.0495208953979549
22,0.05695987670580743,0.012061899767596057,0.08547781301506915,0.11250245881216442,0.041847872517862345,0.0016509099376092462,0.0021745075144132125,0.0495208953979549
23,0.0719040161854923,0.009222612502038482,0.08622193217997406,0.03352254998308443,0.0683764750198169,0.032089710028015195,0.031287684250191294,0.034276668719503356
24,0.0012458332907583913,0.012650188086614,0.009088437137298976,0.00513500817302065,0.025963898660975242,0.025894386776206257,0.025863451948362343,0.008110811847274246
25,0.21188540523120764,0.005941313528289138,0.17603922401146227,0.18724647923234536,0.007238753087555616,0.045552456163557964,0.0457303106783922,0.06521415697188876
26,0.014657114933327609,0.008878424682469202,0.02413131118196428,0.005637779104045004,0.005524740299881387,0.06077035148139459,0.06022409264835142,0.09451448160244097
27,0.041532797265738275,0.02086235469431634,0.02577101925832523,0.010513364948292931,0.06302522212003402,0.05959751205770236,0.056288848228808266,0.034276668719503356
28,0.056038153743966646,0.04848335236277504,0.061373032780188394,0.005443990478986343,0.0460324262714933,0.10681512486732991,0.09184769216941656,0.0020589793911381937
29,0.014589375896996992,0.0030438179656363043,0.021489282184410555,0.023295556249499826,0.004399082007331509,0.05494351737485054,0.03669961904776625,0.09451448160244097
