,LGBM,XGB,RF,kNN,DT,MLR,PLS,lasso
49,0.1520224952069414,0.1548168044583469,0.2273618929164315,0.49653230199838383,0.19952813179637097,0.17539480981681255,0.17454070469127392,0.5431064250526273
50,0.04762833475974754,0.0820767307580817,0.35478972678884835,0.5617805930590091,0.2721436191168879,0.16670477690849733,0.16618252043545245,0.6240510951300811
51,0.14576526689272873,0.218322616720583,0.04736742670940075,0.1505084760618176,0.13577512191845242,0.1287208915859261,0.12776059070517637,0.46731614083359496
52,0.15001383967054902,0.16874178444425453,0.18238802270734805,0.002531296438981645,0.24084813520932744,0.185951405484243,0.18564942111726712,0.2268876099740158
53,0.046650153567213415,0.005262228669031532,0.2547452861913111,0.17103974406865707,0.30994143436149135,0.016115110467241345,0.01590347512324508,0.31263927464005326
54,0.21764888808380706,0.17918036580296853,0.05747350455145994,0.045912102002337,0.034553098186643205,0.16968700299514783,0.16930944332490472,0.09919485502219938
55,0.01281289308528566,0.0015681491210705611,0.2930154532978173,0.18457493956320203,0.10411430905004748,0.06198606404829393,0.06318786455855785,0.1919835051824053
56,0.2210721973962475,0.24825606440584053,0.17219248608216264,0.056346976268572574,0.21122411574360755,0.2000288357058671,0.19948535170937715,0.041736257528328935
57,0.021428472421686884,0.024240786519043045,0.3608798897106999,0.3908991504470355,0.3503707368305533,0.2235815002774149,0.2244787275125496,0.3199668235755718
58,0.002438485442066596,0.015614851994625534,0.02163904065579103,0.03796500052122109,0.04163112451047457,0.07728199591819418,0.076862590125781,0.2407324868291536
59,0.2796950400909278,0.2830468952951217,0.22859704025655048,0.3091409821732839,0.2082344598052317,0.48569588690216065,0.48692496278978903,0.5512422306413616
60,0.16689392543597048,0.137894218292814,0.10944935130275435,0.0023813373780525726,0.0410720665241161,0.4973119750267774,0.4987069752406526,0.4898787753201133
61,0.027999154125132097,0.025047763267829204,0.006513716714566221,0.0005740171212478481,0.005812510850819755,0.33844067622882856,0.3391773599289299,0.29083734815734286
62,0.02531958589531136,0.05414776674442012,0.0016631960851197086,0.009392258768740398,0.030655734003159282,0.23422335660348637,0.2338474207443858,0.23662940832392132
63,0.06400815390445955,0.07728405296948276,0.006349340239000523,0.010762424593984271,0.012728565178358117,0.2287320567315304,0.2283697853156747,0.174092285733563
64,0.01427706051429814,0.02095525060775877,0.012325270655859887,0.053903653388890735,0.014901331331925227,0.12354336709517871,0.12433180438062397,0.13141388707746188
65,0.003137195102031559,0.016209250077081183,0.03164286379089595,0.015416874325473,0.01659389417678804,0.28011142717958626,0.28009039734472296,0.313157718364918
66,0.03998858249540255,0.045223218609396765,0.03720490089296624,0.02177185428472407,0.026726270881810246,0.22216438959831758,0.2228016762772282,0.294696158902959
67,0.009907273191073644,0.02344206696696327,0.013915789721505673,0.012541297652368666,0.01659389417678804,0.23054604287715613,0.2310174052298199,0.2964993528510444
68,0.09956469109687001,0.08612660443578474,0.01532859543395123,0.006053908142730123,0.01912619282583887,0.2457924222090122,0.24552989274463477,0.22705276320136364
69,0.024512739515021663,0.012643076480892523,0.10459652389701775,0.12171870996615139,0.08763791471597884,0.22139896309397283,0.2208045849771017,0.06176529813943135
70,0.052507389385450576,0.013566329142483846,0.019185866456509132,0.006067458558837037,0.007925873812807044,0.37881507419266347,0.3778669528371476,0.28175865455346
71,0.04387372392714184,0.01190814453194089,0.02565440769198936,0.013325763881220462,0.007925873812807044,0.3640037410723612,0.3643722527443932,0.27342947179652316
72,0.2265881240092002,0.23064531058758392,0.010820260976210638,0.06950522243607177,0.018855175632354254,0.13297765255666555,0.13442354689092195,0.01415740135117044
73,0.07534718365517973,0.08906963072862678,0.07343334558605694,0.03187081979761853,0.047428375377315084,0.03250960643511541,0.034268254266862586,0.3550527849639709
74,0.01033252823018993,0.07995188266270442,0.1986224520358021,0.18089201989739262,0.1967412440940296,0.06679401293756365,0.06585960594583723,0.2536627123448332
75,0.2202519302672445,0.25845658169866886,0.1833724295158718,0.18386209004845805,0.1359546224005589,0.3371752021251785,0.3384508506978973,0.0707039713928185
76,0.009900287069066538,0.034472155908152,0.1660439858437826,0.22758949339251755,0.037869435231999815,0.10539010803915089,0.1049387003064528,0.13086489099369197
77,0.2399789694850089,0.2525176344978937,0.09629239482604124,0.15726271373736922,0.08198736884872607,0.24312840549211645,0.24275557238479378,0.21685263563278717
78,0.03748238308000912,0.09588862317219687,0.07007103574595167,0.06458486507521191,0.10831129101935663,0.0008291772627624927,0.0017729771829876895,0.020929528095345373
79,0.15964320718181232,0.134674931502275,0.13013261680998678,0.22945910280698045,0.23052458744883053,0.049553369209507536,0.050331244803485886,0.25891097673121866
80,0.06679200351095005,0.015198253029431452,0.07628227059431736,0.016944796787974004,0.01704214129312759,0.025997177615734612,0.025621345186303768,0.10859452739990788
81,0.03477172047301741,0.011485814752191625,0.04112883955562818,0.06124772198564499,0.07897636781304873,0.1120263902018373,0.11289461481879515,0.14975674168727193
82,0.0022438099282661716,0.04128526539770766,0.21978771323135726,0.3651704947572863,0.38125053444037993,0.12464239190161175,0.1253446921923228,0.30284364775529116
83,0.12305936205330403,0.15895113156651447,0.24071482718033987,0.3219875116311196,0.3897946480464364,0.015004746985317119,0.014495646398217432,0.5273633221377934
84,0.00034325834395088073,0.01975630067672135,0.014571370411357254,0.28187117563710246,0.03458233716486772,0.06055381299605128,0.060868953248972346,0.0005825605911707887
85,0.01928830228515932,0.08193197793340756,0.014085367423604389,0.3358740680147863,0.0437127380201964,0.10932542022924718,0.10984457395051428,0.00021865750722110944
86,0.00839326821553718,0.0010800577139351009,0.05231300516738685,0.2908908473000191,0.012190927057714601,0.2634726603646213,0.2642701396709021,0.06401419032762673
87,0.1307996183945615,0.17550266167602774,0.00042322202072581083,0.05408417354265971,0.05191074913281407,0.13060444595805987,0.1312360009380938,0.10530693020883869
88,0.09647210779337428,0.1267945295850919,0.19323548921666467,0.48443959590727365,0.3909354710287752,0.119659529558922,0.12067645625892959,0.27695277468088864
89,0.1604370907425876,0.05764526591802399,0.26504158218170015,0.0030760969746755906,0.1757099792579746,0.5169428694854119,0.5162346585842683,0.5127820336905238
90,0.18056569398241706,0.06256321410604171,0.25376517105188046,0.12416765524171292,0.1607229372656176,0.31478287734822236,0.3150500578936342,0.5061241744551035
91,0.022447956567685168,0.02680290927925305,0.22374952818220334,0.3118052081875865,0.43460595989684797,0.24046215300504598,0.24151160548718192,0.329450397824573
92,0.14902760705458962,0.06219965927469584,0.1768391883002648,0.15589866892299786,0.2736824080329454,0.3818971378196109,0.3810136096637218,0.4330459099386419
93,0.19515028322314193,0.20596282755709883,0.06255880346093773,0.021415440434473076,0.0984401839168974,0.38353100017829433,0.3828133963486521,0.0035999098135718888
94,0.12005916337655387,0.12259691300860975,0.048308486319910915,0.07970573518002466,0.07776207481853392,0.21436793542949778,0.215235739634282,0.22681028875528098
95,0.10200355128164557,0.17604672470317267,0.08010899588221776,0.06794386094065918,0.11779820295455878,0.18925729720612805,0.19029102573715911,0.20846061199036614
96,0.18783879849856044,0.26846253262640324,0.02512834488415272,0.010375674439622173,0.09141321724686335,0.1164288510055223,0.11522919814824445,0.2431747804549984
97,0.21066523177102725,0.1858151077274342,0.013289510008205614,0.02898622139742489,0.034798606159035544,0.12091835347552787,0.12103533364579777,0.1438678471042702
98,0.011695256785312691,0.07257968644727497,0.01707767735963689,0.02779661270503872,0.0059395144845558745,0.296533234093663,0.2972785839055129,0.19900262200179425
99,0.2109085228939226,0.27617886846589257,0.0149182141300018,0.015685785801767632,0.007426766895932593,0.4916053510774195,0.49251662521551626,0.24758611416585669
100,0.2650935885486484,0.28941368534238254,0.14209862372390314,0.1330395487049266,0.11218043914905547,0.4506807910100636,0.45175798947440726,0.01984726642157042
101,0.21447894632124548,0.30870404908026594,0.1379379477458854,0.00037969195904635766,0.15003346195352482,0.35310256550093955,0.35434568829153,0.01947098187886509
102,0.08058957735025396,0.10335681384419532,0.02417502346751775,0.008820699210999594,0.011754079285130531,0.15047905116790045,0.1504780514348889,0.1270505832840989
103,0.012822788730218915,0.012943674652075243,0.5324552292522098,0.4762894796750664,0.27897224864684483,0.13756839176422403,0.1372355433787188,0.2931445551442713
104,0.001043328071380245,0.0017058098520830733,0.015460897874185808,0.2908664306892202,0.24947396037273017,0.1597502353574044,0.15943216069161137,0.18109371404188218
105,0.13665008080826957,0.12208660157077267,0.19169876907612488,0.01569362650751388,0.12892516541023097,0.2648599238707373,0.2641344252491833,0.05465645718673284
106,0.010718955500799834,0.004517731477324316,0.0312539680267568,0.0004399437575440396,0.04901853823651511,0.15734750198703845,0.15777271206678545,0.11680267501551544
107,0.014053559636481028,0.04656099852121359,0.0383623822950499,0.17286369978656907,0.021453067896656852,0.23004989883607702,0.22995544135093243,0.02384185229646013
108,0.038995009106151765,0.00412504469040037,0.04769209261928309,0.18821695187903262,0.0714856744734052,0.14770866840687746,0.14711643794299234,0.034519937037225
109,0.10004606527271467,0.06662062252655493,0.04475787288990385,0.022520559535484,0.00478432733657988,0.0669477889249907,0.06746817802030741,0.1760150107637658
110,0.45346301743238415,0.4327553249441096,0.039563681261359424,0.03699576521014515,0.027095251839868578,0.43051769928029404,0.4308215510249981,0.22601821862544258
111,0.27145346180339736,0.2505631381738484,0.10445782381428725,0.17293220203820003,0.1419347791314502,0.15151359883971943,0.1502195819287478,0.2039888135628637
112,0.30095700736165143,0.2686340414267303,0.21387650644092054,0.09506502432906799,0.2925204794845936,0.3981815623078097,0.3988172627050074,0.2429247438387389
113,0.071156941316871,0.058271872714929396,0.021976216965667927,0.026262466469266388,0.015485579840694208,0.3248511289973977,0.32397019922243897,0.14337927748342788
114,0.23647899616803358,0.18833569337267386,0.03089468087035177,0.04445484461510951,0.06019558695934901,0.297989565526314,0.2972745600776021,0.05936892792644788
115,0.2883220910114015,0.24241129062830002,0.05810119770008587,0.002347067594200253,0.18067377803785756,0.3884074393537624,0.3870341173912766,0.07687010255858134
116,0.010528266031908838,0.0057222210419311526,0.14159625759669411,0.14500565524025333,0.11904557345309118,0.14934379582922827,0.14972695262544644,0.03529320274619918
117,0.1344102581585811,0.16910010228382683,0.07027659284378235,0.02682482637511993,0.16540586206395602,0.09664631658772,0.0977025636174243,0.11779623163011393
118,0.0031933361292376533,0.02107027430384939,0.018155711318336293,0.006140790006542413,0.022168873044859816,0.1811693793125559,0.1805771446622187,0.1077109298098865
119,0.1307540582531948,0.14943002195824007,0.06031896270582915,0.06311497308908254,0.008903086121674564,0.1554234573217626,0.1547746342478193,0.11264753397613497
120,0.058875148522719856,0.0028755774978001525,0.044551140567544,0.0969765672817045,0.09391319763615213,0.012950462746458169,0.013122197171805683,0.171110136176782
121,0.1328576130804049,0.14705450925089952,0.08005053200180823,0.04079056964956568,0.04110026959520874,0.05896519059235339,0.05912530481949957,0.16417596521232336
122,0.1192767271252213,0.1348117635983846,0.16505633173661532,0.10313326713138946,0.07380867278712347,0.022522886655846563,0.02219060869546574,0.09981302417901089
123,0.1444204324570112,0.13081595732316975,0.08830754701298801,0.04272001129606609,0.03561291225710361,0.4913435929478329,0.49141335815199955,0.11542142243645631
124,0.10650557223742796,0.19842141884886377,0.07419033883208734,0.06324928875699495,0.03977784791730868,0.40278474560159483,0.4023621186182344,0.09617921775516189
125,0.00500560811936579,0.02790272979349373,0.20360482687395026,0.14416261494153176,0.3194707197445293,0.5637405573182996,0.5646618387398515,0.17106947545511597
126,0.13731524632586195,0.10250762214606107,0.12518788546485105,0.20257867441951533,0.15286196187251722,0.18459501991054308,0.18453151695704084,0.08875097143438138
127,0.06675310252746725,0.09043726805601504,0.14607973929107987,0.14582096966843983,0.04386137585964267,0.22913407983878548,0.22944051467987603,0.5255744367836763
128,0.007416956982322254,0.06558708208218528,0.02142428044964101,0.012212194365571749,0.03890897295098639,0.16422979945796254,0.16552639946532072,0.14240268515266827
129,0.07125535870577382,0.11147626213701117,0.004361688249398574,0.017170340934167125,0.016464092852598824,0.07158646962347659,0.07239067744330771,0.1603198600965185
130,0.2265282932785651,0.24280924060479747,0.011651903943951353,0.01268536470454254,0.01831311671210603,0.34365401477844154,0.3437999060844988,0.11470366246176428
131,0.011783807845440336,0.005880432521743695,0.03746796553776466,0.054503954551457984,0.017653951500047324,0.08123046805131398,0.08166838328906184,0.020819671152934788
132,0.03314903997138592,0.04432898009298897,0.005396536210534569,0.026996763245261013,0.021720799931533044,0.14827137335374188,0.14756797281868744,0.02511323821077968
133,0.01925618439329485,0.01155857074091382,0.013867789288867186,0.012137401761381894,0.02955489141013192,0.07399351523806946,0.07295826605052133,0.21993727010509545
134,0.0031023709376591588,0.015535648857341766,0.021545094494087036,0.025946070796162457,0.03524994585357624,0.16234880357536605,0.16140390341079747,0.11983466900932305
135,0.04196457394798246,0.03349516540911518,0.057759505347677716,0.05972853309334416,0.05851272353101258,0.1956580822201083,0.19537149856931368,0.21867172134260288
136,0.06743091996748876,0.060833908071917187,0.02125228590913223,0.019509058802825135,0.001130686009243237,0.10265104256791369,0.10219853459087222,0.08500573396321895
137,0.0608528911635437,0.05226002710888333,0.03495182160207541,0.019507794130030245,0.08241906357599924,0.08552895947379452,0.08556884368428008,0.2910369593767869
138,0.0335109430509974,0.015484311459755373,0.0475059278165024,0.044152689490700656,0.047838791938307396,0.24167407757953552,0.2420185350651503,0.20224874790567354
139,0.01135258914667693,0.0024238701567012577,0.016121151260716837,0.04300338718194635,0.036928715246801955,0.12644509349736496,0.12596531014295897,0.02519898464254189
140,0.0022449517031736532,0.028019390029821067,0.07308968075479831,0.014708546039863622,0.09877328856268602,0.02194810656765972,0.021136474560760066,0.27636469907492595
141,0.051497787609612836,0.008710008059726715,0.03729065598606032,0.006982547456877347,0.03937589451340281,0.1761446851925578,0.1749631153910653,0.1678044469005324
142,0.04644913534201564,0.0255250567663014,0.12243166624232932,0.10547469384775593,0.17914862620541777,0.155101651496328,0.15457839820860947,0.12844650097825616
143,0.016102161124519204,0.018866890931170832,0.08389321632731556,0.16282695745690273,0.13112962014284668,0.026727029879030417,0.025379535751291094,0.27023761880895836
144,0.09253571605216976,0.10360373841339138,0.035881582656735925,0.04096212004903069,0.02941923965669503,0.008588682290666783,0.07252680432751293,0.0426338517672501
145,0.07965710722030489,0.0812418454472183,0.02599458283479826,0.050932785867403074,0.02507702648453755,0.0832460592141776,0.047841522702852635,0.1282554352423651
146,0.04593248015597101,0.05703128777256933,0.025541341286164865,0.04304752615451779,0.03737308346013957,0.10418440261421816,0.06028258483831089,0.14487567017631228
147,0.012366783814498104,0.003141871811652708,0.047506593683851,0.05975577100016393,0.011776143163014653,0.16735449179081677,0.05753740359400511,0.20372765088681746
148,0.06274589755247972,0.11967118059070692,0.042341714196937066,0.002146405529436894,0.011776143163014653,0.11099924881438106,0.24926446587377393,0.15246651291628097
149,0.07832195714085888,0.14297797759437497,0.0016020029362314447,0.03763413769025187,0.04232956719226314,0.1051048527774261,0.19368341243642662,0.06908814427856219
150,0.13973149689888953,0.17963212670942103,0.04884696785941571,0.021187723258501046,0.04165091872616902,0.1653038564512821,0.06273221586590089,0.11909893794061988
151,0.01787970448049095,0.024260850941581646,0.04024534207630609,0.04439625875911382,0.2335207290300862,0.17740989284200642,0.10021506399944832,0.21420259788067608
152,0.03776582531306111,0.03744479190587047,0.015605150121156541,0.12762260980334483,0.061841670420853256,0.18946287354735666,0.2161455879963073,0.23644378859782467
153,0.06348719432568106,0.06509010109664226,0.09923064914809115,0.011354789184120542,0.25863783925667233,0.18606172342672667,0.24834874476890612,0.2333614498058546
154,0.02921977855721411,0.017311618369424464,0.0654695663070139,0.09195668078159093,0.07149185249121302,0.3131415705968558,0.09295638706597015,0.35386693143942155
155,0.007789818115488022,0.012049425394800528,0.11336884340019746,0.13202772869688942,0.0942656113847257,0.2512596853817762,0.18321180378047683,0.2876669377582485
156,0.005743872441569865,0.011821925638648645,0.018404861387508492,0.09271418828059656,0.003290932056750351,0.25840006061721005,0.14247024002765615,0.2999014179995816
157,0.1426072318048206,0.1517100106619722,0.058980376114380395,0.02129642212088312,0.028863956064318963,0.20967809638974086,0.39828579464318437,0.24686134530601894
158,0.08150281609666024,0.11862196238391354,0.06357623141635954,0.10572849712395434,0.14238614535861083,0.22484942071381597,0.002057408990087134,0.2722208796418924
159,0.11875408069789278,0.02117556648416702,0.1715220044546224,0.09001806189937898,0.07529735828800582,0.17523688263313944,0.24948614040016598,0.21829023309512252
160,0.06351175900502212,0.013324105050614155,0.00979116810209412,0.11937782787663356,0.01227213109915961,0.15783856359976708,0.10877316825773148,0.20598601906764935
161,0.017652243576705667,0.060722399557842255,0.18506832130012763,0.06953289109280114,0.2650146984885809,0.26781015733635666,0.015020691118391216,0.22909608123201258
162,0.05556512796042662,0.04861902427214643,0.03191147581862824,0.12785919707446036,0.11625458365340323,0.08209355632863444,0.30923736026192195,0.1172655205066909
163,0.02364332138483674,0.035451966619108155,0.03289611679358273,0.1359216878772907,0.0836527502739996,0.07865456724048023,0.04174085975076122,0.0344478719694121
164,0.11770875164896191,0.015622221815897841,0.11608892983410463,0.0749212405356652,0.038542351482872494,0.02888497118220329,0.12563259831296195,0.0754196560726888
165,0.06524112113752806,0.041947547406771146,0.0036101895766758596,0.08047845680529386,0.022671562173032084,0.3372579475308307,0.14656518740072141,0.29040445131168524
166,0.0698741447581277,0.011237367677543075,0.004512878363173378,0.12832699078239218,0.00029685795106909607,0.21994226017919066,0.3236195515050413,0.25944539432196806
167,0.0019198208099086497,0.035103566943141595,0.0036381629186822,0.13384485266885102,0.004692109426835039,0.10221132419394321,0.04507242032561498,0.138172346410433
168,0.009482203735336127,0.003907302633451959,0.0205535876827857,0.1668947567621133,0.0187143460965428,0.07580105952598301,0.11244923715326094,0.12272628829407697
169,0.0049103476290267845,0.05715286407672876,0.036226902700465455,0.046585366688546764,0.024639206199555987,0.13592705725099966,0.10024666544873984,0.1786632090321407
170,0.10137309496615118,0.008334981516527673,0.2126786341139265,0.04260828545908141,0.1798000787022463,0.06891620013695077,0.02929917005664609,0.11242834845789762
171,0.009295106441162285,0.017889844014716605,0.005769654067364509,0.08780454271677171,0.008495305336585414,0.03759255494285392,0.1480662353346695,0.07169248979180817
172,0.04279653425520644,0.033139715893238775,0.054181625830289654,0.2068097844912978,0.03665954615879313,0.2934574864031796,0.06406544502997741,0.24839334500262117
173,0.009642121841363684,0.005535025204433441,0.055097510435205,0.0005322731457033866,0.07846868152935828,0.13457868631322398,0.1213711131451643,0.17341627557094058
174,0.017637674987481047,0.028596707628995188,0.002656759834066519,0.0063571869244033186,0.07251696361307558,0.09939766659953986,0.00529566010900312,0.14410535740296143
175,0.041751288069601024,0.015360412715466454,0.0020609981675277014,0.012211024923801495,0.008182348721025225,0.06294504950647377,0.07705939563308681,0.10333463184380196
176,0.04370511453972595,0.13091278898546643,0.00175716282196961,0.06291743017189204,0.029076489539189218,0.15936559044620405,0.010888563758252562,0.19342788602668137
177,0.09666207369315095,0.12726253044465347,0.04731613584865111,0.03318877547733276,0.04630790929300055,0.07508275644791937,0.0236120293576432,0.1201092585800009
178,0.10542702211083199,0.07010226028988309,0.11679288582100433,0.07371262712148208,0.15710746354255067,0.002177522261787204,0.31114688245954236,0.038567807461681924
179,0.0738821065115976,0.012936858141975482,0.23905980832002277,0.010128777094205801,0.27449148268807805,0.11961288944192405,0.22580930104477787,0.1545229141111557
180,0.010716751570924776,0.032232611798564514,0.08661898171241968,0.020116314718435606,0.11001675919108751,0.05572037594660005,0.07861954198869647,0.09140639715563748
181,0.061361901837015315,0.05537318383733619,0.16360273423519603,0.16080758270681628,0.20724682847107367,0.24833569835900138,0.2897424441828809,0.2938644998955004
182,0.03435767000055401,0.0187943534706681,0.11656681773659261,0.1634764136666344,0.16790056888394544,0.012212509275310313,0.11795656582381131,0.06205941927790265
183,0.1147271262750226,0.14192050339663892,0.1105262498263212,0.2674164807135995,0.16817023753795768,0.20098905860006544,0.3165331237011098,0.157012250143178
184,0.07029328473453034,0.002805667011888724,0.0734636425974966,0.07479384902059744,0.01767302335739318,0.30372018482141067,0.24183142914272387,0.2605193729043291
185,0.07532952597859674,0.036247983029287945,0.1451462985575659,0.002937503628295257,0.08717215427384972,0.08655207057604014,0.3016147769100171,0.038278185434903356
186,0.16341966521831958,0.16959560353268083,0.00011511106209871613,0.02160173017919198,0.11576900310251381,0.10026570877007074,0.1917926663178406,0.05670844625585231
187,0.04206411985557107,0.011723467554495659,0.05349313799064742,0.1683760850107056,0.003422139328707677,0.2172416762724133,0.12373197450240431,0.1696851166207614
