Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.040612068783826415
P_charged_centers,1.0,1.0,0.024756772704614922
cLogP,9.3028,9.3028,-0.1049825724267031
cLogP,9.784,9.784,-0.08711325716199438
cLogP,12.515,12.515,0.16552185541153389
cLogP,6.12,6.12,-0.0728416623215279
cLogP,11.8502,11.8502,-0.0800276473903096
cLogP,12.73,12.73,0.0636076809524077
Hbond_D,3.0,3.0,-0.010726268646400555
Hbond_D,2.0,2.0,-0.005915410357637366
Hbond_D,0.0,0.0,0.004663185268814128
Total_Carbon_Tails,36.0,36.0,1.533967709880631e-05
Total_Carbon_Tails,28.0,28.0,-0.00036663135458174945
Double_bonds,1.0,1.0,-0.0029949600185914674
Double_bonds,2.0,2.0,0.00418029727542459
Double_bonds,0.0,0.0,-0.003240973417203268
NP_ratio,4.0,4.0,-0.009851987897166476
NP_ratio,8.0,8.0,-0.011839097010695129
NP_ratio,12.0,12.0,0.01733070254607548
PEG_(Chol+PEG),0.199600798,0.199600798,0.00971879164588283
PEG_(Chol+PEG),0.99009901,0.99009901,0.05596726287123771
PEG_(Chol+PEG),9.090909091,9.090909091,-0.07722033298301935
(IL+HL),20.0,20.0,-0.009617891616988625
(IL+HL),40.0,40.0,0.018208240558727256
(IL+HL),60.0,60.0,-0.01012416610170963
(IL+HL),80.0,80.0,-0.0037519172601275853
HL_(IL+HL),0.497512438,0.497512438,-0.04195729815106174
HL_(IL+HL),0.99009901,0.99009901,-0.05032631890080483
HL_(IL+HL),1.960784314,1.960784314,-0.030506190955300976
HL_(IL+HL),9.090909091,9.090909091,0.055247163692907754
HL_(IL+HL),50.0,50.0,0.044490290561327535
Lipid_NA_ratio,26.6073836,26.6073836,0.031843139546230595
Lipid_NA_ratio,53.21476721,53.21476721,-0.0076475006817552675
Lipid_NA_ratio,79.82215081,79.82215081,-0.020412810816632425
Lipid_NA_ratio,14.8225851,14.8225851,-0.014672767774195036
Lipid_NA_ratio,29.6451702,29.6451702,0.030233087935218953
Lipid_NA_ratio,44.46775531,44.46775531,0.020740039415620717
Lipid_NA_ratio,10.89431893,10.89431893,-0.02121382930647276
Lipid_NA_ratio,21.78863787,21.78863787,0.013231819751693472
Lipid_NA_ratio,32.6829568,32.6829568,0.016032326844812986
Lipid_NA_ratio,8.93018585,8.93018585,-0.021222653194043217
Lipid_NA_ratio,17.8603717,17.8603717,-0.012495954842007325
Lipid_NA_ratio,26.79055755,26.79055755,0.013828242370666701
Lipid_NA_ratio,26.74781895,26.74781895,0.03646255781274081
Lipid_NA_ratio,53.49563789,53.49563789,-0.002159360241409287
Lipid_NA_ratio,80.24345684,80.24345684,-0.016100602239446444
Lipid_NA_ratio,14.9043896,14.9043896,-0.011072570146408549
Lipid_NA_ratio,29.80877921,29.80877921,0.016361085024858522
Lipid_NA_ratio,44.71316881,44.71316881,0.01451162166629158
Lipid_NA_ratio,10.95657982,10.95657982,-0.020624067772870146
Lipid_NA_ratio,21.91315965,21.91315965,0.014908666460641025
Lipid_NA_ratio,32.86973947,32.86973947,0.014835681836751307
Lipid_NA_ratio,8.982674934,8.982674934,-0.019455195245947986
Lipid_NA_ratio,17.96534987,17.96534987,-0.009805005359298156
Lipid_NA_ratio,26.9480248,26.9480248,0.013760967055825307
Lipid_NA_ratio,27.02868963,27.02868963,0.016074743582526994
Lipid_NA_ratio,54.05737926,54.05737926,-0.003228454114268371
Lipid_NA_ratio,81.08606889,81.08606889,-0.013991307737537772
Lipid_NA_ratio,15.06799861,15.06799861,-0.011181360719409325
Lipid_NA_ratio,30.13599722,30.13599722,0.0064365242798609425
Lipid_NA_ratio,45.20399583,45.20399583,0.01405820168888994
Lipid_NA_ratio,11.0811016,11.0811016,-0.012562982096986778
Lipid_NA_ratio,22.16220321,22.16220321,0.014649064058202347
Lipid_NA_ratio,33.24330481,33.24330481,0.00876811652524582
Lipid_NA_ratio,9.087653102,9.087653102,-0.01750417092530924
Lipid_NA_ratio,18.1753062,18.1753062,-0.008331246683803669
Lipid_NA_ratio,27.26295931,27.26295931,0.013888260095060405
Lipid_NA_ratio,29.27565509,29.27565509,0.010641084216424049
Lipid_NA_ratio,58.55131018,58.55131018,-0.001960391801554012
Lipid_NA_ratio,87.82696527,87.82696527,-0.008565334920353804
Lipid_NA_ratio,16.37687066,16.37687066,-0.008105287117687718
Lipid_NA_ratio,32.75374132,32.75374132,0.0052791513050175235
Lipid_NA_ratio,49.13061198,49.13061198,0.009753948006589122
Lipid_NA_ratio,12.07727585,12.07727585,-0.007123020631287349
Lipid_NA_ratio,24.1545517,24.1545517,0.009913776952731932
Lipid_NA_ratio,36.23182754,36.23182754,0.008625741975814073
Lipid_NA_ratio,9.927478443,9.927478443,-0.010594445165991525
Lipid_NA_ratio,19.85495689,19.85495689,-0.0034250397205946087
Lipid_NA_ratio,29.78243533,29.78243533,0.008413972790347644
Lipid_NA_ratio,54.55401653,54.55401653,-0.0015639734017339293
Lipid_NA_ratio,109.1080331,109.1080331,-0.012398739569549249
Lipid_NA_ratio,163.6620496,163.6620496,-0.013916990518201357
Lipid_NA_ratio,31.1016812,31.1016812,0.008354022524650633
Lipid_NA_ratio,62.2033624,62.2033624,-0.000543821275844352
Lipid_NA_ratio,93.30504359,93.30504359,-0.010097908617921574
Lipid_NA_ratio,23.28423609,23.28423609,0.016625841067406045
Lipid_NA_ratio,46.56847218,46.56847218,0.008813738208606382
Lipid_NA_ratio,69.85270826,69.85270826,-0.0014715772779914245
Lipid_NA_ratio,19.37551353,19.37551353,0.0008553802144363993
Lipid_NA_ratio,38.75102707,38.75102707,0.009662341060807598
Lipid_NA_ratio,58.1265406,58.1265406,-0.0011785782716298631
