,HEK293,HepG2,N2a,ARPE19,B16,PC3
RF,0.8735263043677833,0.7906619800097601,0.8801091593157357,0.8577124210522495,0.9091443728521501,0.7498970337565168
MLR,0.3828238844740897,0.2911210509598385,0.5198167687263465,0.3523307817250376,0.6651165580796584,0.591585185588079
lasso,0.4099832190042172,0.3211801903348111,0.504925020323155,0.49529750248275467,0.6648884067388672,0.5891032020920776
PLS,0.382747674786707,0.3446072275792278,0.588055025859636,0.547838725976553,0.6650569885389819,0.5240914109450614
kNN,0.7144215051576801,0.7317854255921745,0.8141241164042508,0.810731498953254,0.8409163994382102,0.6745239832473138
LGBM,0.8474344574379852,0.7887513712507522,0.8703179362091789,0.8651850030093411,0.9182201855360393,0.7588449545266296
XGB,0.8611351002650824,0.796140081950826,0.8923316976878404,0.8605369052434814,0.9029991790359524,0.756365957055046
DT,0.7462735179541665,0.5829747447294732,0.8327139632707923,0.8273876085267552,0.870665037681864,0.7175250086783783
