,HEK293,HepG2,N2a,ARPE19,B16,PC3
RF,0.07633014134457394,0.06125740816782462,0.05843234778518905,0.08988279355364533,0.04976785634431681,0.0602377474199225
MLR,0.14416160409465958,0.12939315303017387,0.1284503899540636,0.17832184196950562,0.09999383079011316,0.1150676393481822
lasso,0.14764647064213,0.1303695746047523,0.126825795880332,0.18272452512461176,0.10096899035100099,0.11480878823307031
PLS,0.1441599066898729,0.12984776345901336,0.12785555975825524,0.18428928047399643,0.09987230938188173,0.11477876136373509
kNN,0.10440655125726955,0.08012912205370948,0.08373987652095265,0.1054093249316635,0.06576889097804296,0.07849152423645549
LGBM,0.07696865536089913,0.06117491545441848,0.06483907916987541,0.08896697224256526,0.0487290212834134,0.06021681027325813
XGB,0.07431805039742564,0.06158306170456561,0.054322910954710965,0.09235447867944778,0.046145067851802356,0.06113658406068585
DT,0.10029584776199066,0.06952232165332527,0.07651252326748306,0.1108300019001045,0.05965792539389331,0.07328248696569666
