P_charged_centers,Hbond_D,Hbond_A,Double_bonds,wt_Helper,wt_Dlin,wt_DMG,wt_pDNA
1,0,4,2,0.278875506,27.00478832,4.220773008,3.451247359
1,0,4,2,0.283772349,27.47897197,4.294886588,1.755924326
1,0,4,2,0.285443071,27.64075555,4.32017291,1.177508268
1,0,4,2,0.491763098,47.61966563,2.791057788,6.085855711
1,0,4,2,0.507196728,49.11417453,2.878653125,3.138427954
1,0,4,2,0.512558825,49.63341081,2.909086318,2.114404995
1,0,4,2,0.659606176,63.87267707,1.663853512,8.163011887
1,0,4,2,0.687673616,66.59057537,1.734653498,4.255181426
1,0,4,2,0.697567875,67.54868169,1.759611721,2.877603365
1,0,4,2,0.795333309,77.01575494,0.752334215,9.842714472
1,0,4,2,0.836500486,81.00216063,0.79127572,5.176091174
1,0,4,2,0.85118655,82.42427925,0.805167793,3.511310324
1,0,4,2,0.552235072,26.73772147,4.220407751,3.450948696
1,0,4,2,0.561931048,27.20717428,4.294508392,1.755769704
1,0,4,2,0.565239147,27.36734346,4.319790248,1.17740397
1,0,4,2,0.973735178,47.14561117,2.790631903,6.084927077
1,0,4,2,1.004290346,48.62500935,2.878200091,3.137934038
1,0,4,2,1.01490604,49.1389924,2.908623655,2.114068719
1,0,4,2,1.306011557,63.23353045,1.663512991,8.16134126
1,0,4,2,1.361572861,65.92365779,1.734283383,4.25427352
1,0,4,2,1.381158954,66.8719632,1.759230881,2.876980554
1,0,4,2,1.574683182,76.24188041,0.752148569,9.840285681
1,0,4,2,1.656169066,80.18720546,0.791070361,5.174747825
1,0,4,2,1.685238005,81.59464449,0.804955161,3.51038304
1,0,4,2,2.558736122,24.77740991,4.217726712,3.44875646
1,0,4,2,2.603632595,25.21216296,4.291732412,1.75463477
1,0,4,2,2.618950266,25.36049096,4.316981498,1.176638416
1,0,4,2,4.509535927,43.66789495,2.787507568,6.078114515
1,0,4,2,4.650878797,45.03658248,2.874876717,3.134310756
1,0,4,2,4.699982819,45.51207915,2.905229693,2.111601893
1,0,4,2,6.046055413,58.54671454,1.661015973,8.149090673
1,0,4,2,6.302868654,61.03355438,1.73156956,4.247616392
1,0,4,2,6.393390893,61.91012255,1.756438483,2.87241397
1,0,4,2,7.287594595,70.5691052,0.750787716,9.822481782
1,0,4,2,7.663991689,74.21393008,0.789565164,5.164901653
1,0,4,2,7.798248986,75.51400477,0.803396714,3.503586704
1,0,4,2,14.02194176,13.5780863,4.202409849,3.436232147
1,0,4,2,14.26706653,13.8154518,4.275874333,1.748151343
1,0,4,2,14.35069046,13.89642867,4.300936627,1.172265218
1,0,4,2,24.64414374,23.86404937,2.769716049,6.039320401
1,0,4,2,25.41148421,24.60710018,2.855956222,3.113682842
1,0,4,2,25.67799465,24.8651744,2.885908906,2.097559006
1,0,4,2,32.96936344,31.92573965,1.64683299,8.079507705
1,0,4,2,34.35731437,33.26975589,1.716161698,4.209820227
1,0,4,2,34.84630328,33.74326617,1.740586891,2.846490868
1,0,4,2,39.66996496,38.41423797,0.743074026,9.721564328
1,0,4,2,41.69675331,40.37686965,0.781038611,5.109125631
1,0,4,2,42.41916953,41.07641826,0.794570479,3.465095787
1,0,4,2,0.108454683,21.00432402,29.99392527,2.671091143
1,0,4,2,0.109922751,21.28864356,30.39993019,1.353623835
1,0,4,2,0.110420979,21.38513499,30.5377188,0.906506117
1,0,4,2,0.207113246,40.11144209,21.47949861,5.1009172
1,0,4,2,0.212533833,41.16124255,22.04166208,2.617209444
1,0,4,2,0.214404303,41.52349482,22.23564656,1.760162004
1,0,4,2,0.297245583,57.56729343,13.70090189,7.320753927
1,0,4,2,0.308539284,59.75453465,14.22146098,3.7994512
1,0,4,2,0.312497008,60.52102356,14.40388382,2.565458582
1,0,4,2,0.379911187,73.5770691,6.566698806,9.35669519
1,0,4,2,0.398557073,77.18820146,6.888989689,4.907958976
1,0,4,2,0.405185858,78.47199253,7.003567089,3.326391968
1,0,4,2,0.21582822,20.89963183,29.99290579,2.671000353
1,0,4,2,0.218749622,21.18252448,30.39888292,1.353577203
1,0,4,2,0.219741077,21.2785316,30.53666202,0.906474747
1,0,4,2,0.412149112,39.91027997,21.47810444,5.100586115
1,0,4,2,0.422935199,40.95474602,22.04019398,2.617035123
1,0,4,2,0.426657122,41.31515674,22.2341525,1.760043736
1,0,4,2,0.591493037,57.27697093,13.69962564,7.320071992
1,0,4,2,0.613964354,59.45297107,14.22008591,3.799083832
1,0,4,2,0.621839083,60.21551706,14.40247325,2.565207347
1,0,4,2,0.755970866,73.20410993,6.565917017,9.355581242
1,0,4,2,0.793068972,76.79648889,6.888129283,4.907345991
1,0,4,2,0.806257589,78.07360283,7.002677826,3.325969606
1,0,4,2,0.427395888,20.69334745,29.99089701,2.670821463
1,0,4,2,0.433180629,20.97342887,30.3968194,1.35348532
1,0,4,2,0.435143832,21.06848181,30.53457975,0.906412935
1,0,4,2,0.816112485,39.51394869,21.47535763,5.099933808
1,0,4,2,0.837467632,40.54790689,22.03730153,2.616691676
1,0,4,2,0.844836555,40.9046901,22.23120893,1.759810724
1,0,4,2,1.171173189,56.70502311,13.69711137,7.318728551
1,0,4,2,1.215658564,58.85888408,14.21737699,3.798360108
1,0,4,2,1.231247637,59.61366464,14.3996944,2.56471241
1,0,4,2,1.496767624,72.46942085,6.564376978,9.353386885
1,0,4,2,1.570201117,76.02487101,6.886434404,4.9061385
1,0,4,2,1.596306791,77.2888368,7.000926114,3.325137619
1,0,4,2,1.980588382,19.17894143,29.9761499,2.669508168
1,0,4,2,2.007381995,19.43839621,30.38167049,1.352810781
1,0,4,2,2.016475026,19.52644818,30.51929326,0.905959159
1,0,4,2,3.780243085,36.60581944,21.45520261,5.095147424
1,0,4,2,3.879065128,37.5627584,22.01607844,2.614171662
1,0,4,2,3.91316407,37.89295402,22.20961089,1.758101035
1,0,4,2,5.422674483,52.51023243,13.67867117,7.308875462
1,0,4,2,5.628359371,54.50197309,14.19751034,3.793052472
1,0,4,2,5.700432841,55.1998934,14.37931533,2.561082718
1,0,4,2,6.92762352,67.08334095,6.553086794,9.337299836
1,0,4,2,7.266889134,70.36860476,6.874010269,4.897287108
1,0,4,2,7.387484577,71.53638549,6.98808581,3.319039029
1,0,4,2,10.86259012,10.51874188,29.89181789,2.661998031
1,0,4,2,11.00912142,10.66063483,30.29504464,1.348953574
1,0,4,2,11.05884766,10.70878701,30.43188195,0.903364372
1,0,4,2,20.67998041,20.02536906,21.34029045,5.067858268
1,0,4,2,21.21761987,20.54598988,21.89509669,2.599806385
1,0,4,2,21.40309958,20.72559836,22.08649875,1.748355543
1,0,4,2,29.59610033,28.65925498,13.57382281,7.252852214
1,0,4,2,30.70976735,29.7376696,14.08459006,3.762884326
1,0,4,2,31.09985115,30.11540556,14.26349635,2.540454337
1,0,4,2,37.72961263,36.53530624,6.489052666,9.246059498
1,0,4,2,39.55840968,38.3062139,6.803584396,4.847113236
1,0,4,2,40.20805297,38.93529315,6.915315453,3.284476251
1,0,8,0,0.171870872,27.93393808,0.875813673,3.534647442
1,0,8,0,0.174963036,28.43650315,0.891570612,1.799119996
1,0,8,0,0.176018631,28.60806764,0.896949679,1.206649689
1,0,8,0,0.300078597,48.7713644,0.573423818,6.171331015
1,0,8,0,0.30963283,50.32420091,0.591681118,3.18391033
1,0,8,0,0.312954224,50.86402254,0.59802801,2.145375834
1,0,8,0,0.399386569,64.91175338,0.339196721,8.213670495
1,0,8,0,0.416491175,67.69174168,0.353723565,4.282719481
1,0,8,0,0.422523,68.67208595,0.358846359,2.896495919
1,0,8,0,0.478576609,77.78240243,0.152419638,9.842270324
1,0,8,0,0.503346995,81.80829942,0.160308643,5.175845515
1,0,8,0,0.512183606,83.24450169,0.163122974,3.511140751
1,0,8,0,0.341990861,27.79165368,0.875687713,3.51664335
1,0,8,0,0.348111786,28.28906647,0.891360702,1.789791975
1,0,8,0,0.350201076,28.45885121,0.896710452,1.200355942
1,0,8,0,0.597036179,48.51773727,0.573279845,6.139238064
1,0,8,0,0.615943292,50.05421085,0.591434635,3.166828606
1,0,8,0,0.622514615,50.58822498,0.597744483,2.133743066
1,0,8,0,0.794553234,64.5688258,0.339083381,8.170277829
1,0,8,0,0.828394292,67.31889623,0.353525384,4.259130304
1,0,8,0,0.840324463,68.28839345,0.358616702,2.880312287
1,0,8,0,0.95203352,77.36635371,0.152358614,9.789625202
1,0,8,0,1.001032169,81.34819543,0.160200109,5.146735667
1,0,8,0,1.01850543,82.76814802,0.162996441,3.491048796
1,0,8,0,0.677084125,27.51138946,0.875439605,3.481179851
1,0,8,0,0.68907815,27.99873258,0.890947344,1.771423138
1,0,8,0,0.693171148,28.16503993,0.896239408,1.187963378
1,0,8,0,1.181781058,48.01831521,0.572996344,6.076043219
1,0,8,0,1.218808731,49.52282947,0.590949518,3.133209181
1,0,8,0,1.231672355,50.04550627,0.597186553,2.110851923
1,0,8,0,1.572491581,63.89372709,0.338860258,8.08485357
1,0,8,0,1.638736296,66.58539285,0.353135502,4.212723029
1,0,8,0,1.662075847,67.53372917,0.358165002,2.848481566
1,0,8,0,1.883913388,76.54746729,0.152238504,9.686006631
1,0,8,0,1.979794922,80.44334096,0.159986664,5.089487357
1,0,8,0,2.013961697,81.83161079,0.162747671,3.451546919
1,0,8,0,3.132688496,25.45757907,0.873621432,3.221298998
1,0,8,0,3.183971111,25.87432373,0.887922755,1.63701609
1,0,8,0,3.201440476,26.01628734,0.892794485,1.097331893
1,0,8,0,5.45933566,44.36491832,0.570922465,5.613757165
1,0,8,0,5.616997973,45.64615033,0.587410361,2.887939539
1,0,8,0,5.671595388,46.0898325,0.59312001,1.944006941
1,0,8,0,7.25557331,58.96192088,0.337230271,7.460802777
1,0,8,0,7.536723342,61.24666741,0.350297785,3.874952677
1,0,8,0,7.635345349,62.04811241,0.354881616,2.617105653
1,0,8,0,8.684219922,70.57171998,0.151362014,8.929859756
1,0,8,0,9.090085882,73.86996198,0.158436074,4.673602974
1,0,8,0,9.233938423,75.03896982,0.160943358,3.165042489
1,0,8,0,17.02689373,13.83678888,0.863333918,1.750851251
1,0,8,0,17.17726794,13.95898945,0.870958512,0.883157008
1,0,8,0,17.22798466,14.00020405,0.873530059,0.590509715
1,0,8,0,29.4155019,23.90430669,0.559307842,3.024754198
1,0,8,0,29.8672067,24.2713815,0.56789658,1.53560118
1,0,8,0,30.02087366,24.39625791,0.570818411,1.029001238
1,0,8,0,38.83389432,31.55809895,0.32817317,3.993234087
1,0,8,0,39.62505492,32.2010302,0.334859022,2.037294003
1,0,8,0,39.89598778,32.42120194,0.337148592,1.367482548
1,0,8,0,46.23590862,37.5732953,0.146521984,4.754372683
1,0,8,0,47.36178654,38.4882323,0.150089901,2.435072553
1,0,8,0,47.74936376,38.80319428,0.151318137,1.636666374
1,0,8,0,0.166971844,27.13770574,4.220549869,3.433895426
1,0,8,0,0.169888745,27.61178567,4.294280418,1.74694179
1,0,8,0,0.170883826,27.77351471,4.319433079,1.171449373
1,0,8,0,0.294422694,47.85211818,2.790797604,6.055013318
1,0,8,0,0.303614647,49.34607385,2.877927037,3.122026211
1,0,8,0,0.306807518,49.86500671,2.908191874,2.103238695
1,0,8,0,0.394899189,64.18242563,1.663645475,8.121384315
1,0,8,0,0.411613548,66.89898758,1.734060326,4.232563533
1,0,8,0,0.417503921,67.85634184,1.758875501,2.862088933
1,0,8,0,0.476145327,77.38724942,0.752220795,9.792269261
1,0,8,0,0.500658227,81.3712977,0.790946606,5.148197301
1,0,8,0,0.509399864,82.79206397,0.804756761,3.492057538
1,0,8,0,0.332244074,26.99958772,4.219960168,3.41641853
1,0,8,0,0.338018131,27.46881252,4.293298694,1.737896168
1,0,8,0,0.339987675,27.62886619,4.318314635,1.165348293
1,0,8,0,0.58578597,47.6034967,2.790110103,6.023553763
1,0,8,0,0.603976391,49.08172886,2.876751438,3.105301638
1,0,8,0,0.610293543,49.59508789,2.906840156,2.091853883
1,0,8,0,0.785628837,63.84359078,1.663095827,8.078509524
1,0,8,0,0.818698141,66.53094515,1.733100158,4.209278234
1,0,8,0,0.830348703,67.47772014,1.757763206,2.846119181
1,0,8,0,0.947198891,76.97347088,0.75192116,9.7399114
1,0,8,0,0.995688479,80.91394411,0.79041397,5.119261465
1,0,8,0,1.012974076,82.31864636,0.80413591,3.472089422
1,0,8,0,0.657792446,26.72752689,4.218798591,3.381993054
1,0,8,0,0.669107023,27.18726256,4.291365432,1.720083072
1,0,8,0,0.672965545,27.34404264,4.316112338,1.15333482
1,0,8,0,1.159523055,47.1139245,2.788756313,5.961605279
1,0,8,0,1.19514806,48.56144534,2.874437626,3.072384353
1,0,8,0,1.207514556,49.06392277,2.904180151,2.069450055
1,0,8,0,1.554840897,63.17654168,1.662013761,7.994103832
1,0,8,0,1.619576198,65.8068767,1.731211171,4.163467889
1,0,8,0,1.642369372,66.73301255,1.755575444,2.81470842
1,0,8,0,1.874353978,76.15904784,0.751331401,9.636857605
1,0,8,0,1.969240426,80.01448902,0.789366462,5.062354762
1,0,8,0,2.003040769,81.38786993,0.802915269,3.432830528
1,0,8,0,3.043611122,24.73369788,4.210285845,3.129702002
1,0,8,0,3.091996257,25.12689636,4.277217933,1.589727873
1,0,8,0,3.108468319,25.26075546,4.300004054,1.065464578
1,0,8,0,5.356878135,43.53230424,2.778852235,5.50840155
1,0,8,0,5.508595927,44.76522851,2.857555038,2.832205398
1,0,8,0,5.561096485,45.19187071,2.884789426,1.906132124
1,0,8,0,7.174519334,58.30324128,1.654108447,7.377456127
1,0,8,0,7.449303898,60.53625926,1.71746091,3.830006592
1,0,8,0,7.545636692,61.31910113,1.739670744,2.586356942
1,0,8,0,8.640406614,70.21567413,0.747027548,8.884807156
1,0,8,0,9.042092871,73.47995006,0.781756319,4.648927709
1,0,8,0,9.184418531,74.6365498,0.794061433,3.148068956
1,0,8,0,16.54827843,13.44784542,4.162100373,1.70163592
1,0,8,0,16.69028235,13.56324394,4.197816146,0.85811899
1,0,8,0,16.73816012,13.60215149,4.20985801,0.573720395
1,0,8,0,28.87447365,23.46464377,2.723360123,2.969121033
1,0,8,0,29.30959228,23.81823996,2.764399304,1.506931831
1,0,8,0,29.45756074,23.93848551,2.778355277,1.009693016
1,0,8,0,38.41159501,31.2149203,1.610166627,3.949809649
1,0,8,0,39.18547076,31.84380514,1.642606543,2.014693096
1,0,8,0,39.45040563,32.05910265,1.653712285,1.352209689
1,0,8,0,46.01006356,37.38976386,0.723256892,4.731149357
1,0,8,0,47.12483677,38.29567669,0.74078061,2.42288995
1,0,8,0,47.5085299,38.60748229,0.746812089,1.628411506
1,0,8,0,0.129224926,21.00275073,29.99167862,2.657603053
1,0,8,0,0.130965194,21.28559403,30.39557549,1.34669645
1,0,8,0,0.131555746,21.38157567,30.53263613,0.901846009
1,0,8,0,0.246760857,40.10570489,21.47642636,5.07481354
1,0,8,0,0.253185195,41.14984381,22.03555811,2.603467326
1,0,8,0,0.255401627,41.51007758,22.22846168,1.750839058
1,0,8,0,0.354125151,57.55547693,13.69808959,7.282837054
1,0,8,0,0.367507642,59.73051497,14.21574434,3.779028781
1,0,8,0,0.372196108,60.49252495,14.39710121,2.551493073
1,0,8,0,0.452583435,73.55776733,6.564976138,9.3077021
1,0,8,0,0.474674058,77.14812621,6.885413003,4.881005789
1,0,8,0,0.482524745,78.42408763,6.999291613,3.30782219
1,0,8,0,0.257142588,20.89651675,29.98843537,2.644160636
1,0,8,0,0.260587768,21.17648692,30.39021846,1.339793464
1,0,8,0,0.261756768,21.27148491,30.52654937,0.89720253
1,0,8,0,0.490977141,39.89892197,21.47199202,5.048648067
1,0,8,0,0.503691958,40.9321829,22.02805142,2.589696361
1,0,8,0,0.508077849,41.28859935,22.21986039,1.741497406
1,0,8,0,0.704535307,57.25358047,13.69403106,7.244636298
1,0,8,0,0.731014996,59.4054343,14.20871596,3.758461585
1,0,8,0,0.740289495,60.1591201,14.38898411,2.537430507
1,0,8,0,0.900344819,73.16590669,6.562490442,9.258117641
1,0,8,0,0.944045228,76.71719056,6.881016755,4.853741363
1,0,8,0,0.959570247,77.97882065,6.994176501,3.28904143
1,0,8,0,0.50913467,20.68724057,29.98204631,2.617679675
1,0,8,0,0.515886802,20.96159427,30.3796675,1.326197641
1,0,8,0,0.518177487,21.05466978,30.51456196,0.88805756
1,0,8,0,0.971931822,39.49168781,21.46325912,4.997118305
1,0,8,0,0.99683842,40.50369663,22.01327378,2.562586902
1,0,8,0,1.005426731,40.85265826,22.20293025,1.723109998
1,0,8,0,1.394442046,56.65919014,13.68604041,7.169424552
1,0,8,0,1.446287283,58.76577406,14.19488624,3.717991577
1,0,8,0,1.464436492,59.50321557,14.37301541,2.509765339
1,0,8,0,1.781706445,72.39457859,6.557597666,9.160516906
1,0,8,0,1.867230425,75.86960247,6.872369973,4.80011618
1,0,8,0,1.897592642,77.10328489,6.984118575,3.252112513
1,0,8,0,2.356845112,19.1527408,29.93519906,2.423510287
1,0,8,0,2.385754616,19.38767192,30.30238983,1.226618759
1,0,8,0,2.395549369,19.4672683,30.42679676,0.821103108
1,0,8,0,4.492807187,36.5104907,21.39932905,4.619889691
1,0,8,0,4.599042533,37.37380499,21.90533009,2.364564993
1,0,8,0,4.635579631,37.67072121,22.07935701,1.588900188
1,0,8,0,6.43754795,52.31429367,13.62763003,6.619638941
1,0,8,0,6.657912846,54.10507394,14.09411996,3.423118514
1,0,8,0,6.734759108,54.72955984,14.25679563,2.308418982
1,0,8,0,8.215645755,66.76388402,6.521880402,8.448031609
1,0,8,0,8.577981029,69.70837687,6.809515409,4.410307907
1,0,8,0,8.705967689,70.74845172,6.911115906,2.984074225
1,0,8,0,12.84747181,10.44041021,29.66921749,1.321087243
1,0,8,0,12.93289925,10.50983223,29.86649874,0.664935812
1,0,8,0,12.96162809,10.53317853,29.93284348,0.444275257
1,0,8,0,24.29524326,19.74336347,21.03976759,2.498245288
1,0,8,0,24.6025594,19.99310183,21.30590447,1.264923085
1,0,8,0,24.70673312,20.0777579,21.39611929,0.846852735
1,0,8,0,34.56023851,28.08514175,13.30190676,3.553780142
1,0,8,0,35.18544519,28.59321169,13.54254286,1.809034628
1,0,8,0,35.39890468,28.76667807,13.62470138,1.213339663
1,0,8,0,43.81675872,35.60738966,6.324244972,4.505614941
1,0,8,0,44.82661608,36.42804334,6.470001653,2.304728568
1,0,8,0,45.17365949,36.7100658,6.520091792,1.548381039
0,2,8,0,0.133773162,27.9445986,0.876147913,3.53599638
0,2,8,0,0.136180837,28.44755078,0.891916989,1.799818957
0,2,8,0,0.137002771,28.619249,0.897300249,1.207121304
0,2,8,0,0.233628266,48.80387068,0.573806007,6.175444228
0,2,8,0,0.241071896,50.35881082,0.59208804,3.186100029
0,2,8,0,0.243659643,50.8993792,0.598443712,2.146867131
0,2,8,0,0.311013775,64.96934773,0.33949768,8.220958252
0,2,8,0,0.324345947,67.75437726,0.354050867,4.286682307
0,2,8,0,0.32904769,68.73654977,0.359183215,2.899214916
0,2,8,0,0.372746907,77.86511516,0.152581719,9.852736457
0,2,8,0,0.392061289,81.89980093,0.160487946,5.181634631
0,2,8,0,0.398952035,83.33924601,0.163308631,3.515136938
0,2,8,0,0.266284137,27.81276603,0.876352943,3.519314822
0,2,8,0,0.271053755,28.31094161,0.892049966,1.791175972
0,2,8,0,0.272681825,28.48098983,0.897408019,1.201289719
0,2,8,0,0.465133433,48.58211788,0.574040558,6.147384525
0,2,8,0,0.479883577,50.12273655,0.592244326,3.171164088
0,2,8,0,0.485010403,50.65822166,0.598571555,2.136695431
0,2,8,0,0.619285058,64.68290079,0.339682447,8.184712416
0,2,8,0,0.645709803,67.44290469,0.354176615,4.266976068
0,2,8,0,0.65502641,68.41600285,0.359286843,2.885694679
0,2,8,0,0.74228715,77.53018657,0.152681252,9.810355949
0,2,8,0,0.780575782,81.5293461,0.160556852,5.158196703
0,2,8,0,0.794231794,82.95568524,0.163365761,3.498958862
0,2,8,0,0.527590312,27.55279766,0.876757254,3.486419476
0,2,8,0,0.536950485,28.04162194,0.892312126,1.774136661
0,2,8,0,0.540144787,28.20844071,0.897620464,1.189793964
0,2,8,0,0.921889189,48.14460336,0.574503324,6.092023209
0,2,8,0,0.95085226,49.65716641,0.592552543,3.141708407
0,2,8,0,0.960915312,50.18269776,0.598823641,2.116638475
0,2,8,0,1.22774398,64.11751828,0.340047134,8.113171201
0,2,8,0,1.27965425,66.82847247,0.354424674,4.228102185
0,2,8,0,1.297947094,67.78379518,0.359491226,2.859029013
0,2,8,0,1.471911754,76.86889962,0.152877773,9.726679376
0,2,8,0,1.547155165,80.79840028,0.16069281,5.111951241
0,2,8,0,1.573975451,82.19905889,0.163478456,3.467045384
0,2,8,0,2.454418251,25.63583444,0.879738577,3.24385471
0,2,8,0,2.494883448,26.05848412,0.894242542,1.648667545
0,2,8,0,2.50866999,26.20248139,0.89918406,1.105185307
0,2,8,0,4.299674364,44.90911037,0.577925554,5.682617025
0,2,8,0,4.425414029,46.22243228,0.594826408,2.924399731
0,2,8,0,4.468977619,46.67744396,0.600681854,1.968791599
0,2,8,0,5.737514588,59.92702101,0.342750121,7.582922641
0,2,8,0,5.96362305,62.28867191,0.356257486,3.940878193
0,2,8,0,6.043005546,63.11780383,0.360999672,2.662223794
0,2,8,0,6.889454751,71.95877121,0.154336957,9.105371604
0,2,8,0,7.218070837,75.39109069,0.161698586,4.769841708
0,2,8,0,7.334688514,76.60913552,0.164311045,3.23126996
0,2,8,0,13.76790926,14.38026474,0.897243602,1.819620486
0,2,8,0,13.89432122,14.51229912,0.905481768,0.918163791
0,2,8,0,13.93697597,14.55685104,0.908261545,0.613988334
0,2,8,0,24.48504483,25.57406649,0.598376524,3.236038845
0,2,8,0,24.88773319,25.99466523,0.608217603,1.644629853
0,2,8,0,25.0249223,26.1379561,0.611570292,1.102463718
0,2,8,0,33.06427926,34.53487965,0.35912876,4.369903866
0,2,8,0,33.80285541,35.30630545,0.367150829,2.233758482
0,2,8,0,34.05643491,35.57116341,0.369905091,1.500343673
0,2,8,0,40.08730964,41.87027344,0.163278613,5.298094901
0,2,8,0,41.17813805,43.00961864,0.167721639,2.721131516
0,2,8,0,41.55506067,43.40330565,0.169256873,1.830692864
0,2,8,0,0.129958662,27.14776707,4.222114642,3.435168545
0,2,8,0,0.132229821,27.62220166,4.29590035,1.747600789
0,2,8,0,0.133004617,27.78405311,4.321072047,1.171893868
0,2,8,0,0.229221944,47.88341025,2.792622598,6.05897289
0,2,8,0,0.236383139,49.37935099,2.879867803,3.124131588
0,2,8,0,0.238870684,49.89898767,2.910173688,2.104671966
0,2,8,0,0.307516258,64.23873247,1.66510498,8.128509155
0,2,8,0,0.320543981,66.96016401,1.735646055,4.236434042
0,2,8,0,0.325135363,67.91928254,1.76050696,2.864743687
0,2,8,0,0.370851261,77.46912344,0.753016628,9.802629268
0,2,8,0,0.389964655,81.46182373,0.791826538,5.1539247
0,2,8,0,0.396781258,82.88578063,0.805667707,3.496010381
0,2,8,0,0.258689402,27.01951338,4.223074493,3.418939842
0,2,8,0,0.263188531,27.48943703,4.296522248,1.73920104
0,2,8,0,0.26472322,27.64973184,4.321575879,1.166228378
0,2,8,0,0.456357313,47.66547231,2.793742584,6.031395906
0,2,8,0,0.470547607,49.14761596,2.880613176,3.109470182
0,2,8,0,0.475475868,49.6623614,2.910783154,2.094691389
0,2,8,0,0.612317117,63.95511537,1.666000991,8.092621395
0,2,8,0,0.63813817,66.65206501,1.736255274,4.216941242
0,2,8,0,0.647236025,67.60231497,1.761008843,2.851374423
0,2,8,0,0.738509716,77.13564227,0.753505343,9.760431911
0,2,8,0,0.776399698,81.09316378,0.792164691,5.130600331
0,2,8,0,0.789908718,82.50414985,0.805948015,3.479913709
0,2,8,0,0.512536074,26.7666074,4.224967242,3.386938143
0,2,8,0,0.521365233,27.22770008,4.29774828,1.722641472
0,2,8,0,0.524376274,27.38494824,4.322569069,1.155060163
0,2,8,0,0.904481261,47.23549433,2.795952246,5.976988233
0,2,8,0,0.932344317,48.69061035,2.882083131,3.080556362
0,2,8,0,0.942017443,49.19577824,2.911984909,2.075011541
0,2,8,0,1.213915246,63.3953285,1.667769485,8.02178823
0,2,8,0,1.264638559,66.04429525,1.737457047,4.17848888
0,2,8,0,1.282501622,66.97717316,1.761998687,2.825006785
0,2,8,0,1.464411732,76.47721961,0.754470259,9.677117774
0,2,8,0,1.538870907,80.36576445,0.792831898,5.084579248
0,2,8,0,1.56540228,81.75133492,0.806500958,3.448160991
0,2,8,0,2.384152667,24.90192656,4.238922521,3.150988979
0,2,8,0,2.422316124,25.3005351,4.306775532,1.600713645
0,2,8,0,2.435310238,25.43625564,4.329878517,1.072866939
0,2,8,0,4.218009653,44.05614124,2.81229098,5.574685764
0,2,8,0,4.338951097,45.31934683,2.892926769,2.867263343
0,2,8,0,4.380820989,45.75666822,2.920842854,1.929954521
0,2,8,0,5.672382043,59.24672654,1.68087586,7.496840933
0,2,8,0,5.893287227,61.55403041,1.746335871,3.894398912
0,2,8,0,5.9707961,62.36359277,1.769303787,2.630412189
0,2,8,0,6.854016681,71.58862872,0.761634471,9.058535272
0,2,8,0,7.179181003,74.98489531,0.797767496,4.744142549
0,2,8,0,7.294535389,76.18974536,0.810585947,3.213580648
0,2,8,0,13.36614482,13.96063102,4.320807218,1.766521733
0,2,8,0,13.4852548,14.08503865,4.359311309,0.891131886
0,2,8,0,13.52543127,14.12700206,4.372298959,0.595857884
0,2,8,0,24.00386145,25.07148151,2.90985338,3.172443776
0,2,8,0,24.39075291,25.47558075,2.95675406,1.611788429
0,2,8,0,24.5225032,25.6131909,2.972725408,1.08032983
0,2,8,0,32.67120885,34.12432664,1.760243223,4.317954151
0,2,8,0,33.39213745,34.87731998,1.799085057,2.20661744
0,2,8,0,33.63956965,35.13575723,1.812416087,1.481978828
0,2,8,0,39.8692265,41.64249062,0.805520421,5.269272185
0,2,8,0,40.94805884,42.7693062,0.827317219,2.705927433
0,2,8,0,41.32076212,43.15858621,0.83484734,1.820370928
0,2,8,0,0.100570795,21.00877667,30.00028359,2.658365552
0,2,8,0,0.101925572,21.29178339,30.40441382,1.347088038
0,2,8,0,0.102385312,21.38782098,30.54155437,0.902109428
0,2,8,0,0.192094622,40.1276834,21.48819576,5.077594612
0,2,8,0,0.197098555,41.17298196,22.04794848,2.60493123
0,2,8,0,0.198824973,41.53362273,22.24107001,1.751832161
0,2,8,0,0.275739684,57.6007524,13.70886506,7.288566028
0,2,8,0,0.286168473,59.77927849,14.22734996,3.78211395
0,2,8,0,0.289822276,60.54254112,14.40900496,2.553602688
0,2,8,0,0.352481357,73.63173495,6.571577693,9.317061663
0,2,8,0,0.369704138,77.22949477,6.892675087,4.886153813
0,2,8,0,0.375825272,78.50817144,7.006796031,3.311368732
0,2,8,0,0.200181049,20.90845042,30.00556128,2.645670674
0,2,8,0,0.202864614,21.18874259,30.40780649,1.340568856
0,2,8,0,0.203775196,21.28385082,30.54429559,0.897724107
0,2,8,0,0.382415793,39.94245049,21.49541732,5.05415599
0,2,8,0,0.392330285,40.97799642,22.05270641,2.59259489
0,2,8,0,0.395750353,41.33521464,22.24494686,1.743463576
0,2,8,0,0.549014033,57.34325375,13.71547931,7.255983191
0,2,8,0,0.56968205,59.5019806,14.23180811,3.764569874
0,2,8,0,0.576921589,60.25813378,14.41266641,2.54160677
0,2,8,0,0.701905497,73.3124157,6.575631317,9.276656298
0,2,8,0,0.736045712,76.87828273,6.895465641,4.863933338
0,2,8,0,0.748175973,78.14526052,7.00910504,3.296061639
0,2,8,0,0.396574459,20.71064533,30.01596686,2.620641219
0,2,8,0,0.40183985,20.98562429,30.41449425,1.327717972
0,2,8,0,0.403626189,21.0789138,30.54969886,0.88908014
