,0,1,2,3,4,5,6,7,8,9
2,0.03831372549019605,0.03831372549019605,0.006666666666666643,0.03831372549019605,0.03831372549019605,0.006666666666666643,0.006666666666666643,0.03831372549019605,0.007549019607843111,0.03831372549019605
12,0.014373670749116298,0.013458958551805015,0.01186412968743501,0.010943375856108627,0.014663313267477298,0.01275414465330627,0.013843093941182974,0.012479434297048638,0.01547923777267773,0.010683583379789294
23,0.0072094556241970534,0.007381247962940039,0.0072543077964476845,0.007700714567844645,0.00755930454002685,0.0071259386005874375,0.007719402616540934,0.007115099055864303,0.007415969608358884,0.007452886750919457
33,0.005861723512080543,0.006106878198647415,0.006131772249026606,0.006072628307564432,0.005939849482462679,0.005693138165882447,0.00602739176431189,0.00631676761682287,0.006253441538078544,0.006197311035609042
44,0.0051374083688275445,0.005543129202713472,0.0055039001262476425,0.005209683588595859,0.005205746046840248,0.00524742585619692,0.005526474572356057,0.005567035985805503,0.00577268356144682,0.005478416894810412
54,0.0056094788872995795,0.005612585852881413,0.005637402227200187,0.005411191199014116,0.005650767142503462,0.005816802026461902,0.0055472338996367465,0.00554230764575774,0.005593832389572355,0.005591751839755654
64,0.006209200397841509,0.0061118465310102815,0.006617843901127571,0.005880457668941181,0.006152028340770888,0.005927141226071834,0.005875844465467976,0.0058206796569796,0.006246787222440712,0.005904423961073936
75,0.006861563716342814,0.006820886112139557,0.006816699892283826,0.007025252027998098,0.006912999153042605,0.0070950390266173394,0.006814734102269028,0.007139370195142473,0.006507125460066711,0.006678611611955178
85,0.007028194185060142,0.006806270546008672,0.006646230456872908,0.006936024865238176,0.0067937233869833965,0.006659522522844427,0.006955385815704179,0.006720662513166234,0.006465324903150452,0.007016552241463416
95,0.007462714261699627,0.007477156342327619,0.0078080338485742055,0.007366542602103403,0.006948833502392279,0.007200571552007863,0.007137018751652126,0.00738654350726856,0.007056280157360752,0.007226148867028892
106,0.00741224766650055,0.007503645990615969,0.00764214420481712,0.007328257203625977,0.007256099717326381,0.0076359842664969315,0.007216593621610937,0.00736488272042693,0.007355909895156003,0.00727943567228225
116,0.008127173450473753,0.008115476431120889,0.007341283398841936,0.00858496956929219,0.007784460834927504,0.008307539812369182,0.007230758258225998,0.007695150511504489,0.007525277918721031,0.007878498600127449
127,0.0098247671491631,0.00983832601023964,0.008833837888906817,0.009162167015619999,0.009761293275009882,0.009409470567338835,0.00911581655356172,0.009708894913252653,0.009032130432914027,0.009510643418683486
137,0.010834647558094936,0.011256274321221983,0.010563104533699887,0.010768841276665322,0.011151605767597748,0.010919919277757286,0.010241731239506599,0.010466170949874464,0.01076244521638427,0.010807770928550075
147,0.012414585969278025,0.012654175340736356,0.01209840125074557,0.012024356013633771,0.012721768467161382,0.012459629947322373,0.012120737103774629,0.012157497006877072,0.012021656485659985,0.012162947042333389
158,0.014588619023803656,0.014844703802042114,0.014422050249831305,0.014430118425767382,0.01433557927836734,0.014379497008739436,0.014450298721186531,0.014619910600902414,0.014575011800209772,0.014365148755316587
168,0.017713013148469115,0.017442607912848122,0.0182234611336322,0.01775777272695444,0.017680588509132823,0.01742333145695844,0.017522797947134416,0.01778378843104443,0.01767023265809387,0.017587826761325538
179,0.021141088270217715,0.02131106006721203,0.021285996323633465,0.021521894908163842,0.021445901017331948,0.02121835270136955,0.020977241615107535,0.020889206166052134,0.02104774262446991,0.0213971906895225
189,0.023464926091341064,0.02303412705564569,0.023443904770430114,0.023936094002944913,0.023511837031374768,0.023376188831214433,0.02365471764010148,0.023421726249695456,0.023531765455923663,0.02359526096514132
199,0.02576419236448928,0.02572583958044808,0.02622032872275596,0.026116667860045073,0.026132853413899693,0.025629948111862495,0.026061197340213744,0.026526216377888857,0.025608132458519478,0.02590817342933851
210,0.02827882401297952,0.027714418052741413,0.027491351264058668,0.028463690553676407,0.027872954899644486,0.027092601670402117,0.02780092285860406,0.028317085822837616,0.02832036170166526,0.028307903875106045
220,0.02850065983111466,0.028303991415114728,0.028312498492506454,0.02848570927102716,0.028736515817023512,0.027730245438728957,0.02825172639788971,0.028423043956311206,0.028525132804005465,0.028820787173466096
230,0.027324692452150086,0.026452295597833957,0.026803387282555352,0.027003666433024327,0.026539147534739804,0.02719595517048724,0.026536288750874253,0.026921370932037718,0.0266780334711339,0.02731279130302854
241,0.024989221429691028,0.025431055977168538,0.025659773758212528,0.025680437491023,0.024874974916770008,0.02585914957453366,0.024876914618555183,0.026270299338537306,0.0252665167941321,0.025480577525456544
