,0,1,2,3,4,5,6,7,8,9
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,0.0005153912568498592,0.0005701118100462641,0.0007821221394072184,0.0005153912568498592,0.00024051591986326763,0.0005255718248863997,0.00024051591986326763,0.00024051591986326763,0.0005371522210279644,0.0002748753369865916
35,0.013804294801281735,0.012205334226090834,0.012529238947001628,0.012395805102534256,0.011794424364992059,0.01239562138883005,0.012527300843336992,0.010494613468643785,0.011566948841806552,0.011157778946864982
50,0.02157341336266679,0.01914675498589124,0.0188298181006584,0.019407293509971772,0.019879093000887436,0.018948382674127563,0.019819169841801237,0.018529357374017563,0.02009301098410572,0.019578180581461456
66,0.018454595937856727,0.018283393502677058,0.01660576543569512,0.01788267557685033,0.016453834823436424,0.017426804029582733,0.018123505199546825,0.017526286346172513,0.017773228643667198,0.018094298880204463
82,0.0200444406609945,0.019997573366378835,0.019183223118997644,0.02028157050665154,0.019295225432286837,0.01974397378963506,0.019341810058064225,0.018359146571522145,0.019533357609390324,0.02083855437052624
98,0.01715484408248289,0.017767797970017787,0.01629527352573818,0.01722641569899756,0.017547952638737187,0.016242340608027282,0.017813838912579708,0.017953867471710083,0.016078875808776802,0.017184739854779408
113,0.013612692976395863,0.014869376371919835,0.0146331276426438,0.01558136905755346,0.015453309802984344,0.013629759486406722,0.01496624869321006,0.014787626561567319,0.013326993174947876,0.014903488807011733
129,0.013523240180810577,0.013700769039407007,0.013064592603797368,0.013317419658930543,0.013613021588278703,0.013391716428052172,0.013264923812217897,0.013359457365576902,0.01341516305285662,0.012658575372078063
145,0.012177588378320281,0.011764786983331709,0.012301356132832755,0.012133701980613304,0.01260879465093126,0.012899802079765826,0.012125927917161187,0.01154333804449824,0.012166436055968854,0.013320502592889829
160,0.015177776316418761,0.014391506548216873,0.016378243220622694,0.014942991056482852,0.014488978031788538,0.014310300654688832,0.015313576091635176,0.013748808826342718,0.014182909672071031,0.01561762229582157
176,0.02375605845025413,0.023635023201791693,0.019875775275109888,0.019461223351937274,0.01926323638001324,0.019496201531574508,0.02467262912122455,0.02190777776932363,0.023013656314864954,0.02310520824728223
