LGBM,XGB,RF,DT,MLP,kNN,MLR,PLS,lasso
0.0575332362986814,0.04645080016456027,0.06142059553349863,0.0026054590570719904,0.03470858619995165,0.04866260351290974,0.06755814685959538,0.06988852953957045,0.0734933971244951
0.005356853308267971,0.008279699832201004,0.005177315963606279,0.00010339123242349146,0.03734703879068067,0.00017215411237275104,0.06459024638046205,0.06385988271011248,0.0762444249733874
0.034443619323286365,0.032720765685916836,0.015437344913151338,0.03773779983457401,0.06459115453963601,0.011319893822836977,0.248223619391817,0.248545904788275,0.20377590061775272
0.05792065907415128,0.033611242652457046,0.02666123862696445,0.047125723738626946,0.02379240331883442,0.00682852600010786,0.029562763754174617,0.03180986201325968,0.0358777761247788
0.08110199497983281,0.10962636636938314,0.1425310173697271,0.04987593052109182,0.3085256510328799,0.21451393501251556,0.10292298066612762,0.10130695016715915,0.12053535324709566
0.003226826770370672,0.0020419792807525594,0.027816894127377423,0.08224772539288672,0.015101233094855449,0.2309893656906758,0.0034368772324637753,0.002389240244798474,0.04659151719444793
0.012775886007080274,0.012304311618208885,0.03181425765095111,0.10698924731182793,0.04957465661127315,0.06783347107290418,0.041103118602482364,0.04129319348997601,0.05621903613760146
0.05514315071409831,0.02718052319794076,0.019000723738627462,0.004135649296939603,0.09270447687327019,0.04728852915401102,0.009095361604092883,0.00019499771181163972,0.01923883621651515
0.030420541367989218,0.04435660717800893,0.01777527915632804,0.10378411910669982,0.14456103143408405,0.041791501999772385,0.05019024625772306,0.05022990373939701,0.035177816457999944
0.05726390807315475,0.042970843613147736,0.05446288254755996,0.0,0.17657202865804933,0.08879360075082397,0.16943826271398277,0.16081542225171286,0.17412404710400042
0.03684179892003073,0.028959566719577362,0.05380815756823781,0.09787014061207608,0.08412703223076176,0.03986064388266938,0.04429739229686147,0.051080638246030124,0.04041440524505388
0.01750526394386553,0.017028992995619774,0.03611248966087674,0.0,0.09616629388972682,0.0246089333671285,0.020516111230929415,0.02473076407956018,0.029397815986738518
0.003029136255386206,0.027402861043810844,0.037205076509511985,0.02887200165425971,0.020078598665012257,0.4062887652336701,0.15001670144315207,0.1437684010296409,0.15660129902913117
0.09468053166680049,0.09210309216165666,0.03023030397022422,0.005324648469809762,0.13572097066157643,0.028292996167327084,0.09156241994101186,0.09352167768050676,0.04785859606574347
0.016715918731970508,0.005120214970737724,0.03376344086021499,0.022125723738626958,0.24988279821286113,0.09655892639995362,0.3101274974064747,0.31756543735315157,0.2710348457303338
0.03132252447924311,0.037364443734818176,0.05078835814722943,0.17748138957816373,0.08811550723938266,0.1644600619898765,0.06792949217228578,0.0701554323349744,0.10553003222088075
0.0683856730999534,0.013994742890494821,0.0015446650124068886,0.044313482216708014,0.09622305515452587,0.10039131908819168,0.005232708683998312,0.0013521796810918307,0.0009831646976218578
0.037255480723446144,0.11782401594941136,0.017967586848635725,0.13564929693961952,0.059163714815091556,0.04318938188032026,0.06990727339585176,0.06782128344285634,0.08627747496747659
0.032824048014678864,0.032552810988217135,0.03379083953680703,0.004652605459057074,0.024747787314546382,0.0013971455624323392,0.04758428492151695,0.05008006978389365,0.05514139910266061
0.04693726130222816,0.019981246406167774,0.018650744416873435,0.028458436724565744,0.10392791764173674,0.06595693636424885,0.010602232508333535,0.009447792887820716,0.00621755243912292
0.01771636608249416,0.030144316485541417,0.015446908602150172,0.1301695616211745,0.031616170254831516,0.007594357353038428,0.04134284813979949,0.050029359567949766,0.03297912912658893
0.0528062810004514,0.022242227561519196,0.03134331058726261,0.017094017094017117,0.1459680773159401,0.047769817979656404,0.08258516923212156,0.09321568930405172,0.083494864521621
0.017579064312032947,0.038995671311718466,0.016368899917286996,0.060876757650951185,0.11511334557522918,0.025550734437956468,0.14795247910142004,0.14757955611076998,0.14847732537125416
0.03511414341322838,0.08357636774739918,0.04870037220843687,0.08798593879239042,0.01876615799010617,0.030417265786508108,0.009989209721837311,0.009335750196113879,0.009870520634943425
0.010745396004263608,0.0370714669389306,0.031531999586435266,0.052874276261373004,0.038824025382784066,0.11957544737855735,0.0192234290719272,0.020352023816472276,0.04380781692348934
0.009939709017683901,0.0021101959585847763,0.006458074855251655,0.02631306865177832,0.09236817767503377,0.02460339233006406,0.04488137702868811,0.04826150713412117,0.04200575522397329
0.00789031326142623,0.0011565694585442543,0.004114454094292797,0.0,0.051680666380198956,0.05621333792525015,0.036866888473737175,0.040506654621096705,0.016362262197859606
0.10144927018603114,0.043147883045959345,0.06741625310173677,0.15262613730355665,0.14690225579596344,0.021255417269734567,0.18633224987432512,0.19566187464157975,0.18477007172648557
0.10815692447852651,0.12394424480431529,0.021273779983457225,0.015767162944582302,0.043784233762112296,0.017843788780682587,0.015312793444490644,0.020383293922825937,0.004204442733884373
0.05743185130983727,0.05184978538179713,0.06918501861042187,0.052191894127377986,0.05051781126541037,0.2821451969729602,0.10182766292448275,0.10113285805120534,0.10256442091073398
0.08208568411929708,0.09968010378066325,0.14375336021505358,0.04711193824097047,0.18026192887428702,0.1621319239964337,0.3818397312897851,0.38007956584932723,0.3432753911085896
