,14PA,18PG,DDAB,DOPE,DOTAP,DSPC,aggregate
0,0.05135512359252737,0.047684519616301164,0.06133728449079594,0.09233372466810069,0.22311628789839358,0.00040849035863861627,0.05135512359252737
1,0.09679858950112553,0.03694304001305639,0.008143068349346444,0.024198893391393923,0.07590909960045877,0.02406593496237573,0.09679858950112553
2,0.06253434905656644,0.049411047799642886,0.104656368480615,0.004134598341533215,0.09462183095302432,0.08771946662489559,0.06253434905656644
3,0.055697104687272576,0.0952102004416345,0.10215766191344144,0.0592115935212462,0.2770009416192224,0.11753331941822548,0.055697104687272576
4,0.10317978212024229,0.15827692904598012,0.08886470090897818,0.043610328494969146,0.03275943896907732,0.11117512887800338,0.10317978212024229
5,0.013437983446472776,0.03525235834032338,0.38070263697653905,0.04696432464352496,0.21714652033794007,0.11288240558740437,0.013437983446472776
6,0.08424867157965606,0.1517386811998214,0.04529889981235266,0.07872077646453589,0.09677410235992889,0.08283441314932138,0.08424867157965606
7,0.07232805629446176,0.1667565660647744,0.0014858186475745546,0.06405927191101565,0.00828152405779276,0.1081359891642249,0.07232805629446176
8,0.06503297143906944,0.08359785977748298,0.42660546539861965,0.06220343557156506,0.4054223745562951,0.10980101019524231,0.06503297143906944
9,0.029527432970606525,0.027096454631875995,0.360755497138291,0.08757285753302775,0.1157878076421911,0.04732473719151582,0.029527432970606525
10,0.08669590730820945,0.020889161154597533,0.2966318274720139,0.06825081759975751,0.05632946901962151,0.0933272009098228,0.08669590730820945
11,0.05951673118116805,0.01957187465010193,0.48699349873845227,0.07478592165641401,0.18863065985622043,0.09570352600033223,0.05951673118116805
12,0.03933363322235636,0.0005627143525651912,0.09714861523372609,0.07508242480132436,0.20569081689817129,0.04144465747186057,0.03933363322235636
13,0.04120968184887991,0.058805707814302215,0.020444392393865737,0.05488071128063377,0.26157198309999213,0.012292262637521503,0.04120968184887991
14,0.03904742778420271,0.010974186842063327,0.19184079933216522,0.0031668034777000385,0.04939881253025993,0.029291148952370016,0.03904742778420271
15,0.03523446628621633,0.0843111638903523,0.06554511855992476,0.08447145411045395,0.04261851233853048,0.06430249107071213,0.03523446628621633
16,0.0659825187379954,0.10430033038564927,0.09060542747495069,0.05815632966183681,0.012084638943891775,0.08176077309264215,0.0659825187379954
17,0.04453728685587611,0.06078418007646205,0.1682553254559055,0.05893164404598792,0.16643079191504837,0.0638004028333991,0.04453728685587611
18,0.052979518045751336,0.06660967139810785,0.0034257978584784667,0.04953251230184816,0.09914037550737222,0.07812202259844975,0.052979518045751336
19,0.049541837575000275,0.0530720520993116,0.3897855243630221,0.05451147450693145,0.03296575624613154,0.07819516499625244,0.049541837575000275
20,0.08806337256558193,0.08155178163623972,0.5245448336813089,0.05664504117518561,0.30066269882051616,0.08988364229029647,0.08806337256558193
21,0.014512933223676422,0.0669253956623716,0.09865113077292684,0.08604532342670118,0.004889124667478976,0.010105802399119596,0.014512933223676422
22,0.05183532677874704,0.009741676357114643,0.15871176287709107,0.0669303857866391,0.09659755182839753,0.08721560138803834,0.05183532677874704
23,0.06938037850695157,0.018859418980002447,0.41255479263249717,0.06444425913552108,0.3315604701765614,0.10219867646701886,0.06938037850695157
24,0.030228481452791216,0.05721586485925938,0.059497932310785304,0.046854584271954214,0.08578001411465647,0.08795820819078155,0.030228481452791216
25,0.019229483019086214,0.03091564922301346,0.08107084942983991,0.08420970269243568,0.0033228500212948483,0.0509664062508533,0.019229483019086214
26,0.014936820222247448,0.1298278622406041,0.17096865266687705,0.05606338912659951,0.2617678084962481,0.010282351699836635,0.014936820222247448
27,0.033871214035465114,0.15336088766947753,0.08002020322015395,0.043168743822717216,0.05663929089326365,0.10080150702527585,0.033871214035465114
28,0.0846369725804101,0.028706808154649696,0.07994005443292145,0.0990012221990291,0.01027962446423561,0.03313133064933012,0.0846369725804101
29,0.07126335669080572,0.08909115229153641,0.08153697447815321,0.07412339252335512,0.11893366248392231,0.05518979854441954,0.07126335669080572
30,0.06798118408389568,0.04639062901232961,0.009317877893592053,0.034577819854934654,0.09692908895107501,0.07876450618261593,0.06798118408389568
31,0.07284886880398905,0.07627196695110551,0.0006504883657222064,0.07451798159078955,0.0499306446603284,0.08891988192209857,0.07284886880398905
32,0.11532088707355748,0.24501911912340305,0.4717676381734192,0.08361284432321826,0.2797820240250381,0.11569121143607983,0.11532088707355748
33,0.07326889891478378,0.23597059765503206,0.16918566277816202,0.1027982033642603,0.11196011059051696,0.06449822748626696,0.07326889891478378
34,0.04757949853065871,0.13633846804369168,0.14679635031479085,0.05804922970148366,0.278354939478839,0.055021919275281925,0.04757949853065871
35,0.11113918585253091,0.052697798049648296,0.5496961471362624,0.29414493918365264,0.22542538823151537,0.11831659143610194,0.11113918585253091
