Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.012664162691708178
P_charged_centers,1.0,1.0,0.006338834614764768
N_charged_centers,1.0,1.0,-0.00183600568737012
N_charged_centers,0.0,0.0,0.0051356801932108
cLogP,8.8188,8.8188,-0.015309534376755344
cLogP,9.784,9.784,0.016577272425599962
cLogP,12.515,12.515,0.0007582665696611045
cLogP,6.12,6.12,-0.05425802411740277
cLogP,11.8502,11.8502,0.01403834309754348
cLogP,12.73,12.73,0.03636868657792104
Hbond_D,3.0,3.0,0.0030979020488936743
Hbond_D,2.0,2.0,0.000857041334099681
Hbond_D,0.0,0.0,-0.0010830519297586863
Hbond_A,10.0,10.0,0.02620392196662239
Hbond_A,9.0,9.0,0.007722797391285951
Hbond_A,4.0,4.0,-0.008347669436234032
Hbond_A,8.0,8.0,-0.008556863402896164
Hbond_A,0.0,0.0,-0.006475650685930402
Total_Carbon_Tails,36.0,36.0,0.002269754333062489
Total_Carbon_Tails,28.0,28.0,-0.010231603529006568
Double_bonds,2.0,2.0,0.0020132250730074694
Double_bonds,0.0,0.0,-0.00200089741426646
18PG,1.0,1.0,0.0
18PG,0.0,0.0,0.0
14PA,0.0,0.0,0.0
14PA,1.0,1.0,0.0
DOPE,0.0,0.0,-0.008278524023092279
DOPE,1.0,1.0,0.04599006439218926
DSPC,0.0,0.0,0.0
DSPC,1.0,1.0,0.0
DOTAP,0.0,0.0,0.001014577981091877
DOTAP,1.0,1.0,-0.004454086150311739
DDAB,0.0,0.0,0.0
DDAB,1.0,1.0,0.0
Size,"(372.0, 471.0)",421.5,-0.017718194819135415
Size,"(273.0, 372.0)",322.5,-0.014796506512296751
Size,"(174.0, 273.0)",223.5,-0.001737555172972675
Size,"(471.0, 570.0)",520.5,-0.017196587440749388
Size,"(1263.0, 1362.0)",1312.5,-0.026544813783930598
Size,"(75.0, 174.0)",124.5,0.006869470965357079
Size,"(867.0, 966.0)",916.5,-0.020684073842746578
Size,"(1857.0, 1956.0)",1906.5,-0.024048573482371882
Size,"(966.0, 1065.0)",1015.5,-0.035517539674761796
Size,"(1164.0, 1263.0)",1213.5,-0.05215317537997507
Size,"(1065.0, 1164.0)",1114.5,-0.04996071336482912
Size,"(1659.0, 1758.0)",1708.5,-0.04361882407090368
Size,"(669.0, 768.0)",718.5,-0.01591204452115038
Size,"(570.0, 669.0)",619.5,-0.013405872611489471
Size,"(768.0, 867.0)",817.5,-0.02267178106172898
Size,"(1461.0, 1560.0)",1510.5,-0.014741779928716886
Size,"(1560.0, 1659.0)",1609.5,-0.013898385413404414
Size,"(1758.0, 1857.0)",1807.5,-0.017356218700301525
PDI,0.292666667,0.292666667,-0.0008274525577668774
PDI,0.187666667,0.187666667,-0.012622266919764986
PDI,0.408666667,0.408666667,0.021357932164725466
