,Iter,Valid Score,Test Score,Spearmans Rank,Pearsons Correlation,Model Parms,Formulation_Index,Experimental_Transfection,Predicted_Transfection,Score_difference
0,3,0.05758390721966869,0.06046232689827919,"SignificanceResult(statistic=0.603709543658474, pvalue=7.72444305751331e-23)","PearsonRResult(statistic=0.8677189543095507, pvalue=6.726172825121313e-67)","{'subsample': 1.0, 'reg_lambda': 0.01, 'reg_alpha': 0.015, 'num_leaves': 32, 'n_estimators': 400, 'min_child_weight': 0.001, 'min_child_samples': 2, 'learning_rate': 0.1, 'boosting_type': 'dart'}","[   2    4    5    7    9   15   19   25   26   45   46   58   62   65
   69   72   74   81   98  100  101  102  104  106  109  118  123  124
  127  129  135  136  143  145  159  160  161  167  169  170  177  178
  193  197  201  204  211  213  217  227  230  232  249  250  252  258
  262  264  267  268  269  272  275  277  295  299  302  312  317  318
  321  335  339  342  343  349  351  357  360  365  379  383  384  385
  388  390  398  409  411  417  418  424  426  431  433  434  435  437
  445  453  459  460  462  465  472  474  477  485  493  494  496  498
  505  508  513  519  527  536  537  542  545  551  552  555  564  568
  578  585  586  591  594  600  601  609  613  615  622  624  631  636
  643  652  658  664  670  672  676  682  686  688  697  715  724  726
  738  739  740  753  754  759  761  767  768  774  775  785  789  795
  817  832  838  839  844  848  851  853  864  867  887  890  891  899
  909  925  933  937  938  943  950  954  958  971  974  978  983  984
  985  990  993  996 1010 1014 1015 1017 1018 1030 1047 1050 1053 1056
 1057 1060 1061 1075 1076 1078]","[[0.02924385]
 [0.01631131]
 [0.        ]
 [0.06128393]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.06128393]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18455086]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0658278 ]
 [0.03530234]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.18117208]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0658278 ]
 [0.23802866]
 [0.04637073]
 [0.51765117]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.21053245]
 [0.13724805]
 [0.        ]
 [0.05650705]
 [0.        ]
 [0.        ]
 [0.09006175]
 [0.02295235]
 [0.        ]
 [0.74577654]
 [0.42304556]
 [0.33845975]
 [0.87347081]
 [0.11604334]
 [0.04637073]
 [0.0658278 ]
 [0.04637073]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15519049]
 [0.36187813]
 [0.32855645]
 [0.60806245]
 [0.70954212]
 [0.94955144]
 [0.51765117]
 [0.57415822]
 [0.04637073]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.43271583]
 [0.90900617]
 [0.86927648]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0658278 ]
 [0.        ]
 [0.        ]
 [0.26680648]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.07444949]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15519049]
 [0.        ]
 [0.07444949]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18455086]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0658278 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.07444949]
 [0.        ]
 [0.07444949]
 [0.        ]
 [0.        ]
 [0.09006175]
 [0.30583712]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.58650821]
 [0.        ]
 [0.3801701 ]
 [0.05650705]
 [0.16707445]
 [0.09006175]
 [0.60281953]
 [0.61085867]
 [0.75265059]
 [0.58103227]
 [0.        ]
 [0.35756728]
 [0.11604334]
 [0.57870209]
 [0.25329139]
 [0.54211814]
 [0.65152045]
 [0.17080275]
 [0.54922521]
 [0.60445066]
 [0.7751369 ]
 [0.65047186]
 [0.74251427]
 [0.        ]
 [0.        ]
 [0.43271583]
 [0.63777234]
 [0.50133986]
 [0.        ]
 [0.        ]
 [0.09006175]
 [0.70697891]
 [0.77001049]
 [0.69824071]]","[ 2.08146398e-03  2.62535131e-03  4.01743936e-03  1.89482430e-03
  2.84623449e-03 -5.12395847e-05  2.08887914e-03  3.49718640e-03
  2.47599701e-02  7.00326233e-02  5.67357990e-04  1.34853302e-03
  3.47470040e-03  5.63987803e-04  1.21755391e-02  1.00779544e-02
  3.45494654e-03  4.48512598e-04  3.33931382e-03  1.76195873e-03
  4.40779530e-03  4.72231589e-03  4.40062893e-03  2.03026047e-03
  2.90131609e-03  1.28974311e-03  8.11664886e-04  1.45630743e-03
  2.20068601e-03  3.14106336e-03 -5.62295926e-05  1.82557215e-03
  4.85472280e-03  1.89828692e-03  1.02682027e-03  1.89828692e-03
  3.45691925e-03  2.37266941e-03  1.16425365e-03  7.18085271e-03
  2.82306042e-03  1.54182198e-03  1.09016089e-01  1.41044974e-02
  1.62857407e-02  6.07951377e-02  9.45628066e-03  2.24854950e-02
  2.75112762e-02  2.02408346e-01  1.02445481e-02  1.47362376e-02
  2.16508946e-02  4.26937084e-03  1.03755941e-02  1.79305590e-02
  4.26937084e-03  1.15569389e-02  1.80198011e-02  1.20422177e-02
  1.56240533e-02  6.51646666e-02  9.85799478e-03  7.56226348e-03
  1.02070831e-01  1.58269782e-02  8.27826911e-03  8.76437894e-03
  6.19083881e-03  1.44063456e-02  1.82421477e-02  6.90001127e-03
  2.17964874e-02  2.26869852e-02  9.94000554e-03  7.68188789e-03
  1.44908575e-02  3.95849188e-02  5.21529134e-02  6.51521078e-02
  4.18363262e-02  1.25569462e-02  9.96246956e-03  1.74925237e-02
  1.01290368e-02  4.76958627e-02  1.45388685e-01  6.78398469e-01
  5.05299310e-01  6.40964581e-01  6.51194743e-01  3.92356197e-02
  5.04214312e-02  2.67140336e-02  6.12058059e-03  1.12484845e-01
  1.59793762e-02  8.17914354e-03  6.12058059e-03  3.94147813e-02
  1.40804625e-01  3.56469385e-01  3.95474665e-01  6.82467481e-01
  6.22123091e-01  7.29396891e-01  6.77297544e-01  1.86778205e-02
  1.26933894e-02  1.41295375e-02  1.03087032e-03  6.30482441e-03
  1.31807079e-02  3.73575603e-02  2.45021833e-02  9.83247735e-02
  4.32609529e-01  7.37583235e-01  5.17096216e-01  2.77277103e-02
  1.15743109e-02  3.41063159e-02  1.05297893e-02  3.15803235e-02
  5.22374075e-02  7.52173747e-02  1.10530934e-02  1.49983469e-02
  7.11806876e-03  2.60378603e-02  1.36468192e-02  4.93987947e-02
  2.81298913e-02  5.59455879e-02  7.15391655e-03  1.09557735e-01
  2.22613226e-02  9.91665307e-03  7.98814796e-03  1.13968487e-02
  7.85608334e-03  4.28011935e-02  6.25051160e-03  3.13671376e-03
  1.79085453e-03  8.11640665e-03  3.13671376e-03  1.79085453e-03
  9.57047465e-03  3.49627997e-03  4.17214648e-03  3.49627997e-03
  8.54039547e-03  2.95617484e-02  2.95617484e-02  7.06319590e-03
  1.54766683e-02  1.49158490e-02  6.03560084e-03  2.50260210e-02
  2.11680233e-02  1.87360513e-02  2.94672741e-02  4.19414874e-02
  5.17380044e-02  1.50717746e-02  1.77528699e-02  1.76603439e-02
  2.76219000e-02  1.03831183e-02  1.38466460e-02  2.38430388e-02
  5.28238760e-03  1.80138333e-02  7.42947766e-03  7.76316563e-03
  1.01970348e-01  1.78649721e-02  1.65742426e-01  1.86330571e-02
  7.33207164e-02  6.80459022e-03  5.69403394e-01  7.35755624e-02
  4.77362550e-01  8.98516128e-02  9.10596346e-02  4.67296810e-01
  6.03952765e-01  5.43180967e-01  5.90027752e-01  5.52869649e-01
  2.20960927e-01  2.50369957e-01  5.92942834e-01  6.26860761e-01
  2.86180239e-01  3.28434597e-01  3.40111137e-01  6.26741649e-01
  5.92184296e-01  5.85680347e-01  7.28016609e-01  6.16208300e-01
  7.05833468e-01  1.63220429e-01  7.03258233e-03  1.03806341e-02
  1.59833609e-02  3.85889596e-01  2.94571328e-02  1.78030822e-01
  2.50066037e-01  6.81789210e-01  6.10352410e-01  7.61643421e-01]",0.0028784196786105012
1,4,0.05970950541418041,0.05555832814377261,"SignificanceResult(statistic=0.6348281499930623, pvalue=9.106800063942165e-26)","PearsonRResult(statistic=0.8929282235594463, pvalue=4.1065698269390516e-76)","{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0.015, 'num_leaves': 16, 'n_estimators': 300, 'min_child_weight': 0.01, 'min_child_samples': 2, 'learning_rate': 0.1, 'boosting_type': 'dart'}","[  13   17   20   21   22   29   39   40   42   44   47   49   61   70
   80   83   85   86   88   92   95   97  117  130  131  133  138  141
  142  149  151  173  174  183  186  187  196  198  200  202  205  206
  207  224  231  233  235  236  242  243  246  257  270  273  293  303
  313  314  315  324  328  330  333  340  345  347  350  352  356  362
  366  368  369  370  372  374  387  393  401  404  408  416  439  441
  443  450  451  452  454  469  470  481  484  486  507  514  515  529
  530  532  533  543  547  550  556  557  561  562  573  574  582  584
  598  604  606  607  608  614  620  623  634  638  649  665  674  675
  680  689  690  693  698  703  704  706  711  713  718  720  733  745
  746  748  757  758  766  770  771  776  797  798  801  813  815  822
  827  831  833  835  837  846  862  872  876  880  882  885  897  901
  903  908  915  917  918  922  924  929  931  934  941  946  957  961
  966  969  973  975  976  981  982  986  991  997  998  999 1002 1004
 1006 1008 1009 1011 1012 1013 1016 1022 1024 1032 1033 1039 1040 1041
 1042 1051 1059 1064 1066 1070]","[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05650705]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.10369335]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.27309798]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15926832]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09705231]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05650705]
 [0.08248864]
 [0.        ]
 [0.08248864]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09705231]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.35302342]
 [0.39321915]
 [0.33671211]
 [0.5752068 ]
 [0.        ]
 [0.07444949]
 [0.04637073]
 [0.02295235]
 [0.        ]
 [0.08248864]
 [0.03530234]
 [0.59245019]
 [0.82418735]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.4310847 ]
 [0.19678434]
 [0.83199348]
 [0.87883025]
 [0.        ]
 [0.24397064]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09006175]
 [0.        ]
 [0.27309798]
 [0.        ]
 [0.0658278 ]
 [0.33496446]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09705231]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.04637073]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18117208]
 [0.23593149]
 [0.26191308]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05650705]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.25865082]
 [0.        ]
 [0.40312245]
 [0.02295235]
 [0.47978562]
 [0.        ]
 [0.7329605 ]
 [0.03530234]
 [0.15099616]
 [0.0658278 ]
 [0.16707445]
 [0.02295235]
 [0.61971339]
 [0.10369335]
 [0.45182337]
 [0.63555866]
 [0.34999417]
 [0.21309565]
 [0.26028195]
 [0.47267855]
 [0.38541303]
 [0.13724805]
 [0.7738553 ]
 [0.        ]
 [0.21798905]
 [0.4993592 ]
 [0.51264127]
 [0.78399161]
 [0.70662938]
 [0.51613655]
 [0.78527321]
 [0.44751252]
 [0.75940813]
 [0.67890015]
 [0.62379122]
 [0.        ]
 [0.        ]
 [0.44366772]
 [0.        ]
 [0.        ]
 [0.11604334]
 [0.28999184]
 [0.03530234]
 [0.00920424]
 [0.        ]
 [0.47267855]
 [0.57613888]
 [0.08248864]]","[6.61759699e-03 7.41041166e-03 1.31200823e-02 7.48967229e-03
 6.61759699e-03 7.41041166e-03 7.26883924e-03 5.77025434e-03
 7.26883924e-03 7.18957861e-03 7.18957861e-03 6.07568301e-03
 3.70477208e-02 6.61759699e-03 7.41041166e-03 9.49479150e-03
 3.70477208e-02 7.41041166e-03 6.61759699e-03 7.41041166e-03
 1.80129064e-02 3.68268878e-02 1.49082420e-02 5.05064770e-03
 5.69565789e-03 4.90284322e-03 5.75884661e-03 5.77491852e-03
 4.18921363e-03 5.69565789e-03 4.90284322e-03 7.23812374e-03
 5.15374391e-03 1.73620851e-02 1.77286836e-02 1.31415999e-02
 1.31415999e-02 1.77286836e-02 2.03369404e-02 1.31415999e-02
 1.20312838e-02 2.83244120e-02 4.45338303e-02 2.34912945e-02
 7.74261860e-02 3.04680408e-02 1.78739897e-02 9.76997841e-02
 1.90046664e-02 1.90678552e-02 2.00464740e-02 2.88339439e-02
 5.93049848e-02 2.60047110e-02 9.47248841e-02 1.30879671e-02
 1.10527104e-02 1.30247784e-02 1.30879671e-02 1.55532976e-02
 1.10527104e-02 1.30879671e-02 1.30879671e-02 1.16016682e-02
 1.36369249e-02 1.63624471e-02 2.78239996e-02 3.39733730e-02
 5.61579040e-02 2.46132720e-02 5.38683659e-02 3.73496850e-02
 1.04205273e-01 2.99547963e-02 1.68311820e-02 2.48800408e-02
 4.43678494e-02 9.89717734e-02 1.48346897e-01 4.26365548e-01
 4.41201577e-01 6.05641356e-01 2.46174119e-02 8.25446464e-02
 7.19304326e-02 2.14984143e-02 3.38710546e-02 5.25122130e-02
 7.96943604e-02 6.73378190e-01 5.98803159e-01 1.07182171e-02
 1.04142714e-02 4.59940686e-04 1.77252451e-02 1.72756296e-02
 1.21615009e-01 4.83986095e-01 3.68597943e-01 4.89497558e-01
 5.48428255e-01 1.36975656e-02 9.35345920e-03 9.35345920e-03
 8.72694960e-03 1.31136249e-02 2.84423020e-02 9.35345920e-03
 3.07093993e-02 9.35345920e-03 1.80914728e-02 1.22662822e-02
 8.77163597e-03 9.35345920e-03 2.65757688e-02 9.35345920e-03
 2.42820739e-02 2.39251015e-02 1.67211775e-02 1.67211775e-02
 9.35345920e-03 2.58471244e-02 9.47003347e-03 9.38725535e-03
 1.13615631e-02 9.45044406e-03 2.18917644e-02 9.38725535e-03
 9.45044406e-03 1.63872999e-02 9.16642230e-03 7.19435430e-03
 1.19551332e-02 7.19435430e-03 1.50166051e-02 2.87055929e-02
 6.83336412e-03 9.50382962e-03 1.18448115e-02 1.18448115e-02
 1.56049772e-02 1.18448115e-02 1.27320683e-02 1.64922339e-02
 1.27320683e-02 3.29495996e-02 3.75607128e-02 4.75564233e-02
 1.92125298e-02 1.70234094e-02 2.62379563e-02 1.84354621e-02
 1.90812760e-02 2.09920918e-02 1.99671741e-02 7.84808986e-02
 7.05747869e-02 2.27438145e-02 3.79905426e-02 1.40756318e-02
 9.75592210e-03 1.45167010e-02 1.45959616e-02 1.03048799e-02
 1.51449194e-02 1.51449194e-02 2.41274192e-02 5.59038246e-02
 3.05823823e-01 1.17183593e-01 2.14094708e-01 3.23502330e-02
 6.29829227e-01 1.65408116e-01 5.34753445e-01 3.58372797e-02
 1.09094299e-01 1.78503561e-01 1.86612087e-01 3.44676079e-01
 4.56570720e-01 8.12735269e-02 4.16303664e-01 5.79641283e-01
 6.37688946e-02 2.85157315e-01 2.65721499e-01 4.74366233e-01
 3.41951971e-01 1.43462400e-01 2.90018300e-01 2.80603749e-01
 2.51202742e-01 3.10349126e-01 5.40752671e-01 5.05713556e-01
 6.47649372e-01 5.19091499e-01 5.01723125e-01 5.22177229e-01
 5.91452874e-01 5.93250076e-01 7.05357499e-01 5.99896364e-02
 1.99687048e-02 5.01031731e-01 7.79546196e-03 4.09534742e-02
 1.28099666e-01 4.20144650e-01 1.64797885e-01 9.81726534e-02
 2.39249515e-02 4.60352697e-01 4.41564653e-01 1.97678206e-01]",0.004151177270407799
2,1,0.06344067237813986,0.0571338021687117,"SignificanceResult(statistic=0.610235534170414, pvalue=1.997142939644524e-23)","PearsonRResult(statistic=0.8401854640728045, pvalue=8.672603199284707e-59)","{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 0.015, 'num_leaves': 64, 'n_estimators': 500, 'min_child_weight': 0.01, 'min_child_samples': 2, 'learning_rate': 0.1, 'boosting_type': 'dart'}","[  18   31   34   36   41   48   56   59   60   64   67   71   73   75
   76   77   89   90   93   99  103  105  111  113  116  125  134  139
  148  153  154  155  158  162  163  164  165  179  180  189  192  203
  212  216  222  225  226  237  238  239  245  248  254  261  271  276
  280  284  286  287  301  304  306  320  326  331  332  337  338  341
  346  353  354  355  371  377  380  381  382  386  396  399  402  403
  405  406  410  412  428  438  456  464  480  482  483  487  490  491
  518  524  526  535  539  558  567  569  571  575  576  577  583  589
  595  596  597  602  616  617  618  619  621  629  642  644  646  650
  657  660  662  666  669  673  678  679  683  684  685  695  699  701
  702  705  717  719  722  729  732  735  736  751  752  763  764  779
  784  792  799  800  802  805  812  816  828  830  840  841  842  847
  852  854  856  858  859  861  863  865  869  870  878  881  886  888
  892  894  895  896  898  902  905  920  923  926  932  935  942  944
  948  951  965  972  980  988  992 1000 1001 1019 1026 1027 1029 1034
 1038 1043 1054 1068 1072 1073]","[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.08248864]
 [0.        ]
 [0.        ]
 [0.09006175]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.14202493]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.32284749]
 [0.45077479]
 [0.21554235]
 [0.60852849]
 [0.43388093]
 [0.66375393]
 [0.98473727]
 [0.        ]
 [0.00920424]
 [0.00920424]
 [0.74985436]
 [0.55073983]
 [0.17080275]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.08248864]
 [0.        ]
 [0.5006408 ]
 [0.33589654]
 [0.89840382]
 [0.88756845]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.13724805]
 [0.07444949]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03530234]
 [0.        ]
 [0.        ]
 [0.05650705]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0658278 ]
 [0.        ]
 [0.        ]
 [0.30001165]
 [0.        ]
 [0.        ]
 [0.11604334]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.08248864]
 [0.        ]
 [0.        ]
 [0.02295235]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00920424]
 [0.00920424]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18769661]
 [0.        ]
 [0.47535827]
 [0.13724805]
 [0.        ]
 [0.16322964]
 [0.19387161]
 [0.62087848]
 [0.36467436]
 [0.7378539 ]
 [0.527904  ]
 [0.42467669]
 [0.66515204]
 [0.55039031]
 [0.67913317]
 [0.32576022]
 [0.71373646]
 [0.3589654 ]
 [0.79144821]
 [0.        ]
 [0.11604334]
 [0.39275312]
 [0.        ]
 [0.        ]
 [0.31981825]
 [0.        ]
 [0.52580683]
 [0.32576022]
 [0.36117907]]","[-5.62932794e-04  1.19475825e-03 -9.82479443e-04  2.47088223e-03
  1.82839111e-02  2.62061835e-03  9.65979881e-03  3.30659485e-03
 -2.17966465e-02  9.16553058e-03  9.35942710e-03  4.42894738e-03
  4.72490090e-03  6.21012025e-03  1.94565543e-03  3.39994333e-03
  2.08723854e-03  7.30189270e-03  2.01762329e-03  4.03328975e-03
  1.54534764e-03  3.47181003e-03  2.45938570e-02  3.31267759e-03
  1.08288997e-02 -2.67027867e-03  2.35400774e-03  2.80201433e-03
  2.07411593e-04 -3.41038050e-04  3.20723338e-03  1.84831383e-04
  5.18873106e-03 -2.12031575e-03  4.10481989e-03 -8.85348506e-04
  3.96998014e-03  2.27816066e-03 -1.61873387e-03  5.93930115e-03
  8.36744261e-03  2.36871135e-02  3.45823369e-02  5.46746867e-02
  1.74572317e-02  1.34696304e-02  7.46566361e-02  4.59126712e-02
  1.83684599e-01  8.99206036e-02  9.59409969e-03  1.02443017e-02
  7.81725069e-03  2.64553658e-02 -4.22459646e-03  6.40069464e-03
  5.79806218e-03  1.16841212e-01  5.04076886e-02  1.08141737e-01
  1.13844819e-04  7.15719536e-03  9.93873875e-03  1.98188322e-02
  1.53909134e-02 -3.95953303e-03  1.40521461e-02  4.31357610e-03
  4.00427811e-02  2.71166409e-02  1.20975666e-02  1.68879032e-02
  1.58195429e-02  8.15634343e-03  4.17439408e-02  9.25780340e-02
  4.05974954e-02  3.60820911e-02  5.20046808e-02  1.05315824e-02
  2.29662019e-02  8.48108878e-02  1.21735125e-01  2.50998358e-01
  5.40125417e-01  4.12007489e-01  6.06488203e-01  8.74722940e-01
  4.47295564e-02  6.99682704e-03  7.80062109e-02  6.67074906e-01
  6.78388615e-01  2.85423699e-02  2.70858697e-02  4.66217514e-03
  3.35122043e-02  6.14611281e-02  1.42431463e-01  2.58219612e-01
  5.40356175e-01  7.06214607e-01  5.30649128e-01  4.68270018e-03
  7.80848211e-03  3.42137807e-02  7.26373564e-03  4.16856219e-02
  5.63614130e-02  8.01777907e-03  1.80774067e-02  7.25360139e-03
  2.23369141e-02  1.09182939e-01  4.65966739e-02  3.97630860e-03
  2.58384479e-03  2.79456711e-03  8.13059177e-03  5.47253563e-03
  2.98326848e-02  1.52802810e-02  1.46576314e-02  5.33120773e-02
  3.13053748e-02  3.10402454e-03  1.16989005e-01  4.65865402e-02
  6.44370182e-03  2.50142796e-03  2.46937956e-02 -1.40802782e-03
  1.04727709e-03  7.23913062e-03  5.51044703e-03  8.40242078e-03
  2.98133305e-04  2.63507569e-03  8.14522700e-03  3.01957541e-02
  7.65865823e-03  9.27094982e-02  5.51565226e-02  3.17829324e-02
  3.51559887e-02  3.03818252e-02  4.44927343e-03  1.35953357e-03
  4.08765115e-03  5.83725710e-03  7.90349206e-02  5.23903661e-03
  4.18640085e-02  1.76707595e-01  1.54659161e-03  3.17017693e-03
  2.52319390e-04  7.76742389e-03  1.58615380e-02  3.56497052e-02
  1.29670998e-02  3.27751039e-02  3.53714290e-03  3.39092570e-02
 -1.18906903e-03  1.17237615e-03  1.74838481e-02  1.39405821e-03
  5.39730296e-03  3.39282072e-03  2.17997857e-02  1.93275546e-02
  2.92803100e-02  5.17584750e-03 -2.03934095e-03  2.75426231e-03
  4.67244256e-02  9.14750002e-02  1.54069947e-02  4.26017508e-02
 -3.29380836e-05  1.26086650e-02  3.33320910e-02  2.07279068e-02
  6.11376179e-02  2.89747569e-02  5.17478821e-02  5.01597108e-02
  1.80985258e-01  5.21199461e-01  3.65341906e-01  6.39877919e-02
  7.85029067e-02  5.60796414e-01  3.80442237e-01  6.74180864e-01
  2.84005357e-01  5.09395406e-01  1.71371495e-01  6.23207311e-01
  6.80320341e-01  2.72936079e-01  5.13280290e-01  2.94101439e-01
  3.24468590e-01  5.65845926e-01  4.29734005e-01  1.32913004e-01
  4.25524099e-01  2.53571215e-02  3.92114561e-01  3.93296295e-02
  4.80969567e-02  4.75029859e-01  6.81525482e-01  7.25898080e-01]",0.0063068702094281545
