,RLU_B16
222,0.05734845180985604
223,0.07348451809856082
224,0.22928477976450062
225,0.0
226,0.17117313563017877
227,0.25261665939816835
228,0.14129960750109022
229,0.02736589620584387
230,0.06574356737897952
231,0.0
232,0.18818142171827296
233,0.06574356737897952
234,0.06966855647623199
235,0.1970126471870911
236,0.23626253815961618
237,0.17858700392498905
238,0.34725250763192317
239,0.40416484954208454
240,0.1432621020497165
241,0.11393371129524638
242,0.16484954208460528
243,0.021478412559965104
244,0.16953772350632357
245,0.2637374618403837
246,0.02736589620584387
247,0.0
248,0.052878325337985144
249,0.0
250,0.0
251,0.4187745311818578
252,0.16146969036197117
253,0.10292193632795466
254,0.15634539904055822
255,0.06574356737897952
256,0.17706061927605754
257,0.2039904055822067
258,0.06574356737897952
259,0.033035324901875274
260,0.25337985172263405
261,0.0
262,0.0
263,0.3293720017444396
264,0.14129960750109022
265,0.07719145224596602
266,0.09703445268207589
267,0.12614478848669863
268,0.2387701700828609
269,0.4520279110335804
270,0.08427823811600527
271,0.16801133885739206
272,0.34256432621020494
273,0.09398168338421281
274,0.048190143916266914
275,0.4308765808983863
276,0.17706061927605754
277,0.15089402529437418
278,0.19450501526384645
279,0.25621456607064974
280,0.41822939380723945
281,0.5014173571740078
282,0.2017008286088094
283,0.2939380723942433
284,0.4561709550806803
285,0.19199738334060185
286,0.23364587876144782
287,0.3849760139555167
288,0.2851068469254252
289,0.021478412559965104
290,0.08427823811600527
291,0.31432621020497165
292,0.3376580898386393
293,0.29295682511993026
294,0.38475795900566934
295,0.4696903619712167
296,0.4191016136066289
297,0.5192978630614914
298,0.5252943741822939
299,0.4382904491931966
300,0.0
301,0.0
302,0.05734845180985604
303,0.043392935019624934
304,0.02736589620584387
305,0.13508504143044042
306,0.0
307,0.02736589620584387
308,0.12145660706498035
309,0.0
310,0.0
311,0.23015699956389007
312,0.0
313,0.0
314,0.0
315,0.07719145224596602
316,0.02736589620584387
317,0.0
318,0.038268643698211924
319,0.052878325337985144
320,0.07719145224596602
321,0.0
322,0.008613170518970786
323,0.13922808547754034
324,0.0
325,0.0
326,0.0
327,0.09081988661142609
328,0.08754906236371562
329,0.07348451809856082
330,0.0
331,0.043392935019624934
332,0.0616005233318796
333,0.0
334,0.043392935019624934
335,0.1907980811164413
336,0.0
337,0.0
338,0.0
339,0.11894897514173575
340,0.05734845180985604
341,0.05734845180985604
342,0.14904055822067158
343,0.13508504143044042
344,0.16801133885739206
345,0.015263846489315308
346,0.15274749236807672
347,0.2872873964238988
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.3065852594853903
354,0.0616005233318796
355,0.1432621020497165
356,0.23190143916266892
357,0.2755124291321413
358,0.28935891844744877
359,0.45322721325774096
360,0.5940907108591365
361,0.5083951155691234
362,0.5098124727431312
363,0.3716746620148277
364,0.4615133013519406
365,0.4940034888791974
366,0.12145660706498035
367,0.13290449193196685
368,0.23364587876144782
369,0.05734845180985604
370,0.0
371,0.28619712167466194
372,0.4929132141299607
373,0.47797645006541645
374,0.43196685564762316
375,0.42651548190143906
376,0.3392935019624945
377,0.420737025730484
378,0.16146969036197117
379,0.07719145224596602
380,0.2443305713039685
381,0.0
382,0.02736589620584387
383,0.40580026166593985
384,0.4911687745311818
385,0.4291321412996074
386,0.4491931966855647
387,0.4293501962494548
388,0.4209550806803314
389,0.4630396860008722
390,0.21979938944614041
391,0.18273004797208897
392,0.3376580898386393
393,0.17269952027911034
394,0.14522459659834275
395,0.4170300915830789
396,0.5378325337985171
397,0.4626035761011775
398,0.3991495856955952
399,0.4608591365023986
400,0.43403837767117304
401,0.42695159180113385
402,0.5209332751853466
403,0.5090492804186654
404,0.5805713039686
405,0.5040340165721762
406,0.5197339729611862
407,0.5958351504579154
408,0.9428696031399911
409,0.8563017880505887
410,0.8048408198866114
411,0.7296118621892717
412,0.8100741386829481
413,0.8243567378979503
414,0.5325992150021804
415,0.748255560401221
416,0.771151330135194
417,0.6667030091583078
418,0.8240296554731791
419,0.8762538159616223
420,0.44243349324029646
421,0.2749672917575229
422,0.2084605320540776
423,0.3328608809419974
424,0.33558656781508944
425,0.3620802442215437
426,0.06574356737897952
427,0.14522459659834275
428,0.34594417793283905
429,0.10575665067597034
430,0.08427823811600527
431,0.30571303968600083
432,0.37723506323593536
433,0.21064108155255123
434,0.19450501526384645
435,0.3593545573484518
436,0.3803968600087222
437,0.37385521151330137
438,0.15983427823811602
439,0.1663759267335368
440,0.3641517662450937
441,0.07348451809856082
442,0.0
443,0.40547317924116877
444,0.40361971216746617
445,0.19821194941125164
446,0.24509376362843438
447,0.3854121238552115
448,0.3359136502398604
449,0.3769079808111644
450,0.2918665503706933
451,0.2688617531617968
452,0.4646750981247273
453,0.21587440034888788
454,0.2237243785433929
455,0.5424116877453117
456,0.5734845180985607
457,0.4703445268207588
458,0.5831879633667684
459,0.629088530309638
460,0.6480593109463584
461,0.7133667684256431
462,0.6374836458787614
463,0.660488443087658
464,0.746947230702137
465,0.56694286960314
466,0.6300697775839511
467,0.6616877453118186
468,0.7989533362407325
469,0.7159834278238115
470,0.63181421718273
471,0.6220017444395988
472,0.819341474051461
473,0.8156345399040558
474,0.5405582206716092
475,0.7613388573920628
476,0.8132359354557347
477,0.5565852594853903
478,0.7984081988661141
479,0.9999999999999999
480,0.0
481,0.015263846489315308
482,0.0
483,0.19199738334060185
484,0.16801133885739206
485,0.18818142171827296
486,0.10008722197993897
487,0.26439162668992583
488,0.38301351940689043
489,0.038268643698211924
490,0.07348451809856082
491,0.2582860880941997
492,0.0
493,0.0
494,0.0
495,0.1907980811164413
496,0.10008722197993897
497,0.17858700392498905
498,0.22078063672045356
499,0.23789795028347144
500,0.4171391190580025
501,0.0
502,0.021478412559965104
503,0.3873746184038377
504,0.0
505,0.0
506,0.0
507,0.26439162668992583
508,0.16484954208460528
509,0.18818142171827296
510,0.21173135630178802
511,0.29829917139119055
512,0.40361971216746617
513,0.07348451809856082
514,0.09703445268207589
515,0.37603576101177494
516,0.15460095944177932
517,0.048190143916266914
518,0.0616005233318796
519,0.42324465765372865
520,0.45180985608373303
521,0.49204099433057125
522,0.4563890100305277
523,0.5510248582642826
524,0.601395551679023
525,0.32337549062363713
526,0.35281290885303085
527,0.5554949847361534
528,0.08427823811600527
529,0.008613170518970786
530,0.07348451809856082
531,0.25904928041866554
532,0.10008722197993897
533,0.2435673789795028
534,0.24509376362843438
535,0.21271260357610117
536,0.28783253379851714
537,0.24509376362843438
538,0.5294374182293937
539,0.4880069777583951
540,0.2761665939816834
541,0.2582860880941997
542,0.2147841255996511
543,0.1841474051460968
544,0.24280418665503706
545,0.26035761011774966
546,0.015263846489315308
547,0.0
548,0.08754906236371562
549,0.0016354121238552344
550,0.0
551,0.021478412559965104
552,0.2802006105538596
553,0.20290013083296993
554,0.22830353249018753
555,0.21271260357610117
556,0.2051897078063672
557,0.3522677714784125
558,0.0
559,0.05734845180985604
560,0.06966855647623199
561,0.0616005233318796
562,0.0
563,0.05734845180985604
564,0.27071522023549927
565,0.20627998255560398
566,0.21380287832533795
567,0.043392935019624934
568,0.25043610989969467
569,0.3656781508940252
570,0.043392935019624934
571,0.0
572,0.17411687745311816
573,0.0016354121238552344
574,0.0
575,0.10575665067597034
576,0.3785433929350196
577,0.26504579153946795
578,0.28935891844744877
579,0.16484954208460528
580,0.30211513301351933
581,0.3113824683820322
582,0.21173135630178802
583,0.18687309201918884
584,0.23190143916266892
585,0.31912341910161357
586,0.27071522023549927
587,0.25043610989969467
588,0.0
589,0.09703445268207589
590,0.10575665067597034
591,0.0
592,0.2039904055822067
593,0.23451809856083727
594,0.0
595,0.021478412559965104
596,0.0016354121238552344
597,0.0
598,0.11393371129524638
599,0.15460095944177932
600,0.2051897078063672
601,0.2017008286088094
602,0.12145660706498035
603,0.27954644570431747
604,0.27791103358046226
605,0.31225468818142166
606,0.07348451809856082
607,0.09703445268207589
608,0.20737025730484082
609,0.0
610,0.0
611,0.14904055822067158
612,0.2237243785433929
613,0.16146969036197117
614,0.08078935891844746
615,0.3241386829481029
616,0.34932402965547316
617,0.38453990405582206
618,0.13290449193196685
619,0.15983427823811602
620,0.2918665503706933
621,0.021478412559965104
622,0.0
623,0.08078935891844746
624,0.25621456607064974
625,0.16484954208460528
626,0.09081988661142609
627,0.3817051897078063
628,0.2719145224596598
629,0.3593545573484518
630,0.28619712167466194
631,0.2147841255996511
632,0.34627126035761013
633,0.17706061927605754
634,0.12374618403837762
635,0.15808983863933712
636,0.3342782381160052
637,0.22459659834278234
638,0.2404055822067161
639,0.48855211513301344
640,0.4521369385085041
641,0.433384212821631
642,0.5794810292193633
643,0.49389446140427384
644,0.5469908416921064
645,0.4651112080244221
646,0.47078063672045345
647,0.33318796336676837
648,0.12145660706498035
649,0.09398168338421281
650,0.015263846489315308
651,0.09398168338421281
652,0.2988443087658089
653,0.4379633667684256
654,0.0
655,0.07719145224596602
656,0.07348451809856082
657,0.038268643698211924
658,0.19199738334060185
659,0.2237243785433929
660,0.0
661,0.0
662,0.0
663,0.0616005233318796
664,0.0
665,0.0
666,0.0016354121238552344
667,0.1432621020497165
668,0.2084605320540776
669,0.0
670,0.0
671,0.09703445268207589
672,0.0
673,0.0
674,0.0
675,0.10859136502398603
676,0.052878325337985144
677,0.021478412559965104
678,0.008613170518970786
679,0.12614478848669863
680,0.2005015263846489
681,0.0
682,0.0
683,0.1371565634539904
684,0.0
685,0.0
686,0.0
687,0.048190143916266914
688,0.0
689,0.0016354121238552344
690,0.038268643698211924
691,0.19450501526384645
692,0.2404055822067161
693,0.0016354121238552344
694,0.0
695,0.16321412996075008
696,0.0
697,0.0
698,0.0
699,0.10859136502398603
700,0.08427823811600527
701,0.038268643698211924
702,0.23190143916266892
703,0.2888137810728303
704,0.2924116877453118
705,0.30385957261229823
706,0.2731138246838203
707,0.28565198430004357
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.11894897514173575
720,0.3945704317488006
721,0.3656781508940252
722,0.2867422590492804
723,0.06574356737897952
724,0.11393371129524638
725,0.052878325337985144
726,0.0
727,0.008613170518970786
728,0.021478412559965104
729,0.0
730,0.0
731,0.0
732,0.31792411687745314
733,0.3814871347579589
734,0.2688617531617968
735,0.033035324901875274
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.2387701700828609
745,0.3419101613606629
746,0.31432621020497165
747,0.015263846489315308
748,0.0
749,0.038268643698211924
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.13922808547754034
757,0.17411687745311816
758,0.2617749672917575
759,0.0
760,0.0
761,0.05734845180985604
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.11894897514173575
769,0.02736589620584387
770,0.043392935019624934
771,0.10008722197993897
772,0.021478412559965104
773,0.08754906236371562
774,0.038268643698211924
775,0.048190143916266914
776,0.0
777,0.015263846489315308
778,0.0
779,0.0
780,0.25261665939816835
781,0.3083296990841692
782,0.1907980811164413
783,0.1284343654600959
784,0.09081988661142609
785,0.048190143916266914
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.14904055822067158
793,0.23015699956389007
794,0.17411687745311816
795,0.1371565634539904
796,0.10575665067597034
797,0.0
798,0.0
799,0.021478412559965104
800,0.0
801,0.0
802,0.0
803,0.0
804,0.28238116005233316
805,0.21587440034888788
806,0.14129960750109022
807,0.0616005233318796
808,0.043392935019624934
809,0.05734845180985604
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.25196249454862624
817,0.22743131269079808
818,0.1970126471870911
819,0.16146969036197117
820,0.15983427823811602
821,0.22176188399476665
822,0.10008722197993897
823,0.015263846489315308
824,0.038268643698211924
825,0.0
826,0.0
827,0.0
828,0.13508504143044042
829,0.06574356737897952
830,0.06966855647623199
831,0.21271260357610117
832,0.18273004797208897
833,0.15808983863933712
834,0.1663759267335368
835,0.08078935891844746
836,0.038268643698211924
837,0.08754906236371562
838,0.015263846489315308
839,0.07348451809856082
840,0.0
841,0.015263846489315308
842,0.0
843,0.18545573484518096
844,0.2490187527256868
845,0.08754906236371562
846,0.0
847,0.0
848,0.052878325337985144
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.13922808547754034
856,0.19570431748800693
857,0.06574356737897952
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.15089402529437418
868,0.15634539904055822
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.008613170518970786
897,0.0
898,0.0
899,0.0
900,0.16321412996075008
901,0.28783253379851714
902,0.2834714348015699
903,0.19570431748800693
904,0.20290013083296993
905,0.2903401657217619
906,0.29633667684256426
907,0.21783689489751418
908,0.3823593545573484
909,0.32337549062363713
910,0.22743131269079808
911,0.386938508504143
912,0.19821194941125164
913,0.2903401657217619
914,0.23451809856083727
915,0.29633667684256426
916,0.24596598342782383
917,0.25261665939816835
918,0.11393371129524638
919,0.30385957261229823
920,0.3536851286524203
921,0.2943741822939381
922,0.28129088530309637
923,0.28565198430004357
924,0.26035761011774966
925,0.15460095944177932
926,0.2147841255996511
927,0.16953772350632357
928,0.24967291757522891
929,0.15274749236807672
930,0.14129960750109022
931,0.18687309201918884
932,0.12374618403837762
933,0.24204099433057125
934,0.27071522023549927
935,0.33177060619276055
936,0.3029873528129088
937,0.18545573484518096
938,0.21173135630178802
939,0.2051897078063672
940,0.14129960750109022
941,0.10008722197993897
942,0.23015699956389007
943,0.1814217182730048
944,0.29633667684256426
945,0.09703445268207589
946,0.20955080680331445
947,0.33700392498909726
948,0.5941997383340601
949,0.4313126907980811
950,0.3241386829481029
951,0.4893153074574793
952,0.4255342346271259
953,0.41081552551242906
954,0.44973833406018315
955,0.45333624073266465
956,0.41790231138246836
957,0.1907980811164413
958,0.30527692978630605
959,0.5061055385957262
960,0.32457479284779767
961,0.3147623201046663
962,0.1432621020497165
963,0.3894461404273877
964,0.3481247274313126
965,0.40067597034452673
966,0.237025730484082
967,0.2435673789795028
968,0.24967291757522891
969,0.28183602267771474
970,0.3363497601395551
971,0.32261229829917126
972,0.363061491495857
973,0.10859136502398603
974,0.26439162668992583
975,0.410488443087658
976,0.28990405582206713
977,0.39893153074574783
978,0.0
979,0.36153510684692536
980,0.2784561709550807
981,0.28565198430004357
982,0.12374618403837762
983,0.34060183166157865
984,0.37418229393807245
985,0.24280418665503706
986,0.37047535979066715
987,0.4560619276057566
988,0.29971652856519837
989,0.476777147841256
990,0.4452682075883122
991,0.29829917139119055
992,0.36153510684692536
993,0.3748364587876144
994,0.3679677278674226
995,0.17411687745311816
996,0.4078717836894896
997,0.34027474923680767
998,0.44079808111644136
999,0.5005451373746184
1000,0.4343654600959441
1001,0.4717618839947666
1002,0.5285651984300043
1003,0.41964675098124726
1004,0.36153510684692536
1005,0.3892280854775403
1006,0.3044047099869166
1007,0.2637374618403837
1008,0.41822939380723945
1009,0.43894461404273866
1010,0.46947230702136933
1011,0.2943741822939381
1012,0.29339293501962493
1013,0.2988443087658089
1014,0.23789795028347144
1015,0.37581770606192755
1016,0.2755124291321413
1017,0.21587440034888788
1018,0.25970344526820754
1019,0.45170082860880933
1020,0.0
1021,0.0
1022,0.0
1023,0.008613170518970786
1024,0.14129960750109022
1025,0.11644134321849103
1026,0.18687309201918884
1027,0.11894897514173575
1028,0.39511556912341905
1029,0.15808983863933712
1030,0.11393371129524638
1031,0.3113824683820322
1032,0.0
1033,0.0
1034,0.0
1035,0.06574356737897952
1036,0.14904055822067158
1037,0.13508504143044042
1038,0.008613170518970786
1039,0.19199738334060185
1040,0.3694941125163541
1041,0.2039904055822067
1042,0.3171609245529873
1043,0.4308765808983863
1044,0.0
1045,0.0
1046,0.0
1047,0.09703445268207589
1048,0.18818142171827296
1049,0.3450719581334496
1050,0.08754906236371562
1051,0.2435673789795028
1052,0.26635412123855207
1053,0.10859136502398603
1054,0.2637374618403837
1055,0.37069341474051465
1056,0.0
1057,0.0
1058,0.0
1059,0.17858700392498905
1060,0.32457479284779767
1061,0.35259485390318357
1062,0.31552551242913207
1063,0.3856301788050588
1064,0.2882686436982119
1065,0.3622982991713912
1066,0.43349324029655467
1067,0.32152202354993453
1068,0.28074574792847795
1069,0.17706061927605754
1070,0.052878325337985144
1071,0.28401657217618836
1072,0.21685564762320103
1073,0.237025730484082
1074,0.09703445268207589
1075,0.13290449193196685
1076,0.24596598342782383
1077,0.17564326210204972
1078,0.10859136502398603
1079,0.18818142171827296
