0
6
"['P_charged_centers', 'cLogP', 'NP_ratio', 'Chol_DMG-PEG_ratio', 'Dlin-MC3+Helper lipid percentage', 'Dlin-MC3_Helper lipid_ratio']"
"['', 'Hbond_A', 'Double_bonds', 'Hbond_D', 'PDI', 'Size', 'Zeta', 'N_charged_centers']"
0.058839999999999996
0.022099961948377798
0.901593165583561
0.022099961948377798
0.9210001601279107
0.022352049370179258
30.692307692307693
