,RLU_N2a
341,0.15815288910156713
342,0.02679746381146067
343,0.2769470032300514
344,0.39705706424213416
345,0.4257686326115564
346,0.3482473980141165
347,0.37767675559277414
348,0.3080512022969254
349,0.10970211747816724
350,0.12106711329106354
351,0.14559157793994496
352,0.5893049407823902
353,0.4257686326115564
354,0.5035291302787415
355,0.5701638952027753
356,0.37707859791841125
357,0.4364158392152171
358,0.4863021892570881
359,0.18650556286637157
360,0.2986003110419907
361,0.9435339155401363
362,0.5339155401363799
363,0.997607369302548
364,0.528292857997368
365,0.5548510587390836
366,0.8784543605694461
367,0.33269529848067947
368,0.46321330302667774
369,0.014116521114965891
370,0.16592893886828566
371,0.13637994975475534
372,0.25780595765043657
373,0.3642780236870439
374,0.1034812776647924
375,0.13147505682497904
376,0.36774733819834904
377,0.14989831319535826
378,0.06699365952865169
379,0.2306495992343581
380,0.3057782031343461
381,0.1731068309606412
382,0.18004545998325158
383,0.3704988635004187
384,0.16592893886828566
385,0.16592893886828566
386,0.189615982773059
387,0.3068548869481995
388,0.46476851298002153
389,0.2645053236033018
390,0.16592893886828566
391,0.3949036966144275
392,0.06699365952865169
393,0.2769470032300514
394,0.37839454480200974
395,0.3821031223830601
396,0.3390357698289269
397,0.22395023328149297
398,0.30099294173944247
399,0.43127168321569564
400,0.6937432707261634
401,0.4695537743749252
402,0.32396219643498025
403,0.8530924751764566
404,0.8685249431750208
405,0.5951668859911472
406,0.5231487019978466
407,0.6354827132432108
408,0.5056824979064481
409,0.49252302907046286
410,0.44024404833114006
411,0.3953822227539179
412,0.37839454480200974
413,0.3738485464768512
414,0.3949036966144275
415,0.34501734657255645
416,0.28137337002033735
417,0.27252063643976554
418,0.33365235075966027
419,0.13637994975475534
420,0.14559157793994496
421,0.513338916138294
422,0.437612154563943
423,0.4170355305658572
424,0.32599593252781434
425,0.3200143557841846
426,0.27096542648642186
427,0.27993779160186616
428,0.28137337002033735
429,0.14559157793994496
430,0.12106711329106354
431,0.5180045459983251
432,0.4151214260078957
433,0.41918889819356375
434,0.3684651274075845
435,0.3189376719703313
436,0.35698050005981574
437,0.3080512022969254
438,0.24309127886110773
439,0.2561311161622203
440,0.11556406268692423
441,0.1034812776647924
442,0.0
443,0.5495872712046895
444,0.5422897475774614
445,0.45005383419069267
446,0.4867807153965784
447,0.3684651274075845
448,0.384495753080512
449,0.3200143557841846
450,0.3189376719703313
451,0.32396219643498025
452,0.31355425290106465
453,0.14559157793994496
454,0.22849623160665147
455,0.6250747697092953
456,0.5304462256250747
457,0.4982653427443473
458,0.5635841607847828
459,0.5785381026438569
460,0.3298241416437373
461,0.415599952147386
462,0.4348606292618734
463,0.2645053236033018
464,0.28137337002033735
465,0.3317382462016988
466,0.4435937313075726
467,0.3390357698289269
468,0.3157076205287713
469,0.3189376719703313
470,0.3599712884316305
471,0.33448977150376835
472,0.2694102165330782
473,0.23914343821031228
474,0.16592893886828566
475,0.21689197272401003
476,0.08302428520157915
477,0.12633090082545753
478,0.4371336284244526
479,0.29477210192606773
480,0.32300514415599946
481,0.33269529848067947
482,0.3288670893647565
483,0.317860988156478
484,0.25254217011604263
485,0.24309127886110773
486,0.2997966263907166
487,0.15815288910156713
488,0.14989831319535826
489,0.3103242014595047
490,0.4165570044263668
491,0.3684651274075845
492,0.36643139131475055
493,0.38748654145232675
494,0.33365235075966027
495,0.29477210192606773
496,0.326952984806795
497,0.25780595765043657
498,0.1731068309606412
499,0.4985046058140926
500,0.4336643139131474
501,0.49383897595406145
502,0.3080512022969254
503,0.36499581289627936
504,0.189615982773059
505,0.3080512022969254
506,0.2661801650915181
507,0.16592893886828566
508,0.10970211747816724
509,0.10970211747816724
510,0.6523507596602464
511,0.585835626271085
512,0.675678908960402
513,0.5710013159468836
514,0.5769828926905132
515,0.11018064361765759
516,0.2841248953224069
517,0.38569206842923787
518,0.09020217729393468
519,0.08302428520157915
520,0.2143797104916856
521,0.19559755951668858
522,0.27252063643976554
523,0.06699365952865169
524,0.14989831319535826
525,0.20672329225983968
526,0.02679746381146067
527,0.014116521114965891
528,0.14989831319535826
529,0.15815288910156713
530,0.25780595765043657
531,0.09702117478167246
532,0.31475056824979064
533,0.32204809187701877
534,0.07524823543486062
535,0.18004545998325158
536,0.2739562148582365
537,0.02679746381146067
538,0.014116521114965891
539,0.11018064361765759
540,0.04857040315827252
541,0.21186744825936119
542,0.2328029668620649
543,0.16210072975236275
544,0.22167723411891374
545,0.2543366431391314
546,0.12633090082545753
547,0.1984687163536308
548,0.25948079913865296
549,0.02679746381146067
550,0.11018064361765759
551,0.1731068309606412
552,0.16592893886828566
553,0.21186744825936119
554,0.22849623160665147
555,0.2469194879770307
556,0.3114008852733581
557,0.18004545998325158
558,0.2143797104916856
559,0.3091278861107788
560,0.11018064361765759
561,0.11018064361765759
562,0.189615982773059
563,0.1832755114248116
564,0.09702117478167246
565,0.3697810742911831
566,0.46321330302667774
567,0.42911831558798896
568,0.403876061729872
569,0.35769828926905123
570,0.3965785381026439
