3.000000000000000000e+00,5.000000000000000000e+00,1.110223024625156540e-16,2.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,6.924183627873692348e-02,2.000000000000000000e+00
4.000000000000000000e+00,1.300000000000000000e+01,7.995358562942550540e-02,3.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,3.690170213737216098e-01,4.000000000000000000e+00
1.000000000000000000e+00,1.400000000000000000e+01,4.125983281707629735e-01,3.000000000000000000e+00
9.000000000000000000e+00,1.100000000000000000e+01,6.952028422107916494e-01,2.000000000000000000e+00
1.000000000000000000e+01,1.200000000000000000e+01,7.574285471073072262e-01,2.000000000000000000e+00
7.000000000000000000e+00,1.900000000000000000e+01,9.270302943423193165e-01,3.000000000000000000e+00
8.000000000000000000e+00,2.000000000000000000e+01,9.998879993864494553e-01,4.000000000000000000e+00
1.800000000000000000e+01,2.100000000000000000e+01,1.060788382593726098e+00,6.000000000000000000e+00
1.600000000000000000e+01,1.700000000000000000e+01,1.203287695490481202e+00,7.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.655015391885732878e+00,1.300000000000000000e+01
