,0,1,2,3,4,5,6,7,8,9
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
101,0.00016634394548514553,0.000393590143664241,-0.0,0.0003331997184948608,0.00023424987889795183,-0.0,0.00014945363717434613,0.0001067525979816765,-0.0,-0.0
115,0.0016484653888274095,0.0018802034298688688,0.00196739961813897,0.0019376683542707065,0.0017212162216399367,0.0018726132252349342,0.0018536279664466827,0.0015721551066745394,0.0019410282726235427,0.0019639617221588307
129,0.0018459681846480322,0.0018935634277816437,0.0018105186325593642,0.0016989900910543449,0.0018098500624101014,0.0017498556031596564,0.0017794076304912942,0.0019007388006832895,0.0018430199334087758,0.0018464333213726724
143,0.0017904998206330126,0.0019000856719437755,0.0018613064371998827,0.0018652640383485682,0.0019190603014287567,0.0018437049565231019,0.0017248510424034609,0.0018346632926614457,0.001960565084394703,0.0018588524754949646
157,0.001834872002493005,0.0018613837018943646,0.0017887157075288248,0.0017740718217333265,0.0018461140449093725,0.0018497687166482853,0.0017184395030452795,0.0017879068247697873,0.0018685368125651498,0.0018132883562040798
171,0.0020016750302500287,0.002275124875356002,0.0019900065011533184,0.0019987055532805368,0.002102783773799967,0.002150304659622594,0.0019482279151657328,0.0018670163253753965,0.0020313443505903094,0.0023948428810828797
185,0.0067533565478969685,0.0059338381372272975,0.005949753538320066,0.006243158772645781,0.006210823285371618,0.007059124784813825,0.0060138660089602974,0.005809541969768793,0.005830069750615705,0.006153563982022376
199,0.007745355751459393,0.0082143507992289,0.00787517171774738,0.008204789276727829,0.008007926352055677,0.008043370618091114,0.0077240173569946505,0.008054570955794397,0.00782706887993972,0.008015188364345794
213,0.007810625633443721,0.007977960647086174,0.007844350997629363,0.007794583448645628,0.007743155712153264,0.007897112642004383,0.007602840923513739,0.00778848257685371,0.007701444545774802,0.00771281635038593
228,0.007519911806418325,0.007844470607152192,0.007678308011225476,0.007707853844356373,0.007911138951162688,0.007766416568918006,0.007488917962848568,0.007753544690223513,0.007564682715955123,0.007723283672388143
242,0.008295002795509305,0.00896567599556642,0.00878566127146084,0.008657698603771156,0.008731192434577992,0.008468112393642585,0.007711770184067668,0.009111566978332347,0.00867392427384874,0.009522630274548433
256,0.013896759198206501,0.01433561966322694,0.013554543005324387,0.013962135698272435,0.013219377688991809,0.014164505771544881,0.013536804158974004,0.014188573278633107,0.013476776795133847,0.012861762896858095
270,0.015152078968062069,0.015730202060163796,0.015221753581353983,0.015404395553406478,0.015603699307906069,0.015412483576811655,0.014704883731152996,0.015872735553699537,0.015070635583493272,0.014856624222798532
