3.000000000000000000e+00,4.000000000000000000e+00,1.516138616908027092e-01,2.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.819187203621097648e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,4.370110502831180410e-01,3.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,6.093801338602415907e-01,2.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+01,6.412135311914662905e-01,2.000000000000000000e+00
1.200000000000000000e+01,1.400000000000000000e+01,7.222563353661849428e-01,3.000000000000000000e+00
1.500000000000000000e+01,1.800000000000000000e+01,7.492504821972985063e-01,6.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,9.925071326929986171e-01,2.000000000000000000e+00
7.000000000000000000e+00,2.000000000000000000e+01,9.964381925551015762e-01,3.000000000000000000e+00
1.600000000000000000e+01,2.100000000000000000e+01,1.065823460839368630e+00,5.000000000000000000e+00
1.700000000000000000e+01,2.200000000000000000e+01,1.086538947095163854e+00,7.000000000000000000e+00
1.900000000000000000e+01,2.300000000000000000e+01,1.538017846465463467e+00,1.300000000000000000e+01
