,RLU_HEK293
0,0.6610724519033977
1,0.5752148997134672
2,0.5714285714285714
3,0.6244371674171101
4,0.8286942284076955
5,0.6660867785509621
6,0.7026197298403603
7,0.7221653704461728
8,0.7968686041751945
9,0.13200982398690136
10,0.7148997134670487
11,0.0
12,0.23362668849774876
13,0.4631600491199345
14,0.6918747441670077
15,0.6823577568563242
16,0.6124641833810889
17,0.6635284486287352
18,0.7130577159230453
19,0.5775685632419156
20,0.7118297175603765
21,0.0
22,0.16680311092918543
23,0.4794310274252968
24,0.6695661072451904
25,0.7302496930004092
26,0.5949652067130577
27,0.5940442079410562
28,0.6481784690953745
29,0.6593327875562833
30,0.6740687679083095
31,0.7615636512484649
32,0.013814981580024532
33,0.42365943512075316
34,0.7159230454359395
35,0.686246418338109
36,0.7010847318870241
37,0.6280188293082276
38,0.5774662300450266
39,0.6092918542775276
40,0.8050552599263201
41,0.8179492427343431
42,0.8973598035202619
43,0.9164961113385182
44,0.09332787556283262
45,0.15790012279983628
46,0.11195251739664352
47,0.037556283258289025
48,0.0
49,0.09926320098239871
50,0.10847318870241507
51,0.1262791649611134
52,0.4124027834629554
53,0.5292672943102743
54,0.6916700777732296
55,0.7071223905034794
56,0.6946377404830126
57,0.7218583708555055
58,0.8399508800654933
59,0.5542365943512075
60,0.7694433074089235
61,0.9536430618092511
62,0.4244781006958657
63,0.6211625051166598
64,0.752865329512894
65,0.7300450266066312
66,0.5709169054441261
67,0.31999590667212446
68,0.9809660253786328
69,0.5066516577977895
70,0.7114203847728202
71,0.7692386410151453
72,0.7727179697093738
73,0.8262382316823578
74,0.8862054850593533
75,0.8837494883340156
76,0.9887433483422023
77,0.5456406058125256
78,0.5653909128121164
79,0.5577159230454358
80,0.6379451494064674
81,0.8211215718379041
82,0.6003888661481787
83,0.7202210397052804
84,0.260028653295129
85,0.7570609905853458
86,0.7824396234138355
87,0.07910356119525175
88,0.18706508391322152
89,0.0
90,0.018215309046254624
91,0.0
92,0.0
93,0.6077568563241915
94,0.1103151862464184
95,0.0
96,0.0
97,0.0
98,0.0
99,0.09926320098239871
100,0.15790012279983628
101,0.0691772410970119
102,0.16219811706917725
103,0.4371674171101106
104,0.4689930413426116
105,0.1240278346295538
106,0.47769136307818266
107,0.4010437986082685
108,0.17990176013098652
109,0.3708555055259926
110,0.07552189930413428
111,0.06794924273434305
112,0.14398280802292268
113,0.4143471142038478
114,0.27783462955382726
115,0.176320098239869
116,0.5839132214490381
117,0.614203847728203
118,0.3186655751125665
119,0.470937372083504
120,0.5973188702415064
121,0.12699549733933685
122,0.17539909946786741
123,0.37934916086778553
124,0.34128121162505115
125,0.35325419566107247
126,0.20814572247237
127,0.5875972165370447
128,0.5612975849365534
129,0.3466025378632828
130,0.4825010233319689
131,0.5291649611133851
132,0.26780597625869834
133,0.1776504297994269
134,0.3337085550552599
135,0.3190749079001229
136,0.2845886205485059
137,0.5945558739255015
138,0.4958043389275481
139,0.5116659844453542
140,0.6770364306180925
141,0.6940237413016783
142,0.1946377404830127
143,0.0
144,0.0691772410970119
145,0.2517396643471142
146,0.3395415472779369
147,0.33810888252149
148,0.18123209169054444
149,0.042775276299631626
150,0.34424887433483425
151,0.09731887024150637
152,0.3460908718788375
153,0.4506753990994679
154,0.68061809250921
155,0.0
156,0.406058125255833
157,0.08483422022103976
158,0.3418952108063857
159,0.7823372902169463
160,0.03213262382316828
161,0.28817028243962345
162,0.30505525992632015
163,0.5486082685223088
164,0.5967048710601719
165,0.5124846500204665
166,0.0
167,0.5110519852640196
168,0.7453950061399919
169,0.5266066311911586
170,0.3413835448219403
171,0.7992222677036431
172,0.14203847728203028
173,0.42007777322963574
174,0.5322349570200573
175,0.5403192795742939
176,0.6717151043798608
177,0.0
178,0.5379656160458453
179,0.7609496520671306
180,0.35130986492018007
181,0.33729021694637745
182,0.8185632419156774
183,0.0778755628325829
184,0.47175603765861657
185,0.8608268522308637
186,0.582480556692591
187,0.6755014326647566
188,0.6600491199345067
189,0.13415882112157185
190,0.6503274662300451
191,0.6245395006139991
192,0.7514326647564469
193,0.8316618911174785
194,0.8305362259516986
195,0.30065493246009006
196,0.5446172738436348
197,0.8402578796561604
198,0.7480556692591076
199,0.7731273024969301
200,0.7078387228817027
201,0.11614817846909536
202,0.8346295538272617
203,0.8061809250920999
204,0.9372697503069995
205,0.8444535407286125
206,0.9162914449447401
207,0.8557101923864101
208,0.885898485468686
209,0.7880679492427345
210,0.5451289398280803
211,0.5466639377814164
212,0.5879042161277117
213,0.0
214,0.4779983626688498
215,0.6156365124846501
216,0.744167007777323
217,0.6519647973802702
218,0.7336266884977487
219,0.4640810478919362
220,0.5151453131395827
221,0.7610519852640196
222,0.5741915677445764
223,0.5883135489152682
224,0.5866762177650431
225,0.5399099467867376
226,0.5646745804338928
227,0.7476463364715513
228,0.6707941056078592
229,0.8073065902578795
230,0.4352230863692182
231,0.6567744576340564
232,0.765963978714695
233,0.518931641424478
234,0.5617069177241099
235,0.6157388456815391
236,0.563548915268113
237,0.5322349570200573
238,0.7353663528448628
239,0.7139787146950471
240,0.7235980352026197
241,0.8246009005321326
242,0.4714490380679493
243,0.734138354482194
244,0.030290626279164956
245,0.7256446991404011
246,0.7243143675808432
247,0.7616659844453539
248,0.7549119934506754
249,0.8462955382726156
250,0.8175399099467868
251,0.7596193205075727
252,0.7131600491199344
253,0.7943102742529677
254,0.7747646336471552
255,0.5913835448219402
256,0.7952312730249693
257,0.8251125665165779
258,0.8695251739664347
259,0.8855914858780187
260,0.8364715513712648
261,0.8749488334015556
262,0.8409742120343839
263,0.8692181743757674
264,0.8306385591485879
265,0.7910356119525175
266,0.7769136307818256
267,0.32695456406058127
268,0.7028243962341383
269,0.3920384772820304
270,0.5999795333606222
271,0.6255628325828899
272,0.5782848956201392
273,0.3637945149406468
274,0.547891936144085
275,0.7506139991813345
276,0.654625460499386
277,0.6341588211215718
278,0.624232501023332
279,0.6135898485468687
280,0.4832173557101925
281,0.5455382726156366
282,0.5897462136717151
283,0.07552189930413428
284,0.6035611952517397
285,0.6221858370855506
286,0.6213671715104379
287,0.573577568563242
288,0.4640810478919362
289,0.3399508800654933
290,0.6225951698731069
291,0.6712034383954155
292,0.4708350388866149
293,0.6944330740892344
294,0.6041751944330742
295,0.6243348342202211
296,0.42846909537453953
297,0.5688702415063447
298,0.7589029881293492
299,0.49959066721244366
300,0.5550552599263201
301,0.7103970528039296
302,0.5975235366352845
303,0.6036635284486287
304,0.6061195251739664
305,0.5528039295947604
306,0.7335243553008595
307,0.7966639377814162
308,0.0
309,0.3019852640196479
310,0.17447810069586578
311,0.061092918542775265
312,0.2680106426524765
313,0.2071223905034793
314,0.43041342611543193
315,0.21827670896438806
316,0.31999590667212446
317,0.5121776504297995
318,0.4119934506753991
319,0.1960704052394598
320,0.22155137126483831
321,0.28817028243962345
322,0.20405239459680719
323,0.09332787556283262
324,0.3019852640196479
325,0.4371674171101106
326,0.2721039705280393
327,0.4128121162505117
328,0.18123209169054444
329,0.4025787965616046
330,0.5903602128530496
331,0.5321326238231683
332,0.16782644289807613
333,0.35857552189930414
334,0.049222267703643074
335,0.1960704052394598
336,0.24989766680311093
337,0.09731887024150637
338,0.3350388866148179
339,0.3197912402783463
340,0.42857142857142855
341,0.33739255014326647
342,0.5124846500204665
343,0.6206508391322145
344,0.10028653295128942
345,0.27773229635693825
346,0.4331764224314368
347,0.22380270159639787
348,0.42498976668031113
349,0.49447400736799024
350,0.7012893982808022
351,0.7385386819484241
352,0.784588620548506
353,0.7176627097830537
354,0.7226770364306181
355,0.5303929594760541
356,0.632623823168236
357,0.6136921817437577
358,0.7874539500614
359,0.7267703643061809
360,0.6938190749079001
361,0.7955382726156364
362,0.7764019647973803
363,0.737003683995088
364,0.8397462136717151
365,0.8144699140401146
366,0.31293491608677854
367,0.23772001637331158
368,0.33074089234547693
369,0.4446377404830127
370,0.47677036430618097
371,0.5064469914040115
372,0.7068153909128121
373,0.683688088415882
374,0.6482808022922637
375,0.6173761768317643
376,0.7705689725747031
377,0.25593532541956615
378,0.2988129349160868
379,0.38037249283667623
380,0.41905444126074504
381,0.524559967253377
382,0.5301882930822759
383,0.6080638559148588
384,0.7220630372492836
385,0.6266884977486697
386,0.7275890298812935
387,0.6628121162505118
388,0.3801678264428981
389,0.3443512075317234
390,0.5369422840769547
391,0.5324396234138353
392,0.6732501023331969
393,0.7522513303315597
394,0.699242734343021
395,0.753069995906672
396,0.8789398280802292
397,0.6967867376176831
398,0.30843225542365943
399,0.3406672124437167
400,0.49109701187065086
401,0.49263200982398697
402,0.5750102333196889
403,0.7104993860008186
404,0.6157388456815391
405,0.7001637331150226
406,0.6727384363487516
407,0.720937372083504
408,0.7355710192386411
409,0.6120548505935326
410,0.6155341792877611
411,0.8210192386410151
412,0.6606631191158412
413,0.6560581252558331
414,0.752865329512894
415,0.7109087187883749
416,0.6493041342611545
417,0.7851002865329513
418,0.8086369218174374
419,0.06252558329922231
420,0.24212034383954156
421,0.22912402783462954
422,0.2651453131395825
423,0.3483422022103971
424,0.5206713057715922
425,0.15462546049938602
426,0.4024764633647155
427,0.6719197707736391
428,0.09639787146950474
429,0.2423250102333197
430,0.24140401146131812
431,0.37443716741711014
432,0.5758288988948015
