,RLU_B16
362,0.7930739109153204
363,0.48433675966715617
364,0.7321341164953499
365,0.790381791483113
366,0.5023250122369065
367,0.7737395986294664
368,1.0
369,0.0
370,0.09312285854136076
371,0.06620166421928536
372,0.17437591776798822
373,0.307513460597161
374,0.0
375,0.0
376,0.16752325012236902
377,0.09177679882525697
378,0.0
379,0.144640234948605
380,0.3458149779735682
381,0.0
382,0.0
383,0.3124082232011747
384,0.17437591776798822
385,0.06265296133137543
386,0.11527165932452277
387,0.21243269701419476
388,0.3306412139011258
389,0.0
390,0.0
391,0.2996818404307391
392,0.05115026921194321
393,0.3526676456191874
394,0.38472834067547723
395,0.49608418991678904
396,0.5526186979931473
397,0.24057758198727364
398,0.27361722956436607
399,0.501101321585903
400,0.0
401,0.0
402,0.0
403,0.1683798335780715
404,0.0
405,0.2006852667645619
406,0.15271659324522757
407,0.4718551150269211
408,0.42535487028879093
409,0.18759177679882533
410,0.16752325012236902
411,0.11869799314733237
412,0.08431228585413608
413,0.1501468428781204
414,0.16984826235927553
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.1921194322075379
422,0.10535976505139505
423,0.13387175721977485
424,0.11637298091042586
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.18147332354380807
432,0.10915320606950563
433,0.11759667156142922
434,0.0
435,0.1587126774351444
436,0.28805677924620654
437,0.0
438,0.0
439,0.07305433186490456
440,0.0
441,0.0
442,0.0
443,0.302496328928047
444,0.17511013215859028
445,0.20239843367596666
446,0.06265296133137543
447,0.2167156142927068
448,0.22711698482623588
449,0.11527165932452277
450,0.08737151248164465
451,0.13790993636808613
452,0.23580518844836018
453,0.18147332354380807
454,0.1587126774351444
455,0.0
456,0.0
457,0.0
458,0.10658345570239841
459,0.14084679393049437
460,0.0
461,0.0
462,0.0
463,0.0
464,0.005506607929515406
465,0.05115026921194321
466,0.10792951541850221
467,0.10401370533529125
468,0.013950073421439058
469,0.19138521781693585
470,0.18954968184043075
471,0.2280959373470386
472,0.0
473,0.0
474,0.11037689672050904
475,0.0
476,0.0
477,0.044909446891825744
478,0.12873225648556041
479,0.0
480,0.24143416544297602
481,0.2697014194811551
482,0.3092266275085658
483,0.026798825256975023
484,0.0570239843367597
485,0.20521292217327458
486,0.0
487,0.0
488,0.0
489,0.0
490,0.306045031815957
491,0.18281938325991187
492,0.2809593734703867
493,0.1988497307880568
494,0.11869799314733237
495,0.26627508565834557
496,0.07635829662261379
497,0.016519823788546217
498,0.055066079295154224
499,0.12971120900636313
500,0.14745472344591282
501,0.42596671561429267
502,0.3850954478707782
503,0.3640479686735193
504,0.5280225159079784
505,0.4319627998042095
506,0.49155653450807635
507,0.399657366617719
508,0.4060205580029368
509,0.25159079784630445
510,0.2130445423396965
511,0.3691874694077337
512,0.0
513,0.0
514,0.0
515,0.0
516,0.09312285854136076
517,0.12873225648556041
518,0.0
519,0.0
520,0.0
521,0.03842388644150757
522,0.11160058737151246
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.019211943220753813
533,0.10266764561918745
534,0.0
535,0.0
536,0.03157121879588842
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.09593734703866857
545,0.14745472344591282
546,0.0
547,0.0
548,0.06081742535487028
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.13790993636808613
555,0.20178658835046503
556,0.20582476749877632
557,0.21867351933431223
558,0.18416544297601567
559,0.19823788546255505
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.011135584924131192
571,0.32048458149779735
572,0.28805677924620654
573,0.19946157611355841
574,0.0
575,0.005506607929515406
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.2344591287322565
584,0.17939304943710233
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.14561918746940772
595,0.2613803230543319
596,0.2304209495839452
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.03389623103279493
607,0.07305433186490456
608,0.17143906020557997
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.011135584924131192
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.16116005873715122
631,0.22369065100342633
632,0.021781693587860973
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.044909446891825744
642,0.07305433186490456
643,0.03157121879588842
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.19456681350954474
653,0.11992168379833579
654,0.036221243269701386
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.16042584434654916
665,0.13289280469897213
666,0.0987518355359765
667,0.0588595203132648
668,0.0570239843367597
669,0.12652961331375423
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.029246206558981858
677,0.0
678,0.0
679,0.11637298091042586
680,0.08272148800783163
681,0.055066079295154224
682,0.06436612824278021
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0857807146353402
691,0.15712187958883994
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.03389623103279493
703,0.09728340675477237
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.04698972099853155
714,0.053108174253548746
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.06081742535487028
742,0.1957905041605481
743,0.09728340675477237
744,0.10535976505139505
745,0.2034997552618698
746,0.21023005384238858
747,0.12212432697014197
748,0.30677924620655894
749,0.24057758198727364
750,0.13289280469897213
751,0.3119187469407734
752,0.21023005384238858
753,0.1536955457660304
754,0.16116005873715122
755,0.005506607929515406
756,0.21867351933431223
757,0.2745961820851688
758,0.2080274106705825
759,0.19334312285854138
760,0.19823788546255505
761,0.06791483113069019
762,0.157856093979442
763,0.04906999510523735
764,0.036221243269701386
765,0.08737151248164465
766,0.016519823788546217
767,0.14929025942241791
768,0.18147332354380807
769,0.25
770,0.21769456681350952
771,0.0857807146353402
772,0.10792951541850221
773,0.036221243269701386
774,0.0
775,0.1359520313264806
776,0.08125305922662751
777,0.21023005384238858
778,0.0
779,0.11282427802251593
780,0.2558737151248165
781,0.5445423396965247
782,0.42682329906999517
783,0.35523739598629456
784,0.33871757219774834
785,0.3824033284385707
786,0.386441507586882
787,0.3466715614292707
788,0.09177679882525697
789,0.22026431718061668
790,0.4456681350954479
791,0.2309104258443465
792,0.3147332354380812
793,0.32733724914341644
794,0.1436612824278023
795,0.1510034263338228
796,0.157856093979442
797,0.193954968184043
798,0.2551395007342143
799,0.23972099853157114
800,0.17437591776798822
801,0.2030102790014684
802,0.0
803,0.2834067547723935
804,0.1901615271659325
805,0.19823788546255505
806,0.016519823788546217
807,0.25991189427312766
808,0.29760156632403334
809,0.2934410181106216
810,0.3895007342143906
811,0.2140234948604992
812,0.41275085658345567
813,0.3773861967694566
814,0.21243269701419476
815,0.2834067547723935
816,0.2983357807146353
817,0.2906265296133137
818,0.07305433186490456
819,0.3354136074400391
820,0.4394273127753304
821,0.36514929025942233
822,0.40712187958883994
823,0.4708761625061184
824,0.3486294664708761
825,0.2834067547723935
826,0.31448849730788053
827,0.21928536465981396
828,0.17364170337738616
829,0.34703866862457167
830,0.37028879099363676
831,0.40455212922173267
832,0.2080274106705825
833,0.20692608908467935
834,0.2130445423396965
835,0.144640234948605
836,0.29943710230053844
837,0.18685756240822315
838,0.11992168379833579
839,0.16911404796867346
840,0.3846059716103768
841,0.0
842,0.08737151248164465
843,0.321096426823299
844,0.055066079295154224
845,0.22711698482623588
846,0.09312285854136076
847,0.2923396965247186
848,0.3612334801762114
849,0.0
850,0.0
851,0.07807146353401856
852,0.19273127753303965
853,0.07635829662261379
854,0.0
855,0.19640234948604995
856,0.12102300538423882
857,0.1436612824278023
858,0.0
859,0.026798825256975023
860,0.1536955457660304
861,0.0747674987763094
862,0.0
863,0.08883994126284872
