Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.041108574739666816
P_charged_centers,1.0,1.0,0.02600151173199951
cLogP,8.8188,8.8188,-0.10825127399502937
cLogP,9.784,9.784,-0.08347566283099632
cLogP,12.515,12.515,0.1662574057678135
cLogP,6.12,6.12,-0.06401244083221144
cLogP,11.8502,11.8502,-0.08225758222421183
cLogP,12.73,12.73,0.0786863513038051
Hbond_D,3.0,3.0,-0.008736599802513833
Hbond_D,2.0,2.0,-0.0002980422353303103
Hbond_D,0.0,0.0,0.0018353142888683468
Hbond_A,10.0,10.0,-0.0033131281334027912
Hbond_A,9.0,9.0,-0.0036952588986443515
Hbond_A,4.0,4.0,0.0014298529370072228
Hbond_A,8.0,8.0,0.0016130061745706652
Hbond_A,0.0,0.0,0.0017482219034259097
Total_Carbon_Tails,36.0,36.0,-0.0006574324578489583
Total_Carbon_Tails,28.0,28.0,0.0019658266347317766
Double_bonds,1.0,1.0,-0.0030667708234591857
Double_bonds,2.0,2.0,0.003936916215552717
Double_bonds,0.0,0.0,-0.0025091283324178587
14PA,0.0,0.0,3.7809729971109724e-06
14PA,1.0,1.0,-7.011416161587094e-06
DOPE,0.0,0.0,-0.0008489223554467856
DOPE,1.0,1.0,0.0042269472581681995
DOTAP,0.0,0.0,-0.002835455209737685
DOTAP,1.0,1.0,0.011314274776313357
NP_ratio,4.0,4.0,-0.021047646524969255
NP_ratio,8.0,8.0,-0.01096802221426714
NP_ratio,12.0,12.0,0.02973392607346129
PEG_(Chol+PEG),0.199600798,0.199600798,0.011957837617763442
PEG_(Chol+PEG),0.99009901,0.99009901,0.06008954447605764
PEG_(Chol+PEG),9.090909091,9.090909091,-0.08142104160846755
(IL+HL),20.0,20.0,-0.011648156042443642
(IL+HL),40.0,40.0,0.025950396070407618
(IL+HL),60.0,60.0,-0.008881509773112068
(IL+HL),80.0,80.0,-0.014346223978771876
HL_(IL+HL),0.497512438,0.497512438,-0.03758271428378524
HL_(IL+HL),0.99009901,0.99009901,-0.048684426498064315
HL_(IL+HL),1.960784314,1.960784314,-0.028763291358919932
HL_(IL+HL),9.090909091,9.090909091,0.054855790250935954
HL_(IL+HL),50.0,50.0,0.03896366439149955
