LGBM,XGB,MLP,RF,DT,kNN,MLR,PLS,lasso
0.013830545275492434,0.05707574203726756,0.05942466342498404,0.0981491524768065,0.01919801277501776,0.08129568985791202,0.08833091473566979,0.08434096807960006,0.11656603627399326
0.07071755996259396,0.017566013708446238,0.03510323396139686,0.044342393969733385,0.017166430092264012,0.22779414788070523,0.11115961519965456,0.10543738414962389,0.14642297076448207
0.011276481274586303,0.04982475374843154,0.10964795970653185,0.025020141564432663,0.07118523775727459,0.007057525095400585,0.0011697121771772623,0.001703466430448164,0.02963292789334071
0.0647379056373808,0.0772426466809849,0.08019345288040391,0.08101530815928248,0.07379347054648677,0.06336749913561246,0.004419743755788186,0.0006457637799839322,0.006209111696229064
0.11200733273874519,0.06340796373007218,0.04481304974813216,0.07373030702921735,0.07512420156139099,0.06455859168583833,0.022581268688307288,0.015528348784503876,0.045481119693911054
0.0531337785271121,0.026075349706889295,0.09339232990033774,0.05863308830344427,0.09689939673527326,0.0298785777209456,0.1280450054081772,0.13483361263743843,0.11969180941158097
0.2019920570789061,0.2055435460920111,0.057030563057538786,0.200622346987056,0.22244499645138394,0.16256723858534655,0.10789920254586205,0.1066738847511024,0.10894780860369357
0.04516217597312333,0.06881661492091184,0.09982159099931698,0.12344106921068632,0.048225691980127605,0.08879230170310481,0.10076574266974747,0.10736968383669687,0.1642299123815022
0.021393759402529966,0.020628312744089272,0.06409859347469171,0.03247002713212721,0.025993612491128526,0.011444073622144058,0.07415629362934772,0.06843658640434203,0.03421557423632471
0.06221794107038736,0.10408082731316665,0.07585692392542398,0.18364058425076318,0.2690028388928318,0.23897701470179772,0.28437985953711126,0.28749306355840337,0.2843028141096469
0.10346671936229401,0.11979608763355665,0.03230938661422755,0.0775760040154283,0.15291577951265656,0.08681038623079534,0.03198639772842338,0.031577674711465,0.015075374074967396
0.015914340974040653,0.04820000824985815,0.07168341790528798,0.051430635005765724,0.14979595457771475,0.023731773944485002,0.16069032719419618,0.16389505578843344,0.15092011605949396
0.13674531914317412,0.13731499285965293,0.3044729348448388,0.15352129835309414,0.10580790158504849,0.18021761970684785,0.23053224160165692,0.22537932203656674,0.2628797473394014
0.06911393426704016,0.06454052309181102,0.04945926903554532,0.096584975272342,0.040254613200851774,0.007584270655576986,0.13855564229515505,0.13447293093583768,0.12284376776474637
0.05484435300973023,0.14521687414901652,0.06145562182297293,0.17208328601525225,0.4224923113319139,0.32942779468891425,0.21780629207129865,0.21273469654319688,0.2670811476132662
0.009564793340286704,0.012489825465985538,0.034429182330338204,0.017838128837613043,0.005305180979418012,0.0810212149906091,0.04193647952465507,0.035678655500836265,0.029788347447471275
0.08093126081811769,0.1412797057095616,0.034763953687871774,0.030920659387779326,0.05532883841968306,0.025220194352900904,0.009326820414126635,0.014213853340798333,0.00655259727603319
0.03309463059214751,0.0485768487387469,0.0758099015796615,0.04933805681235781,0.03867991483321498,0.17041741715398606,0.11596464877394252,0.11777613058811476,0.14521850771021894
0.2116936732132657,0.18207125184889628,0.04881789076853327,0.1594110722277141,0.07991483321504611,0.0885564447755125,0.1880094437071549,0.1911969607478654,0.21451948110101093
0.1810632111168926,0.10501711245036605,0.07642192082874932,0.160131032383234,0.050691980127750225,0.14323220621584287,0.12373140047965747,0.13021255795270914,0.19083652639192084
0.01069826745931507,0.0010688630844194469,0.06987471329874329,0.01166252925495953,0.09155429382540803,0.028383166837765317,0.02179229270593258,0.020534521828840246,0.010793308575916372
0.05907409391416818,0.008290271711654085,0.08408387112192062,0.05334414737106685,0.05227555003548623,0.04661884869305999,0.22381193388973308,0.21757559182913921,0.16042902851913976
0.03966610966382467,0.03320652485486031,0.07286863408200567,0.04806056251901092,0.08215046132008508,0.0727237974593572,0.14500751795453015,0.15139757779388086,0.1040751011528851
0.003909541022179774,0.008540088991648376,0.04231141292033708,0.05608079455907011,0.08842707594038324,0.04499808222796792,0.1192710266756708,0.11589528943062888,0.12888584391977725
0.0626045501190684,0.08975125052896782,0.0069461008336326735,0.023420921837507658,0.01644192098414965,0.1716782473615701,0.18195371952318629,0.17842436539208828,0.24237231091500044
0.013899430500715071,0.08179777534909916,0.008445365915744185,0.1327779487837536,0.41833747338537963,0.1054355072644676,0.179138885483752,0.17332679400243922,0.16833894039796138
0.09134541292516918,0.030289922731831287,0.10439881269845097,0.09287091970763339,0.1797374024130589,0.07486267133517399,0.13387453407733496,0.13182293208993157,0.1472116443920648
0.07863851540342737,0.09915868037977149,0.07118009813728177,0.07195194424025758,0.12990891885497985,0.007351239129670839,0.16646944570724986,0.16319618926369905,0.17448710104365306
0.07532318509747887,0.05399853156085033,0.11472046240374356,0.004221472805913229,0.12313697657913403,0.022605208329973592,0.1497101151087007,0.153469314431935,0.17764564838442842
0.13643841546985902,0.13387423624714867,0.0938153584648242,0.0929713499421233,0.11654985805535834,0.07906855318538064,0.03253733640611489,0.02893547907328775,0.06793433117095649
0.03813551449933583,0.05249510763637394,0.06184519794851223,0.1019276625086869,0.0013839602555003605,0.08200369859282247,0.09291296839006546,0.09159038021168359,0.11980352526711874
0.008149805186334957,0.008876334360256699,0.003896331767947625,0.023877692842062315,0.025062100780695568,0.1867970658075136,0.1730410040701093,0.17148755644101976,0.21434477447962663
0.031922372212240036,0.12007101458636804,0.15106300477174373,0.07480500636497811,0.18044712562100784,0.17874069576891383,0.07612523332752008,0.07113526638669931,0.03490933176583588
0.22440927729315913,0.22718605919456214,0.32967576714332947,0.31154249643730214,0.24627395315826828,0.4678627883541677,0.3696452925291611,0.3855557663312006,0.38679154602188903
0.028754341800772965,0.01812529965780396,0.14209665794578663,0.06284044699952485,0.01854151880766508,0.13046329204688745,0.18657176474410953,0.1859597176991929,0.17932640048728032
0.17645810538112025,0.15293650687629237,0.17467128398290896,0.2567577228164746,0.13147622427253372,0.22751466443721394,0.3538295281705349,0.35728639357756975,0.34426055307472403
0.020027965596871478,0.019935131326814792,0.05865026918409599,0.06324529649954391,0.029364797728885672,0.0038107790892782933,0.14300800425559035,0.1491286744049123,0.12422566246529976
0.0038062831604916414,0.03736245234525315,0.11178343613482572,0.03204301288767164,0.0003326827537260546,0.0589355473275614,0.2040977511043528,0.21611118219304581,0.21053754259947088
0.06506644111437343,0.12469288446617266,0.06672202242831249,0.1076958495450171,0.01783179559971615,0.012907754489527745,0.16434839412057,0.1659058092177691,0.19404616473616942
0.06552867317913058,0.11737174654446914,0.015287149417123835,0.03491145806929907,0.13881003075467246,0.06013637740887723,0.06115086206497666,0.062464377689979034,0.08813301195553636
0.013381152635300653,0.0768965809712433,0.09176044048314891,0.01444692134675607,0.2401082327892122,0.0822224866425531,0.0739116047575018,0.07824742701329057,0.061543042392798175
0.024914901774502396,0.09807563775646688,0.06160815755879101,0.08387210548402002,0.07815826827537264,0.04282267417376584,0.10500407804139567,0.1025031961270868,0.08924427122244183
0.11831056365525111,0.1256703944854316,0.20867886979234218,0.09850216226187636,0.03830731014904187,0.12135502308034618,0.01039836736419164,0.01116049006852593,0.004149005397458105
0.003685257011035392,0.16967748423854545,0.011757659296162015,0.003391620319911137,0.13651082327892128,0.08324300678458452,0.10976365309789438,0.1041773114729363,0.05188512161178571
0.13728099013144646,0.08063042851269364,0.028291140459100528,0.036778612389035514,0.05173882185947487,0.17371744474729178,0.011687906603501885,0.01612164561269036,0.012380097968810788
0.08054261751884695,0.2508486578276684,0.015370701655355812,0.1662147886989246,0.2478116867754908,0.07624756991470677,0.11626060280990813,0.11274848581052177,0.09878188880227468
0.07588370465911509,0.06026209669810312,0.03722356156127271,0.07211757166937027,0.08277146912704048,0.017873838893260108,0.02516055646645854,0.018413253038183974,0.04671128920435541
0.0001281347963290047,0.020716350813805406,0.04901597667458363,0.0018836177154798461,0.08912940619824938,0.04791855193535177,0.009209108634810836,0.014834992360393096,0.013679084749723236
0.109858491029585,0.1831860481381331,0.24343717937443876,0.22514701286091643,0.16725070972320788,0.2715301917988426,0.20404786802915775,0.21009917098015796,0.1792539133391453
0.017596648294810335,0.023048252607593245,0.05389724493824666,0.10582802537119673,0.058936598060089884,0.10591460906960426,0.14659438953798354,0.14186546843963577,0.12740674211745284
0.09134727437547258,0.07647801361412254,0.06894019413055591,0.12271002279844939,0.1720413413768629,0.11622253384813491,0.09741253921441706,0.08931564013609228,0.12183605531479536
0.07149562780582297,0.12500473465625062,0.017613297332360833,0.07471315072042495,0.07975514549325768,0.0920261960190285,0.010276198141488502,0.015061733327610405,0.032605789936328344
0.06741003807076962,0.06877623491036788,0.08402385042985228,0.0804665434684344,0.007777383487106659,0.0023563279828761052,0.09534490456918165,0.10158234246685016,0.15055994730027378
0.07996574171153803,0.11161062777084696,0.11477475132256643,0.19858242963319706,0.2589779985805536,0.2245196215454488,0.2304754179196834,0.235568468646694,0.23792140304794107
0.008267259107517744,0.049041352431092256,0.04590535788778932,0.1261773390942018,0.045351312987934767,0.2509359142934035,0.32392721129921914,0.3283051676722681,0.3507580625832593
0.029219406719399932,0.027584825279528102,0.037905720192847214,0.012500902027920646,0.03662171753016308,0.04728397069290047,0.07217724110274748,0.0730458167292597,0.09890117669578946
0.1949241405088945,0.2699460093225461,0.00450665564941688,0.21755546640009793,0.03965578424414473,0.04371867234281368,0.298991878177582,0.2873305079722983,0.26803973517948076
0.2859344090257602,0.3251868629176368,0.12047082344968202,0.3497832106279645,0.4363023420865862,0.39102918401585124,0.5126627746254129,0.5245003490683202,0.5281261092129013
0.03469151668515408,0.055673897520204796,0.29820695026435823,0.01126816990797408,0.21023332150461316,0.07388196116816598,0.028015010527352113,0.031434891610133686,0.03876477158441061
0.02480616066515906,0.06356549694489055,0.06261212232147373,0.04124657970445156,0.09570617459190933,0.027272916392661495,0.021621980695534337,0.02213380181929825,0.04025904777436784
0.06920602958590127,0.03761658400318313,0.007292137502206253,0.09745260511718873,0.10246628814762238,0.009093640714441742,0.18340958066001728,0.18826610919591624,0.15437565517265317
0.10259430399474567,0.03127418013224792,0.009558631675247509,0.01674343479629231,0.02750177430801992,0.04412526069461764,0.02750322468389088,0.030477494637005664,0.024491767843052015
0.07166274446056697,0.041809884303846356,0.04620352734315436,0.07139183568358809,0.006003075467234442,0.12660972460007835,0.17704853004343257,0.17177793272470743,0.1553764346537776
0.07486717806551185,0.13597936491495843,0.05015861580651404,0.12054655780723689,0.008760645848119197,0.18050561327186532,0.012006820273492091,0.010151763414319448,0.022204339915096127
0.10813986365815031,0.05251521591263686,0.12959921442234867,0.07773550075267244,0.001929559971611039,0.09140464543536753,0.0921832416658015,0.09139543575449094,0.06761679110468077
0.066961779372961,0.06906737771078242,0.022998551230971054,0.055798897923969915,0.09079134137686301,0.10389869446604294,0.0015373939513161905,0.005347753325461557,0.03627466132565771
0.055297571957050096,0.07837534177125649,0.12721898362603512,0.07816551891116691,0.08006564939673522,0.27569496807570626,0.07257871285407769,0.07950116769153232,0.0968540894855422
0.031786695430198075,0.07640362712319981,0.011237673937712689,0.057464592345691456,0.019399101017269826,0.06548332055196104,0.10525297917161192,0.09903862159356247,0.13137042481750238
0.01117802580563465,0.012395277947208516,0.04073089602097846,0.0388157792934285,0.06722409510290994,0.0038155145839854354,0.18009686023976668,0.18712149922630178,0.15506042894403438
0.1052755970880846,0.07726803218920741,0.16106124917643655,0.07630279252847383,0.016767210787792752,0.04303680910160912,0.11370960197493418,0.11707461162843796,0.14951728056529529
0.01985797032474068,0.017254110259143474,0.10376435017026597,0.07450145103447514,0.08937189496096531,0.16490381837434243,0.16855662455959686,0.16711459026471698,0.23509990066338293
0.076469054181865,0.11765234321461582,0.08621239944927006,0.09154968775347216,0.08454577714691269,0.11874521194240939,0.14985736972779973,0.14560754392487607,0.13364093249746534
0.002304985209914734,0.020898085608391126,0.011284315266941625,0.03356966174436926,0.03320173882185962,0.011857029567209798,0.08902728664651416,0.0928996128212583,0.08634935033049362
0.07052625566452131,0.008231251543510676,0.06265951078357546,0.009677629619538164,0.03637331440738101,0.08080230764371688,0.007660131394828018,0.014628526484687154,0.024589605261954584
0.05885401260034062,0.034045523367002506,0.01601834091524068,0.003661762836465521,0.04497870830376155,0.07598756505398413,0.15523053092909794,0.14718941838737415,0.10369743252395697
0.27747503191819745,0.20788687780615792,0.5163284119929394,0.3346134102305759,0.011666075230660003,0.5244280745563277,0.5506010191539507,0.5518539684630303,0.5593428122859297
0.007692938464082588,0.026017743615583067,0.04707885954326274,0.0013039888662168542,0.01120771232552642,0.11870482006723437,0.07221585181998336,0.07029784860525168,0.13235469127762078
0.010231027490616218,0.0006991228877948341,0.06987052022823326,0.020709810867215017,0.13215637568015148,0.01809246399038089,0.06969415432679926,0.07108089783764038,0.09274094777614883
0.01637199739683537,0.006114718971563682,0.042402889590844484,0.03840288920009671,0.03529098651525897,0.1513622439650234,0.06048110878674573,0.06049795338452224,0.012932189200398403
0.10106506897475975,0.014115984004977045,0.025989600136326785,0.021462235490807502,0.06686184054885247,0.036050692022824626,0.02895065476623726,0.02422969576354783,0.024483621034878333
0.004879994941035526,0.020921663919858946,0.12483426601855341,0.07908225237841782,0.04299739768157085,0.16165093316417256,0.256252815085232,0.24864472111653735,0.2256959418534541
0.03621304444691065,0.012763540062860401,0.023960009351313705,0.024488745553668534,0.046841731724627356,0.1673939436346849,0.0383449434886719,0.04268705028047881,0.0905557738199908
0.00608721713668281,0.02135452566796614,0.007520256663261726,0.003650912818108032,0.0132895670688431,0.07353198860704802,0.09964312152075766,0.10203711474648725,0.09540823194733916
0.017404147219837296,0.01792289747085185,0.10642528817333141,0.09347038419401366,0.09433995741660761,0.2358661129609151,0.261776268613515,0.25716886677393447,0.32130741776710325
0.08645282040435798,0.07953161428463718,0.05360348691431205,0.11875397429474444,0.05018334516205336,0.09941385551722648,0.17557307007090284,0.17209916433297934,0.16699538327784635
0.05724830243439816,0.06666276034435714,0.015308787974743387,0.08418917855171426,0.16736160397445,0.01556979056138963,0.04843711122949834,0.05160079341757795,0.07931063157251528
0.02481230866174411,0.051048812077686745,0.07284597463018427,0.12179514566575966,0.05309616749467694,0.054101644053001996,0.15145543164775255,0.1542356778172318,0.14651873521285874
0.0018796452804396013,0.023455033325996744,0.05828595404458936,0.05679213268655592,0.0953690560681334,0.043350220223786706,0.11823037110950746,0.11197880173357744,0.14745329651173378
0.06354167799978916,0.05121972173388911,0.13904956441590344,0.09333882312683794,0.13706529453513117,0.21224422794910647,0.20254778899666792,0.19594582065320698,0.18292894410829064
0.04018225905607653,0.08202369326052728,0.05160892875410311,0.09022606690831064,0.07675656493967359,0.08165869918614943,0.16521202485094222,0.15866082165775475,0.16691016458461527
0.05841554964121137,0.04459560422968406,0.08645727378821377,0.09321141666065486,0.06408209131771944,0.2859043339955693,0.2248138111050711,0.2301331938067887,0.23352739799714567
0.015387623830904862,0.010916463020763323,0.03181488932028331,0.02774239450260263,0.028992193044712455,0.011347586336417637,0.039914768046015736,0.04387026934853233,0.03887032347460162
0.035427432548982285,0.013851352580647736,0.07608542512090155,0.0378351672250099,0.11053938963804111,0.043937714915947224,0.13385135348928368,0.1384902019874169,0.19440301090492929
0.18492795486168756,0.20562177634222278,0.257561983972761,0.18995246359500084,0.01594659332860182,0.20755997076937605,0.26227244293521534,0.2575068645658417,0.1982790640371881
0.04964567031063766,0.05533145567979936,0.025629549987360167,0.01769897748299376,0.13662171753016328,0.047410884700850475,0.05593557032666141,0.049987930066291875,0.017543580196501818
0.006539462608720681,0.11043101557609125,0.02389964293924507,0.11472961147582939,0.25872368109770516,0.03798099053030618,0.1304919611853259,0.1275942659187168,0.11346877587352655
0.1373315978204852,0.1357026015553091,0.293988148899482,0.1474012343234249,0.1491483321504612,0.16215596139017086,0.14578051963581895,0.139650192210802,0.12234829301437355
0.06485052652554779,0.09040603779832723,0.047699960596404134,0.11311425100262451,0.08348119233498941,0.14271881750628157,0.15323000978740187,0.14665053132947148,0.1787660234337921
0.12021032721184544,0.07002578203013132,0.28313369888050033,0.14548495270624207,0.01676721078779264,0.15506773694226095,0.2218171232704096,0.2206729504597864,0.23865277338734514
0.025035112796109704,0.03022792061818591,0.09414678077553273,0.04546887330384597,0.04251242015613915,0.07112133488108274,0.055158478750437834,0.06107315802228852,0.0709431057941512
0.07875111499587606,0.04605763088819226,0.01049018388893963,0.1380082221046388,0.04459427489945589,0.029877716658041842,0.17744394659911322,0.16594766342416822,0.1543881803953855
0.05827524271378959,0.05938734060234008,0.06476686422864758,0.04946565552232196,0.024574166075230552,0.03673219193191152,0.04102387998782836,0.03514267360321138,0.04947995965608376
0.08162057008754653,0.11289840509402471,0.1234518330764025,0.1142686995871216,0.11074639224035943,0.1481233632951019,0.1245363730453195,0.12631026642169418,0.10220510690282669
0.022676921310086473,0.13040437799467952,0.17937291343572032,0.04052334370702326,0.027661462029808404,0.09799922415715034,0.2324323088851501,0.23435973077359618,0.23319910217722584
0.02467890811725737,0.060256978947698325,0.021188312658909303,0.020615735841444938,0.06518807665010651,0.022564129021415913,0.05551434118777665,0.054838314826275325,0.07203847326877455
0.046547622655121856,0.06733660752084591,0.01584135267143061,0.10080212584279652,0.06096965933286025,0.05489392231705592,0.007965597909080802,0.012286724046696285,0.023253614178089577
0.0464418429055391,0.04147528426032954,0.05243088109513305,0.009428461678467004,0.047728885734563464,0.12152423384930067,0.02102989099740049,0.027249854422095487,0.0014911514264027703
0.11083217869719086,0.14548280883799902,0.19443592448414093,0.1385247752719193,0.08055358410220026,0.2355892240415316,0.1173424273864464,0.11199413307386663,0.14259843052718546
0.41582109093551994,0.40590854064211773,0.3840868437250787,0.36493533465772715,0.4100647622427254,0.47082951932591083,0.3783136760953421,0.3729023768288143,0.4031978819597269
0.01489549778026411,0.014869283601863736,0.029759425753815294,0.08142904457737649,0.000585521646557785,0.12303322170941866,0.0861691580042308,0.088518936193899,0.11699329893399196
0.0855739045958307,0.05968949234680221,0.1087255355070521,0.08461143349654154,0.006357937071209019,0.18181985532033063,0.019158954696337216,0.01900281657711267,0.005690777215810905
0.09183132522878956,0.05690115681770758,0.07911032380441285,0.07520861623368957,0.08766855926188788,0.14273238378337771,0.18075531830081049,0.17328950551696964,0.14695967074120042
0.020191822782658075,0.037800452360622905,0.1255526371807219,0.04669623987517901,0.05624556422995042,0.0614485587235265,0.11811012704255736,0.11117053495765317,0.11559384161019187
0.13703668629220578,0.1324663491558741,0.09356430587925624,0.16365165211311614,0.09057842441447833,0.2445940875783235,0.2836963329266118,0.2842125126908802,0.2941130638319964
0.15661996294482283,0.06893225199284503,0.29479243401607325,0.18926820126708144,0.2869647504140054,0.39615972323358617,0.3307229604201356,0.3297724211432129,0.3333335555661028
0.2278756619522775,0.2590841920008636,0.20354899271688465,0.25768894919423896,0.21273953158268277,0.3903374584181741,0.24387311690547014,0.24749655970618362,0.27458747317813664
0.1607647604846551,0.14992535755175745,0.19225195237170095,0.2246263195535787,0.29141234918381836,0.32666775837288337,0.2804661264695809,0.2972001585539384,0.2950786268582702
0.061514812812826,0.023505898000840353,0.026511743126958365,0.09042382207422206,0.03371185237757279,0.08481115278098117,0.14753302852846817,0.14413588779992514,0.12707719321955058
0.09945931836422611,0.01625112179241084,0.03450270204356021,0.06382093148354656,0.14289833215046133,0.16439674263780485,0.10609366636708262,0.10017916720521991,0.0533536109098216
0.051975296626753154,0.010505188222131201,0.09556977603029226,0.01881399372796222,0.020209368346344903,0.08390181004443875,0.011612088844801471,0.01937114818149388,0.006003407869345279
0.058454956489682575,0.01821753088678335,0.054630076722690935,0.09178461300018625,0.09565294535131286,0.00722581848178494,0.049893709596615654,0.056889116689379904,0.11701986828599475
0.1153398107133764,0.0908427418251253,0.11958474829982035,0.20003739952628796,0.1765658268275373,0.09886219218822245,0.28782198932082637,0.29209514594211805,0.2638452382265182
0.15626021457576078,0.12295270989853246,0.030221134805754835,0.09210993263966316,0.15522237993849053,0.06120096825408328,0.029031799348661957,0.028434263842019525,0.012721334706545018
0.1402788088827699,0.0974229107180582,0.14894872418460547,0.17699143113079663,0.11089425124201557,0.1674832509756533,0.21170380365436658,0.21698715582811956,0.18776479870272933
0.030649945349740193,0.029197143103908862,0.022309496885342783,0.005648516798191561,0.06631476224272537,0.016869006679737564,0.1314387579363756,0.13203696379974583,0.12307670635318502
0.07168424962715897,0.09892678573843938,0.01989997972564672,0.07524266170494093,0.20761621717530165,0.04451993885075978,0.09655582831388065,0.09682177732953001,0.1197005792514344
0.08639345046320646,0.11890001219582941,0.03102891395379498,0.047747955849302026,0.1517698722498225,0.05908683443415158,0.1948329777635331,0.18924465125539108,0.22320561166553538
0.04901444053025589,0.051846809574185415,0.18400175616996461,0.04188379708253043,0.013147622427253258,0.18525069057744148,0.05275273673702485,0.05181620357415928,0.06484772209327783
0.03786914032258293,0.009875019363175919,0.018151869220541017,0.02573408957932055,0.10525195173882196,0.10792794076549583,0.1637933196992568,0.1646131203207969,0.18319951426076708
0.029141612171249776,0.08976397927218571,0.03957200022209373,0.06528553509468515,0.09066713981547181,0.13657793482387792,0.08861017360349333,0.09514609657409867,0.16334150542614811
0.09875144920197632,0.14344920377683934,0.21315008046003447,0.15682103515286894,0.1295244854506742,0.2612677988559057,0.16841200603904782,0.16953919188142985,0.23193157213492033
0.14432229235486177,0.11518079177803658,0.31525839981487375,0.138245177420241,0.0736042110243672,0.26027869737200465,0.24183513814284857,0.23490402994741139,0.2689686368569834
0.06491373114806887,0.08889786675942546,0.15068772168635058,0.10649127799111724,0.08170688431511719,0.267136986898465,0.2264990554638835,0.22097458399124825,0.2797989386659985
0.14826993918285292,0.11306239794635708,0.17039816197965385,0.12321050052384336,0.04526703335699078,0.23851753900301975,0.21125463289072655,0.21306197943455796,0.2382533057292242
0.10121864992182678,0.14714476157368456,0.14310849334027376,0.13299388250982874,0.17991483321504614,0.37907870121976267,0.19579268297337726,0.20063591658621488,0.2212231463581396
0.16138504486764832,0.17065296346960213,0.1855709397459348,0.20972270434818097,0.3602732434350603,0.34296988889528135,0.4178764133081163,0.42349792586364277,0.4091396407647119
0.2594650563343558,0.23262767152129715,0.10852161106603397,0.25853270957957425,0.03640288620771237,0.2086479611346278,0.2626994640789136,0.2558111393563717,0.2441313957490533
0.011974106233683224,0.03550682633036495,0.018165849954398072,0.027528655338554864,0.013595635202271139,0.018383690766530403,0.08084030888043359,0.08102281085803642,0.07043277562018635
0.001950381672372381,0.019716508554346146,0.052465392722458204,0.03479686347051847,0.017269931393423366,0.07708523752964452,0.055228990533406574,0.05615341291263698,0.05418107402109662
0.04631744844577923,0.06988428360693322,0.013068570083152209,0.11980372748862755,0.08564584811923348,0.15882799893785626,0.2127574021276154,0.223702456480303,0.21757609641929948
0.18141102477597726,0.13387602364619278,0.17409186321226067,0.17809819105072888,0.047019162526614644,0.19906830990462965,0.03882289221453872,0.047072070718164216,0.10749779944971938
0.02205137701035187,0.040932896671944885,0.07887560398315874,0.06782830437505227,0.04105748757984384,0.07085152841497844,0.010020535972498523,0.012683458943638981,0.008167706097997662
0.16280386108370004,0.18416978489684244,0.23211854787494424,0.19871093265937806,0.13617814052519517,0.15597514876275587,0.19845086543063706,0.19305420101164428,0.17457249257408497
0.0421777986629252,0.022857550105953695,0.01709417366060273,0.029479200639032976,0.061000709723207924,0.03464878075274769,0.05685611576494176,0.05828554239943834,0.04325771689830149
0.09801987119869165,0.08200675141227587,0.08680442645222025,0.07857696562700639,0.05356635911994323,0.0765555947529637,0.14027556847360723,0.14412020553062793,0.11213092682068637
0.16805421627999584,0.16489609705801112,0.1716336546072843,0.16810092829049605,0.1604861603974449,0.23116845542666042,0.06044412048910264,0.06653443961262129,0.12058411620889886
0.14703608747103586,0.117566197877915,0.003454071820481519,0.0951483461442596,0.18155606813342795,0.04061509829947946,0.018684780053267958,0.010651322038732647,0.005332685678301585
0.09293299648344533,0.12049203882664117,0.1270278485613353,0.18831253335628628,0.07303495386799141,0.3905827848447536,0.10265341370620595,0.10710569363785172,0.16110787643790914
0.07950604361305091,0.08281297236152196,0.0414398265773438,0.11637106756663534,0.1831973030518098,0.044834159453601696,0.07033351038796354,0.05587885929979308,0.04924508275849393
