,XGB,RF,LGBM,DT,kNN,lasso,MLR,PLS
45,0.049103696518272955,0.051691589903098745,0.07035009800183578,0.16168201938030857,0.2746188022901401,0.34429290409037905,0.28978035081057746,0.2897617491019687
46,0.10290422969663626,0.12498115803325738,0.054229586529029206,0.008517765282928691,0.29035329650052955,0.4863982297100692,0.42749587513372145,0.42749380616919047
47,0.021019584846804662,0.02653995693264731,0.0018679471615159482,0.04028591936834547,0.04033039468141236,0.059346380874943094,0.12078229140478028,0.12080754243095229
48,0.16402792860544924,1.944012441662535e-05,0.1453991760535664,0.2030625672927383,0.14252297471703096,0.03244618209033634,0.024215963759541742,0.024233229695470343
49,0.008044833339904911,0.051292020576624076,0.02559550095482699,0.023896399090800324,0.10437366066478954,0.024978572667814225,0.08172156630253835,0.08173666867883111
50,0.13826748410014522,0.003369123100849608,0.13542107341697296,0.09415001794473021,0.11845438656080581,0.22488706204560757,0.2838977361124,0.2839162444949821
51,0.030120352778028048,0.013009032180882979,0.05904885699940349,0.050340949874386975,0.015360494096203436,0.164709833577762,0.2207680230094813,0.2208002460959879
52,0.008064242691525392,0.3923044024404833,0.013727826643899765,0.0584998205526977,0.038514445028344946,0.20620697771618346,0.15252240780174126,0.15250534155561474
53,0.33498190365663083,0.15197302308888616,0.3624155108773124,0.2737767675559278,0.36382320845570293,0.09535792601172521,0.07611918523313499,0.07610923479243153
54,0.024736769758552657,0.07891554013638,0.022211750345380143,0.07067831080272768,0.11473352867269415,0.12329589689862494,0.08637597933090171,0.08633003637001316
55,0.017792437988999543,0.01521085058021282,0.019046423031221726,0.03914343821031219,0.11808501595841858,0.058558907300698126,0.033245019127527975,0.03325134353722303
56,0.01977351337817468,0.009241536068907319,0.006453114284121431,0.05129800215336777,0.07946562865971452,0.04504654169474076,0.022086491522052887,0.02208258857866613
57,0.16157550416162159,0.05854498145711173,0.17960858887598657,0.165115444431152,0.06272187004862584,0.025124237929985083,0.05172480973090843,0.05173604849379149
58,0.12641338600269814,0.031129022610359436,0.10135096260131798,0.12262232324440714,0.26080480590362903,0.211915480800153,0.21482437905788487,0.2147973481889648
59,0.004887502142680855,0.0012845436056944104,0.013211527026844028,0.13621246560593392,0.5957976997151788,0.14973436025781872,0.1461477734137414,0.1461757130231277
60,0.09811286267972985,0.01790076564182297,0.05595224675075772,0.06980500059815775,0.35155887981739264,0.1526744468422927,0.14743840045590317,0.1474426945901962
61,0.04771377409184743,0.027061251345855075,0.00772675241740943,0.04019619571719099,0.02786724946566696,0.11953887442750977,0.10128688751029352,0.10126700796038657
62,0.028540939401034332,0.03496411053953785,0.024709681234506148,0.07961478645771022,0.02922264170192304,0.1394657631911589,0.13406979143702524,0.13406180661252853
63,0.11651665715313309,0.21213033855724273,0.10312256751873236,0.0851776528292858,0.03642051328043236,0.08439551951486901,0.09413752633559369,0.0941571648234496
64,0.027176894038070692,0.140846094030388,0.1258312090474661,0.17159149818558841,0.024453943153770696,0.01913161376214534,0.03011743814434109,0.030148123530940096
65,0.1029588854909016,0.11908601507357208,0.025573099524074272,0.25907405192008626,0.22950291047826538,0.12696122082007144,0.13052231418540305,0.13052218104507562
66,0.27722205227535723,0.06002153367627461,0.27754003752007694,0.3562148582366311,0.036006102006735846,0.028838701457965965,0.039081581787811515,0.039095789858563657
67,0.031318059277343435,0.04885333173824602,0.08558890912571426,0.07002432507875739,0.11803445155532027,0.09803216088741479,0.09091756019884734,0.09112436434377488
68,0.08293288759330142,0.06880278741476231,0.3220948133070489,0.16475654982653432,0.2826319588603258,0.01424230832270329,0.0022974070272841762,0.0022804174682932443
69,0.02047854903312174,0.137388443593731,0.00660634514607461,0.018632611556406165,0.008202931052246287,0.20822907912017394,0.19489144418377677,0.1949419259922516
70,0.08742224906303475,0.08849802607967544,0.08498458516489482,0.046847709056107134,0.07988985477023658,0.06908434933768587,0.08829234084923232,0.08827446027495772
71,0.025968817239715225,0.02440602942935724,0.030080004456877307,0.07162938150496467,0.158541653229544,0.20197538127535433,0.18235206665898127,0.1823361598564299
72,0.03803134003756836,0.2828726522311279,0.05584792642690839,0.07013398731905729,0.11935270833857786,0.10653111568994866,0.12587232094213524,0.12587686354472394
73,0.12481877585142787,0.1682602584041153,0.12713559250796147,0.14248115803325753,0.05088187683506595,0.5438920716298783,0.5639208915623213,0.5638866133507812
74,0.05627141430312643,0.09752930972604279,0.04023765184516703,0.04741396498783751,0.031615085879260596,0.13123331446958914,0.15137299786498176,0.1513594564873868
75,0.09639151033024315,0.06101806436176595,0.11543942216096845,0.09726043785141772,0.08276985381263638,0.20818539457482246,0.1932192295850925,0.19326602029962367
76,0.05081356527959635,0.0712498504605816,0.04030133848094303,0.010467759301351798,0.1552835587430964,0.050832463460887684,0.03401864778260558,0.034012324062596966
77,0.032417777936871284,0.02226283048211508,0.0441191693513624,0.043725325995932596,0.17605619819085672,0.1849266070181076,0.2039137652250874,0.20392664524270487
78,0.02437165871178759,0.06150197392032519,0.018721392297732675,0.1063524345017347,0.15321690128536736,0.147176669307906,0.12823106337031662,0.1282319645902045
79,0.16741055531826343,0.024484986242374107,0.19029128959968933,0.07782031343462137,0.450791062965046,0.08265530750774863,0.10467259911461513,0.10467614085419052
80,0.09989014992033388,0.10050843402320914,0.0941352878902754,0.12467998564421581,0.16994690498782108,0.05333233698801115,0.07817911359472801,0.07818208337687771
81,0.10682152060319228,0.03465665749491592,0.16203046839733132,0.07211388922119877,0.11607304339014868,0.04630616447508856,0.026433921238821267,0.02643736863096241
82,0.04351053142792893,0.3450334968297647,0.014130939177362023,0.002990788371814823,0.07515135486150032,0.2994230773774078,0.3153764025140958,0.3153134666367817
83,0.010658269226444084,0.4462474578298839,0.04560483309410379,0.015097499700921113,0.0268281950310503,0.4703175941244213,0.4868507021967994,0.4868027905669456
84,0.014862354486050472,0.09850101686804813,0.04189485893417623,0.020433066156238744,0.009206365786792015,0.14665814953661593,0.16860186218532114,0.16860026374767595
85,0.08624059002156137,0.02418022490728483,0.08849892472377963,0.10309845675320006,0.059487306491762315,0.11326648765211667,0.11790045201250421,0.11793524692171492
86,0.09638633282293829,0.025256011484628083,0.1360797485604353,0.10958248594329462,0.04441147395022549,0.08000441036486095,0.08258820054249127,0.08262315886673721
87,0.0712090083209076,0.005001794473022736,0.10359095137270125,0.12798181600669944,0.08273751866318141,0.041971387613005284,0.04174870344608089,0.04171606078582474
88,0.037026840468345146,0.007097738963991684,0.013436784760171017,0.2860389998803684,0.047174717861643456,0.08382209144669805,0.07827027160052197,0.07823041637032008
89,0.18958279808851963,0.1266652709654265,0.17757087212249667,0.09087211388922112,0.3047351645530849,0.07431556899149555,0.07311497607500961,0.07309584400852942
90,0.059375718394625326,0.0485369063285071,0.047631837648998726,0.0778801292020577,0.09765456051282217,0.002671838750589628,0.008233598077633075,0.008249769362217163
91,0.06229171764588212,0.013934681181958564,0.035319421020703345,0.07628504207042311,0.03294102546250835,0.00042391663974683524,0.008331647174274315,0.008338863450235379
92,0.015111050126312725,0.030164493360449296,0.03530870305026229,0.06424213422658215,0.16773955051683984,0.052951456821732856,0.05133214335601205,0.051329843326434865
93,0.0896430282141264,0.04781732264625024,0.10732080939929753,0.08314391673645172,0.03305423790373346,0.17056574303757985,0.16847425317045175,0.16844467589758885
94,0.04310862326582077,0.03524075846393071,0.05828350998987469,0.10978187183474897,0.020029245542433516,0.08076932708269163,0.07458092903297509,0.0745706499748659
95,0.0688941325956246,0.013027275989950793,0.04071536633975309,0.027658810862543293,0.025184261084528814,0.08484068697054115,0.08518309947816749,0.08515586911063772
96,0.043195150786359465,0.08210401961957131,0.008560693204400949,0.07584639310922357,0.014586329543559928,0.11931946694049417,0.11166391162688533,0.11164376585912067
97,0.0811499809303243,0.03802548151692564,0.06513243748829581,0.14336643139131475,0.05744769192203816,0.11848772820525899,0.12569793489554115,0.12571654301175827
98,0.01575215133572183,0.028044622562507282,0.012312088238420449,0.04218207919607614,0.23876800752245353,0.13858439488972735,0.1280530629050834,0.12800538321458632
99,0.10755216081342944,0.11511873429836261,0.05234237480320075,0.1585715994736212,0.12796939002408947,0.09826232419070913,0.08798067319820613,0.08793005600273518
100,0.07908727484808142,0.03899808589544193,0.0649542950318871,0.1530805120229693,0.22035125311766557,0.019386989134367566,0.02235380385747676,0.022321517888899634
101,0.011320272556174404,0.00795041272879582,0.024080022491658193,0.08350281134106957,0.11945698661875134,0.06878860311411544,0.061203307856657285,0.06119139194284928
102,0.1087768287632451,0.0706478047613347,0.10918091953145917,0.09319296566574944,0.14131549627551068,0.062567776107751,0.059381517486738034,0.059401648346132485
103,0.032102518367459254,0.03089783466921893,0.012032496257921632,0.003170235674123667,0.06007077308868036,0.054962462659201766,0.053731037422913935,0.05376365539103675
104,0.03571185654309783,0.018398432826893074,0.0129803711653248,0.025361885392989503,0.008733427769118729,0.07629196125849952,0.08111214961468718,0.08114525953739118
105,0.03487957127500141,0.040105574829524926,0.03830815203133725,0.021254536029030602,0.0027621189841495752,0.10590745735320034,0.10382247714174556,0.10382259932814084
106,0.0807802939417831,0.009544502930972643,0.10758453841819321,0.004904892929776361,0.24028127139500022,0.01612944834045968,0.015889124021383844,0.01588661954093168
107,0.024097785961543883,0.05617508075128627,0.04302784309491531,0.1328209115922957,0.19256618906290862,0.2761655813272298,0.2803160362217415,0.2803702663214066
108,0.005694801338353012,0.07722753917932765,0.008357370295101058,0.04701519320492878,0.02488826549243446,0.2132617646536253,0.2155081555436906,0.21554448366192738
109,0.1135342147418337,0.007063643976553513,0.10199128682980449,0.06795071180763253,0.1050513809790331,0.04441878944918368,0.045811035714056564,0.04584046939041278
110,0.04207607846337655,0.04671431989472459,0.05903356420317317,0.1330302667783228,0.0037232949498196277,0.28312258739108875,0.2840330228189266,0.284095411481594
111,0.04879654412891951,0.010463871276468029,0.054234372863938035,0.021713123579375493,0.012247036444055698,0.06383311787482523,0.06335530216499982,0.06335782971507894
112,0.05014779281353807,0.19153008733102114,0.033970658254517894,0.03544084220600552,0.008161479730656673,0.19259566005998532,0.18667097508557393,0.18672418642089458
113,0.10100908024999308,0.16632491924871437,0.007016548191173172,0.059839693743270764,0.04991982583692181,0.20549377513710068,0.20057288126805836,0.2006241047441654
114,0.07354827375485573,0.08781552817322658,0.08331298609694099,0.0913087689915062,0.043207726524790935,0.23664022386354838,0.2784189673790142,0.24829017433513886
115,0.02532336959386494,0.0003768393348487775,0.037689819804731184,0.061430793157076224,0.006455470562111765,0.06289584636849635,0.12299707016020567,0.09314154366292787
116,0.06928116775882465,0.00931929656657543,0.05182995224996856,0.011341069505921841,0.031648445141716,0.008168365151966506,0.038648307344927024,0.00019338888284442524
117,0.04161733443093285,0.06774853451369767,0.05970619955703027,0.0005084340232085482,0.03554413060639394,0.05922218520461142,0.010414584322087972,0.05321405070061519
118,0.03521628741842098,0.1526438569206841,0.026528290468714244,0.03938868285680108,0.07012833735041613,0.08085657302456839,0.028522407571989872,0.07441461891240098
119,0.12469371919755179,0.026964947960282676,0.10000686511106871,0.2951908122981217,0.3029986205980332,0.06337835660032987,0.006447263780447021,0.053198537747990826
120,0.011904599828032159,0.12693384376121522,0.008760757937981867,0.13386768752243092,0.11108330862152097,0.3205958154439864,0.2692686021343662,0.3055403756442925
121,0.02458859568136229,0.045871515731547075,0.010088789711918622,0.03194161981098209,0.05750371968081419,0.1559677545383059,0.1856551914334875,0.16937560924565664
122,0.017668327167567832,0.06413207321449937,0.031508183488447306,0.17621725086732862,0.17202256465769392,0.006302789854215951,0.04351227859643922,0.020005857976789748
123,0.1255239227454419,0.021430793157076355,0.23087333672604324,1.3877787807814457e-17,0.23962527045550072,0.04480055304705444,0.09576547832642157,0.058022705848122136
124,0.020314064019033462,0.0009606412250270369,0.02873903250626214,0.038581169996411036,0.3967516950021409,0.08112006096785229,0.1256933905617722,0.09336955584990697
125,0.04175917184057665,0.10683096064122524,0.005646929628693342,0.014167791772768432,0.06052616251290427,0.030838890516096062,0.06756280493661226,0.04083805980865618
126,0.0025185264708508237,0.054118913745663244,0.04690250174258792,0.02799377916018661,0.043444583083968535,0.14536736818595433,0.09840131608737321,0.13884910335437992
127,0.08754000429232045,0.28156478047613376,0.031761597751625625,0.026845316425409743,0.07122732814424523,0.0538665167310039,0.09652951443640123,0.06057616415171152
128,0.147971334700836,0.1339514295968415,0.13298108500987432,0.014167791772768432,0.007039621498259541,0.014214897554895689,0.02854138259301975,0.0005717791819630502
129,0.005493524253817633,0.10674602225146557,0.01863992510752116,0.03787192589680928,0.19437382939573292,0.23460907822974855,0.18269427391602258,0.22330361163792814
130,0.11391960907130738,0.06669577700681911,0.12549352922652396,0.0317920803923914,0.04127600274587112,0.23406476730102058,0.18870914403484954,0.2232614294453917
131,0.05093944333346645,0.038538102643856875,0.03197963025309081,0.21679626749611183,0.007983327243190702,0.21783089618808169,0.1805603253365297,0.20050698814544046
132,0.02633902642669561,0.021329106352434513,0.033480040994119886,0.03989711688000952,0.03041344988721495,0.09845770702670692,0.13973610833209077,0.11468061263040549
133,0.009952279066466119,0.07084579495154944,0.007579089371993031,0.0008972365115444969,0.014093858595939202,0.14281211345061084,0.09684695117578615,0.1277469981328645
134,0.030265393436404303,0.09410096901543255,0.035167344336453826,1.9938589145451768e-05,0.01534703314003577,0.09384541870754179,0.06003391622301993,0.0860022490705851
135,0.026673314392117425,0.08877736571360215,0.01315294389435448,0.06888782549746775,0.04642204038502484,0.025501916413988135,0.07231555983962654,0.04188414472308133
136,0.02726858597948925,0.015416915899031075,0.007724357091694153,0.004047533596522657,0.020247957150575924,0.21240670538940146,0.16281940360146627,0.19815856286005354
137,0.04386538523480518,0.018291661682019317,0.07678027216740574,0.4078538102643856,0.019544138899168506,0.21723878581319253,0.17558296084900035,0.209959483260144
138,0.007793605327606201,0.07901782509869612,0.02652034757453945,0.03445388204330657,0.16425704541904818,0.20779422182016563,0.1763796415983894,0.19545040978318792
139,0.041028595210291036,0.006359612393827138,0.0546411960860079,0.03050604139251112,0.1825128509560402,0.20529611322905392,0.16018582893023917,0.18998895866726603
140,0.06443129288963412,0.12053236033018311,0.0664586131004791,0.15420504845077154,0.41875679139092314,0.1473335443385918,0.08272042299503263,0.11643148133594644
141,0.13654758662024616,0.034909678191171106,0.10273560520569835,0.09845675320014347,0.3446174518095996,0.07650391547368696,0.014118283031453405,0.0464835767699161
142,0.11830022374555982,0.1462399808589544,0.13178099118477263,0.0038282091159229092,0.0051894924085383876,0.03299477719812338,0.08873164235387898,0.060523983487788036
143,0.12120445621885001,0.04358894604617822,0.10813658661250752,0.07225744706304582,0.043869866879090225,0.027354775102137407,0.08618652126659582,0.057516525398796314
144,0.18132560140337295,0.02144155999521502,0.17922924642976967,0.05515013757626519,0.12993906832458402,0.18290909290187637,0.2331343601661671,0.205243042683199
145,0.006474050462695197,0.014325876300992968,0.024354310502184562,0.12719224787654018,0.06400290358782254,0.13297685940719034,0.18889202232456925,0.168466848109862
146,0.04382475128169827,0.06772460820672305,0.06991505001174325,0.037564301949993995,0.044163131651431764,0.07453931128020841,0.1333482865599499,0.10745396306483213
147,0.038447543420721986,0.12395980380428281,0.051829691199356986,0.003170235674123667,0.042211878734913,0.13288792987597187,0.1897739083815222,0.16743793172137122
148,0.05478935257956974,0.05326713721737014,0.02168824426132382,0.19574111735853553,0.13404422630472082,0.032140519716745364,0.08890869227958176,0.06710735740020846
149,0.1666031086155352,0.03687642062447649,0.14823568260636896,0.25699844479004663,0.00924740896362547,0.02065569460605632,0.07873035484221258,0.05479924839207173
150,0.051271653685904583,0.16151333891613825,0.06532960775794838,0.01599074849463661,0.012091097810142226,0.05568811907964211,0.004938796166958803,0.01700920447566856
151,0.04978616863136176,0.10076803445388202,0.05662173403914261,0.07153965785381033,0.057858135629793694,0.29597306389626243,0.24391900940025735,0.259315891330815
152,0.11130425648435993,0.0363476492403394,0.08831723672138192,0.05057423136738848,0.4155326342656389,0.2959971378275412,0.23934120846364326,0.2566384364742953
153,0.07897118714768747,0.04303385572436874,0.04760030895518724,0.14331857877736565,0.4115362306011868,0.1069948462044091,0.04379369799840305,0.07943572241313934
154,0.07733911873050991,0.08050723770785984,0.0739649093120695,0.004733990737101151,0.010644772504936284,0.11919213872443518,0.047576756693848976,0.08843580436387177
155,0.12195464390746591,0.06774016030625675,0.014128456459019778,0.0068668501016868055,0.004491730684008766,0.0003128076502655619,0.06276991946064545,0.02229360374742198
156,0.05482241334862681,0.06991865055628677,0.030137428218617646,0.06759181720301469,0.01872351108392581,0.06171255003921944,0.004705183419442982,0.03616091797059612
157,0.26533733855053643,0.002288551262112748,0.23781690357927743,0.1718108226661881,0.10459885272421296,0.18010008695506305,0.23686624227021993,0.20533681892981762
158,0.09559714375592998,0.07313554252901111,0.06548473949499511,0.19710491685608322,0.05850866814493938,0.12714050563552495,0.185826264579212,0.15018839776792162
159,0.06050179742400563,0.08361167603780373,0.0817726776826232,0.07326235195597552,0.11204260019919454,0.27283533066342064,0.21798248863818392,0.239468443010232
160,0.15721844853161482,0.05811221437971026,0.11822715400173944,0.03475296088048818,0.01930354861937783,0.379485863368363,0.3162494164502948,0.3425111111056425
161,0.036222453532513826,0.005465964828328895,0.008539661879141874,0.006425922444584953,0.005906471179923378,0.04868928280975246,0.11436981558344414,0.07436788431736474
162,0.028391244109416486,0.19304940782390242,0.004494127908093004,0.004282808948438743,0.0677894030338263,0.06506399223799744,0.1331442719872362,0.08852889750838477
163,0.042703185091892526,0.012997966263907312,0.048779650300263766,0.0531762172508673,0.03803413196523181,0.23748902665440333,0.30244725325332344,0.2651362774319421
164,0.018085243881198004,0.10976193324560352,0.059385724693953756,0.0016748414882162277,0.03259627452165714,0.14042846309267457,0.20510288799206874,0.1652302991056799
165,0.018409002931056156,0.027406388323962305,0.016291952731708192,0.021174781672448822,0.0788316657482436,0.21181693719246816,0.2749672476670627,0.23768269719983762
166,0.3882660284426269,0.015694461059935272,0.3629614812199389,0.018867602071334533,0.011888272534105127,0.21901805003079164,0.27314317569603264,0.24105821431822425
167,0.0789027031400098,0.3560593372412968,0.042375830682392646,0.01902141404474228,0.04125939398134171,0.2576412527218931,0.3191824917453919,0.2859152930837815
168,0.10631458869689478,0.02914702715635853,0.07180347261174222,0.019332456035410894,0.12222488451408675,0.08226262353862052,0.13496729788308015,0.1052850666831226
169,0.020227770116400867,0.048218686445747116,0.005309034541480517,0.12034932408182786,0.35137921890288104,0.14325297267514547,0.08465464158267927,0.11413891474597515
170,0.019473772155053415,0.004343821031223605,0.021407099372553307,0.17107309486780709,0.25720926441212855,0.07227183867950976,0.09128836125529433,0.07897387330377387
171,0.05201160534102178,0.1978179208039238,0.06457413809195794,0.21911370122878684,0.2460147055389049,0.017494061499933933,0.0020534085568142957,0.01307660978553321
172,0.022325747701764986,0.1325493480081349,0.049606215269278886,0.18908618597576607,0.2351414142001533,0.03870325390133211,0.013039735418124143,0.02903697793222071
173,0.04413151595207154,0.037121665270965165,0.03478884282524647,0.17592671713978095,0.2658538056331876,0.26238621741425805,0.2696645424955043,0.2840072251093484
174,0.008643284085293468,0.094395262591219,0.026746194554253533,0.17592671713978095,0.23635598419133333,0.06789404896855267,0.0880280653384472,0.06242067654971073
175,0.023995608768760834,0.032787414762531414,0.03137548609940899,0.0639131475056825,0.11652716119536197,0.40856874594576187,0.40438405319979986,0.3883153521404591
176,0.0715185888383445,0.046864457470989315,0.017027791062219355,0.11094970348469563,0.009125105015673207,0.04482556183546951,0.05532371423539023,0.06074857678053211
177,0.19770780899533524,0.10163177413566202,0.1653511889589958,0.13966127185411786,0.07388527482770546,0.08954456528197374,0.10544360758386251,0.10358747936698398
178,0.11983563406485398,0.04012441679626763,0.15267007339053856,0.033831798061969065,0.009647846648598801,0.04558560545884413,0.027641594932420105,0.02798827509704857
179,0.16569704889809067,0.10262232324440757,0.1875579542113569,0.01256131116162218,0.07655831588166526,0.10185758712115628,0.08122727432856841,0.0929950728365071
180,0.1250113850932527,0.26671850699844524,0.19077227679605524,0.0738724727838258,0.049677764032120375,0.1886002008651071,0.21518370810463106,0.20438980669572226
181,0.06835382955398606,0.012896279459266524,0.028710787260474713,0.2984806795071181,0.36808143228572554,0.029529550355946732,0.05965280103641318,0.04823581581649322
182,0.06998556511498252,0.0686984089005861,0.06006164710431716,0.03708577581050354,0.24106345213695246,0.13339128373090547,0.11367942772647127,0.12838032006711747
183,0.12270776326183727,0.007619332456035743,0.10933506071436569,0.04498145711209467,0.002441320099242028,0.04006547854563636,0.02691780702858046,0.025041660353187445
184,0.054243403703833515,0.07376241177174286,0.15954660744828278,0.2671372173704988,0.23109160093897896,0.05842775138419898,0.0404546410172856,0.03762166684505602
185,0.06661526257519176,0.03996291422418946,0.02479300463828174,0.36918291661682023,0.09489727497156586,0.16822338210567728,0.19032035490545973,0.19032161376136036
186,0.22770371260875744,0.08559397057064239,0.23698369618032147,0.08625433664313906,0.078294682736603,0.11640244612281778,0.10039916163725379,0.09726620291854701
187,0.11197616483823203,0.11249551381744222,0.27128622899437993,0.09998803684651274,0.03604525225808189,0.006045125865671908,0.04076772690439606,0.04075664670499202
