,RF,LGBM,XGB,DT,kNN,lasso,PLS,MLR
583,0.0014454670772308664,0.018238296404622628,0.021144498293256597,0.0,0.23717488144848387,0.33321870175728174,0.06046948982907102,0.061004155864616716
584,0.00784876595708428,0.008095482896429002,0.002827342753267126,5.551115123125783e-17,0.04066676246587153,0.0640888570317869,0.02390539604078977,0.023895894346751684
585,0.12670348217967214,0.12406000456596702,0.06539060360104171,0.0736855550765595,0.008133352493174317,0.07677124188794532,0.04965963707227339,0.049564597203771654
586,0.0010719760572658887,0.016948790055744373,0.04291428268418296,0.06893950280212674,0.1320879436700675,0.09856159696225397,0.1338942396174692,0.13432135314053256
587,0.005836467394711109,0.0029643325018806066,0.006124388580179052,0.0072029027159074555,0.016726541169708287,0.057673671051942044,0.14815196995586694,0.1467919605881614
588,0.006535015840563541,0.005730007431058587,0.18644118789095765,0.13954950423911477,2.7755575615628914e-17,0.08967687248049094,0.36882648282783215,0.3696397486412326
589,0.010940064885736872,0.00606792245292595,0.1325998503293503,0.06340709872108058,0.0054892944388561515,0.05946423297105652,0.31637842708202424,0.3168272758738595
590,0.1962099411421867,0.4020982788343257,0.05061449395940465,0.003831968194663915,0.10747233797959474,0.10225855491933689,0.2919330875602932,0.2913629314392508
591,0.07725047412810554,0.00070682491602371,0.16996769426129027,0.12262298222924756,0.03330938353211671,0.10481894809695941,0.13835239370331381,0.1381873937762117
592,0.008212163818124424,0.004205402752445714,0.284535355498726,0.07638618028041788,0.12792067825837045,0.3188691347013991,0.47693218896893075,0.4775642240956671
593,0.008462785599785194,0.0007336112058266564,0.2035526674460843,0.18441346936820419,0.7291277482396897,0.765001866747831,0.09993176302633922,0.10010225123429367
594,0.009363736188370525,0.043317195993945054,0.005772445197248621,2.7755575615628914e-17,0.09347607414858466,0.2857416380982521,0.07322779935865636,0.07324659106205272
595,0.018543885115699058,0.0038626900994026825,0.020928610269880132,0.036561082257302965,0.201278919384969,0.4371741009319105,0.06005406670306679,0.059383080439420116
596,0.01036021955922517,0.0036795255726989884,0.00017999469771401433,2.7755575615628914e-17,0.2881304785170284,0.4110291344135237,0.05747397586118255,0.0579949679128996
597,0.010702242335242695,0.004904616047156696,0.02006841063036935,2.7755575615628914e-17,0.017919241270297467,0.04575394392400445,0.07197876866459291,0.07149201406391234
598,0.0014610704614468895,0.013939373971476904,0.022116098399305506,5.551115123125783e-17,2.7755575615628914e-17,0.062332337667703686,0.09983723032763808,0.09917333866852646
599,0.013174327400976307,0.02461413298588644,0.02242756247057931,0.0,0.030478517028308658,0.0016479808056172884,0.08377795463115767,0.08418567671909652
600,0.0032637907546827216,0.046801023197502,0.1483457237482071,0.14154332519040091,0.03578100301767495,0.05016281608204187,0.2603720401148317,0.2590652688705126
601,0.004768516580913318,0.0148243289028,0.34264263592929156,0.24009675719691526,0.05292427072855291,0.042939588391823436,0.3570042219928758,0.3581956008590267
