Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.07232641663407993
P_charged_centers,1.0,1.0,0.02702378442890082
cLogP,8.8188,8.8188,-0.0616984045261655
cLogP,9.784,9.784,0.04132927585994252
cLogP,12.515,12.515,0.054686146594163265
cLogP,6.12,6.12,-0.05148206170291009
Hbond_D,3.0,3.0,0.0035925031266383924
Hbond_D,2.0,2.0,0.013474888469260446
Hbond_D,0.0,0.0,-0.004323642236775768
NP_ratio,4.0,4.0,-0.0005600100615572481
NP_ratio,8.0,8.0,0.006695000964923199
NP_ratio,12.0,12.0,-0.006134990903365949
PEG_(Chol+PEG),0.199600798,0.199600798,0.05513577188028429
PEG_(Chol+PEG),0.99009901,0.99009901,0.13452359062045957
PEG_(Chol+PEG),9.090909091,9.090909091,-0.1896593625007435
(IL+HL),20.0,20.0,0.05782209717466229
(IL+HL),40.0,40.0,0.04815751321156852
(IL+HL),60.0,60.0,-0.01942897053289627
(IL+HL),80.0,80.0,-0.08655063985333462
HL_(IL+HL),0.497512438,0.497512438,-0.012153419656690662
HL_(IL+HL),0.99009901,0.99009901,-0.04316574915271816
HL_(IL+HL),1.960784314,1.960784314,-0.022078232500407625
HL_(IL+HL),9.090909091,9.090909091,0.026280171935390145
HL_(IL+HL),50.0,50.0,0.05111722937442615
