Iter,Valid Score,Test Score,Spearmans Rank,Pearsons Correlation,Model Parms,Formulation_Index,Experimental_Transfection,Predicted_Transfection,Score_difference
5,0.11312692417870862,0.11357909600137547,"SignificanceResult(statistic=0.6557161731741802, pvalue=7.275627777756674e-24)","PearsonRResult(statistic=0.6418666024293372, pvalue=1.2327230450362163e-22)","{'splitter': 'random', 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0}","[  23  544  454 1072  198  676  899  516  522  401  649  287  746  621
  990  233  780  437  246  135   62  187  674  154  880  996  720  185
  752  114  173  145  912  466  611   53  541  302  221  420  636 1002
  515  754  856 1030  205  585  464  475  730  383 1019  313  610  107
  493  296  128   78  316  689  533  583  456   25  276  905  927  981
  446  334  357  641  525 1013  877  807  494  341  661  155  248 1031
  269  240  711  159  840  115  499  998  904  229  678   86  528  891
  330  800  418  810  470  547  495  932  309  460  617  352  639  881
  706  831   47  908  180  907   28  958  816  683  165 1060  160  315
  532 1000  653  350  622  284  243  728  705  226  747  537  923 1069
  481  502 1034  428   71  708  979  480  767   43  294  860  324   50
  141  733  285  157 1062  388 1068  188  325  896  147  164 1054  370
  957  725  868  615  278    2  666  433   21  679  845  624  715  878
  116]","[[0.75017743]
 [0.34483676]
 [0.78592974]
 [0.64726757]
 [0.77927608]
 [0.53317956]
 [0.33694109]
 [0.67654365]
 [0.62012065]
 [0.50150816]
 [0.1848829 ]
 [0.82168204]
 [0.53016324]
 [0.73074876]
 [0.69233499]
 [0.85663591]
 [0.18843151]
 [0.49636267]
 [0.66678495]
 [0.21309439]
 [0.49059617]
 [0.20661817]
 [0.44393187]
 [0.43355216]
 [0.47498226]
 [0.6203868 ]
 [0.60628105]
 [0.48509581]
 [0.51800923]
 [0.10415188]
 [0.35131299]
 [0.24316891]
 [0.81440738]
 [0.71628815]
 [0.45706175]
 [0.27501774]
 [0.34882896]
 [0.41651881]
 [0.69685947]
 [0.81068133]
 [0.64620298]
 [0.8081973 ]
 [0.511533  ]
 [0.15250177]
 [0.48314407]
 [0.49574166]
 [0.60149042]
 [0.70466643]
 [0.66687367]
 [0.70182754]
 [0.28388928]
 [0.64487225]
 [0.60361959]
 [0.52333215]
 [0.3583215 ]
 [0.78938964]
 [0.06183463]
 [0.86213627]
 [0.54719659]
 [0.7569198 ]
 [0.70058552]
 [0.54968062]
 [0.67228531]
 [0.50319375]
 [0.73713627]
 [0.27767921]
 [0.15933286]
 [0.56245564]
 [0.53992193]
 [0.68399574]
 [0.46265082]
 [0.53539744]
 [0.65853442]
 [0.6918027 ]
 [0.69544003]
 [0.70786018]
 [0.30908446]
 [0.64292051]
 [0.21664301]
 [0.61080554]
 [0.28184883]
 [0.55136622]
 [0.69827892]
 [0.50363733]
 [0.5944819 ]
 [0.8162704 ]
 [0.0944819 ]
 [0.36524131]
 [0.33809439]
 [0.65995387]
 [0.48074876]
 [0.61737048]
 [0.32665011]
 [0.78158268]
 [0.47374024]
 [0.57230305]
 [0.76658978]
 [0.13706529]
 [0.67059972]
 [0.69730305]
 [0.86107168]
 [0.62570972]
 [0.66367991]
 [0.49929028]
 [0.20360185]
 [0.58206175]
 [0.63440383]
 [0.55881831]
 [0.46903833]
 [0.56618169]
 [0.49024131]
 [0.51242016]
 [0.4648687 ]
 [0.39779986]
 [0.92760823]
 [0.66669624]
 [0.21744145]
 [0.70688432]
 [0.71353797]
 [0.61674947]
 [0.45413414]
 [0.44189141]
 [0.56289922]
 [0.44934351]
 [0.28708304]
 [0.24937899]
 [0.63218595]
 [0.84669979]
 [0.36541874]
 [0.44623847]
 [0.51312988]
 [0.84182044]
 [0.64274308]
 [0.6912704 ]
 [0.70422285]
 [0.39371895]
 [0.54187367]
 [0.69792406]
 [0.5547374 ]
 [0.51623492]
 [0.14318666]
 [0.37766146]
 [0.29018808]
 [0.74583038]
 [0.8001242 ]
 [0.66261533]
 [0.6203868 ]
 [0.8341022 ]
 [0.5092264 ]
 [0.6612846 ]
 [0.85823279]
 [0.57389993]
 [0.64433996]
 [0.23012775]
 [0.66554294]
 [0.43727821]
 [0.79160752]
 [0.1952626 ]
 [0.69171398]
 [0.30305181]
 [0.65791341]
 [0.42947126]
 [0.50017743]
 [0.48323279]
 [0.2851313 ]
 [0.64850958]
 [0.36949965]
 [0.57709368]
 [0.57398864]
 [0.56059262]
 [0.54151881]
 [0.45422285]
 [0.76215401]
 [0.63174237]
 [0.47515969]
 [0.30305181]
 [0.75124202]
 [0.5161462 ]
 [0.57114975]
 [0.59643364]
 [0.1071682 ]
 [0.37482257]
 [0.2287083 ]]","[0.72728886 0.31100071 0.71625266 0.1813121  0.6207594  0.44556423
 0.40452005 0.65083392 0.35166785 0.591022   0.32150461 0.56538325
 0.52996363 0.720511   0.76889638 0.88682872 0.36444287 0.59368346
 0.32097232 0.1966643  0.5469748  0.43408446 0.43041755 0.32225869
 0.57527502 0.67163473 0.54307133 0.4533357  0.57083038 0.78215933
 0.38699432 0.18476461 0.58026526 0.71625266 0.67295067 0.72728886
 0.31100071 0.26483322 0.79347055 0.65400994 0.720511   0.77599361
 0.50658268 0.20590845 0.44556423 0.39904187 0.60867637 0.65400994
 0.73363201 0.62718831 0.20590845 0.69632718 0.67790987 0.49831441
 0.45023066 0.58195529 0.08197303 0.86674947 0.63041164 0.64127928
 0.7308079  0.55556541 0.35166785 0.2543027  0.77737757 0.51404661
 0.77737757 0.62051987 0.44754702 0.85053673 0.36674947 0.5443577
 0.74893542 0.54668648 0.75124202 0.78215933 0.37366927 0.6048616
 0.22400639 0.48487402 0.30184528 0.59302697 0.75729241 0.4514017
 0.65398776 0.88682872 0.03956707 0.1966643  0.13706529 0.85053673
 0.37987935 0.38258517 0.20388573 0.56279276 0.488881   0.5469748
 0.75124202 0.17716466 0.55078957 0.79632718 0.78818311 0.61864206
 0.60330908 0.2543027  0.1966643  0.83309084 0.66061923 0.62352732
 0.54668648 0.64943222 0.47966643 0.55556541 0.48678141 0.29524485
 0.72728886 0.83309084 0.69801278 0.73970901 0.51404661 0.56279276
 0.27152827 0.50658268 0.63041164 0.57527502 0.57527502 0.26483322
 0.49228176 0.77599361 0.50204045 0.26483322 0.45023066 0.75729241
 0.72389549 0.57083038 0.75124202 0.75523421 0.61315649 0.54307133
 0.58026526 0.1813121  0.08197303 0.32225869 0.29293825 0.73363201
 0.58195529 0.75124202 0.72565649 0.77737757 0.36444287 0.74086231
 0.89385202 0.52720606 0.78739354 0.16563165 0.63041164 0.46566714
 0.8329489  0.30184528 0.58321505 0.35357523 0.43151171 0.4533357
 0.49831441 0.52720606 0.37331441 0.69801278 0.39904187 0.20590845
 0.83309084 0.46492193 0.44556423 0.50780696 0.66616395 0.59284954
 0.52090726 0.36674947 0.27546132 0.46747693 0.52090726 0.720511
 0.53724273 0.17716466 0.85053673]",0.0004521718226668525
1,0.1115135506305928,0.11791482164347207,"SignificanceResult(statistic=0.6475176482574312, pvalue=3.0052729784069625e-23)","PearsonRResult(statistic=0.6070884920895282, pvalue=6.524452929841831e-20)","{'splitter': 'random', 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0}","[ 724  392  688  219  702  142  703  914 1067  421  282  225  714 1015
 1058 1004  400  917  521  474  803  179   16  380  943  354  966  156
 1076  640  741  764  459  504  169   99  757  540  130  796  658  652
  534 1023  745  672  484  122  956  247  289   37   52  101  999   61
  669  662  839  872  261  321  762  467   10  954  601  207  931  167
  228  595  594  253  332  449  798  787 1021  915  935  985   73  345
  906  342  280  312  535  772  162 1008  260  598  821  775   15  181
  786  191  271  930  530 1052  529   79  781  536  453  768  542   98
  443  797  452  546 1064  820  606 1077  524  215   19  812  556  832
  626  952  651  792  158  291   56  210  199 1057  842   72 1027  150
    1  554  406  874  288  704  487  696   41  603  717 1079  268  462
  822  861 1026  455  668  892  785  809 1037  645  272  978  650  864
  146  520  750  209  766 1003  338  374 1047  920  384  697  571  108
  582   93]","[[0.50470192]
 [0.41030873]
 [0.52856636]
 [0.70528744]
 [0.52617104]
 [0.40933286]
 [0.57620653]
 [0.50647622]
 [0.65125976]
 [0.4043648 ]
 [0.78752661]
 [0.8530873 ]
 [0.42947126]
 [0.75141945]
 [0.30402768]
 [0.89868701]
 [0.32709368]
 [0.61355571]
 [0.54675302]
 [0.70581973]
 [0.46327182]
 [0.43151171]
 [0.73287793]
 [0.49095103]
 [0.5668027 ]
 [0.74893542]
 [0.85397445]
 [0.59182044]
 [0.61275727]
 [0.50017743]
 [0.62242725]
 [0.5639638 ]
 [0.54684173]
 [0.65072747]
 [0.08356991]
 [0.59288502]
 [0.60645848]
 [0.8058907 ]
 [0.28903478]
 [0.63440383]
 [0.16864798]
 [0.19198013]
 [0.69623847]
 [0.18727821]
 [0.454489  ]
 [0.58924769]
 [0.34297374]
 [0.26996097]
 [0.75700852]
 [0.7782115 ]
 [0.6457594 ]
 [0.50035486]
 [0.40179205]
 [0.61657204]
 [0.65445351]
 [0.67583392]
 [0.63200852]
 [0.420511  ]
 [0.44712562]
 [0.5178318 ]
 [0.8329489 ]
 [0.66501065]
 [0.43772179]
 [0.7580731 ]
 [0.24751597]
 [0.6682044 ]
 [0.53060681]
 [0.71540099]
 [0.6422995 ]
 [0.72001419]
 [0.86151526]
 [0.11559617]
 [0.4020582 ]
 [0.63085522]
 [0.67175302]
 [0.59465933]
 [0.66421221]
 [0.69144784]
 [0.27324344]
 [0.62517743]
 [0.51011356]
 [0.50567779]
 [0.64096877]
 [0.67432576]
 [0.82975515]
 [0.54125266]
 [0.79338183]
 [0.78380057]
 [0.55083392]
 [0.44171398]
 [0.40968772]
 [0.75186302]
 [0.71460256]
 [0.        ]
 [0.70120653]
 [0.49804826]
 [0.5967885 ]
 [0.43310859]
 [0.59723208]
 [0.38289567]
 [0.75204045]
 [0.62783889]
 [0.34918382]
 [0.53220369]
 [0.49228176]
 [0.78575231]
 [0.53619588]
 [0.63928318]
 [0.73926544]
 [0.36444287]
 [0.46247339]
 [0.60610362]
 [0.7638396 ]
 [0.68470546]
 [0.78522001]
 [0.17574521]
 [0.72240951]
 [0.65063875]
 [0.62712917]
 [0.65161462]
 [0.65755855]
 [0.5420511 ]
 [0.66403478]
 [0.81653655]
 [0.22081263]
 [0.6785841 ]
 [0.50248403]
 [0.77812278]
 [0.34457062]
 [0.42938254]
 [0.21034422]
 [0.84838538]
 [0.20848119]
 [0.79276082]
 [0.58960256]
 [0.14318666]
 [0.44286728]
 [0.95981192]
 [0.57567424]
 [0.43931867]
 [0.70617459]
 [0.37127395]
 [0.75523421]
 [0.36825763]
 [0.8047374 ]
 [0.73474095]
 [0.37012065]
 [0.66829312]
 [0.67751952]
 [0.51907381]
 [0.43452803]
 [0.68656849]
 [0.62162881]
 [0.63156494]
 [0.5944819 ]
 [0.64194464]
 [0.4815472 ]
 [0.89504968]
 [0.61453158]
 [0.34758694]
 [0.62446771]
 [0.64158978]
 [0.47826473]
 [0.73465224]
 [0.7603797 ]
 [0.61595103]
 [0.29843861]
 [0.4401171 ]
 [0.26206529]
 [0.53530873]
 [0.5219127 ]
 [0.59944996]
 [0.26561391]
 [1.        ]
 [0.46185238]
 [0.38289567]
 [0.23722498]
 [0.87641945]
 [0.59439319]
 [0.2264017 ]
 [0.53140525]
 [0.81139106]
 [0.54143009]
 [0.90134847]]","[0.43727821 0.41048616 0.48602732 0.70777147 0.4772445  0.27980837
 0.58685238 0.56014904 0.50363733 0.39212207 0.7569198  0.70777147
 0.4772445  0.6739709  0.27288857 0.66687367 0.46548971 0.56014904
 0.58685238 0.66669624 0.3741572  0.35131299 0.67441448 0.41048616
 0.46548971 0.61080554 0.7569198  0.60628105 0.35131299 0.51366217
 0.24875798 0.58911462 0.39212207 0.65343329 0.2041785  0.62012065
 0.46548971 0.70107346 0.27980837 0.50825053 0.50390348 0.51366217
 0.41101845 0.27288857 0.43727821 0.65343329 0.33645316 0.2041785
 0.60792229 0.81671398 0.62003194 0.67441448 0.69171398 0.73979773
 0.62012065 0.49583038 0.65343329 0.42122072 0.3741572  0.54378105
 0.81671398 0.61080554 0.58911462 0.7707594  0.71744145 0.5803318
 0.4694819  0.75119766 0.3776171  0.5463538  0.70777147 0.69171398
 0.46052165 0.62003194 0.65631654 0.55260823 0.50825053 0.76179915
 0.27288857 0.5803318  0.57225869 0.61497516 0.49583038 0.65631654
 0.5803318  0.65631654 0.60113556 0.55198722 0.1690472  0.69171398
 0.4274308  0.62393542 0.81671398 0.69171398 0.50825053 0.69171398
 0.63041164 0.20661817 0.50825053 0.48509581 0.81671398 0.69184705
 0.19544003 0.50363733 0.19544003 0.82314585 0.55974982 0.41101845
 0.75825053 0.58911462 0.39664656 0.49583038 0.73713627 0.50825053
 0.82314585 0.47289744 0.50363733 0.50825053 0.61337828 0.60628105
 0.58685238 0.48509581 0.71744145 0.76179915 0.31436302 0.50825053
 0.47223208 0.69171398 0.47223208 0.35681334 0.2041785  0.65480837
 0.22861959 0.75119766 0.16092974 0.27288857 0.42122072 0.62801632
 0.42339425 0.36164833 0.67441448 0.39664656 0.46548971 0.51423882
 0.7707594  0.54968062 0.28615153 0.65343329 0.75017743 0.4694819
 0.70107346 0.35131299 0.60113556 0.55260823 0.50825053 0.51002484
 0.56227821 0.73713627 0.54968062 0.1690472  0.50825053 0.50825053
 0.50363733 0.72861959 0.81671398 0.77599361 0.4694819  0.51002484
 0.2041785  0.33645316 0.24875798 0.48509581 0.46548971 0.66687367
 0.3283357  0.34386089 0.27288857 0.57225869 0.73309972 0.43461675
 0.31436302 0.7707594  0.46052165 0.82314585]",0.006401271012879267
2,0.11905162247028693,0.10980997064677385,"SignificanceResult(statistic=0.6966565742996028, pvalue=4.730609345587909e-28)","PearsonRResult(statistic=0.6525881127208586, pvalue=1.0553304714031175e-23)","{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0}","[ 763   87  941  670  886   51  947  620  353 1036   35   68   95 1033
  879  469  447  667  216  361 1066  734   26  926  235  901 1032  339
  441  758  866   94  314  527 1065 1018  270  166  673  841  492  735
  802    4  834  172  473  427  136  426  682  972  801  416 1012  574
 1074  333  468  854  760  224  144  959  700  675  429  589  739  788
  245    8  195  987 1010  690  681  482  889  709  974   82  343 1028
  743  975  686   69 1046  555  193  367  684  607  105  913  490  883
  129  949  241  608  197  737  264 1071  967  695  562  238 1029  381
   65  853  618  451 1017   32  887  414  635 1042  971  471  614  106
  189  643  761  543  258  192   14  699  371  102  306  431  591 1007
  488  946  327  828  791 1038  826  366  476 1043  701  568  279  659
  445  580 1020   18    7  795  434  440  740  928   11  783  698  687
  982  300  869  239  234  693 1025  654  223  103  837  336  329  813
  184  170]","[[4.75958126e-01]
 [6.46735273e-01]
 [5.27058197e-01]
 [2.00585522e-01]
 [3.96912704e-01]
 [1.65631654e-01]
 [5.36994322e-01]
 [6.74769340e-01]
 [6.14265436e-01]
 [4.60078070e-01]
 [7.93293116e-01]
 [7.58871540e-01]
 [8.99219304e-01]
 [2.68097942e-01]
 [3.99130589e-01]
 [5.39921930e-01]
 [4.31600426e-01]
 [5.14105749e-01]
 [8.79347055e-01]
 [4.56884315e-02]
 [7.01383960e-01]
 [5.20759404e-01]
 [5.48704755e-01]
 [3.33303762e-01]
 [9.45617459e-01]
 [1.43186657e-01]
 [5.44978708e-01]
 [1.79737402e-01]
 [7.59048971e-01]
 [5.44446416e-01]
 [4.34616749e-01]
 [8.28158268e-01]
 [4.27253371e-01]
 [6.01490419e-01]
 [7.51242016e-01]
 [6.33339248e-01]
 [7.70581973e-01]
 [5.76650106e-01]
 [3.66483322e-01]
 [3.81919801e-01]
 [7.15578424e-01]
 [5.97409510e-01]
 [2.88679915e-01]
 [6.74414478e-01]
 [4.68417317e-01]
 [1.93044713e-01]
 [8.08197303e-01]
 [5.72125621e-01]
 [2.57895671e-01]
 [5.46398155e-01]
 [2.30926189e-01]
 [6.48509581e-01]
 [7.70404542e-01]
 [8.06156849e-01]
 [7.69783534e-01]
 [2.28708304e-01]
 [6.75833925e-01]
 [6.30322924e-01]
 [7.70759404e-01]
 [4.21220724e-01]
 [6.29701916e-01]
 [8.54063165e-01]
 [6.50904897e-01]
 [7.01827537e-01]
 [6.15241306e-01]
 [4.03832505e-01]
 [7.25780696e-01]
 [1.10095813e-01]
 [4.73562811e-01]
 [7.61799148e-01]
 [5.47462740e-01]
 [7.59137686e-01]
 [5.77359830e-01]
 [6.20120653e-01]
 [7.05731015e-01]
 [4.73296664e-01]
 [6.30234209e-01]
 [1.87278211e-01]
 [1.01046842e-01]
 [3.54861604e-04]
 [3.20972321e-01]
 [6.28016324e-01]
 [7.35095813e-01]
 [4.35326473e-01]
 [2.60024840e-01]
 [5.31582683e-01]
 [4.37721789e-01]
 [8.61249113e-01]
 [2.37224982e-01]
 [4.16873669e-01]
 [6.08676366e-01]
 [5.06210078e-01]
 [6.30322924e-01]
 [6.12668559e-01]
 [7.57452094e-01]
 [3.24609652e-01]
 [2.67122072e-01]
 [5.46132009e-01]
 [4.80748758e-01]
 [6.88608943e-01]
 [6.05660043e-01]
 [6.71132009e-01]
 [5.76117814e-01]
 [5.36728176e-01]
 [7.97107878e-01]
 [2.77679205e-01]
 [6.88608943e-01]
 [4.97072392e-01]
 [6.18346345e-02]
 [8.74911285e-01]
 [6.34669979e-01]
 [2.90188077e-01]
 [7.32700497e-01]
 [4.13679915e-01]
 [6.13378282e-01]
 [7.16731725e-01]
 [6.73970901e-01]
 [6.94996451e-01]
 [3.70209368e-01]
 [7.34563520e-01]
 [5.83924769e-01]
 [3.88750887e-01]
 [6.50017743e-01]
 [6.66696238e-01]
 [5.45511001e-01]
 [3.58498935e-01]
 [8.11302342e-01]
 [7.20635202e-01]
 [4.60521647e-01]
 [3.67725337e-01]
 [6.22604684e-01]
 [3.97533712e-01]
 [5.34599006e-01]
 [3.87331441e-01]
 [4.90241306e-01]
 [6.86124911e-01]
 [3.66305891e-01]
 [6.68293116e-01]
 [3.91146203e-01]
 [7.44056068e-01]
 [4.35060326e-01]
 [4.00461320e-01]
 [1.98545067e-01]
 [3.75532292e-01]
 [4.11550745e-01]
 [4.38342796e-01]
 [4.77555004e-01]
 [3.12633073e-01]
 [7.85752307e-01]
 [5.28566359e-01]
 [5.75319375e-01]
 [2.41926899e-01]
 [7.61000710e-01]
 [5.03903478e-01]
 [3.53176011e-01]
 [3.82097232e-01]
 [6.14531583e-01]
 [7.31103620e-01]
 [7.42193045e-01]
 [6.01845280e-01]
 [3.54950319e-01]
 [6.60220014e-01]
 [5.15081618e-01]
 [4.28584102e-01]
 [7.52838893e-01]
 [6.20830376e-01]
 [4.33019872e-01]
 [3.80589070e-01]
 [6.57913414e-01]
 [8.06600426e-01]
 [5.51721079e-01]
 [9.01082328e-01]
 [8.31973031e-01]
 [6.95528744e-01]
 [4.51206529e-01]
 [5.21025550e-01]
 [7.84510291e-01]
 [8.44925479e-01]
 [5.60858765e-01]
 [6.72817601e-01]
 [6.22249823e-01]
 [8.08995742e-01]
 [8.35699077e-02]
 [3.01809794e-01]]","[0.47237402 0.61825763 0.55026615 0.54617637 0.67059972 0.27909865
 0.55026615 0.48194642 0.5623965  0.34275195 0.57171162 0.71605157
 0.60530518 0.23275964 0.44300035 0.73811214 0.44122605 0.54617637
 0.83889283 0.24929028 0.67059972 0.45576059 0.61426544 0.63338361
 0.05779808 0.32301278 0.35805536 0.44153655 0.73966466 0.5365951
 0.44300035 0.63480305 0.15307842 0.66672581 0.61333392 0.67751952
 0.59780873 0.35446238 0.30070085 0.31724627 0.68723385 0.22311923
 0.23691448 0.78100603 0.55136622 0.28038502 0.73811214 0.67086586
 0.28038502 0.60969659 0.54617637 0.72240951 0.78273598 0.70620416
 0.83844925 0.20590845 0.53047374 0.65791341 0.72240951 0.44300035
 0.47237402 0.73092619 0.35805536 0.68908209 0.54617637 0.1866572
 0.73966466 0.73820085 0.47237402 0.78273598 0.59780873 0.76965046
 0.69895907 0.74092885 0.69455287 0.49995564 0.66811568 0.21368583
 0.15711498 0.06702449 0.55513662 0.63480305 0.65214691 0.54218417
 0.31171635 0.55513662 0.32221434 0.85756742 0.36226934 0.22311923
 0.4351934  0.3553939  0.5146824  0.44056068 0.76233144 0.32301278
 0.3649308  0.67059972 0.61333392 0.77732434 0.61181098 0.63498048
 0.53610717 0.59474805 0.48795688 0.20848119 0.64008162 0.41283712
 0.20590845 0.05779808 0.61333392 0.36639461 0.70821505 0.31724627
 0.57159333 0.67086586 0.67751952 0.76965046 0.50532292 0.70620416
 0.63498048 0.53570795 0.73545067 0.73811214 0.46744145 0.63480305
 0.69895907 0.56659569 0.5365951  0.22583984 0.59780873 0.69895907
 0.61426544 0.20848119 0.61963272 0.77843329 0.59072628 0.80565413
 0.43343388 0.73545067 0.53885735 0.58853797 0.44153655 0.17388219
 0.44632718 0.59797137 0.23691448 0.22583984 0.79905962 0.54218417
 0.54178495 0.2828247  0.80526969 0.49509108 0.34758694 0.2828247
 0.67751952 0.7236811  0.65779513 0.6045511  0.44122605 0.73264135
 0.63375325 0.32301278 0.57171162 0.6045511  0.32221434 0.20848119
 0.63480305 0.84471848 0.54178495 0.73092619 0.73105926 0.66811568
 0.55997161 0.33614265 0.4112846  0.76233144 0.64433996 0.73970901
 0.5623965  0.78273598 0.15616128 0.06746806]",0.00924165182351308
