Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.01642442994282745
P_charged_centers,1.0,1.0,0.00791447181512231
N_charged_centers,1.0,1.0,-0.0016990524744794244
N_charged_centers,0.0,0.0,0.0023013296447923414
cLogP,8.8188,8.8188,-0.020616267012269623
cLogP,9.784,9.784,0.02285481320549465
cLogP,12.515,12.515,0.002667220513675768
cLogP,6.12,6.12,-0.05176453591512179
cLogP,11.8502,11.8502,0.017152228097042102
cLogP,12.73,12.73,0.035778372830092386
Hbond_D,3.0,3.0,0.0069417371299206245
Hbond_D,2.0,2.0,0.008947520405437568
Hbond_D,0.0,0.0,-0.007461642343457121
Hbond_A,10.0,10.0,0.02593890303744352
Hbond_A,9.0,9.0,0.024845890925336248
Hbond_A,4.0,4.0,-0.011616094435160559
Hbond_A,8.0,8.0,-0.011071663026468876
Hbond_A,0.0,0.0,-0.00948748088152602
Total_Carbon_Tails,36.0,36.0,0.003938089689934489
Total_Carbon_Tails,28.0,28.0,-0.018980877892979094
Double_bonds,1.0,1.0,0.0005045038717551476
Double_bonds,2.0,2.0,0.004656291320421283
Double_bonds,0.0,0.0,-0.0031417194291688093
Size,"(372.0, 471.0)",421.5,-0.014405893090991868
Size,"(273.0, 372.0)",322.5,-0.014336159429648778
Size,"(174.0, 273.0)",223.5,0.0008328259896772038
Size,"(471.0, 570.0)",520.5,-0.016207489706793442
Size,"(1263.0, 1362.0)",1312.5,-0.022346789179727832
Size,"(75.0, 174.0)",124.5,0.007525875569220082
Size,"(867.0, 966.0)",916.5,-0.015461022349267509
Size,"(1857.0, 1956.0)",1906.5,-0.027637535006484554
Size,"(966.0, 1065.0)",1015.5,-0.026809396906378583
Size,"(1164.0, 1263.0)",1213.5,-0.041671228067125275
Size,"(1065.0, 1164.0)",1114.5,-0.04451240558910753
Size,"(1659.0, 1758.0)",1708.5,-0.037253280740478484
Size,"(669.0, 768.0)",718.5,-0.01332180244624329
Size,"(570.0, 669.0)",619.5,-0.011182727659656501
Size,"(768.0, 867.0)",817.5,-0.027698321409860612
Size,"(1461.0, 1560.0)",1510.5,-0.02150734725854176
Size,"(1560.0, 1659.0)",1609.5,-0.009822674609658215
Size,"(1758.0, 1857.0)",1807.5,-0.033743679551107734
PDI,0.292666667,0.292666667,0.0001700092685265178
