,RLU_ARPE19
0,0.17490196078431364
1,0.15823529411764703
2,0.0
3,0.0
4,0.008823529411764675
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.4896078431372548
11,0.4896078431372548
12,0.04294117647058815
13,0.2078431372549019
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.4798039215686274
20,0.383529411764706
21,0.3647058823529412
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.22098039215686271
28,0.008823529411764675
29,0.0
30,0.008823529411764675
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.14921568627450976
43,0.0
44,0.0
45,0.0
46,0.0
47,0.4019607843137255
48,0.3280392156862745
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0505882352941176
54,0.04294117647058815
55,0.0
56,0.0
57,0.0
58,0.16254901960784318
59,0.22725490196078424
60,0.30470588235294116
61,0.2635294117647059
62,0.3280392156862745
63,0.3631372549019608
64,0.2362745098039215
65,0.3127450980392156
66,0.3849019607843137
67,0.35215686274509805
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.008823529411764675
87,0.0
88,0.0
89,0.22098039215686271
90,0.0
91,0.0
92,0.0
93,0.0
94,0.1939215686274509
95,0.12509803921568619
96,0.0
97,0.0
98,0.1350980392156862
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0505882352941176
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.08509803921568626
117,0.10313725490196068
118,0.19019607843137254
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.6982352941176471
127,0.38764705882352946
128,0.6284313725490196
129,0.4762745098039216
130,0.0505882352941176
131,0.422156862745098
132,0.0
133,0.0
134,0.0
135,0.6862745098039216
136,0.7239215686274509
137,0.7127450980392156
138,0.4278431372549021
139,0.49431372549019614
140,0.6270588235294119
141,0.24196078431372547
142,0.2078431372549019
143,0.4545098039215685
144,0.0
145,0.0
146,0.10313725490196068
147,0.6454901960784314
148,0.2333333333333334
149,0.28294117647058814
150,0.0
151,0.034901960784313624
152,0.2009803921568628
153,0.0
154,0.0
155,0.06509803921568624
156,0.2782352941176469
157,0.3127450980392156
158,0.1974509803921568
159,0.2805882352941176
160,0.43313725490196076
161,0.09137254901960778
162,0.08509803921568626
163,0.1788235294117646
164,0.22098039215686271
165,0.3568627450980393
166,0.4847058823529413
167,0.9615686274509805
168,0.5552941176470587
169,0.7672549019607844
170,0.5452941176470587
171,0.5262745098039217
172,0.2333333333333334
173,0.8135294117647058
174,0.8798039215686275
175,0.9584313725490197
176,0.8637254901960785
177,0.9441176470588237
178,0.894313725490196
179,0.5815686274509804
180,0.8401960784313727
181,0.9478431372549019
182,0.8294117647058825
183,1.0
184,0.865294117647059
185,0.6737254901960785
186,0.35529411764705887
187,0.2919607843137254
188,0.43647058823529417
189,0.6931372549019608
190,0.4982352941176471
191,0.4629411764705882
192,0.5221568627450981
193,0.7666666666666668
194,0.3205882352941176
195,0.3205882352941176
196,0.4068627450980392
197,0.0
198,0.0
199,0.0
200,0.14470588235294113
201,0.0
202,0.0
203,0.2635294117647059
204,0.1939215686274509
205,0.12509803921568619
206,0.0
207,0.07196078431372543
208,0.24196078431372547
209,0.0
210,0.4831372549019608
211,0.44470588235294106
212,0.6752941176470588
213,0.773529411764706
214,0.7992156862745097
215,0.6311764705882354
216,0.493529411764706
217,0.7584313725490197
218,0.5790196078431373
219,0.5109803921568628
220,0.9547058823529413
221,0.7823529411764707
222,0.6262745098039215
223,0.6109803921568626
224,0.5713725490196078
225,0.6429411764705883
226,0.44156862745098024
227,0.6594117647058824
228,0.7852941176470589
229,0.7258823529411764
230,0.6874509803921569
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.3147058823529413
259,0.0
260,0.04294117647058815
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.41294117647058814
267,0.0
268,0.4374509803921569
269,0.36764705882352944
270,0.52
271,0.37784313725490193
272,0.4005882352941177
273,0.1198039215686274
274,0.3107843137254902
275,0.5101960784313726
276,0.0
277,0.0
278,0.0
279,0.6352941176470588
280,0.6319607843137256
281,0.0
282,0.25568627450980397
283,0.4780392156862745
284,0.15823529411764703
285,0.0
286,0.45058823529411773
287,0.2941176470588235
288,0.0
289,0.16254901960784318
290,0.1707843137254902
291,0.537843137254902
292,0.22411764705882342
293,0.449607843137255
294,0.5109803921568628
295,0.2333333333333334
296,0.22725490196078424
297,0.17490196078431364
298,0.1537254901960784
299,0.04294117647058815
300,0.1198039215686274
301,0.4176470588235295
302,0.30666666666666664
303,0.3662745098039216
304,0.33156862745098037
305,0.034901960784313624
306,0.4188235294117648
307,0.34039215686274504
308,0.34392156862745094
309,0.39431372549019605
310,0.34215686274509804
311,0.5707843137254902
312,0.3205882352941176
313,0.11450980392156862
314,0.5686274509803921
315,0.7198039215686276
316,0.5529411764705883
317,0.6066666666666667
318,0.5207843137254902
319,0.41647058823529415
320,0.6235294117647059
321,0.6435294117647059
322,0.34215686274509804
323,0.0
324,0.0
325,0.8149019607843138
326,0.034901960784313624
327,0.766078431372549
328,0.6850980392156862
329,0.07862745098039203
330,0.06509803921568624
331,0.14470588235294113
332,0.4343137254901961
333,0.0
334,0.0505882352941176
335,0.716078431372549
336,0.672156862745098
337,0.3901960784313726
338,0.1198039215686274
339,0.6198039215686273
340,0.0505882352941176
341,0.1537254901960784
342,0.07196078431372543
343,0.34215686274509804
344,0.8664705882352941
345,0.8650980392156864
346,0.8776470588235294
347,0.7845098039215688
348,0.7678431372549022
349,0.1788235294117646
350,0.23921568627450973
351,0.05803921568627446
352,0.5790196078431373
353,0.7566666666666666
354,0.42999999999999994
355,0.432156862745098
356,0.4611764705882353
357,0.0
358,0.43529411764705883
359,0.0
360,0.33156862745098037
361,0.8282352941176472
362,0.5864705882352941
363,0.7290196078431372
364,0.45352941176470574
365,0.48392156862745095
366,0.565294117647059
367,0.0
368,0.1301960784313725
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.06509803921568624
390,0.0
391,0.0
392,0.07862745098039203
393,0.026470588235294024
394,0.11450980392156862
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.6574509803921569
401,0.07862745098039203
402,0.2078431372549019
403,0.0
404,0.7329411764705884
405,0.08509803921568626
406,0.0
407,0.5884313725490198
408,0.5403921568627452
409,0.756470588235294
410,0.645686274509804
411,0.5825490196078431
412,0.16666666666666663
413,0.5609803921568628
414,0.6613725490196078
415,0.09137254901960778
416,0.008823529411764675
417,0.1788235294117646
418,0.0
419,0.0
420,0.0
421,0.33156862745098037
422,0.3735294117647059
423,0.1788235294117646
424,0.0
425,0.0
426,0.0
427,0.05803921568627446
428,0.0
429,0.0
430,0.0
431,0.5327450980392157
432,0.5933333333333333
433,0.42000000000000015
434,0.2178431372549019
435,0.3260784313725491
436,0.44470588235294106
437,0.05803921568627446
438,0.0
439,0.07196078431372543
440,0.0
441,0.0
442,0.0
443,0.6007843137254902
444,0.5845098039215686
445,0.10313725490196068
446,0.04294117647058815
447,0.1198039215686274
448,0.0
449,0.034901960784313624
450,0.14470588235294113
451,0.10882352941176465
452,0.11450980392156862
453,0.0
454,0.04294117647058815
455,0.5213725490196077
456,0.017843137254901942
457,0.0
458,0.1350980392156862
459,0.1301960784313725
460,0.09137254901960778
461,0.07196078431372543
462,0.26098039215686275
463,0.0
464,0.0
465,0.11450980392156862
466,0.42333333333333334
467,0.39431372549019605
468,0.04294117647058815
