2.000000000000000000e+00,5.000000000000000000e+00,5.002317714846737928e-02,2.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,6.081069956166729185e-02,2.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.687978091166275951e-01,3.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,4.175781346875137579e-01,3.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+01,6.385794007195962907e-01,2.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,6.531369755903665419e-01,2.000000000000000000e+00
6.000000000000000000e+00,1.200000000000000000e+01,7.684173298845918820e-01,2.000000000000000000e+00
7.000000000000000000e+00,1.900000000000000000e+01,9.769175196286139506e-01,3.000000000000000000e+00
1.700000000000000000e+01,1.800000000000000000e+01,1.061712995830492057e+00,4.000000000000000000e+00
2.000000000000000000e+01,2.100000000000000000e+01,1.128728113884558182e+00,7.000000000000000000e+00
1.500000000000000000e+01,1.600000000000000000e+01,1.221040445325037638e+00,6.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.502333189664347701e+00,1.300000000000000000e+01
