,B16,HepG2,PC3,HEK293,N2a,ARPE19
DT,0.07213644579235977,0.05832970258066498,0.0762276548223841,0.11760622847830088,0.07689500751404046,0.10797881927743039
PLS,0.10024967324077826,0.11644844351134864,0.11544084971036626,0.14089626862291868,0.14600059385820044,0.1637851588263834
MLR,0.10010627936041368,0.11587933573935111,0.11538926326804955,0.14068621162743747,0.1399663934792997,0.16363531549480115
kNN,0.0989913358695193,0.0954795581485761,0.08846401764839693,0.13006934510110543,0.1312627625372276,0.15482186945798107
lasso,0.10066307180507961,0.11269979949682547,0.11329275599485038,0.1480269952088977,0.14445008709754073,0.16360535353109354
RF,0.055282324036910094,0.058305121974712604,0.06164635331503839,0.09581859671950162,0.07717371506203853,0.11107215207631868
XGB,0.053723467150636466,0.061056055703081244,0.06168818420677372,0.09060536130704877,0.07521969930295691,0.11353645608113404
MLP,0.0793666734764057,0.07463119849102924,0.08580015357518056,0.10487003062504643,0.1383069198402117,0.1519257242166513
LGBM,0.0517408586071962,0.05569195432470803,0.05914016795052158,0.0830243993407004,0.06876278054385256,0.0968346367596961
