,XGB,LGBM,RF,kNN,DT,MLR,PLS,lasso
0,0.18361173648011497,0.11730626035542174,0.15896516808424438,0.08261912316259329,0.1423428288555869,0.033427188113622885,0.033427273155492765,0.20225229491229255
1,0.09690499900403549,0.09391011780962571,0.113100108005942,0.006272244722506426,0.11171864452544888,0.012809116160158007,0.01280916992238701,0.12258459389340318
2,0.017530629388456065,0.08233843123068399,0.09547117591467533,0.056942031567431745,0.19133927366005132,0.034902200942927286,0.03490230635450786,0.1712912838988248
3,0.022905828495876662,0.007692408169842221,0.008200013500742481,0.004386713215539767,0.18948292156068586,0.10031185425844444,0.1003119174804531,0.2264377540051205
4,0.0027391273788358317,0.1435469168158623,0.12322667746725868,0.07082668940852932,0.0321317672471986,0.2469614963369412,0.24696147760352238,0.1815842982025227
5,0.04905160854376808,0.1884636754094498,0.13703996219791947,0.04500991788054243,0.05113406237343057,0.19953582588457341,0.19953583843079592,0.12690629091212172
6,0.1303682759277441,0.13437237923955203,0.17850445524503966,0.08030407928915251,0.07324152828405561,0.017874939330126627,0.01787500971289696,0.3671672838340696
7,0.0921494644696016,0.040752958291517344,0.020433711354124445,0.0010601807307608346,0.1892129067098691,0.0790232341899427,0.07902332494242367,0.11123084920155879
8,0.07659416950648656,0.06539377271354196,0.06652085864722468,0.053019407352274395,0.05481301471580938,0.22244140647739863,0.22244136379388835,0.30445746552798547
9,0.21118386798949795,0.10206570439575813,0.09567739975698764,0.07544270556727273,0.013365735115431349,0.24481457496117265,0.2448145635573032,0.13218799070687015
10,0.1591390986641811,0.019703944279144014,0.01153402187120095,0.1235734221281489,0.06800999054948023,0.05380122324740255,0.05380124915734269,0.08334629327604004
11,0.0723073821254824,0.021952003161284997,0.0038419738085593846,0.007696909958259557,0.11911030106655868,0.2300274719877989,0.23002751694813076,0.16529580049893733
12,0.09454462339364036,0.02574160856100384,0.025646010530578855,0.029940185519999135,0.006480356419603095,0.1873169925745378,0.18731708918422071,0.04474476286951931
13,0.04132623337003019,0.15133345120579172,0.1577052112866198,0.15651209171498853,0.012690697988389399,0.4042886888333427,0.40428868769438325,0.2984050233113571
14,0.03845696977489432,0.1102524540244108,0.17291076009180645,0.17494072919068643,0.15019576076684218,0.01898758510581583,0.01898757533484463,0.07577777881290959
15,0.031759890939311614,0.07537594089052507,0.020789455920076638,0.15693633540249546,0.053507942936861536,0.284736568917053,0.28473655115755225,0.0862043411363661
16,0.030796524362073585,0.012387446380523193,0.006898879438366978,0.010954198844700003,0.0186310247063588,0.15167812662174107,0.15167817142152248,0.045770939779027076
17,0.04209976531771395,0.053400354380117115,0.1071037532064267,0.06073638064144821,0.027001485081679544,0.019771234796735676,0.019771210366664932,0.049576766384865856
18,0.0824185438455157,0.08525166981801824,0.04973066018631023,0.06981565632444453,0.14256784123126764,0.3291291451731616,0.3291291660228511,0.09443022218746355
19,0.10564571992820199,0.028267049319406823,0.042417982989064185,0.06161087047380198,0.0742540839746186,0.07231702676255714,0.07231705852217724,0.2119892397455181
20,0.026231063157420603,0.051744656529718935,0.04866005130282158,0.16306238414212632,0.13352234372890504,0.16640762251644625,0.1664077008791277,0.3591783240076811
21,0.09285790028722726,0.07406903269291953,0.006016943431889243,0.10950938400614907,0.18428513568246252,0.19592543837370524,0.19592543380739386,0.2606195323042819
22,0.02762602559545191,0.07184295492754272,0.032293438639123706,0.18607916985512868,0.006705368795283717,0.34616070756941975,0.34616071391303854,0.21576607650168408
23,0.02099752799933846,0.0207516146174207,0.0028581071958956594,0.14786094912581613,0.30234912920210616,0.0810062808711681,0.08100632485758141,0.1609530617858747
24,0.06881734355026786,0.007643427306520789,0.01496624814364833,0.0015455327499854787,0.3980018901039557,0.10841792174794745,0.1084179219566011,0.06360700495804536
25,0.02939086778694694,0.034156636995240686,0.017182732550290236,0.05249957250883,0.3964493047117592,0.13849273289036756,0.13849272322193343,0.24854428584080032
26,0.0006690083590374096,0.06886577537789199,0.006123261779397482,0.17869657491234853,0.08606723369785338,0.030607112150803972,0.030607138439779413,0.23133408519466392
27,0.04212254177981645,0.0010175635568465125,0.01215741865802586,0.014197817952882552,0.11651140812744698,0.1407801115536666,0.14078008977367135,0.1678504079124032
28,0.023786498593530853,0.13125274630521816,0.06830700688537858,0.08348215580885959,0.06021331173214527,0.036409302862787346,0.03640930145250279,0.12685018631262931
29,0.007318977943006844,0.004929690560135397,0.0065620359119742955,0.04075108449899137,0.008032941811799657,0.11465424134786581,0.1146541511449484,0.05799639935434661
30,0.02908281758437678,0.06451734067770651,0.023426825975427945,0.0044060923477469705,0.03645200486026734,0.0186182252305985,0.01861827469409455,0.16463084514410087
31,0.05012462399693754,0.10884901639765882,0.12481436479006278,0.11435486879657969,0.014715809369515317,0.13854398124338138,0.13854396174020767,0.17814342221610108
32,0.1064450522577679,0.12323552044016542,0.12649689482921497,0.11326482629210419,0.05202286125736921,0.026979714871837562,0.02697974701801492,0.13328996641350327
33,0.07524109501514875,0.2202045078399991,0.21652153368435154,0.1710481430159307,0.06021331173214527,0.08885117984290355,0.08885118070944006,0.005123635197113868
34,0.3351878119501587,0.1338993778561022,0.132163831510734,0.1547919411118255,0.04950272264974573,0.33225132303090055,0.33225144001399975,0.17809913771228092
35,0.029384845508903967,0.05830158593856136,0.025267989739436586,0.07172850492812602,0.011340623734305388,0.21176582040924194,0.211765874833059,0.11358682210505677
36,0.2644431526496438,0.018029709577800257,0.016977858782232347,0.03105994000401735,0.09882543539894695,0.08191965114919797,0.08191962084426008,0.0567925487603409
37,0.07647770259791398,0.06516583543818075,0.04086506007830512,0.163907803242444,0.10449574726609973,0.28339030430555,0.28339037534990885,0.10071199774244907
38,0.09086703546410613,0.05848438601646033,0.09124443094370116,0.02681022508241726,0.08221952207371405,0.08105223775238268,0.0810522775171002,0.13485290471344225
39,0.02844475660147705,0.0806272481088795,0.1651555960577838,0.15973660241454146,0.17510463075469146,0.27524866606644816,0.2752487406911882,0.2657060905011893
40,0.030075226571052216,0.009930856915788766,0.07418455515053474,0.09842282396960406,0.053834210881598454,0.19549734178410516,0.19549738512920445,0.25317329186495785
41,0.06324687063798606,0.06280627850145434,0.04879674632104847,0.11583187467732028,0.07975563656001083,0.2941777009074561,0.2941777646222655,0.022386435292396034
42,0.11648672326656928,0.1488522734702039,0.14510024301336366,0.14497310157701004,0.03496692318077488,0.14295096892198256,0.1429509969436613,0.02235544472538631
43,0.027128443135992386,0.0464499908136351,0.02340083704603646,0.05023747835415093,0.10220062103415695,0.08465575642938672,0.08465577354113529,0.19715907006225128
44,0.4183897712427995,0.12490865356844727,0.2616221142162797,0.08184282994321224,0.09432518788533362,0.03329473293980023,0.03329482207061052,0.04790429810023311
45,0.03723564158571335,0.0165922629112063,0.12807850681787813,0.018278229856681927,0.08743980918950542,0.067247734855436,0.06724767700426654,0.39902250430656205
46,0.29745519161224365,0.17174264456276622,0.15067942486836838,0.19810405381771568,0.02412132667296707,0.2415086200586959,0.24150857298662542,0.21190221269052312
47,0.05239898705105883,0.26940727204925297,0.228693128122044,0.3079094193500944,0.20543629899644478,0.38266032761802726,0.3826603227355283,0.5863025924373065
48,0.2187295928969627,0.27102117220649125,0.19838261104360888,0.41940442380867293,0.22532739300661553,0.4725264626328395,0.4725263748213482,0.2181292447083465
49,0.12473843547357011,0.2218411474487142,0.15250371270419716,0.3366980027176375,0.06304846766572181,0.4143001981478003,0.4143001416159498,0.23878538079583123
50,0.05739118602412019,0.272181460075939,0.2724584852166846,0.3864872805744153,0.07074389091400035,0.4766355645524595,0.47663553930025027,0.2449226960732287
51,0.007097668085758846,0.01681025414190007,0.034149453219929016,0.12392706762985761,0.014175779667881527,0.3900120736927589,0.3900120922619217,0.029786424065850303
52,0.12241994171823678,0.13029641725176871,0.170431011205617,0.0325313303427589,0.2576841726294946,0.20648817225556637,0.2064881078957368,0.11470609464773232
53,0.02408887998156828,0.23736505923547196,0.23816288645875466,0.03840343594780382,0.14940821745195987,0.27634589034907586,0.27634588854852843,0.08851254441747014
54,0.058623714732370574,0.03526438120776204,0.037420008100443714,0.07858189879013644,0.18802034111876154,0.08677663412376024,0.08677658410616851,0.0629347963237421
55,0.027765269976034318,0.21908674561066632,0.2602625894424183,0.13695218945006582,0.06417352954412481,0.1847438919860489,0.18474389361780869,0.16336863922774192
56,0.04024412820853249,0.10116467419977032,0.1042469960847826,0.05312497876661115,0.029971648440664356,0.034065536380089356,0.034065558381559835,0.12757236252735463
57,0.0070703789718530585,0.3280591111423824,0.33295835020926107,0.34027175492425915,0.19832590792493598,0.2761154677905553,0.2761154879786567,0.27489435836679765
58,0.05108184204968072,0.055900241628183966,0.009250708788984596,0.002064477755648886,0.3085369695333243,0.19013415333347494,0.1901342092147067,0.15811293538853377
59,0.08621101714876864,0.14129459117319854,0.14897698123397007,0.20022502161643518,0.052967913235227926,0.4271936290520152,0.42719365497292505,0.4919132721321119
60,0.13622120022773743,0.09822802814323961,0.08525381395976805,0.003419976791594004,0.016110886098735455,0.4062215563962369,0.40622158376729733,0.5086851834497631
61,0.11359035112169955,0.01893120370911988,0.006435128932091055,0.0024450580354991314,0.10861347374105579,0.32639274654597056,0.3263927379564326,0.38515338920107944
62,0.1419342670610306,0.01381442668774599,0.017651883353584502,0.0010997728768886994,0.08559470770892397,0.2766999451454923,0.276699956925665,0.28081388309837785
63,0.17489321306357905,0.03854321622614368,0.0287008910490075,0.03440355886240409,0.0793393636650016,0.2200248217577973,0.22002482262803985,0.20203999334506548
64,0.0029779106632038255,0.00395715596986676,0.013405562305927016,0.05393581964297009,0.03978218802034117,0.19503837920705622,0.195038400447009,0.04769551553625731
65,0.010008436824462064,0.050350631833169,0.08960307816929933,0.058490773799850376,0.007222897259349326,0.3379637928387965,0.33796376226060965,0.2178129701910984
66,0.007899347705301596,0.07027691131615368,0.09197617118941534,0.07128106055032993,0.04819765087079789,0.31302548327226287,0.3130254214144351,0.12425282438307897
67,0.0031298954299832926,0.02652854204622132,0.03369920345619029,0.03439182281367445,0.014715809369515304,0.32399914886436354,0.3239990557268946,0.1729595143885007
68,0.22538579776893183,0.0703988447110564,0.06807378155798566,0.022573714201983508,0.017010935601458083,0.2840756924004699,0.28407570256170445,0.14886473827323185
69,0.005229201887531648,0.149985993585803,0.17606318347509076,0.19884419149142396,0.055758066693668173,0.06143837905183491,0.061438409582779685,0.1957853411813346
70,0.3047724775703423,0.0062076927564915785,0.03445389496422349,0.006924407944591232,0.008032941811799657,0.3354160890952569,0.3354160417434998,0.3406387228928257
71,0.13525737841569974,0.02281449453760359,0.04288510868097736,0.022550764145947755,0.08552720399621981,0.3284337671080406,0.32843368847664234,0.31053206702675307
72,0.21095074972949301,0.01365302271603519,0.01091906304846818,0.01691915500371932,0.03010665586607264,0.011686209399564551,0.011686171507587162,0.22851054690459915
73,0.009269108648513907,0.16897034007382036,0.12159004995274802,0.08381495507910988,0.009214256784123132,0.4489220868551448,0.4489219865347168,0.04197029128797092
74,0.026585505553323285,0.2269614072307396,0.15777912785203108,0.1975949514484177,0.037802079114351295,0.22716642698330525,0.22716640363531948,0.045545510943680534
75,0.04311043969593786,0.18422259825010018,0.17868334008370534,0.1411748513782321,0.0060753341433779084,0.07272312898276545,0.0727231210511104,0.3315073362952241
76,0.06827039390790313,0.13515985254716217,0.17246017280950304,0.20128289982778325,0.12096665316592412,0.12347103271822013,0.1234709803196084,0.07314090822075292
77,0.05135159199901218,0.0889671088846235,0.10580903199676006,0.17724983494781876,0.17031186715269347,0.2027937815096691,0.2027938855576319,0.2418004246900286
78,0.055111715004031114,0.10772468915837385,0.05780342918860504,0.05693961023386762,0.0173484541649791,7.55593835306545e-05,7.559354266195584e-05,0.008642601009726136
79,0.0268338891003993,0.10861191105334356,0.10997029836641037,0.20299800021066894,0.04789388416362905,0.22487250244427603,0.22487249000034648,0.04870881578901032
80,0.0699356846904664,0.11250371500812939,0.10453152423383266,0.013498734591740669,0.22556365600108008,0.1080170671558397,0.10801697630106621,0.0019204419976932563
81,0.01864112807588425,0.03882775709480746,0.0011752396381814467,0.048052766975661076,0.12618694028171562,0.12671133415460578,0.12671128535857223,0.1082146265685493
82,0.255106414774257,0.24635744893127365,0.23429154853516954,0.30743477341916553,0.05908824985374206,0.2778359194390928,0.2778359144644316,0.11817418548176095
83,0.6812718048565009,0.36881694667955134,0.2044633454840017,0.2759914481863667,0.12740200711039112,0.4594898546209434,0.4594898918358537,0.0024900028606866798
84,0.36714059042032543,0.008149975323673508,0.04516369650330848,0.21149744837498086,0.1642365330093155,0.03795793103893397,0.037957864955141196,0.04612839183460893
85,0.28007915173848996,0.032141670923872157,0.008044079924396041,0.2568549890933657,0.22498987444309435,0.03562474067297128,0.035624705868819384,0.06667075423467494
86,0.026661814216725976,0.05348140433843096,0.07334109626029456,0.1801017746486585,0.044372440484226616,0.0974200773759969,0.09742007385148627,0.24749152469066593
87,0.12336960523833751,0.035410712224648755,0.015578844336437192,0.07095580130324886,0.05278790333468342,0.11919052531173624,0.11919056627581548,0.1250087992782395
88,0.15086183474584358,0.19250589670169588,0.16175509653030806,0.4249261883352472,0.15465100580531932,0.24238422663520687,0.242384147061937,0.09498027784605956
89,0.027451061403379606,0.11247939315063393,0.1876593087619819,0.0891522717960016,0.01660591332523287,0.4489119932901847,0.4489120008443919,0.42821443800065084
90,0.042765611278973825,0.15494737713103734,0.1793671526933971,0.1344795417035135,0.2161468880788443,0.44441868411768715,0.44441872295153567,0.2620431892496631
91,0.04958509168467795,0.20237115210429732,0.18939887943836728,0.32243272442249893,0.006007830430673655,0.31662775266521337,0.3166276672283035,0.2276287427065945
92,0.05031274548986109,0.20106161386813548,0.13628223302281506,0.12727852752640623,0.07769677332253278,0.3784005421874048,0.378400607254604,0.3194523356152419
93,0.013185227051652898,0.07620701103458893,0.002857769677334643,0.0001336984891510129,0.05161783898114397,0.02708758912596132,0.027087644602548866,0.32825880883379743
94,0.0029878280931145418,0.08850997054009901,0.057821655191037435,0.0585773284012614,0.133837361054858,0.2179981575036234,0.21799819261050024,0.18774708340357016
95,0.0035462416834204924,0.1141233586237701,0.06224213581747007,0.06205581356287737,0.6881328473066018,0.21044781053094108,0.2104478252681073,0.17441233885514862
96,0.00918185903634297,0.047882317624179827,0.030563993519643007,0.012253600614878124,0.07168894289185912,0.23835628345645898,0.23835632947326646,0.10745217483057545
97,0.1556070580951788,0.007748939073165512,0.01581544484946648,0.0550471415168341,0.034629404617254,0.1730731431724397,0.17307316613635568,0.11622765748212127
98,0.045153142116129974,0.03712320541027345,0.0340785743215872,0.05104691205777501,0.16612663696503316,0.16195821299377622,0.16195821183881254,0.24399338724547281
99,0.13713903803002647,0.03480133161153029,0.02046543809909504,0.02388869536808713,0.18610773592547603,0.2084737670217276,0.20847367560822178,0.40144303583867413
100,0.010490874175811654,0.19236058878649195,0.19887572566491163,0.18392674125293598,0.06608613473741065,0.020200139013293317,0.020200106758385405,0.3779827343846227
101,0.17642175199307297,0.10079244946391414,0.1341396651815856,0.02377928436194554,0.08059943296881322,0.02213954237061544,0.022139619278050582,0.3101049899712086
