,XGB,LGBM,RF,DT,kNN,PLS,MLR,lasso
37,0.005006708678754551,0.027044904526109664,0.001476270084517603,0.1391288195411906,0.04475947950367499,0.03323646500602265,0.03480518434748221,0.05320168895462135
38,0.061248364423331515,0.0712503799925881,0.03906225813442312,0.014302962756571003,0.06099431656465246,0.08546445672691227,0.08706737410934948,0.10186018424092824
39,0.04109866906753587,0.026581323115540234,0.00012073929599701327,0.016996377821120075,0.07810659275661991,0.005088052616409072,0.005912390135125206,0.0013340889973458003
40,0.14474419560108698,0.1564885777102662,0.005090864059936237,0.008451750719791956,0.016135044803312015,0.12563457727809915,0.12730330647507532,0.12298530049731587
41,0.007931451490258729,0.0008147067428204424,0.011076592055973458,0.039008080245193616,0.05324812674330466,0.1861271772585574,0.18773234961797072,0.18701954175225474
42,0.027330391487504407,0.00410260220486984,0.01358131327203499,0.05006036964799851,0.00970181661181943,0.1713976216155547,0.17214372289841537,0.17117137169092092
43,0.17662914320404416,0.1614852430745084,0.010843007956410272,0.12284449397851449,0.03986004243736199,0.12448208323340637,0.12285739223130804,0.12717314275434288
44,0.023145473179427833,0.0329157149879859,0.005852295594563434,0.016346243150366868,0.098000038499438,0.0020880846939309583,0.002163920566986721,0.0069996599554683625
45,0.0543059950348968,0.040090025689444864,0.09957478096653372,0.12064641961549172,0.1687425850988389,0.03543772423768338,0.034669168432479136,0.03924461266094076
46,0.10439762481271783,0.1183411713015356,0.018440295966069303,0.0014860221045788213,0.049581870905771874,0.1395643057906232,0.14110885719213226,0.14400109707481132
47,0.0421135225363114,0.004812892587909456,0.10762685365778135,0.11262809200953527,0.02447964235600389,0.038316925967379956,0.03755101245386833,0.04212632135504657
48,0.041941964588668446,0.022098315594577478,0.03868146497012476,0.020339927556422388,0.000656764452819758,0.03690085303018498,0.035358943920368646,0.03246656871040604
49,0.0010157827437725087,0.01396421171078649,0.012292034302343546,0.03250673353766137,0.1295424103770892,0.15965196412344956,0.15807585697265564,0.1587871762382534
50,0.039081806548958986,0.033018373725621775,0.08804866722392507,0.026005386830129096,0.009735733681597719,0.10317402264331699,0.10365326116241869,0.10371389836801065
51,0.019466345716488254,0.0256152961289694,0.1916810625058048,0.02307978081173956,0.1752742338691349,0.04040584463934449,0.04077099779850285,0.04097065575293088
52,0.018606475787518367,0.03760352743745038,0.13157719575245305,0.0845175071979195,0.025816582783828923,0.00651402637546189,0.007867015369408814,0.00818644409853772
53,0.041570018593222124,0.04656835495800393,0.01011315439150512,0.008730379864400506,0.0987762970413209,0.1254712429702744,0.1251012505667236,0.12850378345137295
54,0.04639399369148048,0.03727981926294885,0.22154979721990065,0.028977431039286683,0.07220781447585567,0.006250129223959983,0.00596321230065705,0.002157604415944092
55,0.11696471948582454,0.10380185373583545,0.034212717872511234,0.11372712919104669,0.12641011352351558,0.26550507445010874,0.2643053697665905,0.2674468556729783
56,0.028248872397237723,0.01835153980901577,0.011461719451410224,0.00617627937215566,0.012139515290929714,0.13323623368138082,0.13380545195497204,0.13025953777568583
57,0.04393084480800802,0.06102596411949357,0.1043003312590946,0.017832265254945676,0.14250470929223186,0.15030104115874354,0.14999166971309713,0.1497891548493513
58,0.09202447082434595,0.11957282532464786,0.06162425311909822,0.028559487322373928,0.12014640105707824,0.09024850617466282,0.08912894109173394,0.08506243659240781
59,0.08163179794736952,0.11663483301082989,0.017111699328194563,0.0008049286399801625,0.004497431137698793,0.10479863277828322,0.10364486965437675,0.10318205963061094
60,0.03304289979025485,0.021753828939191006,0.05521175814990209,0.02281663106405374,0.030944098254930108,0.08681371852525,0.08536026836523014,0.08890724001392411
61,0.008853884271462886,0.014213352765419768,0.07197594501718202,0.09241199962849445,0.10255922535372225,0.02538796894271539,0.02599702742447524,0.02218976061576125
62,0.054539469600531965,0.05947726805016865,0.009735147518652565,0.09830964985604157,0.061407766263103736,0.06163970352824166,0.06218036592804621,0.06558048807045302
63,0.028460460770613955,0.01193789489996036,0.02069394136404451,0.030277700380793193,0.1062182182145961,0.01565650293799875,0.01589667537889136,0.016362046508548
64,0.0018005711341774755,0.013532164504735336,0.07624206680907714,0.00959722609207142,0.06863260082797012,0.14647125573444836,0.1450079654205283,0.14495349804838648
65,0.08929569312038557,0.09181677903323213,0.13997972199003117,0.03461193151914799,0.0037043973160248156,0.10286673035189187,0.10305802535351427,0.10712784277697279
66,0.00872894949547437,0.024964031038639034,0.0004198012445436605,0.027305656171635558,0.1459424685837936,0.04076389640174968,0.04098938944434968,0.041455512392247845
67,0.06670690555475961,0.06704558011748211,0.0906838797560448,0.06956440977059536,0.01606242538109154,0.08715354954707455,0.0856443176735428,0.08919414623155458
68,0.016349147508057327,0.002400070228763443,0.03327807188631912,0.10950125383115067,0.08847575772381555,0.16009297435053133,0.15861794051797715,0.1585640746004286
69,0.037428913146514864,0.03464587823094342,0.10162564626482162,0.037104114423702095,0.06654442936451593,0.04835566879024683,0.04772502663595268,0.04793145587842412
70,0.12828640083289253,0.12139220491489974,0.03896117767251753,0.06594223089068452,0.08678940637703514,0.05156083970192274,0.05258478286317109,0.056915496901242785
71,0.03159761436998407,0.03533260708183475,0.026492833039224895,0.01882294665799822,0.07971294053768274,0.1276720647200654,0.12703878027407864,0.1272453448438335
72,0.24587686376905127,0.23126552384473073,0.08513544472307366,0.05238227918640287,0.023041897024534186,0.13996620156963274,0.1405652879746418,0.1439624178804474
73,0.07830623585256441,0.06655483221630254,0.07136001981362788,0.059348007801616004,0.10865298287978703,0.021011494846711498,0.021188404038007147,0.025258958243342344
74,0.08584114917337457,0.08533702065260831,0.038162595585275794,0.07337234141357857,0.17476535990870123,0.31642108606914743,0.31853362765419024,0.2815075968038445
75,0.05041081385879548,0.0730377674711839,0.04871644840717015,0.040401225968236254,0.2121422112813967,0.045762011933694724,0.04615641136563231,0.008611293831729594
76,0.06398424599743538,0.07776869236819714,0.025672425002321864,0.01588186124268598,0.06721321530946289,0.2631786025376156,0.26441739364781325,0.22713257127393047
77,0.06922218259733648,0.08166483600055324,0.056206464196155215,0.11674561159097235,0.12768660499467377,0.14172776078585747,0.14300074993703277,0.1021122330875896
78,0.11101354666769067,0.11341948636406907,0.2069881737407515,0.04519983901427205,0.11431159336120189,0.3295467314661563,0.33159571621363626,0.29817488347533394
79,0.007596167884099225,0.01832746206775221,0.02784263645088303,0.03552521593758706,0.11387163238801778,0.007882747572965476,0.008347419217580643,0.046152080093261716
80,0.06475949643093781,0.05771297433100092,0.04077071917278141,0.07151481378285496,0.09950282704332758,0.00578049009361481,0.007883191524757471,0.03274427834642413
81,0.18300380748970402,0.18630261445982665,0.004236556143773246,0.07235070121668064,0.15387543642930573,0.05220862710876428,0.051766409986492734,0.010358656089844487
82,0.1643600817276729,0.16750671556338337,0.067765549054209,0.021144856196402606,0.134366657978231,0.022666919207994907,0.023069093763983473,0.01807836497264481
83,0.05289411184968651,0.062480779258652364,0.044978174050337216,0.05879074951239899,0.013528493575051537,0.10510805457162992,0.10392988441933654,0.1376096590448242
84,0.01703815274421505,0.006598166866255917,0.02666279681743461,0.10222593727748364,0.07597408628336466,0.11405413298552058,0.11280756675127213,0.15369473032788045
85,0.03366373997384742,0.03657201399124721,0.05175195814371031,0.007615863285966307,0.2850628827736166,0.09657044604256737,0.09454788421201399,0.12796736367748163
86,0.04825192828845781,0.036877833758315104,1.4705427076044941e-05,0.07718027305656161,0.11214377772773487,0.3550858051269987,0.35556486258194053,0.39336878667574493
87,0.023348233488771353,0.06064918531912178,0.21274728336583903,0.05758335655242869,0.024624461683604326,0.2739503315342063,0.27361919535186563,0.30755912981008976
88,0.007307218095879253,0.002444166670857728,0.0143198352992161,0.030091947617720827,0.12488084937895039,0.13231047239192523,0.13315363598012797,0.09704157458640916
89,0.016237047767754365,0.011691200921591205,0.04586916813720865,0.02907030742082284,0.09614056366471913,0.00161012139698391,0.0016065102426487954,0.041581057635464935
90,0.13535018212518224,0.12901385806482113,0.03896938175288467,0.0633416922076715,0.15934104207300082,0.13988632019989639,0.13820860508733385,0.17766181034186845
91,0.00955224311195646,0.011522445346749954,0.029904337327017805,0.006640661279836535,0.04621637706358095,0.24192014332164535,0.2411327614469545,0.27724196593135547
92,0.09352910518646218,0.1483977509246831,0.009650939599393893,0.03324974458995078,0.019905996921376512,0.5130018882025227,0.5113385589002868,0.5507910273729448
93,0.03991956820273293,0.05463412429121234,0.027444970743939978,0.03817219281136802,0.07893286823699197,0.24599231180758072,0.24505107011758284,0.20868262794256967
94,0.036490045109366015,0.012579961531582487,0.01452199622302558,0.02857496671929663,0.04869412254911665,0.32599034160778684,0.32508329795876656,0.28511116130819303
95,0.04692363868276092,0.04487786146354658,0.06441627194204613,0.14019689792885665,0.12115902579820098,0.14108937461114854,0.14180271823669313,0.10955856085728025
96,0.02056432035492578,0.016328322300670967,0.06213460883564026,0.1460945481564037,0.21375630816759394,0.18789205233311534,0.18944978763691994,0.15746592541752708
97,0.027981575871505904,0.02735997086088604,0.0325934181604291,0.014581591901179497,0.15451952785120615,0.1788216322401293,0.1804135655849115,0.14482600888995828
98,0.017649510019534326,0.02545635647572353,0.048837032909196276,0.07903780068728516,0.04281865292272288,0.2826468080100498,0.28164978460654,0.2452841993408447
99,0.06755388398084983,0.07177158689760754,0.05945884028358217,0.025680319494752524,0.04782193128793677,0.15741552485287996,0.15672376489986967,0.19256875984552507
100,0.06108810612780485,0.053426922191724235,0.04529627565710015,0.10973344478499111,0.05279635305408503,0.009723478042410971,0.011225431632703675,0.02075557367737141
101,0.05576422455152047,0.06439432976733361,0.04061453205783139,0.02473607628246799,0.19335074426430565,0.0853318372830481,0.08598675690338814,0.05374559176057653
102,0.21983975735593764,0.19558319453811074,0.10848069719203757,0.002352868332249791,0.24696623862812067,0.1418193452291432,0.14028583588956556,0.1758704003479175
103,0.08799770675662533,0.08355789166451483,0.09494597690473994,0.055632952540169034,0.2561412802283792,0.14353128861771047,0.14419981615020083,0.14796441653747316
104,0.01331838973996552,0.006562859243702923,0.056409089501873955,0.06978112132751307,0.005871987016859481,0.0026929051876195542,0.0042205037966625,0.0082446475257133
105,0.062084918557141544,0.0601969804228521,0.004870901829664431,0.051051051051051066,0.06495354682917037,0.06068625113601761,0.061403656107778204,0.061563810201248625
106,0.0012752281940779375,0.005410289715460703,0.0033401442679793503,0.010123525587443144,0.08499033667946423,0.0888991156489361,0.08899190431445791,0.09269573985656787
107,0.04958341326389826,0.04019365638188038,0.015225844401101807,0.10671496238506545,0.035718042067465094,0.17724900121513243,0.1782203795998919,0.17858081582646146
108,0.0015534161483387876,0.016318532912143496,0.0820886350267796,0.0788520479242128,0.14718867792324664,0.07177289708759635,0.07277847351333347,0.06953521526434261
109,0.09878495027508094,0.10206177047860804,0.020262066189901548,0.055632952540169034,0.001650668070592387,0.17126470135909466,0.17287243956872705,0.16968859289206384
110,0.01405766984153567,0.020869979349588785,0.04891148880839574,0.012538311507383715,0.030990268187483128,0.04088029882683564,0.04079925367994797,0.037094816683244713
111,0.10819726493034876,0.11435890249162706,0.002043280393795699,0.0297668802823442,0.032824984832484694,0.1905816472037693,0.1889712667024443,0.192155248706391
112,0.0004977536736987531,0.026369627225886115,0.032005820253243014,0.26251509241199955,0.058135256588864814,0.29068834935523524,0.29076675221043025,0.29447132453441693
113,0.008469230003306905,0.02423216598302058,0.09850670257886712,0.06250580477384604,0.004539490267528451,0.14518252478560756,0.14529512568178027,0.14539600353020654
114,0.09590561961694782,0.11668966970699635,0.0180356645305097,0.015324602953468935,0.0778840112386131,0.18301467736839006,0.18316147630554042,0.17965865967840627
115,0.03948012047229371,0.04093411488593224,0.011653354385313175,0.11739574626172561,0.00999550724827869,0.10325269431752337,0.10519543909124637,0.10444387918281425
116,0.027610307828379255,0.02284170382041245,0.09911705519953057,0.09733444784991171,0.11680793653121382,0.200285455994684,0.2014473659277098,0.19683031274721427
117,0.07023378859005153,0.049597060057858966,0.08687238785176993,0.0185752763072351,0.10916707392621328,0.2008112489863419,0.20193896087839008,0.2009256021734549
118,0.07291736242785973,0.05382360749637172,0.055643633324045705,0.04383765208507473,0.03253072538917917,0.20988166907932798,0.21097518293039846,0.21356551870102375
119,0.00821865679461109,0.00784721323386961,0.035539611776725155,0.01253831150738366,0.1677617091651013,0.04323851338927706,0.043556031644042814,0.038678683303527334
120,0.058391081835108105,0.07018297520508743,0.015051236803814538,0.07532274542583817,0.09431852296987298,0.13679497538262353,0.137044097555434,0.13937413816603927
121,0.02371600922949646,0.04927016046222865,0.025142874833596396,0.024983746633231108,0.08765382401585686,0.11784186982555372,0.11898426111589444,0.11797015059271782
122,0.07758554060323852,0.09782215998418953,0.05248413361815432,0.12268970000928764,0.0943685668958521,0.22084142112134791,0.221961357889345,0.22455034038713562
123,0.025226984934586638,0.023625547709020034,0.015524596761710141,0.1228135351846692,0.024923818018329352,0.2991746946261684,0.29948443775688316,0.2982094306190934
124,0.0007720650975128196,0.006017064593935806,0.03879879879879883,0.003529302498374659,0.282577486903765,0.3014422116528612,0.3009417611462936,0.2958027643729234
125,0.004079065924236874,0.019704928152089685,0.1420310516702269,0.004643819076808789,0.07600260557831431,0.05627722075523059,0.05427605197630306,0.055030604121336396
126,0.13815471873184187,0.15477140184538213,0.012417417417417143,0.003467384910683935,0.06677195013590032,0.08295017040914093,0.08267198302771117,0.08034343101722402
127,0.016160169484345954,0.027611606408237066,0.01232794650320429,0.1228135351846692,0.09849346918358493,0.05089171395675324,0.050325509659922996,0.05239376651039013
128,0.010203108665498478,0.015942198780733483,0.15630738986409076,0.045788056097334454,0.1841568709648123,0.1292039999383693,0.12716563324296581,0.1281814026901435
129,0.06942067067719687,0.06607471463050421,0.005544874771679031,0.05400761586328595,0.09746648386409171,0.07991108806795377,0.07875131109178796,0.07642368122342522
130,0.015272012350452169,0.022346352556152416,0.056141915110986707,0.042475465155877516,0.09594660277419753,0.10854210864121147,0.10885749393911726,0.11092482864746003
131,0.02622127023797919,0.0174838104055118,0.015553852821894365,0.07653013838580847,0.048622442397284416,0.17362898591306922,0.1715270623801029,0.176148029939324
132,0.029682985014865437,0.05168146725460804,0.02991687563852502,0.12501160954769203,0.09711438035542486,0.09065341284258116,0.08946427706983018,0.08713815083795046
133,0.04471595827401864,0.04321925499632781,0.01160474907897574,0.14846289588557626,0.014406811597936886,0.05389729296840812,0.053484152791961836,0.05862571067122291
134,0.026224561592679385,0.04864091874264051,0.022562149778644625,0.01699637782112011,0.13259396741194707,0.11261961282456451,0.11308506236735588,0.11488322093107656
135,0.01956356449042823,0.006560523781276695,0.05913671403362106,0.07166960775208198,0.10044113686917353,0.019604889185390023,0.01910524160162097,0.02091077751346071
136,0.002521003773545777,0.006192336755476223,0.0015705396117766945,0.12970186681526882,0.08005341403155258,0.17365975636205286,0.17154315343079393,0.17616487280825655
137,0.04868546645737876,0.0527936947016211,0.10272994644128644,0.1900560354168601,0.007645911874106848,0.09834742051697715,0.09879819066147594,0.10059710104343811
138,0.061450861312751376,0.06384197652685883,0.11326321166527359,0.05337296058945534,0.059930194746324994,0.17285569005361065,0.170795739685673,0.168210671566608
139,0.01985970456985267,0.006349968624264873,0.10611405219652559,0.12080121358471868,0.11424646014010575,0.04687683282073227,0.04562707609007696,0.04690599760659234
140,0.07217788431121192,0.05679682529824223,0.19672254728955718,0.0329401566514968,0.011021118247011144,0.10699931697219683,0.10578375828251918,0.10345898532347414
141,0.0009464128021633433,0.01757776427045471,0.08638153617535074,0.0704931735859571,0.04481360379839189,0.11535375899767247,0.11572492600909007,0.11778940380811515
142,0.0829070437759413,0.07777493042772574,0.09696836011268994,0.20559734992724676,0.04541119231840879,0.1828722682129114,0.18249845890980113,0.18043411643805954
143,0.041696826414864,0.04809428945043584,0.0400499984520602,0.17587690783567067,0.03630084353217289,0.12190687805535572,0.12234326238952775,0.1241429095533666
144,0.03284835762838989,0.01846187767677443,0.008808086436952273,0.04648462895885576,0.05790923291551908,0.2897061116478452,0.2907906766061431,0.28705791800209013
145,0.037808307938625774,0.04141169838394332,0.03606358936255802,0.06749017058295409,0.062014182586664246,0.012716814786969705,0.01335523122616944,0.014004885674702011
146,0.017745856692878037,0.006026479768947268,0.06652905482802379,0.05383734249713629,0.022203005659929408,0.08218132960376334,0.08366413772122311,0.08457408732977564
147,0.0006321425019193971,0.013150516555909098,0.05004845051236814,0.027259217980867473,0.042894556362123464,0.1522489371603155,0.15332866287422106,0.1531980951092454
148,0.0107628764510099,0.00517930950678705,0.009578960403702652,0.047181201820377106,0.0117167578899645,0.0009271432069900276,0.0006234130893892353,0.008221664965505637
149,0.06463992700438828,0.06704520168245759,0.009945667316801271,0.06222717562923746,0.07125344680923892,0.059555891833034696,0.06008187399540135,0.06794117284977924
150,0.055433375342090196,0.08046946246880565,0.0024505433268318666,0.09166898857620506,0.10350148360115619,0.07305443245333923,0.07361461265668354,0.07787021703550104
151,0.0011949310927069356,0.00241041234003328,0.027037243428996355,0.019349246153369873,0.0092755762858856,0.12323798009711617,0.12375221874084877,0.13161211904981987
152,0.03699429437976212,0.059709144965226515,0.006296089904337887,0.013807622055044738,0.003829101994656872,0.09410626159231622,0.09465469827702644,0.09891090411043715
153,0.04366067852650202,0.05230946590293137,0.020617318349277658,0.05349679576483696,0.056685953593170024,0.10830929549301038,0.10969948156428799,0.11421611788500213
154,0.020349810836352233,0.018018079356304784,0.0362332435528315,0.0008823256245936856,0.03192992232601566,0.15325295870428038,0.15395231634387602,0.1451813034875957
155,0.012473307075945156,0.012671367933661887,0.03671651032475762,0.03145413454691806,0.045960849365308754,0.05567491682116507,0.056732738620044715,0.05881695284524427
156,0.035055607000250455,0.030778208838276172,0.03680721959072475,0.020247051174886233,0.10350358288502615,0.02066614985714149,0.020781825099220635,0.02981463675200402
157,0.07298233502393003,0.07727690665848684,0.05756431689421383,0.09180830314850924,0.004060615563599795,0.013016511342931053,0.012866638059874258,0.007437520882651261
158,0.010428105915966733,0.0018739230027158688,0.06108386737252717,0.017321445156496695,0.02111593416531017,0.07917125165266642,0.0801313185730056,0.08942442538580894
159,0.06030614814010282,0.052539463922592844,0.08016083093402726,0.04908516764186868,0.04687354880653846,0.22745473401400423,0.22904252152673774,0.2205295483757528
160,0.06589702007633139,0.048115038615292545,0.0838749574316589,0.06714962385065479,0.004871668916302502,0.12298528167501327,0.12312047555977745,0.12855034455524197
161,0.021093494435882126,0.03307566211450444,0.015121668059812396,0.007863533636729536,0.07473886865996773,0.12105932438804717,0.12207310799204901,0.12415957767197314
162,0.04009846673336073,0.04123575231737445,0.04613340144267978,0.0009752020061298411,0.00014215471582224026,0.1346810430041301,0.1356830830894979,0.13777015422401523
163,0.03388810233478817,0.02296594931079024,0.025893161202439174,0.015603232098077457,0.05424579884174166,0.005294107453723718,0.006862082735806324,0.0019520672785051096
164,0.04823271586994188,0.04835814643659253,0.006926256153059945,0.017460759728800984,0.0035110353427644653,0.008534371226727344,0.007534973433052261,0.005447766971251461
165,0.09580684491100447,0.06319265799436374,0.0015538218631004075,0.060926906287731036,0.0533365091063793,0.0006629339972329673,0.002302305236769206,0.006472621998236741
166,0.07979310492491828,0.049555044337035864,0.053809324788706314,0.015788984861149824,0.02377062968155591,0.03880366151104189,0.04040883470960051,0.035237601950154934
167,0.014714681169133548,0.022440973358711175,0.014939475558032933,0.05696418067552084,0.0006281990429531925,0.022131415276620575,0.022082003159636737,0.01278648560459085
168,0.08325412944879576,0.05653262984618117,0.06071112349462926,0.004783133649113036,0.008521408005944059,0.061234610984181426,0.06219681086138054,0.06454523462532566
169,0.046006493827443484,0.05598520912746968,0.05217795114702356,0.07253645397975289,0.04840080845536987,0.0445679936248746,0.0429334616297308,0.04810619802565941
170,0.07038620605219187,0.056005567780546855,0.08391303674808803,0.046484628958855745,0.03723573016184517,0.137136692529709,0.13796103088757042,0.12892430485606143
171,0.05350600107307163,0.026987767597471124,0.02671496238506521,0.0005572582892170441,0.053042531675256466,0.03268070908792972,0.03343665136383589,0.03160731428344765
172,0.043947874073548464,0.06271748000003727,0.03612566174421816,0.005108200984489608,0.00981855169999496,0.09699764675072348,0.09701770007112209,0.10631472126265104
173,0.02574378768940694,0.01458749715006144,0.004261168384880026,0.0782483514442277,0.027939214825229264,0.029353695205969865,0.029442144608323728,0.03153177684873193
174,0.023609652558226224,0.024520025370179194,0.05225751524720611,0.07553945698275583,0.07347546151366646,0.026993301797740787,0.027891944837377114,0.03384556671336564
175,0.006750961346824236,0.0016544561995545937,0.054772298071267114,0.07541562180737438,0.12388985584861872,0.01624000240776563,0.014556592973351573,0.02333377566308209
176,0.08309858139205395,0.07198537331106819,0.011147797281818195,0.08149902479799379,0.036654397207842665,0.11376248501758623,0.11456730473276264,0.10913352135857252
177,0.025377323437702548,0.05048172571175749,0.034532677006903656,0.08160738057645273,0.03509509171162034,0.04536622185144121,0.04459560017724243,0.04642568907587219
178,0.02465752504051169,0.045277741974586505,0.01754156218073774,0.020835268257948736,0.005713402941980972,0.0663007278835884,0.06463977297151793,0.06981386264028128
179,0.0027220002899288054,0.00521928096486815,0.0021931209560073217,0.09371226897000087,0.02561032963733302,0.03805928932432559,0.03724272609051513,0.04267711091929846
180,0.018742560783285733,0.015952104725841507,0.028775734497384006,0.04295532646048117,0.01893014390180743,0.03671351754072888,0.03755153962246088,0.04711020924684453
181,0.006470494446309788,0.005535816055940335,0.009229280827219022,0.11560013621869292,0.005676985518934224,0.11163481165400449,0.11254122981769171,0.11489251049095461
182,0.10748437122430846,0.12999666614860064,0.07019720751679603,0.03167084610383586,0.06721596412318054,0.0988618200308862,0.09800841646440542,0.10704663109603263
183,0.04606976312681796,0.04745653509683892,0.053197424228351275,0.06979660072443572,0.06409666159234761,0.12641615956071234,0.12563115207618683,0.12746197775669327
184,0.1117518700751309,0.11592623122443038,0.14445837590167454,0.1483854989009628,0.042105258236857235,0.09300358942184159,0.09299457753362086,0.10229308732526804
185,0.004917964420910276,0.00523290792243232,0.02033466456146854,0.06433237361072408,0.044332459014293335,0.05764915335411788,0.05767433950687481,0.06336915482296157
186,0.08675912098016783,0.103784704601008,0.03216278133803918,0.010448592922819744,0.035690934269230756,0.087145358812797,0.08798073860283631,0.09753954355450345
