,XGB,LGBM,RF,DT,kNN,lasso,PLS,MLR
18,0.41997310272103583,0.4202438312905111,0.37844528772088804,0.03957861350249203,0.36222512411127905,0.10855771772697953,0.09960415942035916,0.10076685162494348
19,0.01879952238610169,0.02257444454116389,0.024245582238332605,0.08570457634798367,0.030431281758503487,0.03419199970567707,0.0447305431701569,0.04329231152481708
20,0.008126127136526051,0.0030251058448350077,0.04812358405074757,0.09871998187584954,0.07072983565914853,0.060444865192902625,0.07962299836748493,0.08078477223197536
21,0.043603702022524865,0.03580433760065524,0.00013479836882644702,0.005346624376982384,0.018508692437936708,0.03672301613156112,0.06065610477972186,0.0609912603219456
22,0.05151216018021676,0.03338507338158567,0.01561169007702759,0.11690077027639331,0.0011693277004887204,0.06431158638696802,0.08834772601508653,0.0887071544169015
23,0.0465307770829477,0.02302799282968064,0.02769030357951971,0.015813321250566358,0.034306748750227434,0.12930520787452945,0.14197671277019322,0.14229669783114565
24,0.05620628745916689,0.05113613162203448,0.029628454916175856,0.14077367467149982,0.0405815037613958,0.04522529570595757,0.052848920030114016,0.052021842593773515
25,0.07049642091403457,0.03602970288361007,0.026563207974626246,0.03851381966470324,0.06621337592523943,0.11747733253316983,0.134903792902412,0.13439715964109777
26,0.048360125587491004,0.025485224171975823,0.025633212505663736,0.10512007249660174,0.006991111702326164,0.18719323309044714,0.2112525591890562,0.21161744898427928
27,0.044566995622509986,0.04375400457935867,0.0634849342999546,0.08594811961939283,0.04932502727482134,0.010857050888911403,0.0012694579758908628,0.0015554105294915063
28,0.05002781603608564,0.03139565973064137,0.10272202084277296,0.11497507929315814,0.11121163939565445,0.12813769479295117,0.10779333504092257,0.10691139887154028
29,0.005144743247976313,0.042603020559714294,0.023237426370638747,0.15700045310376073,0.031357449597292725,0.047030974327006335,0.0705453043947539,0.07087616168262514
30,0.009157099957292164,0.003094334042861746,0.0034186678749434096,0.018350702310829137,0.0017557770729497157,0.022647350827408097,0.0011246066902339535,0.0015161461270833398
31,0.03605675065023192,0.027023242229558223,0.029196873584050737,0.08594811961939283,0.01746194250521281,0.09260008756886431,0.10511303760850838,0.10549001338557609
32,0.08544629203905929,0.07249749228504104,0.10097304032623473,0.02956502038966921,0.13900344913679116,0.06072950256831347,0.08146030349518385,0.08243326288803324
33,0.060982352142075785,0.07441426243628668,0.04865428183053916,0.0599909379247848,0.05138693719339543,0.0387559374661397,0.023073017110776695,0.02324712021522013
34,0.12641988694667816,0.15661843420107813,0.17841187131853187,0.03645219755323971,0.0746872122425713,0.02770429328874277,0.0336874285789778,0.033217154159099455
35,0.09517812634357026,0.08201269658981988,0.044869732668781144,0.019596737652922525,0.21488493463049477,0.07262766398272524,0.0833657547465387,0.08206886200439367
36,0.12035267800092697,0.11918612718559066,0.09481875849569546,0.04275033982782059,0.2874272953404288,0.06304567101799138,0.07063697793657644,0.06989662546935052
37,0.0869018614391733,0.06753059752937599,0.07626302673312182,0.024286361576801113,0.09074143964577042,0.12163136488925244,0.13080765696569696,0.12979176505771553
38,0.03774897899186658,0.05611080947957002,0.005172179429089277,0.0010950007551729368,0.08694519638037956,0.019564107815618847,0.013603508698058583,0.01303775446203459
39,0.011022402918853251,0.0171283502664088,0.10826574535568645,0.04236520163117352,0.18155924932681236,0.008423019869893605,0.010680271639559591,0.010710501019317392
40,0.1422877926117811,0.10658271646028239,0.18636384231989117,0.010874490258269136,0.14771996539102356,0.07992217092284923,0.0837644078503747,0.08351909778937697
41,0.07366447803603615,0.010701686669462473,0.023437924784775688,0.010874490258269136,0.16788588745488708,0.1275244896724745,0.12340650316266821,0.12262589163486684
42,0.0075836490939308054,0.008738464886970082,0.013602741277752559,0.019634496299652603,0.013677130285584205,0.1437507433282201,0.13817658538550162,0.13770185437294472
43,0.06794143468141556,0.06388275667128851,0.05816153149071138,0.019634496299652603,0.17846028187823432,0.14686039105359902,0.14791909884024732,0.14831589088422772
44,0.04613816963637853,0.05828780897145323,0.0435058903488899,0.10545990031717264,0.06883450981327355,0.1029498102560503,0.10252658386479688,0.10322318820912416
45,0.013952606199389428,0.002987750656306909,0.0353726778432262,0.12052560036248303,0.07642958531342542,0.12112515802673954,0.12733479736485295,0.12890292476571755
46,0.04446436287890099,0.028522559415343846,0.004638083371091978,0.172405980969642,0.09414969906061232,0.12416443004683586,0.11319983523514399,0.11245832615654605
47,0.04431848077413236,0.004454271085992612,0.04144030357951989,0.07777526053466244,0.10471813135398872,0.09772467403105306,0.08990686306458961,0.0886088137110726
48,0.10411799776375863,0.11522686828863982,0.04253115088355239,0.04474399637516993,0.1714284758528753,0.029069276105163994,0.03675849329423453,0.036663263782326844
49,0.08288376219655036,0.10821370926053653,0.0626280018124149,0.06218849116447667,0.21311771476415148,0.006634677847655701,0.0005304458164446524,0.000350135887596692
50,0.07779754931212657,0.13917062707527378,0.24076517897598554,0.024467603081105564,0.1457580959733546,0.0708841687284319,0.06636492185508033,0.06590907248547684
51,0.17057270118160694,0.18622263288133162,0.15386724059809653,0.008155867693701855,0.24744019276906676,0.1248767463921312,0.12857535040600587,0.1287154846521842
52,0.1531500123343319,0.13746685719166085,0.1690586769370192,0.04474399637516993,0.06615980219653372,0.039902149533353165,0.03247055979417715,0.03262647145506295
53,0.037996327723104295,0.00954303004103424,0.060737426370639225,0.1081785228817399,0.049017934075731295,0.1215961352034361,0.11574953062211954,0.11562990284224972
54,0.007848643802872757,0.013587794536973008,0.027836995922065344,0.04972813774354327,0.1263568690517688,0.11459505970451137,0.1103334402810543,0.10993827306042894
55,0.035801795364020395,0.05394875926309961,0.0215462165835969,0.0704576347983688,0.08754223087092738,0.09697521037506474,0.09934645668097444,0.0998228125168864
56,0.11791219563304867,0.015858617296194533,0.07546782963298526,0.04296933997885517,0.15117699117713657,0.09183235714191845,0.08452958112768971,0.08471583386306447
57,0.03402512426026872,0.06001275420312278,0.038725645672859056,0.13493996375169914,0.05114259652302481,0.0737033990939771,0.06605240751165498,0.06437437524437001
58,0.031664484699130524,0.029702844224147616,0.01597643860444041,0.28706955142727686,0.06299097613835497,0.20757352760604192,0.1983375508658603,0.1969350580393308
59,0.02018007116521383,0.04076330641096292,0.02460353420933397,0.08817399184413233,0.07846624376982325,0.41456257026989174,0.42015412367581273,0.42021367612819427
60,0.040893363247751724,0.08332906480408828,0.08378568192116001,0.26046669687358415,0.16013345641789636,0.5721182515414389,0.5628590883307668,0.5614511341108293
61,0.048534483845059956,0.0048323880538562874,0.0037550974173084922,0.07682374263706382,0.031564069766363084,0.5831863796275056,0.5856079627177077,0.5862185940516003
62,0.038824514911679237,0.015898689117696624,0.013572723153602237,0.02622338015405526,0.037544830098175525,0.004305884115482411,0.004408283064328236,0.005782204776913963
63,0.029555172855680073,0.033068260720015216,0.03899637516991392,0.06758042591753513,0.04274278662359296,0.04731782733521478,0.05028440645627828,0.050929070297522694
64,0.02202903626357531,0.05826238285699659,0.008448119619392888,0.04632985953783415,0.010175955293762279,0.04018678690876401,0.03430786492187607,0.03427496211112083
65,0.0017751470008990702,0.005866885066654684,0.0010568645219755021,0.08490031717263252,0.015259887371350908,0.16956994339896475,0.16527600656993627,0.16496756431842552
66,0.0257466200639557,0.03955676698656932,0.005472360670593632,0.09158359764386043,0.03804138920324604,0.04310129374385391,0.03241570023134202,0.031226294736044713
67,0.1964739656145884,0.22196871308984562,0.27595378341640253,0.006728590847304032,0.2549895873270363,0.176869868761764,0.17944066236700734,0.1800583571061141
68,0.050047046008237395,0.12415234734335506,0.11329406434073408,0.08816644011478625,0.22932899495652925,0.2141103758186686,0.19637172258168525,0.19759322479309144
69,0.013103877331371083,0.035429037643823214,0.0879043951064793,0.011327594019030343,0.15958848162352618,0.04986663041048689,0.07077525396318918,0.06900267287027184
70,0.19303238794957017,0.15110608887661972,0.18648164929768932,0.06014952424105122,0.11356968966232245,0.02853509892445799,0.04811636476919531,0.046680005266011626
71,0.12447320965279479,0.13235738761167778,0.17568701857725405,0.10545990031717262,0.14931961354634074,0.05672992677213465,0.08957692407560566,0.08988361068549658
72,0.13196112399842333,0.13861879294427346,0.13139442682374278,0.09435885817852288,0.11319282648270834,0.03192112553162363,0.058264070830675196,0.05772957545851776
73,0.05775427307189185,0.03618167892159055,0.05344132306298138,0.019234254644313525,0.015196403053222257,0.1848656775814075,0.21279360803831862,0.21198357322540565
74,0.022659050693164116,0.028765335401992897,0.02093962392387861,0.01893973719981875,0.06823596474560414,0.238189480863674,0.26106953074907757,0.2591124334388718
75,0.04100516261587761,0.014482047433224704,0.010489352061621993,0.04420027186225645,0.15886585396476838,0.2665596632514905,0.29607257886626104,0.29498700461259253
76,0.07906903607385107,0.0630128877097611,0.07422519256909826,0.013185319438151322,0.14067927258874413,0.07925975518721895,0.09748790057900192,0.09638169445065403
77,0.24404152021939585,0.2512020628080266,0.21012403715450756,0.09057544177616672,0.16594313255630277,0.4785737685199116,0.4521045857704118,0.4526093468895699
78,0.0736816794990034,0.058644590047598144,0.06171443135478105,0.13563661078386957,0.22160140134875833,0.23721190452174123,0.2157906023437487,0.2174424259601997
79,0.06716366288453463,0.08260729096701426,0.0895400996828274,0.1368826461259629,0.1759675097950372,0.21459676229075608,0.18495760922553728,0.18601344922620644
80,0.02024166803515004,0.05349715183949995,0.015263932940643363,0.06629474399637515,0.03061392617350931,0.12801818811002025,0.1522460741627197,0.15228153931502686
81,0.021627391149649865,0.012798030105888605,0.027450158586316283,0.029587675577707293,0.01910685947555924,0.09850436506059174,0.12936511684265797,0.13027210505150244
82,0.01652753125584172,0.006608753429900652,0.010149524241051186,0.022995015858631625,0.020586988613940975,0.12880398793685993,0.14956897857591145,0.14818184179017013
83,0.017760864262754833,0.04602274935217898,0.04618033529678306,0.016311735387403714,0.03757256344717292,0.08764916691752794,0.10708679984861447,0.10603588465260683
84,0.027380182946672195,0.02987598899870047,0.008454916175804274,0.055618486633439046,0.003040197390036435,0.23350853207556332,0.2611640158938762,0.26070908431365036
85,0.08614934886344483,0.056071078893322766,0.06789646579066608,0.05285455369279565,0.042098331195809933,0.17626413647238448,0.2121374711779237,0.21227852321347962
86,0.03658932728307196,0.033036781919916325,0.02386101042138654,0.012318758495695512,0.07458672552143472,0.1528618240757253,0.17747615130326655,0.17760263967904077
87,0.08445903160586088,0.04256130813931858,0.005569777979157142,0.05484821024014499,0.05256331195179509,0.2171113149565015,0.24331062734190223,0.2431615762769208
88,0.008714567294313136,0.0688773970013335,0.08169800634345314,0.02607612143180786,0.17440825426196188,0.19019570677695743,0.2195649894780771,0.21886485953158466
89,0.1635301919020189,0.1848282481871545,0.2271624376982334,0.06781452952726175,0.3179015008353814,0.3199406308296793,0.3018561183515472,0.302576880172719
90,0.02028524875640869,0.006135573819484819,0.08623753964657932,0.16081407642350098,0.15837748352752667,0.22383143620806134,0.19911405800056226,0.19896329676519675
91,0.11054449295857194,0.09024717423600104,0.10542308563661118,0.02473191360821625,0.04326102209077176,0.39111796707626556,0.36481560371090704,0.3649403819162972
92,0.03881860430228756,0.013186278768599013,0.02638819664703218,0.09566153149071138,0.1098522103110624,0.06891712758929408,0.03944479390821659,0.0401206509951178
93,0.08823082106222546,0.13300407979119544,0.1297015178975981,0.01907566832804708,0.07925245599316655,0.7009212473523794,0.669547816945023,0.6685200712597121
94,0.04244518930562547,0.032732944212293065,0.049370185772541965,0.08852514725872218,0.040482173015023014,0.43051667707974317,0.4010211569281752,0.40169155262166834
95,0.014473224451194054,0.03956787990845364,0.03595718169460801,0.0517954236520163,0.0025629352534052643,0.10374397925700932,0.13110951821985634,0.1306806294597669
96,0.004279130334680165,0.002895939169871367,0.0262550974173085,0.07994449478930676,0.03266122942153751,0.02488629145893484,0.009112113233278957,0.009554747529726848
97,0.030734701817209636,0.04267290214251107,0.01659945627548705,0.1474286361576801,0.008316416270349514,0.15037362080833888,0.18595701065841214,0.18612410551410452
98,0.03658218164288951,0.026523280663808727,0.014290892614408732,0.016039873130946986,0.02790761452793744,0.11857663723905393,0.14966269906544327,0.15071709439238046
99,0.08402283066621205,0.004446167559072123,0.0031717263253285416,0.004689623923878554,0.046269889922439286,0.16960575717014767,0.19059605785352227,0.1893563281858737
100,0.08472100728688109,0.0685353213230149,0.11617467149977362,0.03348436792025372,0.133387989117284,0.1345414130513942,0.16216457946413568,0.16179637285302442
101,0.2352603188414999,0.22417740794639948,0.30211033076574545,0.13396012686905304,0.005641805351252138,0.037175301827973795,0.07143133397008211,0.07193465041550812
102,0.022692354295552997,0.006105183937837544,0.035534662437698455,0.06374603534209333,0.190018499480474,0.24574922177090575,0.26832450761213983,0.2668092385037357
103,0.10949883657610138,0.1189159479402146,0.20767557770729506,0.005862029904848208,0.0067481613305995225,0.19097486405903943,0.2201830156296404,0.21953926957777362
104,0.08499280929457409,0.0826008439282011,0.032246261893974226,0.032453556864522004,0.11820229308509622,0.13250820754362683,0.15709021736559667,0.1573034307104855
105,0.10073310495989318,0.09942122459941904,0.01359084730403226,0.015292251925690975,0.19702002941904367,0.18336197293458067,0.20448108734290255,0.20327169874974294
106,0.1257607266543188,0.07907240929741222,0.006707068418667639,0.024059809696420485,0.21564690757412275,0.19516112191778726,0.21321331699034787,0.21257928013829067
107,0.036497930477499496,0.04730115123976597,0.03827027639329417,0.00568645219755326,0.049281543386467924,0.08168066263997709,0.10131784287039725,0.10040826657758439
108,0.030741444774947675,0.026689995333780116,0.052766764839148154,0.31952877208880837,0.07302386049370463,0.21798480301495152,0.2540576850198243,0.254340075958575
109,0.061744129304627665,0.07151571546223028,0.04875679655641138,0.004757589487992653,0.0503735216683102,0.33169687277714976,0.29877077461750545,0.2979318434038356
110,0.024345609345517667,0.036507203740524206,0.061204689623923884,0.09218396012686905,0.04475135195570173,0.12191402527727624,0.15748143788563074,0.1585410222361514
111,0.001757862047204961,0.006286524803034654,0.01142840960579955,0.04619392840960579,0.044734151270716796,0.05766453439650002,0.09164696184699506,0.09298208563827134
112,0.0009727305046940415,0.016114229351598564,0.03604666968735848,0.02956502038966921,0.0011723750312591652,0.03629542750760814,0.06206000407087689,0.06279914424637142
113,0.10960692022119001,0.10476027770352717,0.1174507249660173,0.02956502038966921,0.07527155275935235,0.03318577978222928,0.052317490616131196,0.052185107735088415
114,0.0023455755252561883,0.022203011422461477,0.00746375169913914,0.013683733574988671,0.03755983434992713,0.0255576269131213,0.009752158245338705,0.010751060446881233
115,0.005107971320986282,0.0006044732123212937,0.05887403715450848,0.09383023712430144,0.005221451963430351,0.07465730635576345,0.045980386926670246,0.04585300778166502
116,0.038309632374735864,0.033948207319451446,0.04309243316719527,0.002356139555958328,0.001528906245175543,0.0834456521290391,0.0595236881735243,0.0585696907062524
117,0.04857605601199678,0.04298711226148531,0.062398051653828716,0.03230629814227457,0.05260759202582422,0.10603337144964309,0.07085240001613036,0.06988383888907679
118,0.13424798751720002,0.11420077695935885,0.09531717263253275,0.06813547802446762,0.0953754201279512,0.06315298745775877,0.03460488175361283,0.03450784368309656
119,0.10448602920184585,0.11733717113270914,0.0962868146805618,0.035625283189850504,0.05658956297796394,0.05201189951203347,0.031681644695113836,0.03218059024037925
120,0.035605283130819426,0.06474055889495053,0.05487426370638879,0.001359311282283615,0.024090655442405157,0.10310274049981039,0.13659567579550586,0.13781550350372385
121,0.014498864106857579,0.010789485148538613,0.031519030357952005,0.025685319438151333,0.036775701796101304,0.02114295287475121,0.002547146375858539,0.0034465299090502555
122,0.04142377667692815,0.03086034585161912,0.057297236067059276,0.21055165382872676,0.09341040414044291,0.16061373379044536,0.17767096731168827,0.17769882778834267
123,0.11966267523854146,0.1012807475439721,0.10344868599909374,0.11308714695665309,0.00961978899725413,0.09694898602063218,0.06852711776693454,0.06845981394941758
124,0.13355328656452836,0.17227472789781512,0.1542370865428182,0.015330010572421088,0.1448635026894844,0.15808882917602946,0.1246190803508245,0.1234047140360146
125,0.05480520246954701,0.07827501391054487,0.04535285455369281,0.06324573327291952,0.10295544974881213,0.09395663401411622,0.07028972123399699,0.06939579909421337
126,0.20647995079406312,0.15581909856210646,0.18633665609424568,0.0014725872224739672,0.15035018019126373,0.08263412807721834,0.10507944214049,0.10401053607076002
127,0.12928182850826037,0.07563380221492494,0.15464261440869959,0.03275940190303578,0.010204738524466461,0.009649466876019919,0.021306623172406947,0.022807381538018257
128,0.11735774802173163,0.14090670496707314,0.1474660172179427,0.02310829179882193,0.17152985928514466,0.04753482823982203,0.02321160392076197,0.02258236861168795
129,0.0016394005940680856,0.0031966819562445903,0.0032413910285454123,0.01159190454614107,0.00027916638811928407,0.09932323693243772,0.07726436404400783,0.07842429333720491
130,0.02060827614269444,0.017310967833677894,0.025084956955142637,0.09336202990484824,0.019799084521373564,0.13104711136205677,0.1647867305513608,0.16564538681199398
131,0.09519907178742937,0.08504593199560928,0.04919234254644313,0.10925464431354781,0.07356576745271887,0.030088645915916146,0.05204446782438826,0.05086026567159996
132,0.060765340924263,0.051909407515468874,0.0598810602628001,0.04910512007249668,0.0801096275722465,0.4111159946635144,0.4447525628728607,0.4455869462739026
133,0.03763573244214058,0.07414665762456311,0.0893328047122791,0.3114182147711825,0.11214135246657686,0.10318995812650314,0.08598909169160943,0.08634667552213107
134,0.011624955768411244,0.012913292684365432,0.07007816039873138,0.3505323969188945,0.02229616226380622,0.3522461354272656,0.37259378570738777,0.371679661601947
135,0.04256102815270424,0.04816351602717493,0.05258948799275034,0.0745922066153149,0.07221024773891098,0.08802827954507783,0.06263274869344834,0.062399810301596276
136,0.0044702273056309305,0.012396645401354697,0.00047009515178975114,0.0,0.012284609131373414,0.038522853381325196,0.0742662163089019,0.07485363138313192
137,0.01297096772381881,0.013071024929871833,0.0019936565473493706,0.049463827216432554,0.011404092056561468,0.025580447506677706,0.0031028160378346326,0.004258447076679217
138,0.02474837117892989,0.003779019541642184,0.006866787494336224,0.07487539646579067,0.038487679063120867,0.02636624733351734,0.0004257204510263804,0.00015874955182249711
139,0.02588600552576295,0.007439434717199739,0.008835523334843692,0.0036248300860897004,0.011825812611704595,0.019947094145533,0.0008970604423033796,0.0015622947486149397
140,0.009167200689489757,0.0010339016554751501,0.011793158133212439,0.021658359764386036,0.0192971526005771,0.0711535805272083,0.049062390233207,0.05030904449551867
141,0.05141710715497518,0.04480744287707262,0.03796329859537841,0.01121431807884004,0.044060626768775944,0.10145320340347644,0.06926625196646047,0.06821878123418637
142,0.04719024287274262,0.05881856493018308,0.047507929315813324,0.1132759401903036,0.031531041133711454,0.01992740714028829,0.045481492847937455,0.045657440523674264
143,0.010262811969160568,0.022084311187826555,0.02253851381966475,0.0095151789759855,0.004350109850862718,0.09898316551216385,0.06838119923300734,0.06705818905997774
144,0.040726530380415404,0.029361819771863612,0.030932260987766247,0.057355384383023705,0.030615641313614356,0.05754262260592771,0.02387373699101003,0.02312607855908269
145,0.09120743627198746,0.06912447867112806,0.07039533303126419,0.041005890348889906,0.09251721691260728,0.08380462771587671,0.05993857814604478,0.05951136388914369
146,0.0009454814864868766,0.04134647460248926,0.00805052106932494,0.024845189548406588,0.031693566315822264,0.07800078658449838,0.04277010228221176,0.04230344468444813
147,0.11791211366653442,0.07867996775546812,0.11028149071137286,0.015330010572421088,0.13273895613960174,0.12710046602714054,0.09850264745422072,0.09890751291299438
148,0.21771501004695892,0.2087907098914522,0.16646352514725885,0.024845189548406588,0.19508875118363306,0.09626024574801134,0.0626145466035842,0.06187234956506493
149,0.16537253327725104,0.20734196179724884,0.2263949932034436,0.03858933695816341,0.1612784474102733,0.12320903825359467,0.10282907056790114,0.1038299196424565
150,0.05765986668075109,0.06853368690903383,0.07302276846397826,0.1394426823742637,0.03288396454340387,0.21166622133879331,0.235635222246321,0.2364208233068289
151,0.050323943068633324,0.054431519925592635,0.04920367014046217,0.0047122791119166285,0.04386628409006967,0.11018899194248274,0.1243551568049247,0.12482031369040644
152,0.017896714101671707,0.0014384750006994768,0.018002378794743992,0.04049614861803351,0.018806996943145055,0.04383845553833146,0.06305250097228071,0.0646647203550553
153,0.0241965716565471,0.029914419057990395,0.04758665609424562,0.058337109198006325,0.06659733346652918,0.029897691342671028,0.014404168772264032,0.014275233476515957
154,0.022119702265767066,0.042002766493720825,0.03214771182600812,0.037607612143180785,0.011756265714260347,0.045687112614871406,0.033363560360183356,0.03268354618292424
155,0.038678600256616985,0.00612357964694514,0.014807430901676466,0.01955897900619244,0.021044864261062335,0.011059600879663206,0.0007427726057108452,0.0017912408817446768
156,0.012396385480523575,0.003293940216732058,0.001541685545990018,0.004304485727231522,0.027753577672291238,0.06438340416192959,0.04901869531646986,0.04892010109521074
157,0.0035551354089877543,0.0008594281676980522,0.015197100135931098,0.037003473795499175,0.005945830983050231,0.0467635548324829,0.03803171171639001,0.03880464055166821
158,0.019649227668405045,0.0014237821573993698,0.0011327594019030635,0.001283793988823445,0.015229834570892234,0.01152760567880598,0.0006671328509347818,0.0013168059537049526
159,0.005972263209545414,0.03254804289064493,0.04631173538740371,0.013253285002265552,0.008326510848237462,0.05690763029858306,0.04827883816244796,0.04907603985731737
160,0.06359153466428305,0.07856269250382394,0.04195854100589034,0.03069777979157229,0.02548708654281826,0.09261158425140276,0.08556777727312712,0.08608943952724102
161,0.025285939167379867,0.027233531545973078,0.022856252831898488,0.05430448572723154,0.016050329371579936,0.00415996860728185,0.02603130573166007,0.02697168875645717
162,0.04993296640122915,0.07382567632235201,0.036028545536927935,0.04240296027790361,0.04369175842472744,0.098179402724803,0.08294093132979158,0.08287207136153177
163,0.022740314195990097,0.052911613063576585,0.01538287267784319,0.013253285002265525,0.06407573541630329,0.08706750838256275,0.09632942558714816,0.095262075668161
164,0.06660700028683733,0.02347199508966913,0.05547349342999558,0.03968433771333633,0.02948822508701182,0.05676788550629461,0.07612556385389466,0.0773523389294932
165,0.02248741967217871,0.019614036397531176,0.033896125962845636,0.03908019936565473,0.02972396658411175,0.03911914831176667,0.016849127098342083,0.016234113053232753
166,0.10416902254677812,0.129070217854679,0.09932260987766195,0.005210693248753971,0.12400591789028254,0.02367933605446798,0.006586009137498003,0.007148398664170552
167,0.1116798989876504,0.07251274697486379,0.07805788400543734,0.037003473795499175,0.07652775851477656,0.015574665701006796,0.00511420451340365,0.006548117096613515
168,0.018711937057199535,0.05869430559676678,0.0049750792931582966,0.033869506116900754,0.03793775512844083,0.013279982349834157,0.002228359409276348,0.0019415093233594305
169,0.041424603809530364,0.04039104017560663,0.05649637516991382,0.024165533907264766,0.0021442781490711715,0.028591631524289146,0.04558190746130136,0.04499524507503758
170,0.052280387827239545,0.06123995140923127,0.042130720434979584,0.043082615919045456,0.03898519373839835,0.044399065810690974,0.05475647601833636,0.053298290575535257
171,0.002203786353220695,0.01357956715484273,0.011330992297236046,0.03402054070382117,0.03357959650726113,0.001927719993819632,0.015748025615112904,0.01571244211036027
172,0.012162522951712364,0.0025876703023946512,0.0014533303126415126,0.18676370638876308,0.009072070151123435,0.010641173978505308,0.012958781217383156,0.013238180494248603
173,0.00244015733250192,0.02558335865388421,0.02479043951064784,0.009477420329255401,0.0383349629170343,0.05018562863808643,0.041436390058791045,0.0426244974542446
174,0.04810058976062349,0.04289912728248454,0.03166628908019933,0.012724663948044092,0.029408520735458958,0.07006209744473516,0.08094131721275144,0.07951170288389406
175,0.0293504102016311,0.011583048532221883,0.020049841413683697,0.04700951517897598,0.0081485595685283,0.054912286006601065,0.07083938634612472,0.07055683451456027
176,0.05024313407147909,0.058852267109599045,0.01593112822836424,0.04700951517897598,0.020371398921320727,0.030285393287661742,0.013159748965120364,0.013808863460907504
177,0.07517542690038681,0.0844440794461257,0.07476665156320801,0.008155867693701857,0.061508835523334825,0.08895519855174644,0.06836665881555723,0.0675931713732959
178,0.0017683259943625865,0.006413888237045667,0.005766878115088435,0.0541458994109651,0.0006741149079379644,0.06122462599799616,0.04222107141966641,0.04117204453664958
179,0.0278352149030068,0.016308197290742822,0.020917535115541473,0.057355384383023705,0.0054826797061045054,0.0015246239282470653,0.022130835143703342,0.022328970844862267
180,0.029320301900743972,0.034374876878316404,0.007446760308110492,0.021144842168856655,0.0003370858916101893,0.08623227878759393,0.06260000618613407,0.06240733187838322
181,0.056663028386992866,0.08128545443914903,0.029826121431807937,0.03914816492976891,0.029543504289297893,0.14722995172889058,0.14161836605974276,0.14234211954279985
182,0.05725779520085236,0.044416985244661256,0.008383552333484326,0.07924784775713639,0.015817440375664182,0.12400607222591381,0.12419680319334098,0.12484250230805899
183,0.1385355696966597,0.13841039476354106,0.1476540552786591,0.06415194079444186,0.3118486633439057,0.32071518299623036,0.31427304823429075,0.31404722429247145
184,0.09608211545218803,0.08159485009303005,0.0361758042591753,0.14122677843226095,0.0867707349561363,0.23460791270053705,0.22328698798005908,0.22265706628004855
185,0.1604808664694597,0.1381424702053155,0.09841187131853196,0.051908699592206675,0.04584914637935,0.04458208240144823,0.039894023410337154,0.04013562476686394
186,0.02035492649162629,0.012186397362536738,0.0542206615314908,0.0033699592206615225,0.22637956535937004,0.20687734014678671,0.19714140058416824,0.19623593944340212
