Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.0013481477203604881
P_charged_centers,1.0,1.0,0.0011322083634199723
N_charged_centers,1.0,1.0,-0.0780623477589652
N_charged_centers,0.0,0.0,0.17542077354152075
cLogP,8.8188,8.8188,-0.008262742840865344
cLogP,9.784,9.784,-0.006409558523743359
cLogP,12.515,12.515,-0.029456920210613427
cLogP,6.12,6.12,-0.007903959410110267
cLogP,11.8502,11.8502,-0.006862906447518246
cLogP,12.73,12.73,0.02914060333670821
Hbond_D,3.0,3.0,-0.015710887341119757
Hbond_D,2.0,2.0,0.004867108776586347
Hbond_D,0.0,0.0,0.0025300855024302433
Hbond_A,10.0,10.0,0.002333002945272564
Hbond_A,9.0,9.0,0.004921700709301682
Hbond_A,4.0,4.0,-0.000682300583663351
Hbond_A,8.0,8.0,-0.0022490894852850224
Hbond_A,0.0,0.0,-0.0009373768278879815
Total_Carbon_Tails,36.0,36.0,-2.2082336006018375e-06
Total_Carbon_Tails,28.0,28.0,4.596022703044733e-06
Double_bonds,2.0,2.0,0.0
Double_bonds,0.0,0.0,0.0
18PG,1.0,1.0,0.0
18PG,0.0,0.0,0.0
14PA,0.0,0.0,0.0
14PA,1.0,1.0,0.0
DOPE,0.0,0.0,-0.002177159676585401
DOPE,1.0,1.0,0.009143047127451119
DSPC,0.0,0.0,0.0
DSPC,1.0,1.0,0.0
DOTAP,0.0,0.0,0.0
DOTAP,1.0,1.0,0.0
DDAB,0.0,0.0,0.0
DDAB,1.0,1.0,0.0
Size,"(284.0, 493.0)",388.5,-0.001969004372552164
Size,"(75.0, 284.0)",179.5,0.0012130805364057575
Size,"(1120.0, 1329.0)",1224.5,-0.00022311631447016178
Size,"(911.0, 1120.0)",1015.5,-0.0010003309548782763
Size,"(1747.0, 1956.0)",1851.5,-0.00312620354211597
Size,"(1538.0, 1747.0)",1642.5,-0.0036520545854436177
Size,"(493.0, 702.0)",597.5,-0.0024537975965536604
Size,"(702.0, 911.0)",806.5,0.004574123588295087
Size,"(1329.0, 1538.0)",1433.5,-0.01253631238950461
PDI,0.292666667,0.292666667,0.004816826828672517
PDI,0.187666667,0.187666667,0.0008391448882280265
PDI,0.408666667,0.408666667,-0.013064902610659315
PDI,0.359666667,0.359666667,0.001140671630579082
PDI,0.308666667,0.308666667,-0.008934871868203811
PDI,0.374333333,0.374333333,-0.0033774106442736756
PDI,0.257,0.257,0.01699537426151035
PDI,0.367333333,0.367333333,-0.012332424686386761
PDI,0.301,0.301,-0.003803651416726728
PDI,0.5935,0.5935,-0.0032137615644144473
PDI,0.445,0.445,-0.002399025109370504
PDI,0.466166667,0.466166667,-0.007336474089489316
PDI,0.062333333,0.062333333,-0.0004792126308810444
PDI,0.177666667,0.177666667,0.0014682152025367824
PDI,0.699333333,0.699333333,-0.0025755794921151725
PDI,0.298,0.298,0.0008970124645805023
PDI,0.319666667,0.319666667,-0.0016147331187017187
PDI,0.671,0.671,-0.008405472848451412
PDI,0.285666667,0.285666667,0.0006680767367619132
PDI,0.286333333,0.286333333,-0.0009938689243868678
PDI,0.296333333,0.296333333,0.001840943494881392
PDI,0.565833333,0.565833333,-0.003309752675515727
PDI,0.429666667,0.429666667,-0.000919782432603507
PDI,0.270666667,0.270666667,-0.0019697199090551744
PDI,0.301666667,0.301666667,-0.004634314434524779
