LGBM,RF,XGB,DT,MLP,PLS,MLR,lasso,kNN
0.01287067582284968,0.1364303278688524,0.08381339907646179,0.052622950819672144,0.036058298715485576,0.11681831117144148,0.11680322787551167,0.16542871062911146,0.30347513126714165
0.10326990804240777,0.35317622950819744,0.36113570670612527,0.301967213114754,0.3705237224283855,0.07174286309315969,0.07176612379122682,0.11942305954380478,0.45658843274354644
0.08835834215538985,0.19104180327868853,0.169810347987003,0.05754098360655743,0.2019333495697857,0.2149968813515406,0.2147761069591288,0.1663247516420212,0.05052729113228779
0.014727029728817821,0.3503368852459014,0.22698491418947936,0.045355191256830595,0.27451107429004334,0.1254269517883163,0.12419586557224349,0.12704996781823263,0.17752491140592375
0.08206129061833012,0.02498852459016465,0.17291481573073575,0.11645901639344247,0.0736510769660742,0.1390943692128216,0.13901839336797123,0.09248648986501917,0.028648210043914796
0.3480685751844745,0.3934606557377049,0.4854867397175462,0.28382513661202186,0.4769007879988399,0.18015247053494243,0.18090161670525218,0.1734048899281827,0.5565221086074695
0.05418611436326154,0.09521639344262256,0.10126668492301572,0.053442622950819696,0.10791281439298239,0.07449010066368691,0.0745491202022126,0.12486227005485184,0.021812633685809213
0.01913719592117835,0.15226639344262272,0.10712418196631268,0.04565573770491799,0.29177726174050767,0.26332558514050874,0.26254103102721327,0.2640764246181833,0.029486655028200415
0.042130709724237075,0.09589098360655718,0.1392163236219376,0.01715846994535517,0.08497948231636226,0.10835577393325252,0.10873258574773575,0.08861214475923956,0.011840239212283464
5.570176083073697e-05,0.008082786885246024,0.03486442288414371,0.04551912568306012,0.06405496179849524,0.19962262725472268,0.20015435660535255,0.19328259577627255,0.08443384045819274
0.08662982916707654,0.009961475409836044,0.11943906152834655,0.049836065573770516,0.05153868385967235,0.10772846224492608,0.10713150035485902,0.09938448082565826,0.1423226888863383
0.10287735412846383,0.0787139344262292,0.05844389391727145,0.049836065573770516,0.0484029736517218,0.14508656153340213,0.14509941130416382,0.19193938069039645,0.2636971720782646
0.14577497301196848,0.04829180327868876,0.14743880991075864,0.16360655737704918,0.32681669330706103,0.07800825918538079,0.07855151776221603,0.07701299548791896,0.10824568301325149
0.010972761256035746,0.3330704918032787,0.4065045524816044,0.05188524590163934,0.224469656797684,0.11884829547626319,0.1185448955630759,0.1149162701151924,0.08206973299380263
0.18455197344992735,0.022462295081967218,0.008258610963821411,0.12888524590163952,0.0032449083630845116,0.11952970973248461,0.11955720516093443,0.0861616444530825,0.12028152392954283
0.0010998824296153398,0.34738934426229484,0.2774103594607996,0.07781420765027336,0.3761556539937638,0.18633870679153824,0.18637900022320544,0.2402427179516582,0.05159353627683122
0.046111108513984374,0.04695983606557408,0.041850369856005876,0.06209016393442625,0.03593995065457095,0.37951132342512683,0.38008830303942864,0.42317007679831964,0.20501574618648088
0.03579399503080205,0.12548032786885246,0.1613216996192932,0.12586065573770483,0.13896128222383214,0.241264008512448,0.24125878260103356,0.179145460956473,0.40170756629727833
0.19140289450962256,0.22305081967213125,0.11430018393719787,0.31971311475409847,0.4052700050172492,0.08464457311564536,0.08401029713252353,0.08271534883367426,0.10218129264840559
0.26640812059514135,0.10897868852459028,0.08313854395366105,0.36467213114754105,0.023740353766262948,0.30448862582929526,0.3042027421278985,0.30720760680935205,0.26961659683019645
0.03122590789264206,0.018985245901639348,0.028208434581756592,0.06209016393442625,0.05574289294083502,0.2030323826621553,0.2031415071491368,0.24106787888139758,0.09851082141102614
0.033385079500430785,0.20972131147541018,0.2396263062172248,0.0006816220880069045,0.03880971162519131,0.2919918161957003,0.29215500396069144,0.29380402328550137,0.0050137976341032755
0.23700265884729582,0.043930327868852426,0.028933522271328393,0.5931147540983607,0.0011725854343009878,0.04993605360436726,0.050135968965906774,0.10392625299530384,0.4652807869468774
0.008051158023972826,0.12629426229508212,0.1948099919420775,0.130032786885246,0.10743860488659573,0.441245033831325,0.4421294465291835,0.4314294676930406,0.06283959511547044
0.06674919918270589,0.020375409836065565,0.054012835025787354,0.18459016393442623,0.06493340083341144,0.334208872382887,0.33425464952530815,0.3029404140355127,0.13858589177103564
0.10350788817799494,0.014573770491803292,0.038210774366972844,0.00830601092896166,0.08385618673321155,0.1105837449534334,0.11117857341046125,0.11820621805746917,0.36395693310642596
0.011627506200694606,0.14288114754098366,0.1944369077682495,0.02650273224043716,0.09493858760133507,0.19724773452184924,0.19785390977506856,0.19780389938272136,0.04991539724262706
0.29456802747648847,0.017754918032786875,0.03258705139160156,0.29393442622950827,0.03767387741820743,0.07985620530258997,0.07995487817291415,0.04387267285371255,0.23679350376597358
0.1599053920152303,0.25884999999999997,0.20434331211887424,0.14879781420765031,0.14372886761533216,0.012065770415168375,0.012506353546671857,0.011167293268828926,0.03525943292239392
0.0419920968820702,0.08768360655737709,0.07847252488136292,0.06418032786885247,0.1087948623512353,0.022178471441506087,0.021941723463622123,0.030914190761136995,0.3186002936339945
0.05742894182476921,0.36025409836065625,0.45150215539775906,0.07823770491803284,0.24935235840684478,0.14883983829039504,0.14932295298214204,0.1418683125203164,0.06962242183419023
0.3252221350738297,0.03649098360655738,0.024271756410598755,0.6131147540983607,0.056274670827396775,0.09974473121979471,0.10019233837190941,0.09843871219303024,0.46524881654581807
0.09083227361450516,0.3650762295081966,0.37733945889551135,0.13750000000000004,0.30117470738306695,0.18313632734411175,0.18317954738878017,0.22642215382630188,0.02100389544154707
0.009973016736492507,0.13976065573770496,0.08352719551227128,0.01704918032786884,0.05885232123802235,0.05043815575841143,0.049834114570357246,0.05537704388026732,0.0028276930978313602
0.09606946112401521,0.12592295081967209,0.22910459643504655,0.07327868852459019,0.00791149168958466,0.3985689584811092,0.398613756996858,0.43737155955719503,0.2213489989937897
0.019924649718744886,0.0019090163934423199,0.0003920899844560566,0.1102622950819672,0.08268287441873434,0.020922459042465702,0.020567418143529623,0.014771114660326101,0.014310193687898532
0.08254629950390813,0.049041803278688456,0.01721256574646368,0.09221311475409838,0.06100701522493168,0.3252351783376669,0.3255574631807047,0.34906780706486495,0.4060918621980306
0.10692211019321823,0.07738196721311463,0.0068947115491648225,0.11875409836065579,0.14028038897706252,0.12421258802348398,0.12407717382099817,0.06619358819822951,0.6791707787904587
0.17778948054148447,0.00790573770491805,0.10516979090502998,0.09267759562841535,0.019731589873727792,0.3851308974263769,0.3848237973944904,0.3395317539469217,0.09117824931641927
0.07688214073988285,0.14775245901639356,0.055100117589606756,0.12321311475409832,0.33740045414957487,0.3110419253252693,0.3106379117497108,0.3089728545700199,0.21343056021630274
0.14091179875135967,0.25224344262295073,0.28663671491576026,0.13511839708561024,0.18778592310370967,0.2290984761493306,0.22925844120078864,0.19816781137410117,0.008659962400575594
0.07980292203814687,0.048813934426229555,0.023402303457260132,0.09245901639344267,0.11404875066676586,0.06994540987446879,0.0691119462562706,0.0895375492399969,0.054476753940823575
0.26147810940879745,0.062265573770491675,0.06429057920565368,0.06823770491803277,0.024890943169690136,0.1806836150452611,0.1808462252877779,0.2417863329617641,0.0777583759717557
0.07950400708471983,0.050632786885245806,0.05080476934792566,0.016262295081967193,0.0900438376494817,0.1457705780493268,0.14611480505960595,0.18978673305488752,0.22231891852855243
0.06426906158715084,0.02835819672131152,0.016930192708969116,0.021147540983606633,0.11113069893633722,0.011476087666773216,0.011771910937981404,0.002633880033703684,0.1076995087892832
0.027797539998819877,0.03684754098360593,0.03339305695940242,0.04551912568306012,0.11288020098298479,0.36643495596693354,0.3674679758084422,0.3590444479203434,0.004188285177790796
0.18206661785741157,0.01046803278688535,0.013784414647055487,0.2413114754098361,0.04379955015296888,0.012942609897104385,0.012669357304253726,0.011529760351694007,0.23857261827954995
0.2195797540727097,0.05882786885245922,0.005558303125569153,0.06327868852459018,0.31357502122316133,0.018120173575124632,0.01777571334524107,0.014082363515845575,0.12661423395439692
0.10586047781941907,0.0734090163934421,0.05013470094712058,0.06360655737704918,0.11278756578857374,0.057797679094443,0.05681946034078811,0.06154026077978436,0.47537394150595147
0.07889297411124918,0.06034180327868838,0.0531453598718174,0.062327868852459,0.07785560210691306,0.02645144273039579,0.026703833248606576,0.027851526494420298,0.17087364841767094
0.420728680044008,0.16718852459016392,0.044259140667368135,0.34672131147540985,0.19347780181605057,0.20923400461290198,0.20936489243657025,0.21262810412970373,0.145965764059445
0.12475763126679185,0.08432377049180273,0.13875326539649335,0.009320843091334899,0.16889216578659216,0.23984823936488697,0.24005893011220641,0.22910804836933923,0.4047914988805979
0.059250631711291274,0.27428688524590183,0.14111277883170092,0.0007618129218900698,0.31477309172966195,0.026604331846919987,0.027099452885047726,0.02173006853034576,0.15893259273893473
0.12950857176731206,0.1205303278688532,0.28259723186492913,0.035737704918032825,0.010359566870574655,0.017056047111610628,0.017141869801165777,0.09465214847925707,0.16827167327069695
0.2982782217886396,0.03652950819672096,0.014602419861027505,0.062459016393442535,0.1367211305526027,0.01054761764374279,0.010330661302314859,0.002818017407220541,0.03076414027784069
0.213276516989395,0.17386475409836127,0.18892465095051003,0.23655737704918034,0.04780377293862337,0.1670785647212899,0.16716098103513455,0.11233976031773879,0.178320860412839
0.03490361429059996,0.07732459016393438,0.015618294477462769,0.16076502732240439,0.0849460176759707,0.004814742095342162,0.004094255992084017,0.0020584607915533626,0.03284369694539744
0.1435483833571896,0.04086557377049178,0.03885212540626526,0.029836065573770443,0.013231268941505656,0.3085797165020208,0.3082980111560326,0.30787692165347247,0.1170944151692187
0.03772549925172525,0.08236229508196728,0.10562951572605828,0.16698360655737704,0.11847950363551131,0.24811803568239,0.2480601199436494,0.2833504412471005,0.7335558201268824
0.10390283732011732,0.0036655737704918063,0.0004897117614746094,0.07151639344262294,0.050504297810956035,0.08583773788695845,0.08597126184393654,0.07820355980603366,0.08591708845974233
0.21429204138177704,0.05300327868852317,0.02041106165432527,0.18557377049180335,0.418702850455629,0.18842796690536923,0.1887713645476411,0.19374039533579396,0.07816822485106066
0.014370040534486676,0.40785327868852445,0.30951579271769913,0.029016393442622967,0.40175462099792997,0.3797279602454863,0.3802051301320948,0.42472060508982934,0.1365253054417699
0.053493882317478314,0.20885573770491794,0.06399233634354629,0.12535519125683053,0.3855382192668023,0.02886606355179322,0.02854977829516094,0.01815579874084916,0.4506255486944751
0.09479119568743344,0.1321426229508195,0.1752663552761078,0.07930327868852471,0.06226606068129108,0.05105302309099857,0.04940155997697541,0.09334267606079238,0.20921894882878037
0.10500232363424992,0.07095327868852452,0.046922307405315444,0.05710382513661202,0.23913350995764404,0.01923917673170028,0.01887890026161654,0.013056454751920521,0.48342355700037054
0.2125936690471737,0.043881967213114104,0.15174552303845767,0.0017486338797813583,0.012194250904678683,0.10842787784806268,0.10851848914029538,0.15763243295709467,0.08680921603596209
0.04726525650432889,0.037425409836065515,0.06289832597873246,0.2524043715846995,0.026201984297455058,0.07459630129828759,0.07421910075897392,0.03108548758985885,0.09282484305135982
0.08681771890917986,0.03765491803278692,0.03792915948101738,0.051770491803278695,0.08824341038791961,0.2045528868449864,0.20461072007594638,0.24326827911470938,0.16144883670286872
0.17354736148549454,0.36311393442623036,0.24281473052306252,0.0737158469945356,0.3721905363265409,0.406690882040382,0.4067559862879288,0.41273963207559405,0.16617993863041658
0.1933312315644624,0.1027196721311478,0.11827073208621286,0.020601092896174816,0.0812802722226994,0.03125376300627264,0.03180623278739059,0.04806508828260436,0.3862765699626322
0.25578785308872715,0.12058032786885264,0.10176794243640597,0.2880327868852459,0.1310313336386303,0.2764614273526126,0.27686035337909154,0.28075220963461484,0.25532604684524296
0.008046339660118099,0.18894344262295099,0.008658980678339478,0.01704918032786884,0.09347981156715857,0.3234817553092668,0.3242469532021574,0.31632540678424903,0.07104522212086105
0.023748209206786556,0.14570245901639378,0.13622200313161625,0.029016393442622967,0.047318937769951386,0.1771589855829352,0.17631174649774523,0.17961843222781204,0.3832931362719991
0.13452804203587976,0.0446655737704918,0.011920303106307983,0.2276229508196721,0.010090796338120052,0.1877376897023566,0.18827069910382244,0.18589360900953,0.0901823357244671
0.0032830818583709947,0.32755327868852424,0.30852415012531587,0.13990163934426234,0.20826242254887273,0.020415767124517314,0.020590032117092316,0.07433691497539019,0.36753752006677964
0.2052460985471215,0.008919672131147416,0.023832740822776532,0.2199590163934425,0.017165783548383495,0.0748976404243607,0.07464944398840731,0.055669909246198024,0.08280352969240135
0.168302707237881,0.061681147540984194,0.08248551837733531,0.24275409836065576,0.12661500129846115,0.3726303960319638,0.37278238187752344,0.3704838713984834,0.07445170994106987
0.11129030290780129,0.056597540983606566,0.0429004430770874,0.08012295081967213,0.033458393492740615,0.057306043920873184,0.05789990035511262,0.056195207013037485,0.0963314636884729
0.005586217845050145,0.03097295081967214,0.07111620903015137,0.04136612021857927,0.06329227532810204,0.10493882239315477,0.10497194677143384,0.08642200605363148,0.12346997016786124
0.036845601587753636,0.09604098360655766,0.040143995539086874,0.12983606557377053,0.14867394938454104,0.034147581704796426,0.034562317812673826,0.01566525230637572,0.19661314488762585
0.008078622191271857,0.05385409836065578,0.10234814882278442,0.2037295081967213,0.0027497220310400833,0.1342729231587878,0.13412534523684805,0.17059993323596634,0.6247778113293644
0.3415740834345003,0.06012459016393441,0.025511354207992554,0.15540983606557374,0.1073429602554334,0.01961701972412866,0.019406670293118905,0.016113114451233035,0.24512017313915835
0.209672636228877,0.3946040983606557,0.41720631343419434,0.06241803278688529,0.46131893651932476,0.13006432891619538,0.13006824854679494,0.1842070660125681,0.11300940968552209
0.04479656143657956,0.20359098360655736,0.20872017375758434,0.07344262295081966,0.23638374168976306,0.034345984155981,0.03393540173441709,0.014231070202850415,0.03350317926111522
0.010874558420716173,0.010127868852459199,0.034642196366044375,0.05710382513661202,0.042780066423296056,0.24750875423059868,0.24675733244042436,0.247558044132966,0.49288887254655356
0.19893601744296818,0.2736581967213114,0.2549011473968382,0.13885245901639365,0.3965051606973232,0.2006459895014155,0.20118134438293905,0.2036458541626388,0.2006665441269932
0.12520845265632286,0.007080327868852265,0.02529978625109941,0.07590163934426225,0.12966022124041904,0.3817447068420398,0.3821813830129697,0.37308462507900547,0.003903978828731114
0.2329602557296815,0.05741147540983549,0.12298961514332263,0.2951229508196723,0.11615004900285619,0.08098812982288367,0.08056479087998658,0.07450441055793505,0.24165032283588334
0.10178141402078766,0.2514344262295079,0.22327029023014133,0.07901639344262301,0.1996924535690608,0.21874699161811503,0.21875963027981393,0.2637738067788105,0.09998074928989563
0.017618627848608976,0.06531147540983567,0.12176216229063563,0.0033606557377048873,0.1321283192539484,0.0033802069583142025,0.0036119160934254824,0.06623492822803678,0.30361678205150255
0.2827384623192157,0.007349999999999968,0.046938698897596276,0.3543169398907104,0.167433048371742,0.09508740242925609,0.09424305248219139,0.1016018670706127,0.12986869911703428
0.0022589210822003825,0.043510655737705045,0.08865221197487883,0.05098360655737699,0.033521095418198976,0.29992891843043246,0.29989400151331347,0.239704642084401,0.0429128169965215
0.2303312434919747,0.10789836065573774,0.12674770421669135,0.18938524590163935,0.1534180334355384,0.028714527789906796,0.02913438497123147,0.04699002323637336,0.25267301327130276
0.23030086484741652,0.018171311475409825,0.018942266702651978,0.2805464480874318,0.019802626099497733,0.10517399844766567,0.10527762122485068,0.1076556874688272,0.1577713618847301
0.011732395211206914,0.14450901639344194,0.08259281103728255,0.011511839708561055,0.04238855442040668,0.11255146710465308,0.11272639405574747,0.1186955858155232,0.3919373045968776
0.23731642055615243,0.1169926229508198,0.07308448101653431,0.2578142076502733,0.16221164036136748,0.21247677724195474,0.2127824800368938,0.16134171600404662,0.2692715328628123
0.1415712044818061,0.004377049180327941,0.09036051146319657,0.029795081967213102,0.10735914562182525,0.09885987712281885,0.09943196411280356,0.10643896377028661,0.02576920230835189
0.11660536382593534,0.0841926229508196,0.06231442093849182,0.5391256830601092,0.16672609405238575,0.04500169558235423,0.04545254228666618,0.046933045296105425,0.07799686296266384
0.11169009167067578,0.050739344262295094,0.009588354161528256,0.18170491803278688,0.1307074057793785,0.24994763392555452,0.2499851410808303,0.2769986926943372,0.0922495970922666
0.01552132111015532,0.06432049180327859,0.14568530432513505,0.0006816220880069045,0.033090648900721886,0.37088188548029705,0.370656019687311,0.3279082842842995,0.13788665978731818
0.18805999782147814,0.023615573770491803,0.026587694883346558,0.1383196721311475,0.09287945582861865,0.354385896753192,0.35447230561882404,0.3213881004722825,0.34656690599363094
0.1638342097706349,0.3174418032786886,0.31173727178182764,0.12797814207650265,0.25632177110548304,0.17002375923111968,0.16996038508492856,0.11688049615870733,0.4256520864375958
0.018409327550240454,0.3692499791829297,0.06489158006965134,0.012269197584124283,0.2543655477593593,0.31064325529776915,0.5183673249426198,0.51335065781251,0.15061487297083956
0.05601747650840608,0.13784591053982453,0.14188719768993185,0.0004590163934425906,0.07865979263291423,0.0031868230165225664,0.21413291473587226,0.2040947034112791,0.08313465149089977
0.11911468660677149,0.030599922098620863,0.08579939908668643,0.0025901639344262373,0.10301579008143458,0.04449472680704253,0.14072933640436944,0.17316827820596842,0.0624096634150408
0.05407596646384871,0.08338544057377054,0.007122904062271118,0.12512295081967212,0.36870748296763645,0.2169632602511784,0.22290196388269812,0.27754495196510787,0.11097278780163145
0.18166467678850956,0.011798991510538634,0.035333454608917236,0.09849726775956286,0.01252435379294864,0.1235896031430726,0.11969381494970416,0.13334423335381052,0.1031522963250853
0.06961727325865982,0.15196030135961536,0.012490012997486533,0.16220140515222484,0.13320405117746248,0.10227290476070638,0.014805930514936838,0.023154882312121983,0.3951493252397872
0.222564313857034,0.0213339140970596,0.044743555842852945,0.09400000000000008,0.023223663635796254,0.10087998132626391,0.12826050611620582,0.07246094817774362,0.2888643262212579
0.14460901647563473,0.08782295765027326,0.0038529212357567566,0.0025901639344262373,0.26867674769857786,0.2131058309872419,0.23252195698923234,0.23990855822630647,0.05337621052592606
0.1216079951312461,0.21971890905542596,0.17030320892568496,0.15207650273224044,0.14712916554669417,0.21683242045597562,0.29534588128369943,0.2922317394846795,0.18857305440981237
0.24524747286377946,0.09064589432084315,0.10920127419174697,0.003311475409836066,0.15702720187370778,0.1382802934155612,0.28394345968705087,0.2791720342736237,0.04562013441636385
0.029001572133066873,0.17052241169008586,0.3408938927337771,0.14770491803278687,0.23766396175925747,0.2355170406174441,0.17274034195494858,0.16726188099040756,0.39851000306154083
0.3646932279961622,0.3124641702446006,0.006410509347915649,0.49150819672131146,0.00048292116948467356,0.08282027515494716,0.21878076305139899,0.1614304714685526,0.02002671212751287
0.04526519430137475,0.3363933556141039,0.03785523266088764,0.001850117096018741,0.20420924871485074,0.24906119788967834,0.21871303377385132,0.17081836285530216,0.2963039440358736
0.01946027828462964,0.014679673106947705,0.08728149038846378,0.1573224043715847,0.30580388761584587,0.12937573743765235,0.027375096786648845,0.0215456794544992,0.2616688525216817
0.26192831861019805,0.014677250845693324,0.03412032127380371,0.26199063231850106,0.04006954829766257,0.10506627138884256,0.033881137128536465,0.0324031735700826,0.08939428708256336
0.1795241394077291,0.046002754683840755,0.16522681713104248,0.18649180327868858,0.22985617241665507,0.025052560820119585,0.24982690393849574,0.3041385072299664,0.12483260222522519
0.010494498981186262,0.15327960040983613,0.0748224967815837,0.20626229508196736,0.16978242136515964,0.42238577017407414,0.16513669350667504,0.20582441454481742,0.18850530733359203
0.022851900220826202,0.2924296511514446,0.10971949335004472,0.01793032786885239,0.025822638961843003,0.05590480656280128,0.3610126294199737,0.3599909738506772,0.0355723108374259
0.08517906289218186,0.03809410372755658,0.40284001696305205,0.07806921675774135,0.30862538067215967,0.3411427650446056,0.07688468796688228,0.08336151302975592,0.11041354527194092
0.018081872566315965,0.021982855191256978,0.08427062630653381,0.0063319672131149085,0.07882746322826162,0.47937181783697314,0.1705681050381313,0.17246146390675543,0.00042465331284444185
0.0005581566476937361,0.07836704478922715,0.016473740339279175,0.018524590163934374,0.10106847381959988,0.1957179350974113,0.2505674573413132,0.289131091503365,0.10894425747674259
0.15227711621432943,0.2049174975604996,0.42684160463145515,0.28725409836065585,0.1103356694333481,0.19367558590471934,0.33232689634693396,0.324687234373923,0.376079321622801
0.3455530717498501,0.026704929431907137,0.1634041666984558,0.06563934426229512,0.11951057588781305,0.29313322840024375,0.15746834891391104,0.1532089704188504,0.14662847256854938
0.21220264952484957,0.04457031420765027,0.02013582653686652,0.07501639344262293,0.204346418326654,0.5352869486629356,0.08130037666742884,0.0878160808387134,0.27084723556734897
0.235574355499442,0.10366556198696614,0.07256736964475913,0.1121967213114754,0.03905683999818174,0.1681656084247104,0.052533583175169984,0.007139783333647509,0.09308617573348876
0.007161711119884395,0.30029260018214937,0.30916133091097986,0.0014389799635701318,0.017098668651974097,0.06162459494936137,0.21606927726738362,0.22730138315459336,0.49121680725708144
0.4630948866877569,0.029466199258391668,0.025382042830107587,0.3597745901639345,0.06530653660981672,0.07855318951317802,0.04275989215188697,0.08665788655474674,0.06313547257722713
0.11482753378694693,0.014909859322143948,0.07487423400409887,0.0317213114754098,0.18924425597418815,0.038057691796503534,0.08440711291366904,0.1282882465963609,0.21726296169761347
0.03222170381797057,0.013256891100702599,0.014564692974090576,0.0025901639344262373,0.15991492569730786,0.34458458188245594,0.009533708298282678,0.023930880252484854,0.14865038575887157
0.16779296369931457,0.007599119340359093,0.055559084493605804,0.05913934426229517,0.1489699033627912,0.36867802662720733,0.1496776119006732,0.10820437467046318,0.1672425623823088
0.010879878038796836,0.09324500650533445,0.2679494715323215,0.0868237704918033,0.08557384163098017,0.0770016907345401,0.1434298604797533,0.18092935954829747,0.05584362074512342
0.09225613116824646,0.08080038267629465,0.0014305502860273434,0.035480093676814956,0.02134003381541083,0.13965207093172954,0.13871092167736582,0.1863031356235203,0.14185673666480236
0.016896768592131683,0.24759690371218057,0.0152134050306727,0.005382513661202191,0.07026867822972094,0.2812366920189941,0.27500698711016675,0.2705941570966166,0.32823017487418293
0.011226744664332544,0.02598286592505822,0.013286203145980835,0.08999999999999997,0.07327490939811687,0.021542266604239635,0.1623364083985836,0.1214037131087316,0.20667875848364736
0.3600564077203215,0.06805535958235742,0.07503179769046975,0.007423887587822031,0.022910988410813515,0.2691683154262071,0.0643134421295194,0.07397215945184044,0.15250009588117308
0.03355342995871713,0.004183119307831662,0.0059694629614469585,0.09166666666666669,0.16448619173603263,0.41825952047667153,0.11712521387029096,0.16580393814214978,0.3735766154062651
0.22379352961462673,0.08115649508847263,0.053011566400527954,0.14778688524590167,0.32118496973762223,0.21003411255899335,0.15434426031984871,0.1624990430007341,0.05757814311126541
0.01625920611696352,0.08483085512620336,0.09299933910369873,0.38121779859484783,0.2298320329373687,0.16848298796703404,0.0036119797163302603,0.013208572212047354,0.24736097522024778
0.09719990597490416,0.3585081526476712,0.09958795242622243,0.11903981264636998,0.11799245161050767,0.11742882866514892,0.30292250816461674,0.3589744375629651,0.19114769863035985
0.09553042638434894,0.3149440570517824,0.18216443147815642,0.016299765807962524,0.22075755164592253,0.18869599731255204,0.35771817146274176,0.3112005064944023,0.0695132130223628
0.15524758356356963,0.006619689695550352,0.14862013969265042,0.2535655737704918,0.33184089578119064,0.22217350514384854,0.07894066477585326,0.0858252119049624,0.03047121454471969
0.002329643443756871,0.00834731118266979,0.053641051054000854,0.30645901639344275,0.13104111964835857,0.10222022311654597,0.03571112956848235,0.09150160217951048,0.016879603362342135
0.359867569604483,0.2657952055685661,0.058712512254714966,0.001901639344262282,0.16812083956185062,0.04569600529093762,0.15282795236613517,0.15361667264290446,0.1689355999411849
0.09092589325618983,0.01724119328531154,0.3250459811335705,0.1350273224043716,0.3030449390642524,0.09396156484211249,0.08008212297521089,0.06569676527225454,0.0754070147539938
0.16452976782692358,0.11529772784933645,0.015205949544906616,0.28672131147540986,0.38523938009019865,0.08670793600599311,0.15717280534941347,0.16067808872012768,0.38786562882764164
0.02973946276134158,0.1432797170179545,0.05875062942504883,0.45297814207650283,0.12460158451008435,0.1313235841823114,0.2929115010821359,0.35289224353706333,0.03771979144728074
0.06709781503435894,0.04312635750065055,0.029891368013913455,0.034125683060109324,0.20493426733146114,0.16168867155056887,0.02034585163811864,0.06962953874961497,0.17586774697704866
0.11992526266617491,0.2824297758912309,0.196973849984466,0.12839344262295088,0.10057861089215012,0.13432832191157315,0.33914616281411497,0.27603994497372014,0.2982520598451695
0.008479939126418009,0.159924633424408,0.10957797965065375,0.15754098360655738,0.031891053722457485,0.20483411895777773,0.09754429659434283,0.12821826717125084,0.12999020095638808
