Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.039584132777465385
P_charged_centers,1.0,1.0,0.030201360767992024
cLogP,8.8188,8.8188,-0.10135670473103862
cLogP,9.784,9.784,-0.0832237511070806
cLogP,12.515,12.515,0.18276144707610406
cLogP,6.12,6.12,-0.05723249137324851
cLogP,11.8502,11.8502,-0.07362995044815898
cLogP,12.73,12.73,0.08848253820901578
Hbond_D,3.0,3.0,-0.009731084063925298
Hbond_D,2.0,2.0,0.0025496671787844857
Hbond_D,0.0,0.0,0.002302631616560113
Hbond_A,10.0,10.0,-0.00014619814869538356
Hbond_A,9.0,9.0,2.4085922821482503e-05
Hbond_A,4.0,4.0,4.955750328769296e-05
Hbond_A,8.0,8.0,0.000281899266281471
Hbond_A,0.0,0.0,9.185514285378388e-05
Total_Carbon_Tails,36.0,36.0,-0.00043231993822654834
Total_Carbon_Tails,28.0,28.0,0.002537791781842033
Double_bonds,1.0,1.0,-0.0024362366810938025
Double_bonds,2.0,2.0,0.005019003005799832
Double_bonds,0.0,0.0,-0.0027584902200000695
NP_ratio,4.0,4.0,-0.01733051404044753
NP_ratio,8.0,8.0,-0.010280040141704349
NP_ratio,12.0,12.0,0.02761055418215188
PEG_(Chol+PEG),0.199600798,0.199600798,0.013628492656664853
PEG_(Chol+PEG),0.99009901,0.99009901,0.06277225597577663
PEG_(Chol+PEG),9.090909091,9.090909091,-0.07640074863244155
(IL+HL),20.0,20.0,-0.009730350213024423
(IL+HL),40.0,40.0,0.029649941785703852
(IL+HL),60.0,60.0,-0.004476911038882101
(IL+HL),80.0,80.0,-0.015442680533797354
HL_(IL+HL),0.497512438,0.497512438,-0.030679738000512644
HL_(IL+HL),0.99009901,0.99009901,-0.041546236951173605
HL_(IL+HL),1.960784314,1.960784314,-0.023425143510332577
HL_(IL+HL),9.090909091,9.090909091,0.05611012836489147
HL_(IL+HL),50.0,50.0,0.0395409900971273
