LGBM,RF,XGB,MLP,DT,kNN,MLR,PLS,lasso
0.01637713693070897,0.060188374179972914,0.022577106631736177,0.1056949635972323,0.001949498700334229,0.04157087284583144,0.09233103231581719,0.0883479749476953,0.1211330799717576
0.07034724890188207,0.04618037504641681,0.0049445107994228465,0.04261933604675239,0.033791310805792785,0.2917477384548618,0.11632147041603155,0.11026526806446088,0.15151806372237384
0.0157412346172216,0.011231283780996415,0.011274517844080068,0.10126336660489677,0.23050501299665804,0.05124385614080934,0.0014161062401704672,0.002944139453887551,0.030556394762071726
0.10241762479425265,0.09644743917512022,0.05971183991104623,0.08931935460788609,0.06400854066097283,0.07045934953291622,0.004493311038168246,0.0002575090584677753,0.006293059557665015
0.05223555441848682,0.07008231216734778,0.010122110575404353,0.03117010747177895,0.0062198291867805455,0.018278657781790886,0.02316309806424277,0.015613268754463283,0.04707115322509503
0.027807556601628147,0.04452363685468036,0.04500052481170391,0.06609877173528766,0.019773486817675434,0.05131032168799354,0.13345670434791967,0.14207667182500877,0.12461555338940744
0.20015017812648236,0.2075741118950369,0.1670759964666533,0.10381943538444754,0.24712216858522087,0.13244356504451518,0.11429369655105212,0.11356861158228734,0.11428689261601374
0.06418088869171745,0.12485860243037461,0.14287523580580186,0.1107020511942225,0.04883030077979944,0.0014678590316530293,0.10579915437741838,0.11344371740067782,0.17355224112513523
0.02862246038573313,0.032955242574812194,0.10571129566402282,0.03834899422214888,0.2242851838098775,0.07551909272700474,0.07757766940300204,0.07107775949270534,0.033965083243861605
0.10859607714803082,0.17579588250951467,0.23826436184393707,0.06013623681083369,0.31916078722614183,0.27171845236905134,0.2982800473753059,0.30138841829234164,0.2981004241301112
0.12130239154421252,0.0777014640367848,0.21365291546411858,0.014065713885375919,0.044652803564797616,0.1679712085788383,0.03317696767837741,0.03258476562430168,0.015298782920492249
0.018458681922407294,0.04827313611420553,0.029645008731853384,0.08821650873230125,0.044559970293353124,0.09489961379527906,0.1679361368352451,0.17122536097753616,0.15735406190175216
0.15773462813396036,0.16147657473627594,0.1535873878214645,0.2865694929671161,0.14565540289639808,0.16390866939882,0.24206191411641356,0.23573221383793738,0.2761040087037011
0.0511980837670335,0.09504977734735609,0.06897354701439162,0.04681007363524803,0.09970293353137771,0.02725959030208369,0.1451642348177149,0.1399119291709,0.12631164517835636
0.017167379019588425,0.16870481082642141,0.10337557263237984,0.07401869370974201,0.23477534348310436,0.3740073149746654,0.22738987715416958,0.22255541842318216,0.2807019726390615
0.06822428823573823,0.03152534716696487,0.01215807489865428,0.04649955943753292,0.03314147790568134,0.04818349982592718,0.044345741503872826,0.03753418832722122,0.028617920136507213
0.0075860162615691284,0.061760057272636504,0.15279918590355124,0.07020601057246578,0.12151875232083187,0.05067675540538319,0.010533841713322556,0.015496578662933691,0.007257859321151194
0.004692889147353552,0.05290958658249856,0.03140197999186112,0.08261049174675106,0.15554214630523588,0.24517322845354184,0.1212007615933639,0.12369980226318744,0.1513827542157542
0.13951105463733515,0.1618238396019669,0.33116735355853155,0.08572544572641827,0.17796138135907913,0.0257166428084038,0.1971830192933336,0.2008629986932935,0.2247703836646734
0.17100628110128846,0.17247160172323817,0.12641255177399757,0.11133181750222965,0.7205718529520979,0.19161088914785185,0.1298609971128033,0.1373876166296213,0.20131363113803435
0.006379587133987008,0.006511896088087443,0.019923989718791724,0.0656791667330896,0.020330486446342277,0.018021852514961134,0.022611429042613096,0.021378843111883428,0.011573344587904266
0.0011273427274311465,0.034140526303251706,0.006895420611502279,0.10283298460289536,0.10174526550315632,0.04013047418546667,0.2340703571829713,0.2272270018493323,0.16624589945835444
0.007213131267295836,0.05091303364395655,0.10997311059887682,0.12915642130213234,0.03527664314890455,0.1330399025818828,0.15075353739602493,0.1580004998732687,0.10795663765309532
0.0540420115004675,0.03856978925373894,0.021086103160098846,0.03373795625264797,0.0480876346082435,0.04342098161581465,0.1250885958961525,0.1220486683576616,0.13439062033643706
0.02950240834887563,0.02489062016911947,0.0565903453502874,0.008238901975610835,0.008911994058670603,0.20666053016082242,0.19001629280336219,0.1866853133622406,0.2547144270339676
0.09937630000422004,0.14903537516965792,0.20402069307374027,0.08069647700872395,0.06581878945414044,0.08536554752021075,0.18774325873427666,0.1810897701476557,0.1733971363545801
0.01031137530116466,0.0986957625909416,0.05460298858165202,0.2331730407300584,0.20813219457853693,0.08823349813551407,0.13950187543764903,0.1368999407138708,0.153710184696638
0.05895687932592253,0.07310896518453158,0.018049241185763787,0.03238947867705766,0.03917564054957301,0.005985230525729801,0.174362895873182,0.171040793646692,0.18238298824428434
0.1964579784257203,0.006157273560495058,0.008333851126459457,0.12316107951636837,0.012532491645005583,0.039829639154568885,0.15630529547668648,0.16029321553437315,0.18562494321387224
0.14009770706156421,0.08742064732296312,0.06037980979851432,0.1397582591271127,0.17842554771630137,0.0673078838663459,0.035084425461900826,0.03049282857681812,0.07186331409108931
0.001401286132887647,0.08602836832220229,0.045239165895630595,0.1051103083236602,0.01958782027478645,0.0853915691664936,0.09719551110144636,0.09625870323054925,0.12475176585854097
0.039169823844744156,0.035586860997648184,0.04470033574582391,0.02810915621197474,0.04205347196435205,0.2492769175874511,0.18106566301086338,0.17969926414504342,0.22355365013481063
0.02065526061960421,0.06353072308522778,0.2298167156898705,0.20404360333654215,0.18882287411808396,0.0004254987937644117,0.0788819853107876,0.07176513602140588,0.03367591085827204
0.4666280001128936,0.33384602717804557,0.3352942483557054,0.3732597429110853,0.051847382101745276,0.5443754141647025,0.387530816668481,0.40541363830300026,0.4081296021772294
0.006484974397336529,0.08526460299401317,0.05649890797402923,0.13954885968330089,0.03444114370590423,0.1621578817446095,0.19509952068168313,0.19447798677119799,0.18794760734037097
0.1753300852526498,0.25271338163837237,0.2897968484020304,0.19154787239785748,0.147744151503899,0.15992698706563296,0.37062573803661647,0.37407125467593166,0.36151820116950345
0.015405501552009593,0.06357414833261776,0.08339948767939331,0.0892377408515228,0.040800222799851404,0.0002892673184970995,0.14901736848074942,0.15644467143738455,0.12896981997228463
0.04402197616769077,0.01630229607624728,0.1131230391205088,0.09993355690308636,0.032584478277014384,0.11286338621364289,0.21301380422962485,0.22618635892672806,0.2235004609529425
0.09955028072661332,0.10786862511169693,0.04502543266980219,0.07090408468052711,0.2146769402153733,0.02930501547471276,0.17189117087585604,0.17414068729137622,0.20244832165189008
0.11572439240050547,0.04487828143734651,0.12439951715618103,0.031453681062530325,0.12244708503527668,0.04839706867174565,0.06441071265192011,0.06598473325333476,0.0926844415473278
0.09233529785745215,0.011860997648223792,0.020932809774467542,0.011312841480873415,0.05254363163757897,0.08836558958090518,0.07722163010490413,0.08171574633864598,0.06401472455847856
0.05563498827731439,0.08813794419363985,0.057212597789084496,0.06679173480041622,0.09766060155959888,0.014721997928514363,0.10971976296675867,0.10727784320850009,0.09299100497687895
0.10441247016786065,0.11339674103643171,0.19461516914782007,0.21635713138410062,0.19327887114741926,0.17212943062468156,0.010486352924485298,0.010902158340218904,0.005005867600034852
0.09008782308931473,0.008867547551264399,0.0040057259910929455,0.001936638549735692,0.12365391756405497,0.023079498105201046,0.11512673328885015,0.10939422364374485,0.05270497680239239
0.0822943275820825,0.030771135041465225,0.06574309677870527,0.044537057315864215,0.003898997400668458,0.2338409652316371,0.011450826426862515,0.01686498879435372,0.013879304347253929
0.2550619124844249,0.1975031975904591,0.21347361378097818,0.006471418970393938,0.42406238395841067,0.01537071477306795,0.12207959442828142,0.11904251814641842,0.10320969253375878
0.06970567215141632,0.07375848540307473,0.1235882433603741,0.004313844754834317,0.03536947642034882,0.022335220291893387,0.025991621526169073,0.01884857899331993,0.048582027947820516
0.04421554251738363,0.006922662885553377,0.04360762299368737,0.06881473115354675,0.11325659116227249,0.1701095859935518,0.010364172117989845,0.015969932594154745,0.01510406380313234
0.15829860070691892,0.21180602165400664,0.20403444010043648,0.24451503357582793,0.03444114370590423,0.17150613993337827,0.21260470564270528,0.21964932094319456,0.18637782418363213
0.10662866752821043,0.10012898857336427,0.007431222787808167,0.06731072084365264,0.011325659116227293,0.03889404416474096,0.15357802050517244,0.1479884534371143,0.13063371786963895
0.08305372291405888,0.11156199198382533,0.09408736475727786,0.12048072957763989,0.2487003341997771,0.06059018624925977,0.1027160581387856,0.09372444126412965,0.12860632180015552
0.10205985283027841,0.07086828874389273,0.053693755559216516,0.012853566368458025,0.013924990716672858,0.06666424374092506,0.010881541513688808,0.015872076852182726,0.034196440228739355
0.04211924319477456,0.07620288654928142,0.07652024053261264,0.0791957890597782,0.025436316375789025,0.009413420950652562,0.09991228551877596,0.10664232416036779,0.15946271611955742
0.16366267100563076,0.19503351943077601,0.17881959611449683,0.09228172832465664,0.24809691793538813,0.2572214454339956,0.24203800895197158,0.24750590475634926,0.24945920455118398
0.13742377491461502,0.1275278322989061,0.14826323893758123,0.05718269135483606,0.11836242109171938,0.2562438070409706,0.3386078839515162,0.3434199958459707,0.36642188887719185
0.01644900888555878,0.009231515127401724,0.05000006871466023,0.006110002544594262,0.09812476791682145,0.013836145506475162,0.07521802417829315,0.0765035247224416,0.10308414568229063
0.1916114363161492,0.2565526223992607,0.20279449521056614,0.008404420839478122,0.047437801708132166,0.0021398974431007245,0.31227991301644065,0.299452589678751,0.28017753606448415
0.4206180516001167,0.35566556298221713,0.3874629735946655,0.2019231784348108,0.12773858150761236,0.13811212524353766,0.5323021471802748,0.5460746240742348,0.5505588034405448
0.047009456992430754,0.0071394974625575425,0.09267855273760961,0.06673729952402963,0.05370404753063496,0.19308264408222472,0.03079082317080506,0.03518206632592458,0.04124130470628695
0.06763895531929398,0.05665000198928327,0.11170823964495402,0.08936890173229006,0.012764574823616703,0.03925579476112828,0.022800717844796092,0.02307581850115281,0.042675807639480534
0.07365371508668628,0.07557208900251078,0.0066195171073251124,0.06614165679093831,0.0032491645005570113,0.02010137247220606,0.19092906527697462,0.19645166532834657,0.16039082861221826
0.033756636003409723,0.0003373844741505483,0.021546570576569724,0.045373080366555074,0.016942072038618694,0.04857608859827384,0.02894562079362295,0.0324645002107411,0.025848726034988445
0.013517898333595513,0.06978184375368623,0.08755747148904758,0.12141113877984977,0.0074266617155588355,0.16403269793264308,0.1853026834743673,0.1788250029331785,0.16009830104852407
0.13461114772648164,0.11966453145165595,0.09700591043827489,0.09436732992335606,0.0909766060155961,0.13452982406619052,0.012773755505547602,0.01119292080276435,0.022812151739233733
0.21007939007620602,0.07437974461329022,0.1784064725699852,0.15424437796789814,0.0306813962124024,0.023614526902481447,0.09649434724665618,0.09499509904725478,0.07117968317822054
0.038442951382878565,0.05377235886309012,0.0999670649079466,0.024133867523597252,0.10745451169699216,0.10266985314064625,0.001595137276425962,0.00530996099772979,0.036932650729211036
0.12035545187997793,0.08636493274745233,0.07809406962706356,0.1927199280853905,0.09761418492387669,0.3161673575600724,0.07608847486227849,0.08465561342332234,0.10356562798340785
0.08879055044176443,0.05701268772727153,0.02596573284289405,0.1335340027934021,0.06024879316747134,0.0653666211198356,0.10999474444091994,0.10379394490739169,0.13703277774276545
0.03768733419571879,0.04022772872027003,0.009782886863684448,0.04394897268408959,0.11761975492016341,0.01910939317357352,0.18771846223499905,0.1957450651713703,0.16120372088128032
0.14376881387709517,0.07412453067623825,0.07333476760110313,0.17393785106704907,0.044652803564797616,0.06288445345320048,0.11865694930118897,0.12208317424082643,0.1584745072541821
0.006558036520493582,0.08324663651304531,0.03286532423020816,0.12742037648986237,0.10137393241737858,0.17755699892800192,0.17609722268989825,0.17515064616971832,0.24691722977728736
0.06846940876074958,0.08667784163014869,0.07100009608348423,0.1421487836214167,0.0852209431860379,0.14931152432380945,0.1566150067240375,0.15219845792718534,0.1396194452370756
0.01286165721881638,0.03636201680397311,0.018253729151298304,0.050589620456682693,0.027478648347567858,0.014527900917688963,0.09311839176867748,0.09727621200738779,0.09048535556504844
0.018554906502756208,0.010929869620827593,0.014069652484333561,0.07084534422773048,0.00835499443000376,0.026220655220642375,0.007286912813202873,0.015587963333723032,0.026831252068425848
0.05939850578889161,0.01889064240623911,0.055242179850420015,0.014528627080969914,0.12356108429261048,0.0689491548403301,0.16232801243388517,0.15324525797227206,0.10625758777578942
0.1237663953700418,0.32510670013794274,0.33285996235970705,0.5158163873033242,0.0336056442629038,0.6434187279437612,0.5759702976955869,0.5779564253637848,0.5877224573636252
0.032617660466154996,0.0009884190257736236,0.02618003252311296,0.019989890694821266,0.016060155959896072,0.22377545549640665,0.07504569214358336,0.07307051719875624,0.1395106721407141
0.008415235166349455,0.015944706369735773,0.0570447277367625,0.011833037312120376,0.09106943928704048,0.056722490508707035,0.0732429058843942,0.0747636463800877,0.09738104324680563
0.01311628972292389,0.04292394225663365,0.030649107913744422,0.045804944867807285,0.12272558484960994,0.052722262829679734,0.0632056307017016,0.06283884083426983,0.013855279426859712
0.03389853179869351,0.03442756674995329,0.019020084528244885,0.007266123215905584,0.048273301151132486,0.07085940395972223,0.03076156065297675,0.02553508735598764,0.023107277860399678
0.023637977443111913,0.10119546234464893,0.016493223654573175,0.1774813005006899,0.04613813590790938,0.17709065550745162,0.26799363840164436,0.25875010024220857,0.23374035704973517
0.05021644232391409,0.011114298386763921,0.023610242516234003,0.021509406229941908,0.07528778314147799,0.14354928734418498,0.040178007867915144,0.045410645810259,0.09687106066258411
0.013354480943633118,0.006838217879839736,0.008354511993151847,0.005126113015340383,0.023533234311177098,0.09036797980183098,0.10427946194016763,0.10685035014197863,0.10016288054585493
0.008134145459245068,0.11053565829104217,0.019818826851418114,0.101062450815122,0.05207946528035645,0.3124429527360346,0.2733291559300983,0.26856598612060245,0.33729411869274606
0.08892123533783891,0.13551958308942302,0.13964721940062197,0.13696447520207145,0.1228648347567769,0.08297986551723069,0.18414918321766005,0.18007605026022944,0.17236547517059353
0.07153431876082095,0.08348146747164975,0.09132270179094104,0.003388870686832468,0.10183809877460082,0.11291095468647638,0.050708468068795254,0.05457595082158656,0.08270331264643171
0.0204381342008757,0.11377148769291645,0.0323129877962679,0.10625032669935597,0.05802079465280363,0.09938959316794571,0.15843444334026857,0.16163993103793295,0.15343434723497118
0.013299775310395834,0.04394457264277207,0.04270124864808433,0.09966890287350938,0.09979576680282212,0.05523036352597674,0.1247222005158165,0.11796751593445404,0.15540502159128977
0.04891431689544212,0.0812241793609706,0.05376312609193401,0.18944431460482403,0.043445971036019326,0.19549571276299815,0.21209497972884606,0.20446527789211677,0.18900476206822192
0.07600655974818549,0.09542000349515106,0.04627650531304184,0.1156997787862496,0.09190493873004091,0.05390019307673949,0.17281842383677815,0.16592033907098913,0.17431628506271346
0.015769871014519377,0.07698275658821502,0.09166471347506056,0.16672905596956777,0.0339769773486818,0.4213400121190135,0.2363295303076196,0.24242337343058262,0.24481360140195307
0.04404020140462561,0.04040086825264422,0.006372516942298678,0.030692155175495506,0.017127738581507512,0.020589693340102078,0.04193292350925487,0.04638524220338147,0.04091591596986677
0.008737086882190215,0.04147762925021037,0.01436783355095983,0.0944328797493389,0.02631823245451148,0.040126791777151394,0.1401549769655427,0.14506889711391024,0.2053289619249814
0.13616046673409776,0.16758395676523707,0.14578777786262676,0.26843143348861365,0.0037133308577793622,0.15226998832818583,0.2741462492419452,0.2685987570602234,0.2057184021733156
0.04766334914711562,0.03706824792672381,0.13106908886861146,0.03706558164783902,0.07575194949870034,0.008091466412704917,0.05874504732521063,0.052272227575573205,0.016055922334512363
0.11955597191440903,0.14451133597392307,0.10957482110776728,0.01895450347297789,0.43548087634608235,0.06131562357904119,0.13684125409073256,0.13433235667007315,0.1183931062787974
0.06918383567011632,0.16726316464201696,0.16402939859483034,0.29196612806330835,0.3607965094689936,0.17907485833414616,0.15316936333450804,0.14667455316804745,0.1288651461233029
0.006373000581780142,0.11082717675490572,0.20880233880714816,0.052210802667879586,0.14305607129595244,0.07103081253975524,0.16110511889959667,0.15347881049488454,0.18824968368731398
0.019325370516636187,0.13672387801681463,0.014769278735066393,0.3316986754472028,0.050315633122911096,0.09703867230758112,0.23227108147980546,0.23103064920296468,0.2502731349595667
0.050163390082048065,0.0585792572839533,0.039138437700767414,0.09620608813904274,0.07663386557742297,0.04701925070031199,0.05747110654676785,0.06454041001309652,0.07664900039792533
0.015462870231591208,0.142606911510736,0.1537450628567486,0.054217339235552275,0.027153731897512023,0.0437325337301635,0.18564585502737585,0.1735430022336868,0.16143623940308505
0.04118738093802132,0.04372417589596328,0.08774244109140283,0.11408935552736099,0.08173969550686955,0.011361676285830902,0.04348829486291361,0.0358657962294584,0.052632479629985185
0.10301494443624803,0.12011426143764714,0.12392653316270441,0.14908421888345302,0.09775343483104337,0.15100133419547457,0.13068256432430414,0.13233035500108725,0.10721861542658973
0.029884879104494055,0.02293852669177554,0.0769754172898649,0.009553077804192012,0.12681024879316746,0.10258492116984963,0.2442592143489961,0.24651981677912083,0.24441988482167565
0.03244409072886367,0.0375820075121267,0.08444188965150423,0.0638026252849514,0.2612328258447828,0.02686827916931822,0.05812421202527762,0.0570855804582211,0.07580765818989288
0.12550106101305486,0.10279754168655891,0.1974131802821132,0.05285929984359394,0.21667285555142968,0.1230703942824406,0.007175453046181779,0.012052404029789687,0.025572090143102688
0.018819731951075336,0.019508040352600897,0.002466301337255228,0.026874787362604513,0.06043445971036021,0.11741319672190587,0.02132376778888001,0.028802894484987795,0.0025929491675191763
0.13995503382354413,0.14701960439094697,0.15633463695772598,0.19843551337530596,0.1399925733382844,0.19382760198378368,0.12345265442794551,0.1169269130858771,0.15033920160859704
0.40666771378409816,0.39335214285446396,0.41532006612994443,0.3973347850232757,0.553286297809135,0.4909902042142892,0.3967575396630132,0.39037950023572277,0.42321519459914814
0.06312261388737916,0.06806985595327364,0.05948641319678605,0.015419906642726855,0.011836242109172002,0.12601016507121282,0.09014696862978194,0.09333491601265809,0.1220395633249759
0.03081844635484976,0.07985919427596949,0.03642850093933625,0.13495579882540332,0.028499814333457052,0.14008649765010883,0.01976028299541366,0.019301659400128957,0.006218359547162655
0.03651650319996613,0.0745742334982552,0.11863357061087931,0.07276357610792461,0.021722985518009663,0.11754776822363922,0.1891426585142959,0.18034120800726072,0.1512465855635483
0.10246434839861418,0.04981024621446528,0.10623191832123846,0.11718523789809732,0.1885443743037506,0.009664549366688924,0.12284639640450529,0.11575149198625911,0.1204029787327946
0.14685509147303594,0.17208596360935752,0.16833972849015447,0.12696896169972388,0.16236539175640552,0.1555971113846663,0.2972327241574393,0.2983815614536651,0.30710820053281007
0.06281595762963577,0.17839891300678357,0.11819701056652177,0.3656404794368887,0.5276178982547346,0.2557052668650658,0.3465703536505187,0.3452426291810795,0.34675783183558107
0.1545331745541659,0.24856903111535447,0.3299098735930438,0.18999968699856787,0.31080579279613807,0.47482131118951565,0.2568157822002467,0.2602090471245211,0.2891160452660374
0.28465959404182073,0.22913708527104396,0.17569086785613933,0.30512425712186464,0.09793910137393239,0.38065996640588473,0.29412668225503436,0.3126656602552286,0.3120891630041196
0.05851052930414169,0.09894166067425392,0.08439104383513252,0.1246262051555781,0.02274415150389897,0.0797160660210241,0.15483342760769525,0.15119613165372536,0.13337667828849764
0.06543100005555003,0.06534206137998294,0.06453604061630991,0.015523736072235894,0.13033791310805798,0.25264486500240574,0.11133387270661965,0.10530735639892663,0.05413283749804143
0.028448329344729517,0.021005727571723476,0.050617563118068754,0.07163752018052827,0.023765317489788385,0.0806126145430891,0.011667192515444458,0.021060638684948563,0.007343236229534478
0.031496705697497185,0.06947550857953999,0.03220858894401968,0.0649985162151222,0.0700427033048644,0.04480029102357297,0.052600229758796746,0.06067819558928922,0.1241428271191426
0.113603655056846,0.21155649579941604,0.17389321431235394,0.16629276417818173,0.19713145191236525,0.12676344411534812,0.3004003857430936,0.3057570776623936,0.27483956193054626
0.14160986619324145,0.09762333526082845,0.21056006501874558,0.039414837241481204,0.13878574080950612,0.044124877581096844,0.03019496033280311,0.02948172281409034,0.012932382453102242
0.23661522583382427,0.18259577801515237,0.06313613963490128,0.11875876121642925,0.045766802822131525,0.21774426030448668,0.22082800419752757,0.22755514581646497,0.19517071016527743
0.01601878901090137,0.005534804251930314,0.062212031347088415,0.040102319068316405,0.00436316375789092,0.010604614573124671,0.13733389786571948,0.1379501245225917,0.12879888373456083
0.12162868582286562,0.10179848663013369,0.02471281043048068,0.030237522726243804,0.308299294467137,0.018963294396363795,0.10063040248875155,0.10083034754827014,0.1249627404450897
0.14653186672097782,0.017686964085961376,0.17156596176915573,0.054108939317240035,0.09905310063126624,0.021195012362600296,0.20481734114844596,0.19846289901805725,0.23458789949454295
0.16793298234318144,0.03105619850247132,0.002902013028017736,0.14678880439521547,0.06934645376903081,0.20762214297268622,0.05564415877089113,0.05560316253588882,0.06732551195618264
0.09025849742871594,0.016607249075105857,0.013697099583856343,0.04783591272067256,0.3005012996658002,0.005888573275708908,0.17066174103949427,0.17130574567494383,0.19117564621140337
0.039200477714330106,0.07225760667967362,0.0862027501422501,0.06740147137080943,0.1211474192350539,0.1493151789490938,0.09308106364848756,0.1010743317201912,0.17342993413136054
0.28173634821590543,0.16285730600491044,0.12631658291754744,0.20492992601718008,0.041774972150018574,0.18460823614956323,0.17580187751200183,0.177139913442785,0.2437124823639074
0.23579963461443468,0.1369076170078767,0.16281981133768383,0.2826786768349393,0.11195692536204979,0.2126220301193714,0.25373054941221584,0.24527193919274612,0.2825640407019747
0.024200633570169328,0.10150530917899947,0.009290386565414255,0.11322581029793288,0.06433345711102867,0.008528181650652278,0.23652816933692167,0.23118508996576537,0.29376820424807637
0.10005456243979771,0.10424558157834224,0.20511887065106238,0.15455798049493175,0.13841440772372818,0.18698056168473576,0.2208675305887874,0.22296495663347915,0.24896927632016286
0.045201513809488864,0.14174229999587348,0.1617582964600571,0.06660444200640511,0.5455811362792425,0.504528935269822,0.2063918815516713,0.21084161076453808,0.23335954972396009
0.16920572781709323,0.21403762841935856,0.366884736469409,0.19719866832272973,0.883401411065726,0.4650891264838336,0.437761564552717,0.44415690707854405,0.4300429906400154
0.24486722090340496,0.2730721702552379,0.2098328376232449,0.14369142663832157,0.036669142220571826,0.18083666518418118,0.2749098665084243,0.2671957376062699,0.25335738085133586
0.014550187668687486,0.039110842926104616,0.0841896238045492,0.01063845356896953,0.14844040103973255,0.021353681376646172,0.084514151550528,0.08460026034630086,0.07332381640170205
0.003492465467596406,0.045655321272287885,0.013326382287319749,0.01507548004378334,0.03165614556256968,0.08609009854609229,0.05785814608535211,0.059484586641345816,0.05683581731005616
0.05950459406544306,0.1310446837479894,0.10223783386094476,0.09375809510033284,0.0025064983290011833,0.1018462211606258,0.22243900784253906,0.23400469290524833,0.22966994736805385
0.1052082787053975,0.16425547581872824,0.11157269580542173,0.1717907080168205,0.04270330486446339,0.15810566309450225,0.040956983881463405,0.05020200633615113,0.11413827459767789
0.043845720486580975,0.06441340612685309,0.03521054277090707,0.033527235689435386,0.06586520608986257,0.03284995935290047,0.010496517020802676,0.013658813559419336,0.008662782181964368
0.1942554644013159,0.21179446713702155,0.2636742779104585,0.2609456417866426,0.37476791682138877,0.08799371210576201,0.20678327935297203,0.20018398129919834,0.18127831091829238
0.018715720606406472,0.06549011644926933,0.03153910051036668,0.01574786241851256,0.10722242851838093,0.01785456104459693,0.05917994438823998,0.06053364084351048,0.04584498033834794
0.09292261472100838,0.09343325319040158,0.10080779477472512,0.10050081945180644,0.07008911994058675,0.08944508321537364,0.14590287189723122,0.15070376881421066,0.11637334480398953
0.34129037836929366,0.16146608368139848,0.13300084861910477,0.16956823225399043,0.018288154474563667,0.2655241446213135,0.06332799860581806,0.0699521261003011,0.12782174817047254
0.1520627931444838,0.09753672218980519,0.1616218964981847,0.02213478820689785,0.21351652432231713,0.06868049292710104,0.019592615322706508,0.009959565898230993,0.007998109604834047
0.09000965413528839,0.1889180643231424,0.17927067141704645,0.11492412902813864,0.0007426661715559391,0.47848372949613555,0.1071171873275284,0.1117124268683185,0.17020570266625057
0.04538491001749756,0.11997385196187632,0.20295307791635886,0.11447763999950356,0.28063497957668027,0.060086956316471984,0.0735084955903006,0.058222741393683664,0.05130644855717559
