,pred,test,AE,MAE,MAE_std,spearman,pearson
18PG,"[0.53 0.47 0.42 0.45 0.44 0.4  0.41 0.36 0.35 0.28 0.29 0.37 0.51 0.48
 0.42 0.43 0.43 0.43 0.37 0.36 0.43 0.29 0.29 0.37 0.54 0.5  0.43 0.45
 0.43 0.43 0.38 0.37 0.37 0.38 0.31 0.59 0.51 0.48 0.49 0.48 0.56 0.5
 0.55 0.57 0.52 0.69 0.61 0.54 0.72 0.75 0.7  0.82 0.76 0.75 0.85 0.86
 0.74 0.91 0.89 0.88 0.39 0.37 0.35 0.36 0.36 0.42 0.38 0.36 0.4  0.32
 0.36 0.17 0.38 0.36 0.34 0.37 0.37 0.4  0.38 0.4  0.35 0.32 0.12 0.25
 0.43 0.4  0.38 0.41 0.41 0.41 0.43 0.41 0.43 0.42 0.21 0.2  0.6  0.55
 0.46 0.56 0.58 0.53 0.65 0.52 0.53 0.53 0.55 0.53 0.84 0.79 0.72 0.92
 0.8  0.77 0.96 0.86 0.8  0.95 0.89 0.85 0.13 0.11 0.06 0.09 0.13 0.18
 0.21 0.23 0.31 0.24 0.24 0.29 0.1  0.04 0.05 0.16 0.13 0.18 0.22 0.24
 0.28 0.23 0.24 0.28 0.09 0.05 0.05 0.07 0.12 0.15 0.2  0.22 0.29 0.22
 0.21 0.29 0.1  0.07 0.05 0.21 0.24 0.22 0.26 0.33 0.33 0.34 0.37 0.46
 0.19 0.19 0.12 0.43 0.43 0.29 0.52 0.44 0.52 0.6  0.49 0.56]","[0.52 0.51 0.34 0.4  0.43 0.34 0.38 0.34 0.49 0.22 0.33 0.44 0.48 0.46
 0.37 0.35 0.36 0.34 0.38 0.39 0.38 0.4  0.41 0.46 0.37 0.39 0.3  0.42
 0.37 0.33 0.4  0.38 0.41 0.31 0.41 0.44 0.42 0.36 0.28 0.43 0.4  0.41
 0.47 0.51 0.53 0.46 0.49 0.61 0.05 0.   0.03 0.05 0.01 0.2  0.03 0.08
 0.   0.01 0.   0.   0.47 0.41 0.27 0.43 0.19 0.32 0.43 0.34 0.42 0.36
 0.22 0.41 0.49 0.41 0.33 0.44 0.35 0.35 0.34 0.36 0.41 0.4  0.3  0.41
 0.51 0.41 0.34 0.47 0.41 0.38 0.38 0.42 0.4  0.46 0.38 0.41 0.41 0.25
 0.22 0.44 0.28 0.29 0.48 0.46 0.18 0.52 0.38 0.36 0.   0.   0.   0.05
 0.   0.   0.   0.   0.01 0.   0.   0.01 0.06 0.01 0.   0.08 0.19 0.22
 0.13 0.27 0.28 0.19 0.2  0.35 0.06 0.01 0.01 0.05 0.17 0.   0.16 0.28
 0.14 0.2  0.29 0.32 0.06 0.06 0.01 0.05 0.17 0.03 0.13 0.27 0.14 0.24
 0.3  0.34 0.11 0.08 0.05 0.12 0.17 0.11 0.28 0.28 0.16 0.39 0.38 0.29
 0.23 0.39 0.21 0.   0.05 0.05 0.   0.01 0.   0.   0.   0.  ]","[0.01 0.04 0.08 0.05 0.01 0.07 0.04 0.02 0.14 0.06 0.04 0.08 0.03 0.02
 0.05 0.08 0.07 0.09 0.02 0.03 0.05 0.11 0.12 0.09 0.17 0.11 0.13 0.03
 0.07 0.1  0.02 0.01 0.04 0.07 0.1  0.15 0.1  0.12 0.21 0.04 0.15 0.09
 0.08 0.06 0.01 0.23 0.12 0.07 0.67 0.75 0.67 0.77 0.75 0.55 0.82 0.78
 0.74 0.9  0.89 0.88 0.08 0.04 0.07 0.07 0.17 0.1  0.05 0.01 0.02 0.03
 0.14 0.23 0.11 0.05 0.01 0.07 0.02 0.05 0.04 0.04 0.06 0.08 0.18 0.16
 0.07 0.01 0.05 0.06 0.   0.03 0.05 0.01 0.03 0.04 0.17 0.21 0.2  0.3
 0.24 0.12 0.29 0.24 0.17 0.06 0.35 0.02 0.18 0.17 0.84 0.79 0.72 0.87
 0.8  0.77 0.96 0.86 0.78 0.95 0.89 0.83 0.07 0.09 0.06 0.02 0.06 0.04
 0.08 0.04 0.03 0.05 0.04 0.06 0.04 0.03 0.03 0.11 0.04 0.18 0.07 0.04
 0.13 0.03 0.05 0.03 0.03 0.02 0.04 0.02 0.05 0.12 0.07 0.05 0.14 0.02
 0.09 0.05 0.01 0.01 0.   0.09 0.06 0.1  0.02 0.05 0.17 0.05 0.01 0.16
 0.03 0.19 0.09 0.43 0.38 0.24 0.52 0.43 0.52 0.6  0.49 0.56]",0.19572949821806435,0.26214501025108533,0.032380689623699055,-0.12103041936618042
DOPE,"[0.45 0.44 0.38 0.42 0.41 0.37 0.38 0.35 0.39 0.27 0.3  0.25 0.51 0.43
 0.38 0.38 0.38 0.4  0.34 0.36 0.39 0.33 0.31 0.22 0.47 0.39 0.44 0.4
 0.4  0.41 0.35 0.33 0.36 0.31 0.31 0.23 0.48 0.43 0.35 0.43 0.39 0.41
 0.37 0.36 0.46 0.41 0.27 0.55 0.57 0.59 0.18 0.58 0.21 0.6  0.65 0.59
 0.65 0.75 0.53 0.53 0.34 0.38 0.35 0.4  0.37 0.39 0.35 0.31 0.36 0.29
 0.31 0.3  0.34 0.37 0.33 0.38 0.36 0.36 0.31 0.32 0.34 0.38 0.27 0.3
 0.41 0.39 0.28 0.42 0.39 0.35 0.32 0.33 0.34 0.33 0.3  0.32 0.45 0.42
 0.3  0.44 0.42 0.36 0.45 0.3  0.3  0.24 0.23 0.23 0.58 0.62 0.57 0.16
 0.19 0.6  0.24 0.23 0.22 0.3  0.29 0.49 0.07 0.05 0.04 0.14 0.17 0.15
 0.19 0.26 0.32 0.07 0.23 0.3  0.08 0.05 0.03 0.19 0.1  0.15 0.19 0.25
 0.19 0.08 0.28 0.31 0.08 0.05 0.05 0.17 0.17 0.16 0.1  0.28 0.17 0.09
 0.28 0.32 0.1  0.05 0.06 0.21 0.19 0.17 0.29 0.32 0.18 0.11 0.28 0.33
 0.23 0.21 0.18 0.19 0.25 0.21 0.41 0.42 0.43 0.38 0.46 0.42]","[0.54 0.51 0.45 0.44 0.41 0.32 0.47 0.36 0.34 0.2  0.08 0.13 0.57 0.51
 0.45 0.48 0.41 0.44 0.43 0.42 0.42 0.41 0.27 0.35 0.54 0.5  0.44 0.45
 0.39 0.39 0.43 0.39 0.37 0.42 0.23 0.28 0.62 0.52 0.45 0.51 0.48 0.42
 0.52 0.5  0.5  0.68 0.61 0.57 0.51 0.79 0.71 0.77 0.88 0.83 0.93 0.81
 0.84 0.96 0.95 0.9  0.47 0.4  0.31 0.38 0.38 0.36 0.39 0.33 0.44 0.28
 0.27 0.44 0.46 0.41 0.34 0.39 0.38 0.4  0.39 0.33 0.19 0.22 0.24 0.25
 0.51 0.41 0.43 0.41 0.43 0.4  0.46 0.39 0.37 0.43 0.28 0.61 0.55 0.43
 0.47 0.57 0.5  0.49 0.69 0.59 0.48 0.81 0.67 0.63 0.84 0.83 0.72 0.94
 0.82 0.81 0.98 0.84 0.76 1.   0.98 0.9  0.13 0.09 0.08 0.16 0.19 0.2
 0.19 0.21 0.28 0.19 0.22 0.31 0.1  0.03 0.   0.   0.16 0.14 0.12 0.23
 0.3  0.2  0.14 0.25 0.03 0.03 0.01 0.05 0.14 0.13 0.06 0.21 0.23 0.18
 0.16 0.17 0.14 0.05 0.11 0.14 0.27 0.2  0.18 0.29 0.38 0.57 0.37 0.34
 0.23 0.1  0.03 0.42 0.33 0.27 0.34 0.56 0.57 0.59 0.75 0.65]","[0.08 0.07 0.07 0.02 0.   0.04 0.09 0.01 0.05 0.07 0.23 0.12 0.06 0.08
 0.07 0.11 0.02 0.04 0.09 0.06 0.02 0.08 0.04 0.13 0.07 0.11 0.01 0.04
 0.01 0.01 0.08 0.05 0.01 0.11 0.08 0.05 0.14 0.09 0.09 0.09 0.09 0.01
 0.15 0.15 0.05 0.28 0.34 0.01 0.07 0.2  0.53 0.2  0.67 0.24 0.28 0.23
 0.19 0.21 0.42 0.37 0.14 0.03 0.04 0.02 0.01 0.03 0.04 0.02 0.09 0.01
 0.04 0.14 0.12 0.04 0.01 0.01 0.02 0.04 0.08 0.01 0.15 0.16 0.04 0.05
 0.1  0.02 0.15 0.01 0.04 0.05 0.14 0.06 0.03 0.1  0.02 0.29 0.11 0.01
 0.18 0.14 0.07 0.13 0.24 0.3  0.17 0.57 0.45 0.4  0.27 0.22 0.14 0.77
 0.63 0.22 0.74 0.61 0.54 0.7  0.68 0.41 0.05 0.04 0.04 0.02 0.02 0.06
 0.   0.05 0.05 0.12 0.01 0.02 0.02 0.02 0.03 0.19 0.06 0.01 0.07 0.03
 0.12 0.13 0.14 0.06 0.05 0.02 0.04 0.12 0.03 0.03 0.03 0.07 0.06 0.09
 0.13 0.15 0.04 0.01 0.05 0.06 0.07 0.04 0.12 0.02 0.2  0.46 0.09 0.01
 0.01 0.11 0.14 0.23 0.08 0.06 0.08 0.15 0.14 0.21 0.29 0.23]",0.130335917894954,0.15646401105069882,0.6579223808546114,0.6509106188336785
DOTAP,"[0.41 0.37 0.37 0.42 0.4  0.37 0.39 0.39 0.34 0.24 0.22 0.29 0.39 0.44
 0.37 0.43 0.42 0.38 0.38 0.38 0.36 0.3  0.28 0.3  0.42 0.43 0.41 0.44
 0.4  0.39 0.42 0.4  0.36 0.4  0.35 0.38 0.57 0.51 0.47 0.59 0.47 0.45
 0.61 0.51 0.5  0.6  0.57 0.61 0.78 0.64 0.75 0.86 0.84 0.81 0.9  0.82
 0.77 0.94 0.89 0.87 0.5  0.4  0.36 0.43 0.41 0.41 0.44 0.36 0.36 0.24
 0.24 0.27 0.49 0.4  0.37 0.43 0.41 0.4  0.37 0.4  0.39 0.25 0.27 0.24
 0.52 0.41 0.42 0.44 0.39 0.39 0.43 0.41 0.39 0.38 0.39 0.36 0.6  0.5
 0.46 0.54 0.46 0.46 0.57 0.53 0.51 0.64 0.57 0.59 0.67 0.76 0.74 0.87
 0.74 0.71 0.91 0.85 0.77 0.94 0.9  0.87 0.09 0.07 0.05 0.1  0.18 0.17
 0.08 0.1  0.27 0.17 0.25 0.28 0.07 0.06 0.03 0.16 0.15 0.14 0.13 0.07
 0.26 0.17 0.31 0.27 0.07 0.06 0.03 0.23 0.16 0.14 0.13 0.06 0.25 0.17
 0.26 0.28 0.11 0.08 0.06 0.24 0.25 0.22 0.31 0.1  0.28 0.44 0.37 0.35
 0.15 0.15 0.12 0.32 0.31 0.28 0.5  0.11 0.52 0.67 0.68 0.62]","[0.44 0.42 0.47 0.51 0.46 0.46 0.35 0.33 0.41 0.21 0.23 0.36 0.46 0.42
 0.44 0.45 0.44 0.51 0.34 0.42 0.47 0.27 0.23 0.39 0.45 0.45 0.49 0.43
 0.47 0.45 0.33 0.42 0.4  0.27 0.18 0.65 0.46 0.46 0.42 0.45 0.45 0.49
 0.51 0.5  0.68 0.58 0.57 0.67 0.74 0.71 0.65 0.99 0.74 0.37 0.99 0.92
 0.63 0.8  0.85 0.79 0.3  0.32 0.13 0.16 0.39 0.37 0.2  0.39 0.37 0.1
 0.26 0.24 0.16 0.2  0.05 0.05 0.42 0.39 0.33 0.   0.31 0.01 0.21 0.09
 0.43 0.32 0.05 0.44 0.46 0.42 0.39 0.42 0.35 0.17 0.18 0.2  0.61 0.52
 0.2  0.56 0.62 0.46 0.54 0.6  0.42 0.47 0.52 0.24 0.77 0.34 0.27 0.95
 0.61 0.56 1.   0.56 0.58 0.89 0.38 0.5  0.15 0.08 0.09 0.22 0.19 0.21
 0.21 0.31 0.41 0.16 0.19 0.41 0.17 0.05 0.06 0.2  0.13 0.17 0.27 0.28
 0.35 0.23 0.23 0.41 0.16 0.06 0.12 0.22 0.22 0.22 0.24 0.35 0.5  0.31
 0.22 0.43 0.13 0.09 0.05 0.32 0.42 0.39 0.35 0.42 0.38 0.27 0.35 0.47
 0.71 0.5  0.37 0.86 0.88 0.71 0.6  0.69 0.62 0.55 0.66 0.54]","[0.03 0.05 0.1  0.09 0.06 0.08 0.03 0.06 0.07 0.03 0.01 0.07 0.07 0.01
 0.07 0.03 0.03 0.12 0.04 0.04 0.1  0.03 0.05 0.09 0.03 0.02 0.08 0.01
 0.07 0.06 0.09 0.02 0.04 0.14 0.16 0.27 0.11 0.05 0.05 0.14 0.01 0.03
 0.11 0.01 0.18 0.02 0.01 0.06 0.04 0.07 0.1  0.14 0.09 0.44 0.1  0.1
 0.14 0.14 0.04 0.08 0.2  0.08 0.24 0.27 0.02 0.05 0.23 0.03 0.01 0.14
 0.02 0.03 0.33 0.2  0.32 0.38 0.01 0.   0.04 0.4  0.08 0.24 0.06 0.15
 0.09 0.09 0.37 0.01 0.07 0.03 0.03 0.01 0.03 0.22 0.21 0.16 0.01 0.02
 0.26 0.01 0.15 0.   0.04 0.07 0.09 0.16 0.05 0.35 0.1  0.42 0.47 0.08
 0.13 0.15 0.09 0.29 0.19 0.05 0.53 0.37 0.06 0.01 0.04 0.12 0.01 0.04
 0.13 0.21 0.13 0.01 0.06 0.12 0.1  0.01 0.03 0.05 0.02 0.03 0.15 0.22
 0.09 0.06 0.07 0.14 0.08 0.01 0.09 0.01 0.06 0.08 0.11 0.29 0.25 0.14
 0.04 0.16 0.02 0.01 0.01 0.09 0.17 0.17 0.04 0.32 0.1  0.16 0.03 0.12
 0.57 0.36 0.24 0.55 0.57 0.42 0.11 0.58 0.11 0.12 0.02 0.08]",0.12092660012757095,0.12493328463461924,0.6417333592338861,0.6764382837139848
DSPC,"[0.51 0.43 0.43 0.43 0.42 0.43 0.4  0.37 0.36 0.24 0.2  0.22 0.47 0.51
 0.42 0.43 0.39 0.41 0.37 0.39 0.38 0.29 0.23 0.26 0.45 0.44 0.43 0.44
 0.44 0.46 0.37 0.38 0.38 0.31 0.32 0.27 0.62 0.5  0.47 0.51 0.48 0.45
 0.54 0.58 0.56 0.54 0.57 0.55 0.66 0.71 0.63 0.91 0.77 0.77 0.74 0.76
 0.8  0.9  0.91 0.83 0.44 0.4  0.36 0.4  0.35 0.33 0.34 0.3  0.3  0.22
 0.24 0.23 0.41 0.38 0.33 0.39 0.34 0.35 0.33 0.28 0.32 0.31 0.24 0.21
 0.43 0.4  0.38 0.39 0.38 0.38 0.4  0.36 0.36 0.31 0.23 0.25 0.5  0.44
 0.43 0.5  0.48 0.44 0.51 0.59 0.51 0.59 0.53 0.54 0.68 0.74 0.6  0.69
 0.79 0.74 0.94 0.81 0.75 0.69 0.87 0.86 0.12 0.07 0.06 0.13 0.17 0.22
 0.25 0.26 0.32 0.24 0.21 0.3  0.13 0.04 0.03 0.06 0.16 0.18 0.24 0.25
 0.28 0.25 0.22 0.31 0.08 0.05 0.04 0.08 0.16 0.19 0.2  0.25 0.32 0.26
 0.22 0.32 0.12 0.08 0.07 0.19 0.19 0.22 0.3  0.34 0.34 0.46 0.36 0.37
 0.22 0.22 0.21 0.42 0.47 0.44 0.44 0.52 0.49 0.55 0.54 0.6 ]","[0.53 0.48 0.43 0.42 0.41 0.43 0.39 0.33 0.32 0.38 0.19 0.2  0.54 0.47
 0.45 0.37 0.39 0.41 0.36 0.32 0.33 0.33 0.2  0.18 0.55 0.45 0.46 0.41
 0.36 0.4  0.35 0.29 0.3  0.17 0.16 0.06 0.58 0.57 0.49 0.52 0.41 0.42
 0.36 0.36 0.37 0.36 0.2  0.28 0.65 0.64 0.56 0.53 0.59 0.61 0.37 0.45
 0.47 0.31 0.33 0.38 0.48 0.38 0.36 0.36 0.4  0.38 0.32 0.29 0.22 0.27
 0.14 0.18 0.47 0.44 0.34 0.37 0.38 0.37 0.36 0.3  0.29 0.35 0.21 0.2
 0.5  0.4  0.36 0.45 0.41 0.41 0.43 0.38 0.34 0.37 0.31 0.23 0.56 0.53
 0.47 0.53 0.35 0.41 0.24 0.35 0.31 0.22 0.17 0.17 0.78 0.66 0.7  0.73
 0.67 0.61 0.7  0.6  0.6  0.03 0.33 0.43 0.06 0.06 0.08 0.15 0.16 0.14
 0.27 0.25 0.32 0.13 0.2  0.26 0.09 0.08 0.   0.2  0.21 0.31 0.16 0.36
 0.37 0.14 0.23 0.32 0.09 0.08 0.03 0.11 0.26 0.28 0.22 0.27 0.3  0.18
 0.25 0.31 0.09 0.03 0.   0.23 0.22 0.26 0.28 0.3  0.36 0.23 0.27 0.35
 0.06 0.03 0.   0.24 0.24 0.16 0.41 0.5  0.47 0.44 0.4  0.44]","[0.01 0.05 0.01 0.01 0.01 0.   0.01 0.04 0.04 0.13 0.01 0.02 0.08 0.04
 0.04 0.06 0.   0.01 0.01 0.08 0.05 0.04 0.03 0.08 0.1  0.01 0.03 0.03
 0.07 0.06 0.02 0.09 0.07 0.14 0.15 0.21 0.05 0.07 0.01 0.01 0.07 0.03
 0.17 0.21 0.19 0.18 0.37 0.27 0.01 0.07 0.07 0.38 0.18 0.17 0.37 0.31
 0.33 0.59 0.59 0.46 0.04 0.01 0.   0.04 0.06 0.05 0.02 0.01 0.08 0.05
 0.1  0.04 0.07 0.05 0.01 0.02 0.03 0.02 0.03 0.02 0.03 0.04 0.02 0.01
 0.07 0.   0.03 0.07 0.03 0.03 0.02 0.01 0.02 0.06 0.07 0.03 0.06 0.09
 0.04 0.03 0.13 0.04 0.27 0.23 0.2  0.37 0.36 0.37 0.1  0.07 0.1  0.04
 0.11 0.13 0.25 0.22 0.15 0.66 0.54 0.43 0.05 0.01 0.02 0.02 0.01 0.07
 0.01 0.01 0.   0.12 0.   0.05 0.04 0.03 0.03 0.15 0.05 0.12 0.09 0.11
 0.09 0.11 0.01 0.01 0.01 0.03 0.01 0.03 0.1  0.09 0.02 0.02 0.01 0.08
 0.03 0.02 0.03 0.05 0.07 0.03 0.03 0.04 0.02 0.04 0.01 0.23 0.1  0.01
 0.15 0.19 0.21 0.18 0.24 0.29 0.03 0.02 0.03 0.11 0.14 0.16]",0.09601061231701064,0.12094537431300104,0.7332952310773077,0.7100201416380413
