LGBM,RF,XGB,MLP,DT,kNN,lasso,MLR,PLS
0.0034384657927320136,0.014259814154551027,0.01606576691373085,0.050302167344192295,0.03306176990387519,0.022218591788642876,0.001307525206055593,0.031248182805563813,0.033457097165198055
0.001297143443305474,0.005167205482994958,0.0025672614574432373,0.021353948442033574,0.0,0.03337320349694797,0.023843283338074728,0.00947034088169462,0.009320401733049488
0.13289634595429545,0.1437962220282794,0.1465257704257965,0.12388263801397659,0.0,0.01114910797981855,0.09638389752442977,0.11362836719652541,0.11878251201835952
0.0013252972443323267,0.006208912945755049,0.037521153688430786,0.04169085532023889,0.0,0.03819647384399807,0.16104298772748038,0.14821996214105979,0.14639228762352627
0.0750402262671182,0.005286167917746942,0.16343330863328975,0.13800920225372076,0.01409543514806677,0.09272857508735854,0.10028614014598802,0.09001037763597042,0.09335120326309299
0.06401693031944608,0.061110646189593595,0.0924559568088576,0.0032388227155530913,0.0464244148454675,0.11109896152890825,0.01223045687136265,0.037991136419923605,0.04389798230226899
0.005148267515144619,0.004126653652969443,0.00897824764251709,0.035341575603894226,0.0,0.08468554854598895,0.15724854404612343,0.13144918191085964,0.12891541196190642
0.04510477766644529,0.08797872753135912,0.08681103587150574,0.17145570890000467,0.10985387301176774,0.08573223308900492,0.1154144962629916,0.13634056929705154,0.13458150212242614
0.05390700946577276,0.010685057408741372,0.06729971235248267,0.1452378703553069,0.11130867709815068,0.09215420862119189,0.1496808277907964,0.1321360554449635,0.13450401612699464
0.0601088690978303,0.07034948790211948,0.015165925025939941,0.03192849048042576,0.0,0.2344409901570136,0.23497536244451844,0.24141299891360068,0.23996205652959446
0.007784727336197709,0.003627024153339943,0.02825307846069336,0.04479954944403694,0.0,0.02635276411665568,0.06706777462743052,0.06898478750682391,0.06505234707470296
0.03513133077360542,0.08266159187211818,0.06241223216056824,0.10127045633243564,0.21281089702142333,4.945948348354426e-05,0.11917262933033357,0.10116205342916909,0.10059397801584077
0.06955428409586645,0.09210918967497911,0.034108743404919706,0.0283532829884853,0.0005172636751584192,0.5189835789497657,0.26693703509727423,0.27236011528885573,0.2706755013235426
0.013643704615229752,0.010470959852538798,0.01753932237625122,0.047448420592171456,0.0001724212250528064,0.08766105033645222,0.06101839730653569,0.07820054110602653,0.08362229536076662
