3.000000000000000000e+00,4.000000000000000000e+00,5.131670194948623198e-02,2.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.131670194948623198e-02,2.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.354619068678437399e-01,3.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,2.732512022592636924e-01,2.000000000000000000e+00
1.300000000000000000e+01,1.700000000000000000e+01,3.941042876265323236e-01,3.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,4.140242730084059408e-01,3.000000000000000000e+00
6.000000000000000000e+00,7.000000000000000000e+00,6.134004228502959455e-01,2.000000000000000000e+00
8.000000000000000000e+00,1.200000000000000000e+01,7.445024970439042544e-01,2.000000000000000000e+00
1.800000000000000000e+01,2.000000000000000000e+01,8.251488706959138053e-01,5.000000000000000000e+00
9.000000000000000000e+00,2.100000000000000000e+01,8.681182278630640292e-01,3.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.140345966463803817e+00,8.000000000000000000e+00
1.600000000000000000e+01,1.900000000000000000e+01,1.170439334862014791e+00,6.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+01,1.809102525534064032e+00,1.400000000000000000e+01
