LGBM,RF,XGB,DT,MLP,kNN,lasso,MLR,PLS
0.07270515315884372,0.016128665272120077,0.10763107985258102,0.070241109765496,0.07508060009281749,0.07061901960438577,0.24005630928682345,0.244289516015842,0.24334923583350487
0.019497700392292424,0.016113435355425896,0.01236792114671667,0.0004403831333259778,0.025774094235595957,0.1468255791484405,0.04529929236520018,0.06264773006075613,0.06576558874874058
0.1334909165096796,0.04818085067341871,0.08947307417390893,0.008257183749862285,0.02351994986811179,0.20956525576713647,0.12068985586671954,0.11598210070883308,0.11738176147342116
0.0010687334131571549,0.0065461117839186594,0.013973008146706212,0.0647363205989211,0.07200384903432902,0.012000440383133304,0.05282860065114456,0.03986117300731938,0.03924252745840369
0.022667888500710442,0.005264046387023241,0.021653886014546597,0.035120554882747984,0.08738254288396408,0.0069600111494250855,0.12142266241606889,0.1544422948730126,0.15701225511337422
0.02873748348525229,0.04869481448860508,0.06417652541328786,0.049102719365848285,0.0852645709450581,0.042139067274598166,0.07943687216528397,0.10868154488106874,0.10734034764545078
0.008364483007344617,0.002382839737237956,0.02217549217394646,0.01695475063305074,0.020031238343673485,0.004269380169221595,0.11172015894779802,0.13614638131959655,0.13621609513021238
0.003822653613782905,0.01669198869683289,0.027761531993746758,0.0,0.011830583003384382,0.078137755651432,0.14122869965836046,0.1652224094638401,0.1659954464313345
0.011295126845066901,0.006932547983412229,0.005516799632459879,0.012000440383133304,0.05349636816009798,0.0,0.04130484032524477,0.039133333342927124,0.037743307983882424
0.007106157393446291,0.00876197291643728,0.009364097615900624,0.012000440383133304,0.09126807216975813,0.022340547246366235,0.1229208407046046,0.1290423542487929,0.13140387188680927
0.029753609972369043,0.0047498990788652756,0.08467739075422287,0.0,0.01760687572686756,0.18454596494416942,0.015836674626030556,0.004595060468562755,0.005620454353555626
0.00543768261723177,0.00029909354471723654,0.006450894754379988,0.0,0.07204709156021688,0.0003637377219449337,0.13409265452237323,0.14376085223652751,0.1399256287475866
0.016284537475824812,0.08228613894087856,0.03752415357985042,0.039304194649344926,0.09381360475564476,0.051242935773454644,0.047083084245935214,0.06378937326670271,0.061276284247699195
0.01840734506305569,0.06339865683144341,0.03984924318453667,0.19542001541340973,0.1353612231395077,0.170097985247165,0.09781257166545132,0.07740609295510388,0.0894521205465239
0.019609737347770648,0.02442603398289836,0.014863702082120817,0.07150721127380819,0.002727999217980559,0.2065766803099675,0.21837206932272205,0.24055964599194304,0.24284455246452366
0.05603411267166686,0.027752945062203715,0.2054771762331007,0.017890564791368524,0.00910224528030884,0.19775840525425226,0.004769896563937337,0.0007086121296090431,0.0010834746161031417
0.0014982476705495545,0.09487724320158539,0.016336104367799836,0.04458879224925688,0.06375571091365331,0.08720903420018356,0.2288409582580351,0.22364900940211604,0.22224275376090105
0.2765427394742931,0.22454512092186915,0.405587273626801,0.19255752504679072,0.21911789730711742,0.04242169435299584,0.20313840936046904,0.20646280510399054,0.20495762996590375
0.14576889485771066,0.12129857976439513,0.10023512882958238,0.15567543763073874,0.21147281951497063,0.14391912867988144,0.08422169359463708,0.08393785569805498,0.08231714477713428
0.03559121745437338,0.04097801754192815,0.0374304935850632,0.049102719365848285,0.08082295895318031,0.03422119285119152,0.027658481743119828,0.02696101436006691,0.030497329924539934
0.04296697236012962,0.0033379206576388118,0.046105653047561646,0.0,0.03265736751503431,0.0,0.03302285811864719,0.007897168008206518,0.010387676569412987
0.1594899696573581,0.16408345260376545,0.22083422541618347,0.08840691401519321,0.01672836920548637,0.15168362431351612,0.3003923522396511,0.30712113597157314,0.30270247603976735
0.024752337888538478,0.09190594150244025,0.08375735770733383,0.02152372564130789,0.09219375140816544,0.005306997061399699,0.10426068330984906,0.09785111496279808,0.09865435259644273
0.030874141037072943,0.007074021064993191,0.059947707927051175,0.05174501816580429,0.006192621114986502,0.012000440383133304,0.1598656360720481,0.16245809002012176,0.1616501069653665
0.08118311377714209,0.005925171565929005,0.09013331798297464,0.006000220191566652,0.022603590068011797,0.03996863820827176,0.07188139292458035,0.05482922236929505,0.05761414092573221
0.014180175592069244,0.007790928107453481,0.007097828201949596,0.0,0.007218820363781547,0.04141896109468725,0.03068340275749104,0.014834397955001697,0.01248885562703167
0.014453584149181319,0.014105838746376064,0.013764942609750669,0.032147968732797544,0.07896623617655321,0.025343324554600973,0.009362415179324984,0.034230966177194004,0.03158326363172237
0.1491697586147196,0.19226889060148972,0.03078846546648939,0.014973026533083855,0.027492870132237335,0.06604518000261295,0.30470361265260726,0.28634089303043136,0.2886780164591186
0.006370242456993809,0.004982384674666948,0.02551783738118707,0.01007376417483212,0.02224141043871039,0.051717420160695596,0.0034944169504229627,0.011760453937650614,0.014112974025949215
0.032563280330541816,0.008434254468053853,0.07613847521525918,0.0,0.003351830645116377,0.003186314622009797,0.20731713493507128,0.19830156172377053,0.19775102050593368
0.04573119527794276,0.03465062938089482,0.000861833250386107,0.049763294065837294,0.14223464226556723,0.015058892314355615,0.11866690179606465,0.14034899399435097,0.14302989339798397
0.04187923606416091,0.07238926199126575,0.035100008422459805,0.039909721457668135,0.12377386216861669,0.14872551245023172,0.20496855742576287,0.2356115139880614,0.23880345700309508
0.1820997600032821,0.2414712466512522,0.20356737395339797,0.25751403721237487,0.27144907827871545,0.7190442686500331,0.6056457682762648,0.5787435701786643,0.5760304980234661
0.01134040724916243,0.0015802414767514387,0.008700830861926079,0.0,0.0962999332720885,0.0,0.17283862270601816,0.17557258516459706,0.1768681158458185
0.01934042424562671,0.05114793203420311,0.003945869332228458,0.041175822965980435,0.049409182141317454,0.056507542001799464,0.11517155768076684,0.10470904647378271,0.10199383748514484
0.16524184960513977,0.20311350875261452,0.06429929980278326,0.27578993724540346,0.3325348491988707,0.13204938736554583,0.2593952783462642,0.2642391427761674,0.2657623409584178
0.013936552074584682,0.0062037138977577115,0.002802833216264844,0.0,0.06300364188083415,0.0,0.04678020600780228,0.07757192131235266,0.07591374768226841
0.02577185190133201,0.019135381114903264,0.038326460868120193,0.0,0.02491043637357332,0.006434426586688589,0.026474729866240762,0.03933116784747183,0.04048313124019651
0.008655944826520084,0.000548460493963081,0.02029545232653618,0.0,0.03420882219425292,0.0,0.009832860876207702,0.00383449492378592,0.0015145570726252111
0.014779478688914672,0.010684612279349685,0.020083121955394745,0.0,0.0044159035873919394,0.032810927943991625,0.0023734963135409043,0.028013240789196592,0.029195438777403104
0.074028442500232,0.05885885720576885,0.04861038295013009,0.09165473962347243,0.0058366620508928935,0.11884365794883517,0.21457424604056233,0.24132956880536927,0.24286542617739326
0.005906214049100862,0.04376802818452059,0.012739370638455594,0.0637454585489376,0.04125731687668874,0.1452575399020742,0.09722490092113847,0.11973887003687045,0.11978944642761491
0.012071217243479334,0.0,0.009999360889196396,0.0,0.04044497368930125,0.0,0.007068046234658704,0.02084179742660995,0.018851879038451896
0.12524022933506151,0.010778927667070337,0.046502351504937645,0.0060552680832325345,0.039116411725501066,0.08806086323661966,0.10154229522414315,0.08556396589487314,0.08637705544670515
0.01234710898328202,0.04093563066534552,0.01689907857705472,0.0,0.05490832662609296,0.01854566051063551,0.04458003367791137,0.07048803113454322,0.06796913606547472
0.027386638237626843,0.0074868802524863266,0.029839346185326576,0.0,0.038718854442119144,0.012035830111219852,0.06642983426387788,0.08640497120434792,0.0896925497951491
0.37110398601370453,0.5436016000587178,0.4930939824857351,0.5578002862490368,0.480842779804448,0.5278759344125792,0.32863405731480755,0.3137624453485881,0.3150113377788054
0.16930266465752775,0.11811516018936458,0.12847255067154395,0.18936474733017727,0.1468235093531015,0.10150153129321582,0.2334766863382839,0.22105191235862848,0.22251447389262524
0.039842549793653884,0.0005930492862124132,0.051266265488184054,0.07629637784872834,0.026127306211714357,0.14419252367817442,0.01825396801108127,0.005515130990156707,0.004652451568430166
0.013484315233191798,0.01061910528826744,0.02071722224354744,0.0,0.028058340291925304,0.0,0.042756265981713205,0.06310466516527306,0.06081295916286086
0.010394587694414105,0.01034808616829974,0.02432621270418167,0.0,0.04007416098357955,0.0,0.046254895184776615,0.050761678176125966,0.05476401753363813
0.0034429835990804577,0.0011521523725641298,0.009341184981167316,0.0,0.053664068891745575,0.019725916558029872,0.01361664774966577,0.0313872245694229,0.032765307667569354
0.05548011152843458,0.015551579874490793,0.07580406963825226,0.070241109765496,0.03646385874306274,0.024733908736952238,0.1917979475612975,0.18964212389251509,0.18788851344787685
0.16623961939924775,0.19169253917574913,0.06270577033999525,0.23015523505449742,0.145065598952133,0.07682510827681699,0.2288686419953877,0.22254312991597486,0.22432572239841686
0.019310732919489516,0.045929942383206815,0.02907423461295955,0.0767367609820544,0.04481114484304359,0.293137582805373,0.11982619342280079,0.15342098008413643,0.15576672858438118
0.012857577136787602,0.0014804212998642148,0.026387590914964676,0.0,0.016824882448523037,0.031555355256079984,0.010138033132063073,0.008299629559113642,0.010301207248098548
0.009072880066266732,0.00010715989577599182,0.010074598714709282,0.0,0.02747927296973493,0.0,0.008770921459287248,0.013452856776717054,0.01071903760367185
0.06387407611658044,0.010852508348930215,0.04193699104172288,0.012000440383133304,0.005964791025545979,0.007365327509837286,0.023439360412793583,0.02477491776371312,0.02822758698507838
0.04973937758584673,0.011533817754779992,0.034595198929309845,0.012000440383133304,0.03367293293743728,0.060177911108126085,0.009421973601448114,0.03042488090065122,0.03166815403523984
0.024419750208744054,0.08876747770560389,0.007978131616252077,0.010459099416492368,0.014933873969585204,0.34275493436858084,0.11705122736910634,0.11522493458619265,0.11355684564999904
0.008690305621874752,0.008038460126977148,0.01606200096305807,0.0004403831333259778,0.044192792296128214,0.00020198041804524408,0.011406365305364069,0.026746145913177942,0.029082266468910933
0.011505529511135856,0.0025222943961247316,0.0038838340583698394,0.01464273918308931,0.021677776044019728,0.08351160571606508,0.11170879272845524,0.13844494051680217,0.13990869643980616
0.04421803608369422,0.0009587507798451304,0.037721991539001465,0.0,0.008507831751679767,0.0,0.0821031423982431,0.07642006109596336,0.075939051318114
0.0011545942554138534,0.00732760835260008,0.015392257595238101,0.012000440383133304,0.04865874587665109,0.012000440383133304,0.0035205003897542664,0.029195784946011546,0.026738294038129495
0.011399179380410386,7.339718888766296e-07,0.012841850519180298,0.0,0.016655893241046577,0.055361863792547296,0.01933763790366297,0.013311615792918202,0.011041831833018212
0.022925522695831035,0.028998862343572178,0.04588837921619415,0.10844434658152588,0.025672947822945158,0.0,0.041650828227512204,0.027778733565732523,0.026795775859017462
0.016158140466985355,0.04577764321626482,0.05119859143648861,0.049102719365848285,0.04128133153067093,0.014277947132958935,0.1771017408739155,0.1613808544064345,0.16043587657033823
0.004419028016871836,0.019488054607508604,0.02066549336980464,0.049102719365848285,0.06596154903952003,0.0007464547865958654,0.04873262137930208,0.06150038277999874,0.06251061730127283
0.014003835278999933,0.0032404858893904332,0.009923354722559452,0.0,0.007786756662465838,0.0,0.0011592093049379582,0.013726963568276355,0.016568803119723446
0.007238635729901181,0.02586131601159677,0.00409718843647186,0.01007376417483212,0.029383062108866542,0.12663586156953008,0.014362777133503257,0.018769938753387706,0.016706183678109818
0.012414262272400771,0.03131252523028369,0.014047340103470723,0.032147968732797544,0.06844358558937849,0.032147968732797544,0.08303725506689172,0.0988467306717409,0.1026399241025309
0.02068319584044248,0.049904216668501755,0.021523279810639534,0.028845095232852558,0.0696266926835202,0.039317666998603396,0.20541767135186642,0.2082002981201543,0.20437558815270465
0.09487387272782966,0.2850456897500825,0.18746812740217988,0.5048992623582517,0.020919358637788016,0.1747815538224214,0.057899388574958355,0.07308358145498473,0.07757512021954877
0.02923158401399039,0.0013756468127270778,0.027324506318393338,0.0,0.03739403933509508,0.005649457089051286,0.04939535189813374,0.03304821721719041,0.036265840293076945
0.29943590325483743,0.4989572094388782,0.23722225836125754,0.3957943410767367,0.6053152026815576,0.12628117356792745,0.37709485042988056,0.3814813957010066,0.3836761884076354
0.017314898617427955,0.001386289405115783,0.003212746698409319,0.0,0.046227145048050616,0.0,0.04555697506631759,0.04754909662713569,0.04528354647374552
0.1397470079894314,0.19619839260156424,0.2832622100416291,0.1559506770890675,0.10841130560058077,0.23412799842554377,0.07958621689793088,0.04962448061669422,0.045303578123078725
0.02259900289659597,0.004660721494366762,0.0011673190165311098,0.006000220191566652,0.017385707312886717,0.012000440383133302,0.01998122494744277,0.032117350727334744,0.031644873880768754
0.2272960294333458,0.17645803515725325,0.06375139163911414,0.06594737421556762,0.07618532252137611,0.16117687383519064,0.09979645066320497,0.05897360960132231,0.05633683126548117
0.021171822857776797,0.012555873610040725,0.03184043988585472,0.012000440383133304,0.019410349295834378,0.13644430066147376,0.21476589074916871,0.20961872258409325,0.20733150476892226
0.12838964968732725,0.10392785056332343,0.01181318417895294,0.2887812396785202,0.17176896591667457,0.2295093684502293,0.3234021096684594,0.3283118883547532,0.3296816173378678
0.022978030374953204,0.0016985944438328,0.03907852619886398,0.0,0.026272287899448382,0.006516123895337365,0.06837226508509142,0.04384834049847372,0.04649608527118812
0.05906465357899231,0.0011589416125362337,0.025417332774224866,0.03710227898271498,0.02879203199586508,0.02456183471738653,0.024040506600357933,0.007370592600681264,0.00996251014377747
0.06368057184676908,0.005893427281735104,0.040915604680776596,0.049102719365848285,0.006521310211735187,0.13501941774103138,0.045475707477932226,0.027987847551496813,0.03126002451219492
0.04787089312628229,0.0016176740430841312,0.08519791928512155,0.0,0.012372274842055664,0.09850038773630881,0.07824508722534557,0.06264674531015561,0.06584570051709279
0.021299758851620814,0.06259899445851218,0.02208581380546093,0.006000220191566652,0.13064575653154362,0.03214796873279755,0.1519983562305476,0.16930159458098643,0.170736998775943
0.006939351268666877,0.0810578369848435,0.08645272817982327,0.07794781459870084,0.16603250571960165,0.07546879347020566,0.05910711102529112,0.06863114081217306,0.06573993692448857
0.012987196896072774,0.003095159455392857,0.00023526206496171653,0.0,0.034531515605571855,0.006681152625910497,0.021211349991599862,0.019854702160888874,0.016508965795215963
0.07736878479253816,0.02421997137509635,0.04742568490556534,0.05510293955741491,0.05442367069622467,0.010788376887782468,0.1349156887685242,0.1279474113499133,0.126785060519346
0.0004326736495092605,0.02320965907005759,0.018825780600309372,0.0,0.03051241550245601,0.008404726144817966,0.24739188741693766,0.22695696979888869,0.22431475534186507
0.007208241399792181,0.003185071011780247,0.00043370580533519387,0.0,0.05757821854144038,0.009120290128262001,0.034588271319459005,0.04958498337797315,0.050761133402447034
0.027089210908684828,0.0029674483467283202,0.0697593167424202,0.0,0.007903273070853228,0.012426769727472592,0.20931657322989236,0.1855131349675111,0.1888718548305147
0.014945887058093724,0.0023571507211273793,0.013447951525449753,0.0,0.10020627257659973,0.03553757826147918,0.113512013627379,0.11972404929387859,0.12174816545005879
0.06506489106580227,0.15031560791221732,0.08790282259215265,0.3370031927777166,0.0015937367586593698,0.10219965498730432,0.1396387358075719,0.108859062607994,0.10546058417489118
0.016337068838310726,0.019287313295900783,0.03670008209072892,0.032147968732797544,0.06423162111334357,0.026148823501666786,0.015337582214720424,0.01738558089457571,0.02085832862517259
0.07360928912420185,0.1360334324195383,0.08101343298065336,0.06154354288230762,0.1277930669651209,0.018670998719378884,0.08910212462709405,0.09790878624342975,0.09510296047566154
0.017224894666787338,0.03240761128848769,0.009921979666458386,0.04310249917428163,0.04182326035529216,0.049102719365848285,0.00584752947714956,0.006757818839644533,0.004467341270985664
0.023908871744803023,0.04156024074277955,0.0044329096979963956,0.0,0.0015998920278939427,0.01695475063305074,0.021675941058493048,0.004585815111750283,0.007793429363797955
0.26710286999461774,0.06876123894454869,0.28510771757257314,0.16084993944731915,0.02279261239642502,0.08993607905711823,0.18021379418872938,0.1845156607038362,0.1823935136144131
0.021346619931379908,0.003560497632940657,0.10078388452529907,0.032147968732797544,0.045800225082625004,0.08137345464981387,0.04956459027587895,0.040282911685206445,0.04321021941731236
0.01644239810636959,0.03724522000807373,0.007910879603844956,0.0,0.05486259090407955,0.03010328985620339,0.004605350888357729,0.016681164172818883,0.017008738080212457
0.03981854512254969,0.02282432382839722,0.04499104297231318,0.027634041616206112,0.05041200656165998,0.2678898841181542,0.1615329312422319,0.2029492667878707,0.205143641706626
0.027315684574540425,0.012117325406436915,0.04116245359182358,0.0,0.012662212630083464,0.0,0.045609862032553586,0.020809690174519162,0.023411867319639332
0.04245201369872301,0.03205860765532671,0.03415921615990564,0.0692502477155125,0.0038568358589807505,0.019068625842375876,0.2322368849783068,0.21201257036050458,0.21017068578937154
0.05537560609123515,0.07513780322213663,0.08654635077785136,0.019652097324672463,0.15799964551310305,0.0,0.2278038057303802,0.2640005406417052,0.26777983005783856
0.3123548904687661,0.38827443208925094,0.31068593225647245,0.26544093361224264,0.3817005059359817,0.3586920620940217,0.408860676360283,0.4062521873377258,0.4115766532213196
0.14670386293232746,0.2358051671620977,0.11687594066497764,0.1975668831883739,0.2264388835100696,0.5372587784283122,0.032103509329060614,0.02667967355748249,0.028354997067295384
0.021216473785484198,0.0014259238871151228,0.03457731753587723,0.032147968732797544,0.03135603431417022,0.030735807835722464,0.017484341544357074,0.007156378961328295,0.009737208369351796
0.10468354654360579,0.02488825277991854,0.055637468970335086,0.10299460530661672,0.02539229666956927,0.16782902779874853,0.1499378606417795,0.15324779306886302,0.15199630243947929
0.23602578075428507,0.21893922712760122,0.18741162792118882,0.22888913354618526,0.19287893094745895,0.08937631747822469,0.07794835733778807,0.04428460266016285,0.042471723114084314
0.016350433069233283,0.006117655693786925,0.054467663168907166,0.0,0.03911794944197178,0.08228513883097417,0.18871306017779546,0.16844796977726878,0.17157711055105745
0.00594434115797207,0.0012253660684795754,0.005404701456427574,0.0,0.07502361480009831,0.35896696116803106,0.17500311152889167,0.18268043849355167,0.18069767437168832
0.00909012059910171,1.4679437777532592e-06,0.0023803268559277058,0.0,0.015867200438087786,0.0637454585489376,0.023803458786540256,0.020292093980161532,0.019422936318010647
0.02173716442296872,0.02130885537083907,0.01792851315515362,0.11626114719806227,0.09125369076094329,0.134274242462691,0.1056049253171776,0.10875527225502837,0.10634406212554195
0.052707070371635426,0.11614609710448087,0.09194925080767044,0.053506550699108174,0.08503413611852209,0.08590707012035848,0.07995261475576008,0.0834352871127747,0.08454534889061797
0.39643127455863264,0.4802502844141069,0.42996628920267854,0.6577122096223715,0.5911414414483257,0.2897548510909499,0.3629883559615046,0.3775025992708606,0.3837137596912705
0.02741294088298029,0.048260303130390154,0.036334759494338786,0.11367389628977209,0.07515148483122824,0.04842102374894569,0.00279710059440616,0.01114677031691591,0.008770034942266206
0.09434625534469135,0.11360637087599541,0.06366173762610325,0.11725200924804577,0.11226398452009462,0.11725200924804577,0.030207399371929122,0.034308703312361216,0.03479876712506422
0.004346664453598819,0.0003163418841058233,0.03232261744436224,0.0004403831333259778,0.052997982461160886,0.0004403831333259778,0.128875572802557,0.11205928821576724,0.11042036403026803
0.02672163075459493,0.0005436896766853823,0.0027537643909454346,0.02256963558295716,0.022420360027091635,0.006608585049036057,0.035942883280345866,0.011803712997877152,0.010355458883125557
0.01886718373171656,0.0003207457154390984,0.003512513590976596,0.0,0.01931426025026209,0.031160603133645024,0.002874475039656113,0.028650215105844576,0.026620585482860476
0.08151767147567901,0.113364894124555,0.0779646842532433,0.11125178905647912,0.12349757352193336,0.11725200924804577,0.06098890213444286,0.056215011855297134,0.058456459613377365
0.011019927216763294,0.005420932878270757,0.0005714622675441206,0.0,0.04181660000427581,0.0002512384591805605,0.05324320899318006,0.06446255912833636,0.0619290257672446
0.028609489402856646,0.07512514220705346,0.005904733101944698,0.08840691401519321,0.0922864497594672,0.08840691401519321,0.03236414873524748,0.033256436615380885,0.03660204105942613
0.1448663200275675,0.09721824654115674,0.05832863989267978,0.03170758559947162,0.09561712000494016,0.04033474962669681,0.36411087640613926,0.33844095853722633,0.3344567215947192
