,LGBM,RF,XGB,DT,kNN,PLS,MLR,lasso
0,0.009063617085918158,0.01497546287033319,0.022386982438722308,0.0,0.00780447357445567,0.029510977378918002,0.016143972958831708,0.10759199299783358
1,0.0073214872747798115,0.008639586042750239,0.0027897798992783385,0.0,0.04896339432901464,0.12898304597139412,0.1117834541556937,0.00014518276350410086
2,0.004528006067370999,0.017560715953048367,0.02607213020547325,0.0,1.3877787807814457e-17,0.01756588057009731,0.0011713389637176864,0.09385194431217146
3,0.004166104370228463,0.009148505235427304,0.004289402959504779,0.0,0.022974517000117017,0.10006106337136114,0.08126859597905402,0.00015695337709738244
4,0.0012273114050667666,0.0005469083466716762,0.006524667742094342,0.0,0.0025725149429193794,0.08796096897015965,0.06902137351396567,1.921808896301891e-05
5,0.004130046785323305,0.010349862861811207,0.01673527002111977,0.0,0.03113381086554809,0.08296282539562197,0.06237742688571559,4.886683284817395e-05
6,0.0016080112201188046,0.002384157135075865,0.004455103871980365,0.0,2.7755575615628914e-17,0.025585475520573872,0.001634715665244868,0.0507529820512648
7,0.005371586840565559,0.007307470210306172,0.014912917611756976,0.0,0.06601211426135892,0.018971747275522408,0.006292847517557376,0.05081402768451068
8,0.002756291975809441,0.006716768651904986,0.002642794845262225,0.0,0.028724840652158357,0.02976025691140173,0.01032886204153205,0.07622635775921385
9,0.002077905807156666,0.007756437991863888,0.0009125030063002748,0.0,2.7755575615628914e-17,0.0354949780075768,0.015146382937175962,0.07619989695826809
10,0.0002486799605432577,0.014412499722111533,0.015292332174619977,0.0,0.027646392226943844,0.025257718497964973,0.0015105105539743868,0.07622078402748292
11,0.02518621456131534,0.008997091892312889,0.02089972734228676,0.0,0.0,0.008037340017742908,0.017304453001702524,0.07623860612124123
12,0.009864330560244758,0.01632919626183807,0.0066506409622818785,0.0,0.03368985583122193,0.022067760649118598,0.0008512324110526437,0.09650176080546072
13,0.007610637492163078,0.007179894179893925,0.008981033561387713,0.0,0.002310530317885376,0.016594206595026056,0.004856860296359206,0.10106723372982523
14,0.003981691443134927,0.006741006819394199,0.008556827304521258,0.0,0.0,0.006183461446394575,0.015740725407060785,0.10091384647893528
15,0.004679007977629379,0.001909970238094874,0.002457752225557025,0.0,0.019074268351857854,0.008779763490873782,0.030242333372877628,0.10098216219706838
16,0.0021714192396319887,0.00043288495953895667,0.011157259943327252,0.0,0.02065406272829129,0.027257837189292283,0.04739675108564781,0.10089515197499302
17,0.0093784328365413,0.003082386079431537,0.002480342385926898,0.0,0.03187233355726235,0.02978130017882233,0.054765470369565084,0.10105063947261986
18,0.0015831370572898518,0.006007552326485935,0.008971288201966937,0.0,0.022182835619350888,0.03968633322429249,0.01892112603624692,0.05359488491110975
19,0.003801445292709052,0.008273543445155629,0.006069197652497943,0.0,0.0,0.020143638467211247,0.0017371262778184682,0.053603932127834736
20,0.000833945375940115,8.687780667863965e-05,0.00895886183007652,0.0,0.0037952832535150666,0.03407742155483605,0.011697529944211846,0.0789612518937152
21,0.0992862142218242,0.10703564655028695,0.1227394934016672,0.0,1.3877787807814457e-17,0.01927787998820915,0.04612487599739981,0.07898437330235258
22,0.0024696670704229817,0.002071084336512777,0.014438018801054303,0.0,0.020864048703301316,0.04393319431464551,0.07176304117033344,0.09926814017734006
23,0.026801020333123537,0.08258908493953124,0.0936103022120803,0.0,0.0060476783843155385,0.1029528491233888,0.12547975353150653,0.2187577980022443
24,0.007682924473822572,0.006203759281490043,0.005290075538316424,0.0,0.0,0.00024391308900134634,0.0226595685722846,0.10378383725398571
25,0.014399275025174546,0.0040376692343600945,0.01657350301519936,0.0,0.07152684421911668,0.04744004189772902,0.07317606788454592,0.10379586174356076
26,0.029885904188993784,0.016508546474145097,0.037625684735933,0.09372082166199808,0.02895677567614964,0.04802830999708971,0.07644183657410777,0.10379152277227308
27,0.004516583010355901,0.007943422160530678,0.00793196201101845,0.0,0.13322322516790827,0.12421618928366404,0.10834545285749894,0.0035090188095370234
28,0.051789943570844224,0.048378026905206664,0.0574119207349256,0.0,0.07298490546709328,0.10231171093233649,0.0830043830180906,0.0035001954652712775
29,0.008613135882965112,0.007843907007247158,0.01291267514006203,0.0,0.01876188519928565,0.0668956505902994,0.04456331342403984,0.0035051391229804496
30,0.000919851697343349,0.007029056761593308,0.019346877334275897,0.0,0.11977967670555603,0.008749356915299059,0.016773675502657848,0.05421806614587096
31,0.09186367066560826,0.09251935739573638,0.086779518649469,0.0,0.0047111122588320425,0.028480776803236532,0.00963787600510807,0.07958803355145791
32,0.0013396867200632795,0.0003723642234675639,0.004662976267179791,0.0,0.19163470945959257,0.015789737590449493,0.008448825359174073,0.07957125465718115
33,0.0021786674259599154,0.004835536645213689,0.023620276279698788,0.0,0.04209094181168915,0.0032923576154967604,0.02074434709157552,0.07958847206451794
34,0.014803136863915392,0.02536460046981759,0.034970655439058,0.0,0.005267082733006939,0.014890075009420814,0.004477683096282409,0.09987300310620592
35,0.007630366464359717,0.022141572369688695,0.02393753766790932,0.0,0.0032238501515307466,0.032043603269396065,0.05724067106694433,0.09989294160244294
36,0.0057728823161795895,0.007190498421590669,0.008904501197496112,0.0,0.06946713622955472,0.00176257785270989,0.024256651693268988,0.1044418687368345
37,0.006205797205578831,0.008276762093726159,0.029560043809571918,0.0,0.0036130444888409496,0.019314603406970304,0.04335749249568829,0.10444191489610583
38,0.00042349565204832795,0.008428011482371142,0.02103580594285423,0.0,0.0005655939885127331,0.09549839624659104,0.10002055433966554,0.00011951359401926598
39,0.000248735607830175,0.003755052715531157,0.010268971922239606,0.0,0.012450875469777273,0.16518066389107883,0.16630764580308643,0.0913494695827899
40,0.11371464414889601,0.11839509762238187,0.0908691225543855,0.0,1.3877787807814457e-17,0.05690434890087977,0.0562529256522141,0.00010649668016317337
41,0.0066802007027504245,0.011529280114823584,0.008706585171064679,0.0,0.029619360606899306,0.021361626985806487,0.020835470726021585,0.0508480932250277
42,0.008230459703522292,0.016146235924925464,0.007844194171586688,0.0,0.08649607505300358,0.009810995136431147,0.009280224257605482,0.07623054902084306
43,0.023448376173629132,0.0020947490107151717,0.024042859075227435,0.034080298786181074,0.009395657891990997,0.004643238743198816,0.0024199953285408277,0.07623839886612574
44,0.023168664372716474,0.0159610596553436,0.08779023527876442,0.0,0.002948416072076701,0.11224333227956793,0.1134275000516217,0.20400696713098662
45,0.030551724744525888,0.04004810882686388,0.07502941237666913,0.0,0.02588449060498181,0.011787327336849646,0.01426505118617466,0.09652449743042715
46,0.059279240686162527,0.014063159986217072,0.03635047435983116,0.0,0.10787102175387189,0.05808897235108734,0.06648705268579197,0.09657552331730962
47,0.01226791112227707,0.005366413231959355,0.09911276340262001,0.1074929971988795,0.11477712308987978,0.12277247008449035,0.12822478802947884,0.19483052191929479
48,0.014619886328382195,0.02173983991744856,0.030245407817521747,0.0,0.009057465947804946,0.0026846018724535348,0.0031083470249780466,0.11035819465652498
49,0.0036611259432172694,0.018177672921020502,0.011299839345903534,0.034080298786181074,0.05174534543659429,0.08744435233172013,0.09167305588432706,0.0028829918558423706
50,0.09959223114481514,0.0977395171031376,0.07479125216784152,0.01616479925303449,0.040563019491824726,0.07053710026187004,0.07309503130014558,0.0028935323249216077
51,0.008869991975106642,0.00813300899063367,0.020041183235487287,0.0,0.015235678932414953,0.048279969659159025,0.04745840818276975,0.002871959790555295
52,0.003135753025685084,0.01373524342396884,0.004501297471681293,0.005427170868347292,0.00034157264471548765,0.04731060572108005,0.04978731458128387,0.053586576242690975
53,0.00027919523822637904,0.012237987903495035,0.007730886938413922,0.0,0.04212923259742228,0.030168564163778624,0.03102504139727809,0.05359776986542414
54,0.18024708635047235,0.10612448382130638,0.08913102701487216,0.0,0.08155421488031464,0.013121371637325449,0.012327600091522825,0.05360169340328394
55,0.015229973038087333,0.02627464191695207,0.06234161495939797,0.034080298786181074,0.133209071378882,0.007868708315913686,0.005425681187234507,0.05362798110697792
56,0.010251911721404994,0.004829151104886201,0.002809956071534808,0.0,0.42676637578008403,0.018844966840559682,0.01961963151396373,0.07895892085063566
57,0.016117504831109825,0.012565409497132099,0.010123594997087176,0.29907796451914104,0.0,0.0322705676079878,0.03768934016221828,0.09927666348635966
58,0.015792148090601574,0.03182527524898858,0.055039390323320087,0.08134920634920634,0.01182862083126461,0.0013290226890774193,0.005754066498206256,0.04861567400022507
59,0.01545090225611749,0.030707444783469165,0.01580963969008034,0.29907796451914104,0.02463800585969897,0.10815958480547658,0.11055352132806806,0.1851763179178732
60,0.019777882644586423,0.022035048046996686,0.02810268044249123,0.0,0.00335351342271846,0.3678751406444254,0.36056377960411257,0.31877136517215393
61,0.0532774126856841,0.066621354444556,0.061965655991120666,0.0,0.01041231183499941,0.16368652405623926,0.15823258337172352,0.12188788866233385
62,0.02804171830777681,0.04697121800108972,0.03699384892688076,0.0,0.02072844516999328,0.03149707321743289,0.030642286529266725,0.029991379894459436
63,0.010659667736077308,0.004753434707215995,0.002013280389466937,0.1074929971988795,0.05402832026186194,0.05188094866670903,0.0526350446104827,0.0034866938790907437
64,0.037703192551788986,0.03023129390645167,0.015957283623078272,0.0,0.01134819732759959,0.02866409366157459,0.02934737938549542,0.05418882424896607
65,0.006094924220721928,0.0030703635620918796,0.036193296911558454,0.0,0.03481257874758538,0.011507206953955962,0.01059411352138541,0.05421513503229222
66,0.00638847043068512,0.014343084108643905,0.027909711601576154,0.034080298786181074,0.019561112695744606,0.15274768104251105,0.16023872074907788,0.18707537623989035
67,0.02313737212730263,0.00882245201321294,0.0009414994694382506,0.0,0.21881417508418946,0.045626200898389285,0.05116073109945657,0.09987925537919104
68,0.04030614564622559,0.010603171476924272,0.07704891324265892,0.0,0.01203662046760147,0.17698199913741056,0.1544857885574825,0.10768264980213402
69,0.10069552437131972,0.09458945858435976,0.03359767750086459,0.0,0.0012017978244308197,0.10458894228647453,0.08509364087506283,0.00026096867384908795
70,0.03380528343547194,0.02516606457397773,0.0040487194039017516,0.0,0.004415725039026375,0.21474123865582426,0.19705931502022686,0.12121867472505662
71,0.02659335212829954,0.036392139842048074,0.03797016978041237,0.0,0.006848003283574267,0.15536003675477547,0.14105613245623663,0.050893929379138
72,0.083490058915098,0.04833827176704039,0.013699845077833478,0.025560224089635875,0.23496347846800233,0.0593007427070619,0.04497319703613381,0.04339080717048591
73,0.003836676976315137,0.0032366539208275313,0.026433179052381378,0.0,1.3877787807814457e-17,0.24624988404107254,0.23359542464993507,0.12707503278140106
74,0.023281766951766744,0.021131308310361183,0.02210815191046303,0.06010737628384688,0.007403889213431034,0.2078220073867393,0.19505834858566448,0.07627822923774732
75,0.062397269902030865,0.03289283166970501,0.05014099120871132,0.09372082166199808,0.4899718584216578,0.31970314747000894,0.30877720663041464,0.1837933828857436
76,0.07568303304564361,0.06785377970632712,0.09045696058193178,0.046451914098972924,0.03159267770586194,0.17797192694185585,0.1615672587363958,0.09683076099523319
77,0.12118155747689358,0.021823849099825293,0.04155395984872276,0.09366246498599443,0.43153223291206777,0.15900984793876383,0.1718225883600486,0.26441881579082044
78,0.13766743349234467,0.04268000105134634,0.15316794674937462,0.0,0.015665044587002352,0.6661038280019858,0.6790514928742626,0.7837913858532777
79,0.08179321600975376,0.12483767801101919,0.10074321078319182,0.37219887955182074,0.057875460018798716,0.23371585789285126,0.24325187354288885,0.3728973793848086
80,0.21046926093671636,0.11106342469647812,0.043998705711908004,0.0,0.03477659931876695,0.088585144352997,0.06694857985321143,0.0028764372396499482
81,0.018756349610074996,0.08151172830243236,0.0002944364823769252,0.039098972922502306,0.12842119392843096,0.09252916906917591,0.07281199240566885,0.002907525507316905
82,0.016892018784423243,0.02763755548515709,0.026705666778245624,0.24118814192343602,0.10497164967797087,0.15496522700584967,0.13593712466610286,0.04500204099970956
83,0.028890110662252444,0.013146519487424582,0.04943608803575453,0.09395424836601307,0.1714404625401591,0.2605096535194431,0.24319435270747083,0.16108580494288458
84,0.021808984941859608,0.015370206763260785,0.014412348288225324,0.3992180205415499,0.01884833666663073,0.17537031916823195,0.16137223904248985,0.053601785721826556
85,0.09497032073110741,0.06819802295918355,0.06705672912348329,0.3126750700280112,0.0038557834257055418,0.046066759842503524,0.05677286777876478,0.1900538960517013
86,0.0006773303539745062,0.009050140889689223,0.00043718576653892227,0.2573529411764706,0.11845239500549362,0.1695548147789074,0.15396004407038136,0.07899381725799456
87,0.04316828257154591,0.0033183752667731853,0.008688491933486059,0.2393790849673204,0.19508254755047738,0.18775720019487188,0.17361701972700658,0.07896226739763537
88,0.11363494775342564,0.06306453437856617,0.10021200575748415,0.046451914098972924,0.28818540978148,0.27223734703129854,0.26145168475832725,0.12976034032118408
89,0.031180823448269668,0.16618730651983038,0.133240440980393,0.1074929971988795,0.11791455391813688,0.20149778389600606,0.1817392685561763,0.09380590618878168
90,0.24188200195641463,0.27528937581977275,0.25732989304539866,0.04738562091503262,0.5035608188783056,0.10143084156071988,0.08706899778723279,0.007788720389813819
91,0.023701230206663773,0.012565012021222483,0.047437562940278705,0.1157212885154062,0.7871908813068027,0.12105435473555581,0.13367664290191256,0.23162796130210145
92,0.10054571278264836,0.11037696398003655,0.07509034827532443,0.015289449112978581,0.014070531373835737,0.2919168268890391,0.3012704971999285,0.4365442267000241
93,0.02784896585452422,0.015784546457471793,0.028281702993074115,0.05438842203548089,0.1911063106847397,0.4154259458757029,0.4284627408778572,0.5178487849040259
94,0.01217534018634027,0.01554742313592096,0.03950358867422646,0.0,0.05581859894984639,0.41728214204853525,0.4264513910066874,0.5625079014695443
95,0.00034882844964694015,0.021758326499791855,0.002912864687284772,0.030812324929971963,0.21707321980985983,0.12153342189555066,0.10397170743634215,0.0034456352093212433
96,0.07226010145258563,0.027990075891467625,0.11358614325745994,0.030812324929971963,0.1041816961863587,0.1590563604625352,0.14348221652797746,0.03758463473788104
97,0.14640131522316613,0.1877476744169888,0.15442448526092156,0.09891456582633046,0.08931746771556918,0.14208288659985754,0.12814908923333637,0.003506283872849167
98,0.3171382495562569,0.35594236965619597,0.33415356603991087,0.24579831932773108,0.1263531867634424,0.15247871327243415,0.13605563104863658,0.054216335173283725
99,0.2937619567539701,0.32745705353900856,0.3993850697099772,0.1339285714285715,0.04736374587412609,0.2747817137762609,0.2375944417495716,0.05409368999559175
100,0.1470469990049238,0.16955574579368782,0.09104370347369395,0.21451914098972916,0.16886301440677362,0.17899072422439852,0.16475080654009341,0.054169206559639305
101,0.013292757485277668,0.010922741550323772,0.015966578719773944,0.0070028011204483764,0.19856410050175424,0.25308138329863084,0.24074566537917189,0.12449053381169362
102,0.1352950445883349,0.13558950385709811,0.13861174092573278,0.06565126050420167,0.20306566442879237,0.18922055517667954,0.17521359703363307,0.05421901241088764
103,0.007610637492163078,0.0005522625716949808,0.01446403503195351,0.0,0.40106690664114,0.3017323287844008,0.2894376605042429,0.16172838691840363
104,0.004973511814557893,0.002482804232804642,0.01670704722181862,0.0,0.0008225280460870121,0.17272810664169366,0.1569453624071658,0.07959092542966265
105,0.00033572246723642674,0.003579525560223812,0.0016175961516707582,0.0,0.4962112212499898,0.2544584236049757,0.22931814057144387,0.07944517061392611
106,0.023347457098390062,0.017515909141434527,0.013095537515358885,0.0,0.06872254198037842,0.18886253291435603,0.17306615569371178,0.0998763496532056
107,0.0031571231007602035,0.010675396547508237,0.03407214641793663,0.020774976657329636,0.02716498805484166,0.20599553591251893,0.1918280057214081,0.0998826503934232
108,0.16267866495707956,0.15630525890911895,0.15583317856940015,0.04213352007469656,0.006358422886754672,0.07325309117959,0.08082448580091689,0.22434337251383152
109,0.0005863066132030664,0.011766904446964044,0.0020075595401137514,0.0,0.005546326222705941,0.3516449554968527,0.36378948539125494,0.4772087569196346
110,0.06921012710621918,0.04153503600514298,0.0030336788778100587,0.0,0.056701300750018974,0.11723641168294993,0.12114005036930489,1.032384321573987e-05
111,0.2298520405293611,0.22919928665910796,0.22186051808596763,0.0,0.015853129063643667,0.10301275005218935,0.10485210592487297,0.00014780338676229077
112,0.0042907506981413185,0.00540783118803051,0.021622493264833148,0.0,0.08943265917170959,0.08016249504931647,0.07877970049393648,0.00014953165903230925
113,0.008937543754210561,0.006963123906969973,0.01903961539045876,0.1074929971988795,0.0073597656503602005,0.07514562145174469,0.07203019313738077,0.00015135518095618639
114,0.0024355291571465237,0.01199423774139284,0.004199787376084979,0.0,0.10127426560845701,0.060572033758863164,0.06110954499590562,0.05082390576807064
115,0.007610637492163078,0.01079111992019012,0.013467326162019427,0.0,0.013423689045747797,0.05609559093660289,0.05478189388326022,0.05082259022890431
116,0.004148402698811268,0.01497387739818147,0.03282083511129921,0.0,0.08657606421658615,0.006427473327657515,9.76722716041073e-05,0.05087147889547544
117,0.0043953875265779485,0.03160432923169343,0.030538872482618634,0.0,0.008372733064609741,0.03451125919976651,0.032927620766749335,0.07626149650273498
118,0.013719730278657569,0.008991521608643277,0.04556943416372841,0.08134920634920634,0.06748804911763823,0.026224639358456356,0.023517149598603945,0.07620303578855733
119,0.0007588231238240539,0.0005585852396511465,0.0018251383282334166,0.0,0.08134920634920635,0.002854109319735121,0.0029371619204561217,0.07622545996143656
120,0.00225284033410883,0.008616874874949818,0.013806923625627215,0.08800186741363214,0.18477478576623535,0.006368847950050188,0.010802391177244464,0.09651787039034165
121,0.07558431779744715,0.06114017157789044,0.04518341817775698,0.0,0.08393461887598343,0.04546930574244962,0.05494559795253298,0.09652218858995137
122,0.004399688374971303,0.0018322801342763734,0.019962475302061383,0.0,0.08785362692219324,0.05083909559937333,0.06197912206843187,0.09651983446723272
123,0.007262117482474351,0.008347728674803073,0.011926099059739764,0.08134920634920634,0.016426921404048375,0.0029009308330761596,0.006998201829690506,0.1010812892272337
124,0.010321591379775952,0.01470778450268985,0.011653318402925189,0.0,0.09838203197666104,0.011586664009127084,0.016292933648571317,0.10109493852307269
125,0.004210974599484413,0.002797144552265776,0.006426945926985089,0.0,0.026646574930589223,0.051240481104586594,0.060896377938396695,0.10108182467475169
126,0.010296823798652502,0.02258036131119119,0.02282957672850197,0.019491129785247363,0.01846311412500995,0.09807622657892126,0.09857983273380283,0.0028737369224138415
127,0.009443833764545814,0.011039721002037081,0.012818320987382587,0.07160364145658266,0.16343890405692793,0.06029980968316362,0.058589132678685756,0.0028640665555574457
128,0.009129554168706991,0.014128993958694491,0.01220275401846474,0.0,0.04049303584591406,0.05460777491695934,0.05133247411981326,0.0028843166268670978
129,0.003552086660292192,0.017926796065648704,0.014359464971513886,0.0,0.1020443913936952,0.014112293280221982,0.009184232526965139,0.07897432650666217
130,0.021514810894275413,0.0038625980695305706,0.017003997562089618,0.04061624649859952,0.017113833193254768,0.00832599796139355,0.004956861314184727,0.0789770732139636
131,0.004900316034948726,0.002119665227201667,0.0021175897143691225,0.0,0.009446816615756498,0.009818105335160948,0.01587959214112858,0.0992600692291612
132,0.011203877369927812,0.03611653828197972,0.035451784131684955,0.0,2.7755575615628914e-17,0.014837869562028955,0.019507353019765777,0.0992592845215837
133,0.0034279453520877218,0.002254177365390242,0.02506048917547768,0.0,0.04368460124821025,0.05975237892722371,0.07101180880084004,0.09927774130529296
134,0.022320167017263415,0.01606648180105373,0.048587783572831805,0.0,0.11973146679418989,0.03119287564054718,0.03936078640996499,0.10384455746438517
135,0.02253889748098821,0.010115953925762117,0.021624579427400287,0.1074929971988795,0.012841624083956449,0.13613554277191353,0.14439527616545392,0.1975651021707693
136,0.014342496009783406,0.01359426548397194,0.0060435986541121645,0.0,0.08252291435316653,0.10696444010643794,0.11071480622141294,0.0034834627302589155
137,0.07562468843309354,0.06523344059846184,0.0701876330553762,0.0,0.02066497415395524,0.09880535653452685,0.09869197209854387,0.003485586056634904
138,0.007926269408232808,0.0030946156240276856,0.008937433960279767,0.0,0.016680957479629194,0.07082927941633793,0.06894305511514454,0.003511986850535595
139,0.006609442929433676,0.0047857823685026335,0.011219038961091693,0.0,0.01199591971908645,0.0730357371639608,0.07998649656686038,0.1355727885277243
140,0.004934016657697465,0.0022237964630293233,0.0028009259678513365,0.0,0.0,0.007667801993372761,0.003619000944185921,0.07957113925900636
141,0.06642313370631754,0.06850740643479593,0.08696071384778989,0.03127917833800192,1.3877787807814457e-17,0.010078093921756154,0.01528968399328376,0.07958094810366975
142,0.1264818158255097,0.12032385627862249,0.11986055878364074,0.019491129785247363,2.7755575615628914e-17,0.09692379160392617,0.10375343943250387,0.16094158348788112
143,0.14844886525555956,0.1499538046700159,0.16244425687914577,0.0,0.006534815161543889,0.02689365565900731,0.033825944995145296,0.07956920056970865
144,0.0004690039208767871,0.0033256062841800216,0.0031788790203720885,0.24393090569561152,0.0029410128591039197,0.015854165882970728,0.020827387482582338,0.09983039810092054
145,0.0007160077890921435,0.009333061349539665,0.0125361227966935,0.0,0.022535466018295924,0.05519933815024061,0.06510368164955888,0.09987841989641996
146,0.003662716981581493,0.008036725801431485,0.018574937579789813,0.0,0.17406635102155568,0.007085654792726631,0.010124436063840336,0.10433764110745006
147,0.010964250532369463,0.00020670525154542485,0.01940272808297569,0.00046685340802987696,0.0,0.009618851105357776,0.01485149386347831,0.10438613141952516
148,0.028575825794776424,0.025458062507410492,0.022651895282426532,0.0,1.3877787807814457e-17,0.021207658212547886,0.026436441302665842,0.10439905601484559
149,0.003254368402443558,0.01290312201269389,0.01400832772032326,0.0,0.07093770028956803,0.032128323669324665,0.040574107138763416,0.10444702472718337
