,RF,LGBM,XGB,DT,kNN,MLR,PLS,lasso
0,0.14536420224964525,0.15882190400712237,0.023301973833167622,0.12529576644461435,0.010575278046886419,0.11477599417574336,0.11629139315551415,0.04862784555900154
1,0.0661515780277383,0.060620604852353294,0.02100238193424947,0.11433875723490229,0.01109380962247715,0.15906446428509913,0.16103375682432744,0.0937645436768409
2,0.09665720214043905,0.1090059010884613,0.0002522169485927317,0.2612573259073204,0.015646113845039028,0.2510338041019569,0.2524309898283821,0.04068248296312488
3,0.06234793054493826,0.07895944997363157,0.017494104696834156,0.10756798077973134,0.009388434405596432,0.042743685957937816,0.041215892643694046,0.1380604656962041
4,0.0016118816206180941,0.0052077484942391755,0.016666382445418904,0.047504641258053995,0.0322732531427318,0.016516824166606547,0.016439658845529087,0.062096519299016995
5,0.006462815332532415,0.013702476395733909,0.00750617672356374,0.08116741290815768,0.09338282934111031,0.08827064857526734,0.08700954784255277,0.06126206791135402
6,0.0010101561646826684,0.002745335234413268,0.03095689426509135,0.0,0.1731505758411348,0.021363133682185842,0.02323542776398016,0.09172560902075452
7,0.013567762367587624,0.0006336331289938102,0.06035238493832357,0.1442612209238834,0.024585725295886013,0.08241338253062472,0.07994710779885213,0.09507240959235991
8,0.08031888172982415,0.08556622224835587,0.016335554526722362,0.002366131556914536,0.03328541895086365,0.07778868320390431,0.07557583946616823,0.2425674470326825
9,0.05524844381347596,0.0732701569735724,0.07147809442596897,1.3877787807814457e-17,0.08656426546762966,0.05108942541284861,0.050053664140096016,0.1714107101648646
10,0.035900404062465904,0.05459054368152817,0.10752552568723742,5.551115123125783e-17,0.0983250939556394,0.017273131688413768,0.015296030612653694,0.1606838978686182
11,0.01050999235557501,0.011251972937524585,0.019882246746146748,5.551115123125783e-17,0.007676849265627728,0.02273684032141593,0.02163667015212939,0.10911713313557114
12,0.0282439663645299,0.026819002766439073,0.005500253868035321,0.05733318772523751,0.055179670336001824,0.05712394506653601,0.05842415105605217,0.12853035668565577
13,0.013929234465436313,0.02721143644631782,0.03190310309973948,0.060390957737250194,0.0672101663681424,0.05993761802133041,0.060756712574858734,0.1320886803351695
14,0.0010451021076772343,0.006775214086347375,0.014226138697540691,0.025372210694914632,0.05033406948276778,0.055096221797532485,0.05487405713896404,0.1279378294617563
15,0.026354701321393392,0.0038499548559517843,0.03839075886322524,5.551115123125783e-17,0.11185298947650735,0.05251591077601159,0.05028508759788505,0.15308795174391054
16,0.016158130392049774,0.017678464854208098,0.12050016331623198,0.1180517636780605,0.2409329947455145,0.07452198127410403,0.07624570443232806,0.1702676638135706
17,0.008381566015070466,0.017764566655150305,0.01620884374576559,1.3877787807814457e-17,0.1677308315388509,0.010915313336198662,0.010555471512532694,0.14919962377102758
18,0.0056863601616250065,0.018140886335669834,0.030577741457545826,0.04557533398856978,0.14188262624007977,0.0441444398829387,0.04624298325426408,0.07262156649102636
19,0.00025445014742811467,0.011233006642959883,0.06541334389598785,0.009937752539041167,0.03015057637605517,0.016533559774238704,0.018903159951431547,0.07883478375358449
20,0.002922354482909187,0.027075823939977844,0.0037511064544559214,0.07444213898292745,0.14367807856813392,0.07624099925989147,0.07470526369768196,0.08896542450019201
21,0.0004335481052747253,0.006839179043535093,0.07533795711117253,0.06963707182119322,0.19990702366736668,0.08821772149125956,0.08734741931634049,0.09383862131372012
22,0.0013749044446872,0.0016245465177179286,0.0035428107842563894,4.163336342344337e-17,0.026341307728810798,0.01106659190797793,0.010249823660410315,0.1104775610156849
23,0.03579119799060815,0.04605320741036176,0.003655895485007832,5.551115123125783e-17,0.13546402552872155,0.004741655985090187,0.005228904466419909,0.10224486729620522
24,0.006878890466309934,0.015466334193816475,0.009906754003441265,0.011248225401332315,0.19873674618448606,0.0026476810232050063,0.005308373615829462,0.10353163322933964
25,0.006550180190018601,0.015012350451657344,0.002933055056655476,5.551115123125783e-17,0.05206790633700099,0.0014860893496665417,0.0023826179146511084,0.12290964822129793
26,0.01097739434312546,0.03208540361413634,0.007095478369319508,0.05727858468930873,0.03749564496550237,0.05221002500033972,0.0552625014469692,0.11025439073847715
27,0.03386698700447746,0.04106687273642577,0.03655256341544383,0.03805831604237195,0.0692133079595787,0.09459543654735025,0.09627848943190898,0.037372225582040786
28,0.010353827672818616,0.027017026281665163,0.008257217599475453,1.3877787807814457e-17,0.029084878780336665,0.09416297171146254,0.095217512258565,0.03549434950482333
29,0.002745440646500022,0.005178293394345751,0.02815919358881719,1.3877787807814457e-17,0.01861470986160954,0.05999613429576567,0.059391255112569236,0.03829464509026584
30,0.0005220050234792384,0.02537329871519106,0.004082076357281139,0.050289396090422614,0.013762178620853813,0.010115783343760065,0.006221849146458611,0.0708023822442378
31,0.003278366277164907,0.0005923477562155138,0.0011064783796428945,0.03805831604237195,0.009640240941453354,0.050892755152624536,0.05274332239746826,0.10838170472240619
32,0.008420880200939118,0.007855062384275413,0.011592283739173481,5.551115123125783e-17,0.010242088144331599,0.03335462140237139,0.03342940127595283,0.08244476210739096
33,0.0006814458883914326,0.011764668881806814,0.013295486675178936,0.0,0.055715204038165295,0.029597095094224257,0.032228830332040645,0.08449379482984087
34,0.003351534345309548,0.0006741993752955866,0.01502235989419215,0.050289396090422614,0.0012544939724403043,0.027932162638786284,0.030824461762809757,0.11034530309248053
35,8.326672684688674e-17,0.006017191197938962,0.013047627998912403,0.0,0.008192887529934537,0.01210025284010624,0.014468035960598868,0.09846021518915732
36,0.0063492410178006276,0.019834809628730465,0.006365172459209034,0.008700083724655083,0.01245015750482066,0.004913209136340857,0.0033426595486651806,0.09828394719243286
37,0.008767063448727783,0.021460867566472502,0.007569782541668346,5.551115123125783e-17,0.07855532045626062,0.005897321571246894,0.005630797785672173,0.09926652677419204
38,0.002034509118706937,0.021797746124805478,0.01665100465861552,0.0,0.08151695646371424,0.006144542408497211,0.007491924622862189,0.06278641431355253
39,0.000875832696297929,0.016428928663052178,0.027130330058539487,4.163336342344337e-17,0.0013782218136986213,0.010322523052661958,0.009630707479370837,0.06088267279650511
40,0.011686141749481294,0.006962579590102089,0.11627700935450785,1.3877787807814457e-17,0.019011646637271867,0.029487961130936158,0.031432056492858934,0.05962343347034396
41,0.011108441629354593,0.012342522297200828,0.015145920111262867,5.551115123125783e-17,0.017971948281240546,0.0073912078022105865,0.008600978992718986,0.0922744900734141
42,0.022813148411051642,0.031252667526170785,0.04780221719893224,0.02566342688653489,0.012568565106093735,0.1432126285091458,0.14264745525992378,0.1077385789650768
43,0.06188052855738778,0.09937074224378092,0.1357801097429019,0.12824433038476937,0.2147753177456768,0.1589165359526835,0.1585036305286724,0.1888737313337266
44,0.08293873539368786,0.07642090339902459,0.03004922271197935,0.031888172982417834,0.035235123721967104,0.05844522246892203,0.059176056355428636,0.04556448856982481
45,0.15759091405482145,0.17873364554848964,0.11433046379486544,0.021950420443376667,0.09104870494838457,0.06854161986379359,0.06969726808741061,0.04128770024336553
46,0.04402096756579671,0.09427903543029109,0.046470105753815105,1.3877787807814457e-17,0.06962429707734652,0.05635577451615986,0.0555228771342757,0.02432318489653848
47,0.12347166102435295,0.10478055236082393,0.02664589057833633,0.12416730370208581,0.05277134177050838,0.17810665106583928,0.17886178800347474,0.16585702789816037
48,0.003329693130938116,0.011940566379720463,0.07820036003614889,0.2397619307633505,0.026265352492189586,0.11750669798133895,0.11622133020560732,0.007285692808993965
49,0.12715518182810967,0.10172340998879505,0.013365335686831403,0.053783990389865644,0.0918548119978726,0.028511302490493218,0.028608482488440695,0.12984026458967268
50,0.13755269192967118,0.09547390891730256,0.06367107411278794,0.03794910997051437,0.012430979242410045,0.1764190204690438,0.17548927133107758,0.1232911876042502
51,0.028768155509446225,0.02664067626058028,0.013153858377063343,0.03651123002438936,0.0169338573777362,0.0777947727953135,0.07651917261443728,0.0404807654966243
52,0.014787594190237008,0.024270174178436965,0.0036046139768172725,0.1788431436787885,0.018978881743553694,0.05744027621495146,0.059034434553720955,0.019902672062249188
53,0.08947253467292793,0.06987920911046908,0.1373869215641803,0.007535218958174078,0.08535406595415948,0.03234689141022179,0.031590604566083716,0.11574876420727637
54,0.07495358741946054,0.04016985037430351,0.08366714221845095,0.18765243347530125,0.1560497054619365,0.3089344347118033,0.3069175236968684,0.11543226361533782
55,0.21085180736048934,0.15306873945217472,0.14646974035104554,0.11637727057624403,0.2963439629622221,0.05083094959799822,0.05014444039592075,0.14783731627018556
56,0.04342251829201696,0.0371774482180231,0.06770494854956643,0.007535218958174078,0.08655072597813196,0.011140555332238344,0.011589238955668976,0.05484627091662822
57,0.2461581303920498,0.11644678794999713,0.048674875014185326,0.09810345455207314,0.20003389733487337,0.17597745499465856,0.1743356944382516,0.29320082065199515
58,0.14520366932401446,0.08571716487357695,0.030791517931703927,0.06869061919842745,0.17828224091592093,0.07824982274438819,0.07858353369557192,0.2482293976037083
59,0.031950420443376704,0.04638102516252368,0.03103086556736867,0.08266899639619962,0.0968550789942143,0.0151532338321001,0.014303229317586569,0.10248134583413646
60,0.11002184121437164,0.08685397304898806,0.000437445832812855,0.17502093116377276,0.02693273669587465,0.08080655727280728,0.08098536273939563,0.2076248067887712
61,0.2363459648356448,0.26192690456550605,0.03968259174386085,0.08099450329438317,0.017161640082903176,0.009760520825492613,0.00951381633550838,0.30546579350156156
62,0.00797750354919724,0.019702034843433053,0.06322556286008774,0.03902296967711401,0.011971749706907758,0.11042788966120792,0.11115979556656569,0.02397179619762868
63,0.0024298350988314343,0.02105986202005082,0.025707902768182356,0.015143241964253207,0.07363850796545135,0.018802052875743103,0.020319213848813023,0.035861010610273525
64,0.023021732008299656,0.006926701489720244,0.06630247448238141,0.10991591132466966,0.07542942175879427,0.22222027180920223,0.2226913268258883,0.09869942989228586
65,0.06503330785191655,0.0651087255686872,0.05071332295092351,0.030850715299770626,0.030504329051209977,0.34602798240903815,0.3453682724377699,0.137755127186882
66,0.009792508463470573,0.047697266322520915,0.025673488564882885,0.023097084197881396,0.11500358196949992,0.02124673812720801,0.021029706954570293,0.0003514493641085248
67,0.009743365731134573,0.00025530665225009797,0.00510858009902232,0.12573259073204474,0.008555486547191793,0.1254203476767436,0.12334919063914168,0.06848766010389884
68,0.16206399475810873,0.16810714069023053,0.02439479540435069,0.012067270940264274,0.09156783367838847,0.1051412762560757,0.10610360776119496,0.4253611804843863
69,0.06489680026209468,0.05539176100985141,0.10851330516040752,0.015125040952276958,0.05904498458076339,0.03899664772782341,0.03983428097002767,0.05031847585067281
70,0.03428743038112925,0.052759734573651296,0.1743604998583615,0.047013213934694764,0.26040053925307033,0.07129197420720884,0.07271835116666009,0.22562298250839274
71,0.006574205525827215,0.018719529362705156,0.08299593638030284,0.04382803683884824,0.0014728674737997938,0.10936722938379723,0.11011185005616453,0.22008663254658475
72,0.023038112919078424,0.0203311376356492,0.16463196429119786,0.0,0.21003548171241357,0.07902914276507655,0.07989467396765823,0.204270195052199
73,0.047586545811947156,0.02591262261125457,0.08695007140418781,0.1329037894506935,0.07726170245800823,0.12977942026951406,0.13025343967876096,0.03299486410772856
74,0.06721415310691259,0.03561306188676763,0.03136017929164164,0.0680717847912344,0.0016138489377232473,0.004403974044200509,0.0039604164464722424,0.04449234292973808
75,0.08955443922682096,0.062326929597070646,0.10149008439554974,0.10434640165993228,0.01091693377902797,0.04846649283354143,0.04742649446485733,0.06938292094375742
76,0.0816774052637324,0.022055086609987118,0.027542480394004976,0.0,0.05744603295047904,0.08169409292326119,0.08171773981104802,0.3111731870219864
77,0.02182374140002208,0.06958708870159824,0.02925580718494658,0.16774052637326642,0.10170473002797434,0.04095165627950964,0.040054429344832915,0.5794200135483688
78,0.20856940045866568,0.21083616379096726,0.017489485336864063,0.21453532816424598,0.02245004089060404,0.2624292104503379,0.2610700071837285,0.30007558965071235
79,0.019766299006224175,0.07882605388319175,0.05270199837468004,0.07578901386917108,0.09726449788022018,0.13542720710742207,0.13676615085043997,0.5944478120634129
80,0.09229769575188379,0.0006340338820365887,0.02319365093785375,0.05103563758144952,0.3417076509827385,0.19239434264580285,0.19065092982670812,0.11207287692560022
81,0.08782679917003378,0.11123898939991977,0.21526808266531916,0.08179534782133888,0.22863488067059806,0.34323446513782985,0.3423960630917827,0.04920480520718987
82,0.11536638637108224,0.11397238989976036,0.13130073472767967,0.020585344545156647,0.09344432155831417,0.018822596785378343,0.018617361962575574,0.08528247656628157
83,0.005554220814677047,0.02138330012846551,0.052083914067998505,0.06623348258163153,0.0809925370540639,0.11706329767079893,0.12022433985741121,0.17830085114596628
84,0.002646063121109432,0.016805587287044316,0.013015578729663524,0.004313639838374961,0.062178221113731946,0.054811015252143935,0.05741502517565,0.014366453419865977
85,0.10734738451457931,0.10275051539064167,0.005664996579053394,0.08583597248006986,0.052591836809263215,0.05492292477366245,0.05609272663346265,0.2258470619997651
86,0.1358665501801899,0.2029325147460766,0.1235862289490991,0.027902151359615657,0.7312799671160208,0.05407183609424526,0.05663982603640705,0.0025127008658923367
87,0.02965381675221157,0.04965482840220253,0.08690755587550014,0.31227476247679375,0.40310706584994993,0.5481571976938928,0.5514541801413119,0.13790218248492858
88,0.01690619198427426,0.04051756083361174,0.02332611938950091,0.012394889155837086,0.048429549032939695,0.3761863697826412,0.37804441538933864,0.027076205257686253
89,0.040840886753302774,0.009482664106110317,0.026213201559226573,0.015015834880419243,0.02460580209774732,0.3420837287077426,0.343124887402906,0.31587127685351774
90,0.1538724473080696,0.11952451988473456,0.16128759539659798,0.035655782461504804,0.30975440893714445,0.2707136114795943,0.27242932016589955,0.26171519753097516
91,0.007322267118051284,0.035263220619859204,0.018373466265752203,0.004586655018019081,0.07526369888303708,0.04732746212917005,0.04890879217505417,0.44062206406845295
92,0.010922791307196755,0.029697412390138678,0.2770390510559082,0.02522660259910453,0.6567786772598971,0.042845957789682476,0.04303463520852108,0.4231483164095083
