,LGBM,XGB,RF,DT,kNN,MLR,PLS,lasso
0,0.05796066595387528,0.14263597037720538,0.10404272546088744,0.4228533466201629,0.3771588445924004,0.05283162923109902,0.05285514421339174,0.09691655910313668
1,0.04960692160142623,0.0714916092744402,0.10203828267729581,0.09151303770137853,0.22152522447800133,0.19246230087898797,0.19261994398964855,0.2342472642356559
2,0.02778727691555663,0.03920343046547903,0.03140072247135062,0.1971433316724796,0.2505903003227046,0.024616063649948505,0.024270335566815154,0.031028109458258762
3,0.026841223651642487,0.06682726944270984,0.1985897276199971,0.014034213585783106,0.03379341425619106,0.12546891558169804,0.12565946145217305,0.16410861808790084
4,0.029559658918719534,0.016107054598959836,0.009921317056967027,0.040904453460507265,0.07782195309411782,0.0033221718075251427,0.0029537762055638905,0.051178832457426965
5,0.16189632957219974,0.09348297261692834,0.15854073243647274,0.006172839506172839,0.015160830648923651,0.18363866685091035,0.1839180243770989,0.23228885386374226
6,0.06948729750668366,0.21434010291313382,0.016418991861816612,0.040904453460507265,0.1223373531431981,0.14200439766191103,0.142294185707513,0.17963507789164196
7,0.14906782979912492,0.09194782952252284,0.13651781265570512,0.08852350107955481,0.01468258958401375,0.06209454234369596,0.062281863570555124,0.019655910866671233
8,0.017874471286652094,0.02143800462070361,0.001390757349277294,0.3047666500581299,0.03613886151209497,0.26988912860258096,0.2700780487504005,0.2326471104793656
9,0.00989600259649781,0.01340369676765546,0.005056676631788465,0.3846537120079721,0.17287909864355683,0.10539903830329178,0.10550274281599686,0.05689725170701759
10,0.03173907857427413,0.023347792975274173,0.07073492775286547,0.23415268781487025,0.2834328417450557,0.00025528665350443847,0.0001416944250315355,0.038680805375395394
11,0.0956868808155873,0.10196116363224134,0.18266151802026287,0.040904453460507265,0.2518714972542603,0.10911727264990057,0.10921738898917402,0.06727373808332163
12,0.023731924070575228,0.061610800973740665,0.11924161268892197,0.040904453460507265,0.03216808441094268,0.0670277338674596,0.06705770015823603,0.029599426028478926
13,0.06411626647188967,0.007337661631735715,0.10475730775618686,0.040904453460507265,0.06302286282513972,0.27237669312961,0.27246442409802624,0.24093582631193
14,0.1250718659853004,0.06647413427415744,0.028507515362896668,0.07727714902602796,0.01888902577981294,0.02732575215513061,0.027421994591940058,0.019557793669478407
15,0.16847665771345255,0.009976195343169125,0.04407926424182085,0.33918784255107126,0.21284081411962152,0.01626154695774179,0.016321519392568207,0.02498927663428535
16,0.04657716554122138,0.06669622863117114,0.015059998339147673,0.17073575817970446,0.1606986110408895,0.039907827819668604,0.03985229740132762,0.0028307270480735502
17,0.19676349261551979,0.09801573880861975,0.13511023916293002,2.7755575615628914e-17,0.19712143661414244,0.011401810173271104,0.011420169699090932,0.05764780779285028
18,0.02324016235340645,0.009750338442953976,0.2202601312074407,2.7755575615628914e-17,0.20084845076390878,0.014189895516451695,0.014151075887966436,0.02435573677355607
19,0.028646323492155124,0.008190720342873103,0.1695484554060793,0.2779438631456569,0.09093473228324755,0.1845954864106648,0.18447038616212683,0.13823935173063223
20,0.10631835652064525,0.07413571531358615,0.012464914466035204,0.015362896528815811,0.03703717083638233,0.33300914299930223,0.3328445491723304,0.2959538079579168
21,0.07062075211125426,0.06910913575826111,0.04267459724298328,0.229197807673144,0.025230947329604514,0.12263471388863012,0.1226448701199801,0.16350624465364888
22,0.07965015445314289,0.03418542241272077,0.08455883574157036,0.04522267302536362,0.31447988551052697,0.07210739333608576,0.07218064011312203,0.11499296139994286
23,0.09192847725929493,0.03823090886291608,0.2541739329015107,0.0045673476166749605,0.13972847846452174,0.07134082969766531,0.07140252803885716,0.11770350577718919
24,0.04024289154749561,0.0158118923980321,0.08319776615180113,2.7755575615628914e-17,0.030834510946770755,0.0130211706964726,0.012825744670102474,0.05249684124669696
25,0.029235369116924745,0.026423724539908322,0.07104696063776841,0.07623318385650227,0.05637533749535015,0.08495741064030207,0.08482613577329529,0.12490036961624612
26,0.1855645084168762,0.04086048359456912,0.059509217737917314,0.10604550739079885,0.06460267228037922,0.16813306520508634,0.16817036534063284,0.12853879232657853
27,0.015905794841031246,0.02162486518207446,0.009674887892376693,0.11443281846869288,0.003966073206577103,0.09215291300309314,0.09221969023918747,0.11955870656605888
28,0.05909623094314065,0.13612373394242278,0.2070465869456884,0.07623318385650227,0.2106109548437829,0.016278404369762883,0.016240214413150128,0.017855931696036387
29,0.03373477064503924,0.006323991171685306,0.0023663012788569526,0.06987448691484563,0.030673475446538756,0.038557248804548055,0.038484040656079604,0.001571336630648762
30,0.00781380495143888,0.04482808912578479,0.12311451586115266,0.030186015612024567,0.023164650635666473,0.09456741053697698,0.094474079782539,0.05008800075639222
31,0.026690691263973693,0.05628469044748202,0.21228367380833668,0.047998671317056985,0.0697406744502087,0.11423643265940991,0.11423599634178022,0.14908556319352367
32,0.07620048492691979,0.00765466893497363,0.05181863477827628,0.04838620384210812,0.004617711205276376,0.07756316621398157,0.07754162561473082,0.1156260747072626
33,0.005729394846078373,0.15014909207820892,0.023055555555556134,0.23260255771466531,0.11819935136232317,0.10585866459244664,0.10592061552885657,0.14602178530826304
34,0.06423860231665396,0.1349649727344513,0.01409732602557709,0.21204356181934664,0.17874213352265053,0.09999590391917221,0.09987759154228718,0.059690357284581164
35,0.19052073506093065,0.0018777230900202668,0.013572911476498695,0.015528981896694938,0.017648073450180435,0.162838398850617,0.16263650039303776,0.10647777346097265
36,0.0066631584083882145,0.019742163069876584,0.020433067596744486,0.3792678007924644,0.04340888964701631,0.146190339967662,0.14620547324050936,0.18934440161310856
37,0.08300128388655043,0.0399753266920424,0.07476955655206846,0.1599817306095332,0.05548708509029754,0.03697575187158286,0.03681879210091349,0.006084810065983187
38,0.019872672553057247,0.06958261938551252,0.0032490450091342826,0.03055970768975247,0.2490639227531388,0.09086738075569262,0.09095493719052938,0.1484448144733742
39,0.04977415952604314,0.26064847959887644,0.09438299285832868,0.16596080385318052,0.2607959967043981,0.23473624722045833,0.23479777159776943,0.2905550911004421
40,0.22263522014727588,0.1139745844382371,0.07695482477993698,0.25220063112439794,0.05347937077805294,0.24354688071361075,0.243529728288437,0.2953163499148794
41,0.2313091924153608,0.031241181680400187,0.17699925261584315,0.11949842218900508,0.038357365459876,0.09686770228078773,0.0969991429112445,0.046398493200605184
42,0.021584066610922048,0.036427558418762385,0.03895822952997774,0.0004650390300615648,0.11184779506180514,0.11777798928620964,0.11793632517276981,0.06570966011094992
43,0.13300708857405855,0.11197696467052559,0.09019431988041937,0.10965786414216905,0.13906354315144537,0.25244270243361566,0.25279694923058577,0.21298973259293547
44,0.01997302406706386,0.6194261551358695,0.16139158777611745,0.43310318646641516,0.29560166200182636,0.1556715183772182,0.15585124281476415,0.10342448703759699
45,0.31623751004586287,0.24317420575334037,0.04718381498090038,0.2990367048663012,0.3078335964923963,0.3835805942094829,0.3835287911267211,0.44601055688426217
46,0.06916101250293505,0.2703385931340549,0.05984304932735357,0.22760338814150471,0.031344903511362376,0.16211715902354995,0.16205090770137276,0.2211803426168253
47,0.2487367789955297,0.40962997716915717,0.21875809666168483,0.08017177972334921,0.3824568759961131,0.5603504163478571,0.5604807529926694,0.6172661800349553
48,0.009864885873109852,0.2088057219863353,0.15478782594253448,0.28496927420694246,0.22206120756343367,0.14540575320945376,0.14549839754236826,0.19950775887974748
49,0.034139452081206834,0.046922479064297085,0.10827603388141516,0.4187676465703372,0.06167104450652655,0.16787731498822533,0.16797251281916237,0.22096127309035102
50,0.06665922724989198,0.14354388704630178,0.15802026241488165,0.08480318883906324,0.21039924147227218,0.15494466846081495,0.15495205511719173,0.2072532790219802
51,0.28927404921572486,0.14718226484831853,0.035267397442283355,0.13455287446318848,0.17454888480474617,0.16176813264985657,0.16187040744339115,0.11018180743406303
52,0.3147328904802151,0.3499867406186026,0.13196624314897998,0.25672052577882176,0.31369791619747545,0.3007978454971474,0.30083228444420335,0.2461522030912713
