,LGBM,RF,XGB,DT,kNN,PLS,MLR,lasso
0,0.02942628354262526,0.02181533984703167,0.057545208797193215,0.011122986185330336,0.08479042429814826,0.09147339105609029,0.10775515433472932,0.09755594917917032
1,0.050022290155021965,0.07047126671856495,0.13373655080795288,0.04524403277520482,0.14426005760292887,0.021985789102150655,0.03844033138028646,0.13747433443141277
2,0.07544309198839665,0.06698994210534788,0.02579186105701725,0.027812413410917156,0.02678600147686573,0.05173254747628794,0.06808354927440657,0.0010044189870731246
3,0.09351571280138257,0.09127272427397083,0.023060366193420445,0.03195714417659558,0.007307840780667291,0.019225845061783195,0.03566968117108804,0.016254240318779256
4,0.03756318884030091,0.049930969533837105,0.043498076438639566,0.1080235918141155,0.008988878020963348,0.04899496370472799,0.03284475523263858,0.0009453858598313103
5,0.016504012331649,0.015495339100008249,0.03399027132961552,0.044670070854609514,0.013174941373334928,0.03840109388011673,0.053562948679033606,0.0009721202358601855
6,0.03714401469491907,0.03136514093953849,0.05657754087421696,0.058187863674147966,0.03200650247582834,0.019441289840158124,0.03487112152028701,0.02942544589840171
7,0.0012829103638637984,0.0002878759890404814,0.009937174558375284,0.03144915489055139,0.009535004988918905,0.019765580439555827,0.034576877681382095,0.029449416211808854
8,0.0035611462935637994,0.000539861765340488,0.03785759699447033,0.014546965918536992,0.0769590764446055,0.017091415770624313,0.03189536596197279,0.08886461137647053
9,0.040506152015408206,0.0671094947533709,0.03376133450513141,0.16465779994458296,0.02169747312596268,0.0410432774923587,0.055334707198551325,0.031081985143354002
10,0.038732647242410226,0.030058136185110607,0.06375455936423696,0.08416458852867832,0.08095906706678893,0.17441432046995298,0.15997112581864625,0.14746591405445825
11,0.012768174867712645,0.022571699059230593,0.1102183575889813,0.0038237738985868464,0.10555657748260013,0.04402630271306271,0.029853242039230454,0.037204283781918285
12,0.03374416869266536,0.0411749684064386,0.01061983937105998,0.0950055417013023,0.016390152322931756,0.0888704332403443,0.10489755557685215,0.07821522755850724
13,0.03254621217371223,0.03033938506794591,0.016334958314631387,0.003906899418121362,0.038787510804150035,0.24675343579636333,0.26274782362256416,0.05764024952481722
14,0.07744768740319818,0.09487364407910276,0.004405306527805519,0.03889086806792544,0.003809720583141815,0.13848247405302405,0.15431999192295381,0.07669888964046453
15,0.0874777939298772,0.08976308787115135,0.006392277717326089,0.07181121270896833,0.0184375999459504,0.01122592313025432,0.0041731244372028575,0.05760684514855341
16,0.008159530005295165,0.01392565983629962,0.007589019775126382,0.0,0.033712389506624224,0.039211263086253736,0.05423784095574516,0.05757267952225267
17,0.023767979881161916,0.0008237585049728213,0.0014214887616376126,0.0,0.0394228574850988,0.07122104739462792,0.08590975390368724,0.05763373358706997
18,0.3221317609051412,0.30784813319435117,0.02427422465231649,0.040509836519811576,0.03772399920864927,0.005493599996425125,0.008633326753512416,0.07425041623187206
19,0.014368551658224427,0.00873610396407623,0.0255323424336652,0.025191650503371216,0.017778736520598443,0.10494594774244148,0.09070221434567838,0.03379954922521869
20,0.07745815132785196,0.08846343576684364,0.0006109549996594632,0.14782488223884732,0.005246352044532165,0.1224825720946989,0.10841048922072041,0.048028278306570305
21,0.01865723740159768,0.004871193928758899,0.029313452481959268,0.08991410362981433,0.09016551224789354,0.08651868461885076,0.10044277807484636,0.04803735721003946
22,0.010349760470450109,0.016708916641376692,0.015184216261174277,8.326672684688674e-17,0.00120233026038577,0.12876750420029504,0.1148066456079341,0.059419520228215256
23,0.010918887449875292,0.00514517498141831,0.010761476993296548,0.003948462177888606,0.10286083965705481,0.042787140426482045,0.028868987582967465,0.06196604066230499
24,0.03893604718347954,0.0443711605759264,0.038354180813099936,0.07181121270896833,0.18546149881217827,0.006815124735039646,0.007289558012189279,0.06196160003713802
25,0.04867411266593716,0.07189400891510171,0.008667044401433066,0.00682321972845662,0.007751386453094922,0.046603884147737834,0.03270598485831522,0.06196632159981741
26,0.005874984485693624,0.001182441823132513,0.00851958251025875,0.00682321972845662,0.07299331843789086,0.07857218803724259,0.09339769700982642,0.0619646178497521
27,0.0008662624676473163,0.0021274668267610153,0.034200824737284585,0.02220144084233862,0.00949856566958207,0.07902517384452551,0.0951555021096418,0.006317728795095984
28,0.05200238122613368,0.05588814119903014,0.11576505009901428,0.003948462177888606,0.11557915431733298,0.0656932334639862,0.08173756554128347,0.12546084220066173
29,0.03800125477073332,0.012796565134782625,0.012524701595042154,0.01129121640343586,0.023737103081154842,0.07812059113287668,0.06242114327619808,0.006316205388789298
30,0.013796349205016087,0.0009768787906783982,0.09942568843138122,0.0344416735937933,0.09810796680507683,0.02671194603096823,0.04019596600073638,0.15391956911341653
31,0.029868892140725245,0.01063796967018013,0.015506513356898233,8.326672684688674e-17,0.013182298948761578,0.028921129740485857,0.043979342789388226,0.049006686445510955
