Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.0015059413590023409
P_charged_centers,1.0,1.0,0.0011262349487926088
N_charged_centers,1.0,1.0,-0.07758097209071356
N_charged_centers,0.0,0.0,0.1715883688282887
cLogP,9.3028,9.3028,-0.008892255734159268
cLogP,9.784,9.784,-0.007834493508290333
cLogP,12.515,12.515,-0.031416197490166754
cLogP,6.12,6.12,-0.007597106881809297
cLogP,11.8502,11.8502,-0.007740179908626361
cLogP,12.73,12.73,0.029993559543188244
Hbond_D,3.0,3.0,-0.015997377348846573
Hbond_D,2.0,2.0,0.004786947635509572
Hbond_D,0.0,0.0,0.0024212723129050304
Hbond_A,10.0,10.0,0.002310750262509966
Hbond_A,9.0,9.0,0.005121840716007991
Hbond_A,4.0,4.0,-0.0006767421101180524
Hbond_A,8.0,8.0,-0.002312970942229621
Hbond_A,0.0,0.0,-0.0012058904825869618
Total_Carbon_Tails,36.0,36.0,1.44545386890316e-06
Total_Carbon_Tails,28.0,28.0,-1.662711460375996e-05
Double_bonds,1.0,1.0,-0.003765627689083427
Double_bonds,2.0,2.0,0.006265060756141078
Double_bonds,0.0,0.0,-0.002099789135674325
Size,"(372.0, 471.0)",421.5,-0.005428678692155241
Size,"(273.0, 372.0)",322.5,-0.0006458249892872557
Size,"(174.0, 273.0)",223.5,-0.0030937286015819475
Size,"(471.0, 570.0)",520.5,-0.0030459053944164867
Size,"(1263.0, 1362.0)",1312.5,-0.009009319005880255
Size,"(75.0, 174.0)",124.5,0.0055558797592400394
Size,"(867.0, 966.0)",916.5,0.0017765682881620642
Size,"(1857.0, 1956.0)",1906.5,-0.0019033820299172847
Size,"(966.0, 1065.0)",1015.5,-0.0015513039817551101
Size,"(1164.0, 1263.0)",1213.5,-0.002234214251993721
Size,"(1065.0, 1164.0)",1114.5,-0.0021572029850151476
Size,"(1659.0, 1758.0)",1708.5,-0.0016380605671070902
Size,"(669.0, 768.0)",718.5,-0.004265240957883362
Size,"(570.0, 669.0)",619.5,-0.003937786871749253
Size,"(768.0, 867.0)",817.5,0.008897004704722667
Size,"(1461.0, 1560.0)",1510.5,-0.002434386830343835
Size,"(1560.0, 1659.0)",1609.5,-0.004117723577995624
Size,"(1758.0, 1857.0)",1807.5,-0.010597297409304053
PDI,0.292666667,0.292666667,0.0017558106461283707
PDI,0.187666667,0.187666667,-0.0019489359376640663
PDI,0.408666667,0.408666667,-0.0011794174336146794
PDI,0.359666667,0.359666667,-0.0008320631373284114
PDI,0.308666667,0.308666667,-0.009331889202572398
PDI,0.374333333,0.374333333,-0.004206315777054787
PDI,0.257,0.257,0.005958434151328549
PDI,0.367333333,0.367333333,-0.0008906359667289798
PDI,0.301,0.301,-0.004977855506924076
PDI,0.5935,0.5935,-0.0012506543772772985
PDI,0.445,0.445,5.987343425428097e-05
PDI,0.466166667,0.466166667,-0.0024908087821655205
PDI,0.062333333,0.062333333,0.0011539231247314008
PDI,0.177666667,0.177666667,0.005212096003939453
PDI,0.699333333,0.699333333,-0.0032000383551126395
PDI,0.298,0.298,-0.002702477524825519
PDI,0.319666667,0.319666667,-0.003463209204622751
PDI,0.671,0.671,-0.007202360789070838
PDI,0.285666667,0.285666667,-0.011768923062342784
PDI,0.286333333,0.286333333,-0.003590604109479179
PDI,0.296333333,0.296333333,-0.006066128086536942
PDI,0.565833333,0.565833333,0.0016153618257382725
PDI,0.429666667,0.429666667,0.0008273893976956994
PDI,0.270666667,0.270666667,0.004098551192959249
PDI,0.301666667,0.301666667,-0.0026551238295814423
PDI,0.512666667,0.512666667,-0.007791549102072856
PDI,0.621666667,0.621666667,-0.006712268202633748
PDI,0.463333333,0.463333333,-0.0019411855512015453
PDI,0.442333333,0.442333333,-0.005423433599890766
PDI,0.252,0.252,0.0035914978884425456
PDI,0.283333333,0.283333333,-0.001811862016566366
PDI,0.240333333,0.240333333,0.007247768478506591
PDI,0.281333333,0.281333333,0.0034328003814118875
PDI,0.537333333,0.537333333,0.0022079072476156886
PDI,0.436166667,0.436166667,0.0006358447344162914
PDI,0.323,0.323,-0.0028258828062592833
PDI,0.320333333,0.320333333,-0.0017677155066026
PDI,0.568333333,0.568333333,-0.004222661598027092
PDI,0.293,0.293,1.1999143637685579e-05
PDI,0.251,0.251,0.00039953835150784937
PDI,0.263,0.263,0.00428789781024246
PDI,0.273666667,0.273666667,0.0013001255406875868
PDI,0.252666667,0.252666667,0.01132224324921629
PDI,0.257333333,0.257333333,0.00334125292834244
PDI,0.268333333,0.268333333,0.011746987299950273
PDI,0.3755,0.3755,0.004090517993906394
PDI,0.288833333,0.288833333,0.0016683239949208618
PDI,0.234333333,0.234333333,0.004662792292933854
PDI,0.579,0.579,-0.002880897081795767
PDI,0.492333333,0.492333333,-0.003170541513300641
PDI,0.215333333,0.215333333,0.004062757898790105
PDI,0.760333333,0.760333333,-0.004149599706935198
PDI,0.693666667,0.693666667,-0.007718377872772116
PDI,0.461,0.461,-0.0046008112778230985
PDI,0.716333333,0.716333333,-0.0037831877596052953
PDI,0.147333333,0.147333333,0.01672967118666076
PDI,0.683333333,0.683333333,-0.007426990802350521
PDI,0.131333333,0.131333333,0.0037297299174146974
PDI,0.151833333,0.151833333,0.005801826366297452
PDI,0.102,0.102,0.00854636441423712
PDI,0.964,0.964,-0.0025102436895827647
PDI,0.518,0.518,-0.007333136334443788
