0
8
"['P_charged_centers', 'N_charged_centers', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Chol_DMG-PEG_ratio', 'Dlin-MC3+Helper lipid percentage', 'Dlin-MC3_Helper lipid_ratio']"
"['', 'Hbond_A', 'cLogP', 'Total_Carbon_Tails', 'Zeta', 'PDI', 'Size']"
0.0464
0.010013190933902377
0.9110956923148124
0.010013190933902377
0.9384682543771149
0.010636940979299004
28.5
