,18PG,DOPE,DOTAP,DSPC,aggregate
0,0.0028984895231026764,0.11890879341878496,0.017382137387396968,0.048771487215995224,0.0028984895231026764
1,0.01283032536699208,0.09661637550941121,0.06889292494946575,0.03421087840264442,0.01283032536699208
2,0.07470605114784817,0.049925524583471825,0.04620452143464954,0.07856703755570238,0.07470605114784817
3,0.08722398446767854,0.046482479298023405,0.03600923071340845,0.013486508178938483,0.08722398446767854
4,0.006388754576278022,0.004132151652399274,0.06072814669114862,0.05186959810533048,0.006388754576278022
5,0.09010547284618681,0.06020838307103338,0.0527581346359024,0.020387163284312004,0.09010547284618681
6,0.02088898419380797,0.07295013595584204,0.06914934033159181,0.004479806048305279,0.02088898419380797
7,0.060903723705263146,0.04687289802924022,0.06931829788265492,0.021331219276698843,0.060903723705263146
8,0.12120247866562517,0.0717762952710908,0.03331274788859484,0.015788297432486775,0.12120247866562517
9,0.09960714872168336,0.09651790328889548,0.11787089641257975,0.10224219126300221,0.09960714872168336
10,0.006250927988975752,0.21201655428563215,0.11604204567482973,0.0032257246713486565,0.006250927988975752
11,0.11585150875421885,0.10433544980427986,0.09372016456661564,0.09514263180829569,0.11585150875421885
12,0.014960389004474661,0.05006174516278228,0.08197371728615371,0.041004401516862576,0.014960389004474661
13,0.007025090199228645,0.08893667371320396,0.049491774858290705,0.04909512191954252,0.007025090199228645
14,0.0045618694342901,0.09421936827895322,0.028039508293344062,0.0975967775748377,0.0045618694342901
15,0.09840795959377974,0.12519120691805408,0.002255009811963471,0.07489155217914811,0.09840795959377974
16,0.08384025929921829,0.006947313976583658,0.007099238027641008,0.07928504719760127,0.08384025929921829
17,0.09185463416501843,0.02253466619848654,0.13468150380660565,0.035948871101201374,0.09185463416501843
18,0.041297180379253395,0.06736267527598433,0.0896783501582995,0.00807495221802218,0.041297180379253395
19,0.023763382321863424,0.02845005601804479,0.023182998414528366,0.1047595868310488,0.023763382321863424
20,0.028312032036404533,0.00580648777145526,0.08118526927531378,0.007120627626316267,0.028312032036404533
21,0.047153364862295766,0.08546700958595355,0.08137934511471001,0.009218565903978071,0.047153364862295766
22,0.06314622711746709,0.018838893744288765,0.04770605652439169,0.09859694505182648,0.06314622711746709
23,0.055367935446314576,0.11259961259659129,0.06528001621199281,0.10307578786439336,0.055367935446314576
24,0.12098819675250444,0.005046445375941344,0.01979216261032546,0.11351269555901294,0.12098819675250444
25,0.07643042613268813,0.060354825807506396,0.003159956948461551,0.03883359070814835,0.07643042613268813
26,0.12975525318393644,8.66179927466737e-06,0.07941204262360319,0.06315975380877492,0.12975525318393644
27,0.0459346296060445,0.03379113985721882,0.05554382580880668,0.031736630306614555,0.0459346296060445
28,0.07597737325023807,0.015390124590038634,0.08217078088286794,0.07781162607004855,0.07597737325023807
29,0.11216180584256169,0.015883496991941137,0.04588614965656679,0.0038317136343296587,0.11216180584256169
30,0.04787441304850654,0.06712148406113938,0.12611347212243706,0.08760052296015386,0.04787441304850654
31,0.009296358225982793,0.03867631162708418,0.023429690418414972,0.10681427294207624,0.009296358225982793
32,0.045605249401585335,0.041739494939921906,0.003613973768411549,0.09897070953014314,0.045605249401585335
33,0.07601655712250183,0.028949369832560745,0.14588199526575568,0.1029152631749039,0.07601655712250183
34,0.08975411680337747,0.042966390961857115,0.13166916569352938,0.12977308265357373,0.08975411680337747
35,0.1970774225767598,0.0410788065644537,0.3314485437309191,0.22543039371300103,0.1970774225767598
36,0.08484163464945266,0.05687970221883254,0.12617874897391373,0.06874752942534268,0.08484163464945266
37,0.14193530880317018,0.009413396781846717,0.0989082344686229,0.07588468716072538,0.14193530880317018
38,0.20839856993286332,0.008870938780584703,0.035136858885854716,0.03739507343050208,0.20839856993286332
39,0.10642044936563949,0.05317503992888156,0.15306792134680763,0.029162307622285555,0.10642044936563949
40,0.12842677493405813,0.11536516256929813,0.0790283414300797,0.047009716871813156,0.12842677493405813
41,0.09775160751365358,0.015183025984331466,0.022392502731265862,0.012411169803639932,0.09775160751365358
42,0.06374840991842384,0.21358983050357683,0.08444352081116246,0.20176575209080788,0.06374840991842384
43,0.03354865853140421,0.18948324411958822,0.05122659400232055,0.2529144380408795,0.03354865853140421
44,0.04598897334620533,0.16129997439474347,0.13686602968140948,0.13298401163656087,0.04598897334620533
45,0.23131025849581305,0.3866076705267639,0.020231418775643273,0.2156027901519953,0.23131025849581305
46,0.06726900552457943,0.25478059279434856,0.0051776768861342415,0.38980701036778787,0.06726900552457943
47,0.022384887384111707,0.15827106137343827,0.14459698848489178,0.30244225059019864,0.022384887384111707
48,0.7023490960600478,0.03332349369079696,0.057891778982390396,0.08801770425566724,0.7023490960600478
49,0.7673727762221177,0.3262649766718226,0.055321384973315624,0.07199908760464424,0.7673727762221177
50,0.7200641034799867,0.12283708061188847,0.14994864112254924,0.14201086758456483,0.7200641034799867
51,0.7054146111801335,0.3040145982593607,0.12848674680392136,0.4125337434411648,0.7054146111801335
52,0.7828809129678828,0.721398684544417,0.13862639085147976,0.19454829075581037,0.7828809129678828
53,0.5412463433780476,0.32273746075465204,0.44645497278589513,0.17722440922412186,0.5412463433780476
54,0.7061297905933689,0.3943386358054699,0.07957285789370694,0.43627694840275916,0.7061297905933689
55,0.7634373070403914,0.25842978725734433,0.12680278921489463,0.29696372542372634,0.7634373070403914
56,0.7386501729255229,0.19247182354720915,0.13031306657543373,0.2969932944893456,0.7386501729255229
57,0.7815551636854474,0.1743782323940979,0.13505433467296502,0.47421217443177177,0.7815551636854474
58,0.8667134977698252,0.4489761486740613,0.03931383541904454,0.6405680221879312,0.8667134977698252
59,0.8391617859859893,0.35247014796278664,0.0813804279038628,0.4711403791760003,0.8391617859859893
60,0.047140875738480414,0.27646847224212423,0.20774999315041365,0.000372822118074434,0.047140875738480414
61,0.060240745386695826,0.041357176125847994,0.09643387911335838,0.07654615045003343,0.060240745386695826
