3.000000000000000000e+00,4.000000000000000000e+00,1.516138616908027092e-01,2.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.819187203621097648e-01,2.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,3.401906275769944754e-01,2.000000000000000000e+00
1.400000000000000000e+01,1.500000000000000000e+01,5.563435428498221258e-01,4.000000000000000000e+00
9.000000000000000000e+00,1.200000000000000000e+01,6.093801338602415907e-01,2.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,6.412135311914662905e-01,2.000000000000000000e+00
1.300000000000000000e+01,1.700000000000000000e+01,7.453947207774659356e-01,5.000000000000000000e+00
6.000000000000000000e+00,1.600000000000000000e+01,7.493084387211205177e-01,3.000000000000000000e+00
7.000000000000000000e+00,8.000000000000000000e+00,9.954798504233914880e-01,2.000000000000000000e+00
1.800000000000000000e+01,2.200000000000000000e+01,1.041905308958402276e+00,4.000000000000000000e+00
1.900000000000000000e+01,2.300000000000000000e+01,1.099302309468095595e+00,6.000000000000000000e+00
2.000000000000000000e+01,2.100000000000000000e+01,1.167653523873658061e+00,8.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+01,1.546889831237067359e+00,1.400000000000000000e+01
