# of Features,Feature names,Removed Feature Names,p_value,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
20,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', '14PA', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",None,,0.08977122316148167,0.001260555983228542,0.8010300776225687,0.005812136643014971,0.7857530780672072,0.006177231267728669,"[array([0.37, 0.57, 0.57, ..., 0.66, 0.57, 0.67], dtype=float32), array([0.33, 0.51, 0.76, ..., 0.46, 0.39, 0.62], dtype=float32), array([0.63, 0.64, 0.63, ..., 0.52, 0.62, 0.56], dtype=float32), array([0.58, 0.65, 0.57, ..., 0.52, 0.67, 0.68], dtype=float32), array([0.34, 0.52, 0.57, ..., 0.68, 0.54, 0.55], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.0
19,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",14PA,,0.08977122316148167,0.001260555983228542,0.8010300776225687,0.005812136643014971,0.7857530780672072,0.006177231267728669,"[array([0.37, 0.57, 0.57, ..., 0.66, 0.57, 0.67], dtype=float32), array([0.33, 0.51, 0.76, ..., 0.46, 0.39, 0.62], dtype=float32), array([0.63, 0.64, 0.63, ..., 0.52, 0.62, 0.56], dtype=float32), array([0.58, 0.65, 0.57, ..., 0.52, 0.67, 0.68], dtype=float32), array([0.34, 0.52, 0.57, ..., 0.68, 0.54, 0.55], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.002
18,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', '18PG', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Hbond_A,,0.08951768113506539,0.0010246245579889496,0.8022073300122793,0.004994687904228073,0.7870766257882492,0.0048240901321215555,"[array([0.36, 0.57, 0.56, ..., 0.64, 0.59, 0.67], dtype=float32), array([0.39, 0.46, 0.75, ..., 0.48, 0.36, 0.63], dtype=float32), array([0.62, 0.63, 0.65, ..., 0.52, 0.66, 0.55], dtype=float32), array([0.58, 0.65, 0.61, ..., 0.54, 0.65, 0.66], dtype=float32), array([0.37, 0.52, 0.58, ..., 0.67, 0.53, 0.56], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.004
17,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",18PG,,0.08951768113506539,0.0010246245579889496,0.8022073300122793,0.004994687904228073,0.7870766257882492,0.0048240901321215555,"[array([0.36, 0.57, 0.56, ..., 0.64, 0.59, 0.67], dtype=float32), array([0.39, 0.46, 0.75, ..., 0.48, 0.36, 0.63], dtype=float32), array([0.62, 0.63, 0.65, ..., 0.52, 0.66, 0.55], dtype=float32), array([0.58, 0.65, 0.61, ..., 0.54, 0.65, 0.66], dtype=float32), array([0.37, 0.52, 0.58, ..., 0.67, 0.53, 0.56], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.006
16,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",DDAB,,0.08951768113506539,0.0010246245579889496,0.8022073300122793,0.004994687904228073,0.7870766257882492,0.0048240901321215555,"[array([0.36, 0.57, 0.56, ..., 0.64, 0.59, 0.67], dtype=float32), array([0.39, 0.46, 0.75, ..., 0.48, 0.36, 0.63], dtype=float32), array([0.62, 0.63, 0.65, ..., 0.52, 0.66, 0.55], dtype=float32), array([0.58, 0.65, 0.61, ..., 0.54, 0.65, 0.66], dtype=float32), array([0.37, 0.52, 0.58, ..., 0.67, 0.53, 0.56], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.008
15,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",DSPC,,0.08951768113506539,0.0010246245579889496,0.8022073300122793,0.004994687904228073,0.7870766257882492,0.0048240901321215555,"[array([0.36, 0.57, 0.56, ..., 0.64, 0.59, 0.67], dtype=float32), array([0.39, 0.46, 0.75, ..., 0.48, 0.36, 0.63], dtype=float32), array([0.62, 0.63, 0.65, ..., 0.52, 0.66, 0.55], dtype=float32), array([0.58, 0.65, 0.61, ..., 0.54, 0.65, 0.66], dtype=float32), array([0.37, 0.52, 0.58, ..., 0.67, 0.53, 0.56], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.01
14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DOTAP', 'Size', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",PDI,,0.08741841317110535,0.0012702531183763268,0.8091199811168487,0.0070620671090595175,0.7938759404714207,0.008274700572062609,"[array([0.39, 0.56, 0.58, ..., 0.68, 0.55, 0.64], dtype=float32), array([0.38, 0.52, 0.75, ..., 0.47, 0.37, 0.65], dtype=float32), array([0.62, 0.55, 0.64, ..., 0.52, 0.62, 0.59], dtype=float32), array([0.62, 0.69, 0.57, ..., 0.56, 0.65, 0.69], dtype=float32), array([0.35, 0.54, 0.48, ..., 0.61, 0.6 , 0.6 ], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.012
13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DOTAP', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Zeta,,0.0840994886042229,0.0010605587801460292,0.8283772847133728,0.0060652563528379765,0.8097107018069358,0.005304820962900922,"[array([0.48, 0.59, 0.62, ..., 0.67, 0.59, 0.65], dtype=float32), array([0.45, 0.5 , 0.73, ..., 0.42, 0.4 , 0.6 ], dtype=float32), array([0.58, 0.62, 0.58, ..., 0.48, 0.67, 0.59], dtype=float32), array([0.61, 0.6 , 0.56, ..., 0.57, 0.64, 0.65], dtype=float32), array([0.36, 0.6 , 0.54, ..., 0.63, 0.57, 0.57], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.014
12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Double_bonds', 'DOPE', 'DOTAP', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Total_Carbon_Tails,,0.08366147937183004,0.0008377861708982355,0.8306563969325398,0.004216691421619267,0.8125204266038317,0.003781385629749577,"[array([0.47, 0.57, 0.63, ..., 0.66, 0.56, 0.64], dtype=float32), array([0.48, 0.47, 0.76, ..., 0.42, 0.4 , 0.59], dtype=float32), array([0.58, 0.64, 0.54, ..., 0.5 , 0.66, 0.6 ], dtype=float32), array([0.65, 0.57, 0.56, ..., 0.57, 0.62, 0.65], dtype=float32), array([0.39, 0.6 , 0.53, ..., 0.63, 0.6 , 0.56], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.016
11,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Double_bonds', 'DOPE', 'DOTAP', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Size,,0.07622107640005557,0.0005989655618708719,0.852514927709592,0.003726100404666115,0.8394105241807054,0.003768642447334242,"[array([0.46, 0.62, 0.71, ..., 0.7 , 0.61, 0.64], dtype=float32), array([0.48, 0.6 , 0.75, ..., 0.42, 0.26, 0.62], dtype=float32), array([0.65, 0.76, 0.45, ..., 0.37, 0.64, 0.62], dtype=float32), array([0.67, 0.37, 0.54, ..., 0.54, 0.65, 0.66], dtype=float32), array([0.43, 0.63, 0.63, ..., 0.68, 0.61, 0.63], dtype=float32)]","[array([0.71, 0.63, 0.67, ..., 0.66, 0.69, 0.74]), array([0.71, 0.25, 0.71, ..., 0.37, 0.14, 0.56]), array([0.63, 0.67, 0.75, ..., 0.28, 0.68, 0.61]), array([0.63, 0.1 , 0.73, ..., 0.7 , 0.65, 0.74]), array([0.71, 0.63, 0.67, ..., 0.65, 0.65, 0.64])]",0.018
