# of Features,Feature names,Removed Feature Names,p_value,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
20,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', '14PA', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",None,,0.08697820808407397,0.0012301341323090339,0.8195940428703852,0.008391627845582865,0.8040886569383554,0.00720695289385164,"[array([0.69, 0.77, 0.58, ..., 0.47, 0.57, 0.53]), array([0.45, 0.54, 0.72, ..., 0.27, 0.33, 0.62]), array([0.7 , 0.75, 0.43, ..., 0.29, 0.63, 0.62]), array([0.58, 0.52, 0.66, ..., 0.62, 0.65, 0.65]), array([0.5 , 0.62, 0.56, ..., 0.6 , 0.63, 0.65])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.0
19,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",14PA,,0.08697820808407397,0.0012301341323090339,0.8195940428703852,0.008391627845582865,0.8040886569383554,0.00720695289385164,"[array([0.69, 0.77, 0.58, ..., 0.47, 0.57, 0.53]), array([0.45, 0.54, 0.72, ..., 0.27, 0.33, 0.62]), array([0.7 , 0.75, 0.43, ..., 0.29, 0.63, 0.62]), array([0.58, 0.52, 0.66, ..., 0.62, 0.65, 0.65]), array([0.5 , 0.62, 0.56, ..., 0.6 , 0.63, 0.65])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.002
18,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",18PG,,0.08697820808407397,0.0012301341323090339,0.8195940428703852,0.008391627845582865,0.8040886569383554,0.00720695289385164,"[array([0.69, 0.77, 0.58, ..., 0.47, 0.57, 0.53]), array([0.45, 0.54, 0.72, ..., 0.27, 0.33, 0.62]), array([0.7 , 0.75, 0.43, ..., 0.29, 0.63, 0.62]), array([0.58, 0.52, 0.66, ..., 0.62, 0.65, 0.65]), array([0.5 , 0.62, 0.56, ..., 0.6 , 0.63, 0.65])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.004
17,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",DDAB,,0.08697820808407397,0.0012301341323090339,0.8195940428703852,0.008391627845582865,0.8040886569383554,0.00720695289385164,"[array([0.69, 0.77, 0.58, ..., 0.47, 0.57, 0.53]), array([0.45, 0.54, 0.72, ..., 0.27, 0.33, 0.62]), array([0.7 , 0.75, 0.43, ..., 0.29, 0.63, 0.62]), array([0.58, 0.52, 0.66, ..., 0.62, 0.65, 0.65]), array([0.5 , 0.62, 0.56, ..., 0.6 , 0.63, 0.65])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.006
16,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DSPC', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",DOPE,,0.08693615031117015,0.001404396532383996,0.8203852799027243,0.009052664411446925,0.8045521260309316,0.007226023714710784,"[array([0.68, 0.74, 0.59, ..., 0.48, 0.57, 0.53]), array([0.48, 0.52, 0.73, ..., 0.29, 0.32, 0.63]), array([0.68, 0.77, 0.43, ..., 0.29, 0.65, 0.62]), array([0.57, 0.54, 0.62, ..., 0.62, 0.63, 0.65]), array([0.49, 0.62, 0.56, ..., 0.58, 0.64, 0.62])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.008
15,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",DSPC,,0.08693615031117015,0.001404396532383996,0.8203852799027243,0.009052664411446925,0.8045521260309316,0.007226023714710784,"[array([0.68, 0.74, 0.59, ..., 0.48, 0.57, 0.53]), array([0.48, 0.52, 0.73, ..., 0.29, 0.32, 0.63]), array([0.68, 0.77, 0.43, ..., 0.29, 0.65, 0.62]), array([0.57, 0.54, 0.62, ..., 0.62, 0.63, 0.65]), array([0.49, 0.62, 0.56, ..., 0.58, 0.64, 0.62])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.01
14,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOTAP', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",N_charged_centers,,0.08693615031117015,0.001404396532383996,0.8203852799027243,0.009052664411446925,0.8045521260309316,0.007226023714710784,"[array([0.68, 0.74, 0.59, ..., 0.48, 0.57, 0.53]), array([0.48, 0.52, 0.73, ..., 0.29, 0.32, 0.63]), array([0.68, 0.77, 0.43, ..., 0.29, 0.65, 0.62]), array([0.57, 0.54, 0.62, ..., 0.62, 0.63, 0.65]), array([0.49, 0.62, 0.56, ..., 0.58, 0.64, 0.62])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.012
13,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOTAP', 'Size', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",PDI,,0.08497190110657235,0.0013876041425840441,0.8259843568201614,0.010636104687726775,0.812464732766809,0.008567031148012433,"[array([0.68, 0.7 , 0.56, ..., 0.47, 0.58, 0.51]), array([0.49, 0.57, 0.69, ..., 0.32, 0.32, 0.64]), array([0.7 , 0.71, 0.48, ..., 0.29, 0.6 , 0.64]), array([0.5 , 0.56, 0.65, ..., 0.62, 0.63, 0.61]), array([0.55, 0.64, 0.56, ..., 0.6 , 0.63, 0.65])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.014
12,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOTAP', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Zeta,,0.0827262759085696,0.0013626822198583351,0.8389222579976042,0.006725031028250235,0.8234787021965891,0.006387583173146997,"[array([0.71, 0.66, 0.57, ..., 0.49, 0.57, 0.5 ]), array([0.46, 0.61, 0.79, ..., 0.34, 0.33, 0.63]), array([0.69, 0.67, 0.5 , ..., 0.26, 0.6 , 0.6 ]), array([0.52, 0.54, 0.67, ..., 0.61, 0.61, 0.59]), array([0.55, 0.61, 0.49, ..., 0.59, 0.62, 0.67])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.016
11,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOTAP', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Size,,0.08105643647671154,0.0011788368842612991,0.8444760025947472,0.006312404198170651,0.8274915249947717,0.006035958961666073,"[array([0.67, 0.67, 0.59, ..., 0.49, 0.59, 0.48]), array([0.51, 0.6 , 0.7 , ..., 0.26, 0.33, 0.63]), array([0.69, 0.72, 0.49, ..., 0.25, 0.61, 0.63]), array([0.49, 0.55, 0.69, ..., 0.57, 0.6 , 0.58]), array([0.57, 0.67, 0.55, ..., 0.6 , 0.57, 0.64])]","[array([0.85, 0.71, 0.28, ..., 0.62, 0.66, 0.52]), array([0.71, 0.74, 0.76, ..., 0.3 , 0.52, 0.61]), array([0.71, 0.77, 0.5 , ..., 0.3 , 0.65, 0.64]), array([0.1 , 0.34, 0.66, ..., 0.65, 0.64, 0.69]), array([0.63, 0.71, 0.25, ..., 0.61, 0.55, 0.74])]",0.018
