,RLU_ARPE19
474,0.1788235294117646
475,0.0
476,0.0
477,0.0
478,0.33156862745098037
479,0.3735294117647059
480,0.1788235294117646
481,0.0
482,0.2362745098039215
483,0.29843137254901964
484,0.0
485,0.0
486,0.05803921568627446
487,0.0
488,0.0
489,0.0
490,0.5327450980392157
491,0.5933333333333333
492,0.42000000000000015
493,0.2178431372549019
494,0.3260784313725491
495,0.44470588235294106
496,0.05803921568627446
497,0.0
498,0.07196078431372543
499,0.0
500,0.0
501,0.0
502,0.6007843137254902
503,0.5845098039215686
504,0.10313725490196068
505,0.04294117647058815
506,0.1198039215686274
507,0.0
508,0.034901960784313624
509,0.14470588235294113
510,0.10882352941176465
511,0.11450980392156862
512,0.0
513,0.04294117647058815
514,0.5213725490196077
515,0.017843137254901942
516,0.0
517,0.1350980392156862
518,0.1301960784313725
519,0.09137254901960778
520,0.07196078431372543
521,0.26098039215686275
522,0.0
523,0.0
524,0.11450980392156862
525,0.42333333333333334
526,0.39431372549019605
527,0.04294117647058815
528,0.33156862745098037
529,0.35039215686274505
530,0.28294117647058814
531,0.0
532,0.0
533,0.09137254901960778
534,0.0
535,0.0
536,0.0
537,0.08509803921568626
538,0.1537254901960784
539,0.0
540,0.0
541,0.017843137254901942
542,0.026470588235294024
543,0.0
544,0.1198039215686274
545,0.0
546,0.0
547,0.0
548,0.0
549,0.7923529411764707
550,0.40803921568627455
551,0.37921568627450986
552,0.45549019607843144
553,0.6084313725490196
554,0.4005882352941177
555,0.47882352941176465
556,0.19019607843137254
557,0.0
558,0.0
559,0.10313725490196068
560,0.8572549019607842
561,0.7911764705882354
562,0.7637254901960784
563,0.7913725490196077
564,0.7064705882352942
565,0.6562745098039218
566,0.008823529411764675
567,0.3954901960784314
568,0.3127450980392156
569,0.1788235294117646
570,0.1707843137254902
571,0.2009803921568628
572,0.4831372549019608
573,0.5511764705882354
574,0.5352941176470589
575,0.4592156862745098
576,0.6311764705882354
577,0.2941176470588235
578,0.4780392156862745
579,0.6096078431372549
580,0.0
581,0.10882352941176465
582,0.44666666666666655
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.034901960784313624
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.008823529411764675
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.2145098039215687
635,0.22725490196078424
636,0.16254901960784318
637,0.22411764705882342
638,0.33529411764705885
