,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
2,0.2221475409836066,0.2021147540983607,0.20814754098360658,0.1608322383514682,0.17043910851439492,2,Train,0.1927362365862874,0.026007291015812197,19.27362365862874,2.6007291015812197
14,0.011306372812776817,0.010393098416358715,0.010154031937084751,0.011442509885567664,0.013454708701662665,14,Train,0.011350144350690122,0.0013025225788206257,1.1350144350690123,0.13025225788206257
26,0.007426071590090388,0.0074991256125818695,0.009525992581042997,0.008012428686971117,0.007786530755045401,26,Train,0.008050029845146356,0.0008576320587591165,0.8050029845146356,0.08576320587591164
37,0.006383139806114201,0.006407249250376265,0.0071876955805358815,0.006853702974077206,0.00723645800639375,37,Train,0.00681364912349946,0.0004095062709080266,0.681364912349946,0.04095062709080266
49,0.0071692024036902665,0.006648532577312048,0.007671291437277352,0.006496672656761619,0.006333285084190959,49,Train,0.0068637968318464495,0.000549518351541991,0.6863796831846449,0.054951835154199095
61,0.006081745780481361,0.006343148975269927,0.007074580028391034,0.006540311118205288,0.005829532729042025,61,Train,0.006373863726277927,0.0004746789954970116,0.6373863726277927,0.04746789954970116
73,0.00601846732194476,0.00663634409870347,0.006844802275595083,0.006528786270053511,0.006229987889330162,73,Train,0.006451677571125397,0.00032840978446604225,0.6451677571125397,0.032840978446604226
84,0.0062436516448376705,0.006920637609654541,0.006317399626459404,0.006493663013105148,0.00663181659281305,84,Train,0.0065214336973739625,0.0002697740391956001,0.6521433697373963,0.02697740391956001
96,0.0066369215747920625,0.006085054444018253,0.00649446798192808,0.006154976878918287,0.0062305109626082985,96,Train,0.006320386368452996,0.000235222207425365,0.6320386368452996,0.023522220742536498
108,0.00670756834526961,0.006298512131967695,0.006828445894238725,0.006763461866885802,0.006771214341886221,108,Train,0.0066738405160496105,0.00021414097798541336,0.6673840516049611,0.021414097798541337
119,0.006660924251421586,0.0066047397204376385,0.006309007858441411,0.006188921284177776,0.007171015074306944,119,Train,0.00658692163775707,0.00038164098433704296,0.658692163775707,0.038164098433704295
131,0.00650185821414975,0.006141116326071752,0.006688154676291552,0.006278540898626317,0.007130424090264706,131,Train,0.006548018841080816,0.00038702478869448415,0.6548018841080816,0.038702478869448415
143,0.006824223648561366,0.00660405427859235,0.0063240020585653865,0.006130115901823116,0.006872399421663139,143,Train,0.006550959061841072,0.0003199355356902372,0.6550959061841072,0.03199355356902372
154,0.007014873611285154,0.006857612903855151,0.00653834907171721,0.006569950967370909,0.007672768917842685,154,Train,0.006930711094414223,0.0004602098201200311,0.6930711094414223,0.04602098201200311
166,0.007209064625759917,0.006971954534720469,0.006787264415839431,0.006786059773811541,0.00713596238628905,166,Train,0.0069780611472840814,0.00019467962092213593,0.6978061147284081,0.019467962092213593
178,0.007790255809454791,0.007091855851226939,0.0064689732216559855,0.007096275610609787,0.007759568299886969,178,Train,0.0072413857585668946,0.0005499565333499068,0.7241385758566895,0.05499565333499068
190,0.007709193587805271,0.007117761355130589,0.0067291069585731726,0.007556544769704447,0.00795588666547273,190,Train,0.007413698667337243,0.0004893707139711883,0.7413698667337243,0.04893707139711883
201,0.007663667786988804,0.007058432404657239,0.00682764459148146,0.007974698725730232,0.008097241755756813,201,Train,0.00752433705292291,0.0005596664219477655,0.752433705292291,0.055966642194776546
