LGBM,XGB,RF,DT,MLP,kNN,lasso,PLS,MLR
0.031858736484046024,0.0076386332511901855,3.9118065433855004e-05,0.0005172636751584192,0.050875171705552134,0.01225062162530863,0.0959090430729761,0.11665340760464801,0.11986837859966809
0.002634878677690402,0.005433589220046997,0.0014092202250096998,0.00010345273503168385,0.07322250018858664,0.026384424984109908,0.06930961542558645,0.09935243402642399,0.1115541713300736
0.07934860949060853,0.029621034860610962,0.055502392344497595,0.014974783395836033,0.08082115305372703,0.08560520456912939,0.2192753457530804,0.2132368337946281,0.21761581958402726
0.15209324776106192,0.1857968270778656,0.11772242338031814,0.1800724169145222,0.13717119057708646,0.0,0.1787137648011431,0.19048727485569805,0.1896698061816662
0.08035643349364138,0.13070619543712042,0.07032425966636491,0.13016940385361436,0.07902474626940328,0.03691005626527444,0.038869456504326105,0.046081207339476016,0.044498750945658055
0.02132212685542225,0.014341026544570923,0.00044484676063623454,0.0017619293935083429,0.10140908634534557,0.01812260554368909,0.024836627434467462,0.011121679252551017,0.012032715356516068
0.06424689661926557,0.07502733882611529,0.07891568602094924,0.07474460106039055,0.028051382903224703,0.06117495216498849,0.10176484335097064,0.10703368079740455,0.10789858195095411
0.024705633675269567,0.07126085285025585,0.03407248157248152,0.10362515625673524,0.053745296266319936,0.09721335358595598,0.09011607206564776,0.1163644220500124,0.11445866118986436
0.006075745381065631,0.057431759392476744,0.029288762446657193,0.022587180481917345,0.02810925372729653,0.045092883280470876,0.02784690402771811,0.015556988950470425,0.013094184692044465
0.07500197381821498,0.013152331113815308,0.0740243113927324,0.14354066985645936,0.014612688437259082,0.2363654974126525,0.1918654945072399,0.17959355429232177,0.17666147018694686
0.019991397176415987,0.04435047507286072,0.01327007629639209,0.007047717574033371,0.026282251823164286,0.05558262594486481,0.19494616354201932,0.19735689281838453,0.20659878028099163
0.18039202055098774,0.11732129529686985,0.17308547782232003,0.04125177809388331,0.10330305999049427,0.08332691555594574,0.3165718869777492,0.30004229194531873,0.2998510997728183
0.04756276149749129,0.10214941323643648,0.04796877020561234,0.32449674554937713,0.08436760856391212,0.038399089406575104,0.046531750777862896,0.06510032601996119,0.06615818973891793
0.08491039279722196,0.08881454988899784,0.097077136945558,0.08899521531100478,0.07793282462900328,0.09711625501099186,0.1206779531012161,0.14444148179550237,0.13986883322525917
0.01446479858452568,0.009706616401672363,0.0010843139790508213,0.0020136335925809634,0.13094166863180268,0.0695507577529622,0.10541005583775331,0.11641879991495482,0.1202122273625223
0.0005801488149165285,0.003999441862106323,0.0006336480020690551,0.0035238587870166857,0.0018942185231290223,0.07369596946216449,0.041248351041492826,0.06176497430715973,0.0626884652610644
0.0019689752331869185,0.0017886459827423096,0.0026975300659511205,1.293159187896048e-05,0.02670972644229464,0.0,0.028211965034154296,0.0651501922157131,0.06083318480455465
0.09339360920930345,0.09225931944782984,0.09789279710332377,0.12207422733738538,0.11684950675705041,0.0456919684288038,0.03263764506226563,0.013795360732089701,0.01562190842422645
0.10716604273129132,0.13681184006865726,0.1093126858916332,0.15724815724815722,0.027754539304197967,0.07974878069687091,0.14786889635159,0.13820620959570354,0.13174122359356075
0.07196622909645317,0.003375511909847695,0.1563497349023663,0.13041510409931462,0.17115115659449404,0.38972835055153815,0.1536671864432973,0.17047910786216824,0.16916024619709352
0.015099098870690697,0.020692350021790512,0.026369132290184942,0.02511451264913871,0.01060756090124381,0.02372201033392771,0.010918768169241838,0.010308448973227274,0.002004799040096473
0.02984203071523031,0.10953099927186316,0.09629315918789605,0.032070347859821574,0.013507550856840328,0.09516070975132271,0.013790635711343535,0.0008432397073822318,0.004108072643591226
0.05472700260985912,0.03357893228530884,0.0009375404112246222,0.08935729988361568,0.04530687764028942,0.032999188540353434,0.0081726338520407,0.026466449659247285,0.03092011450594884
0.0001189525437728263,0.0056778788566589355,0.001802017328333118,0.00033560559876349386,0.05495379389781934,0.024806929260110053,0.06608074954173859,0.0728304379830062,0.07091674164029517
0.003227559980454724,0.006048649549484253,0.009522824259666367,0.008239271397166134,0.04645943457649488,0.003756226547798274,0.05720282077754224,0.07867525485694263,0.083198706386738
0.010974356412454533,0.012989348479142349,0.030041704383809473,0.07319281003491533,0.029951253568165942,0.0013438988961911313,0.03534845989425073,0.03351347085919531,0.0123631866218398
0.08755626151051782,0.014405200379054794,0.015549592654855775,0.2180266390792706,0.10624472829137296,0.3304597050266919,0.20497027767902976,0.2061935777117782,0.20490100068992811
0.01199848830156177,0.006025165319442749,7.047717574033371e-05,0.0013952507027299283,0.04204907798745725,0.006680380420575251,0.0022509134014260246,0.025015673016421727,0.020604965827772083
0.01905640765668779,0.006470322608947754,0.013738846502004411,4.31053062632016e-05,0.03673031357982837,6.978547834899397e-05,0.2042527770122099,0.23348589026291564,0.21014207580554
0.09110844810135828,0.061945382638133595,0.09883874304926936,0.09560141139088506,0.0289857251154719,0.08767439926183736,0.05576392697924143,0.07591461641377717,0.08013869351181738
0.11517187957052816,0.06870014875930697,0.26427583085477824,0.027479632742790694,0.2897271999362606,0.5158412000517264,0.5009397024648766,0.4729394239176422,0.5103541326161573
0.01675729755390614,0.06606996059417725,0.017799043062200967,0.007047717574033371,0.05939229124192693,0.12187194132886955,0.1944891389758967,0.1978555013227594,0.206882875760047
0.13724120003094936,0.22429096527261783,0.12979406439932745,0.30622009569377984,0.06664557705026791,0.1102044294058026,0.011905476143976967,0.004575150843551756,0.008149239578315204
0.013922678078366724,0.030003940756194836,0.03706549851286689,0.03614379930169401,0.0531619632430351,0.12348060874342609,0.0575762366746273,0.06466574221030152,0.061502673585465295
0.2554315013482641,0.36787012219429016,0.3116846631320314,0.27466701150911677,0.33762053457908203,0.27527185994745923,0.21281522713614742,0.2220314531703316,0.22714173332119508
0.04463458964620899,0.06014916686550481,0.0341397258502521,0.04577783525151943,0.002670208486013931,0.06948237688636899,0.06628974734469822,0.08131123180303862,0.07902291903528261
0.038489756722337176,0.018381013265791307,0.03805185568343466,0.02488038277511964,0.04148729322412853,0.037612250308512805,0.03443968980235593,0.039332154821612175,0.042856079035570205
0.0030694567966222173,0.0021924078464508057,0.0007125307125307128,0.004720031035820513,0.07805255981000489,0.043155232167756484,0.04813636422658696,0.02195668033194402,0.018554449754286096
0.1624675591912229,0.1587710938022961,0.19311457390404735,0.17082632872106557,0.1234989486455875,0.005326626763589665,0.06466204030189232,0.06888655874507826,0.07141844212134826
0.015250891284486812,0.0038385076331981516,0.03301306090779771,0.003319108582266417,0.08471269015063915,0.08790604139683855,0.04453073161401622,0.029971796993195743,0.0344848767147129
0.037404014049046606,0.01225978136062622,0.0014227983964826077,0.014974783395836033,0.02196934654258436,0.026832322868424137,0.1799640254525,0.1770021026010754,0.17975354884027966
0.10324175471277669,0.05340876290472296,0.1980576748997802,0.20173283331178066,0.14087106986273776,0.11200661573015039,0.16036320156235262,0.17917964673587372,0.1781420547228823
0.020970137639730935,0.013349527203834755,0.06164328203801886,0.06970128022759603,0.11132164355211602,0.09682888741026777,0.17222262963562318,0.15971323431164197,0.15124192667744432
0.0017431522567725596,0.0028167221303530554,0.0052489331436699795,0.0008922798396482552,0.014521949918521536,0.0005172636751584192,0.00181793092973076,0.02768280481416889,0.03119253081753069
0.15366827647440484,0.09741243797903698,0.23309485322643198,0.41980257769731444,0.049549145800864225,0.16985167224452696,0.3827165750092921,0.36562165073119585,0.3602659145176452
0.0066521217146082706,0.0023044347763061523,0.0,0.00033560559876349386,0.033888443164802114,0.0,0.030607701787673802,0.03633194234557921,0.03471867394863518
0.061248484460179164,0.024741025320481308,0.02225947239105136,0.007284796758480993,0.05520575200480571,0.06768481523718443,0.1946746711647994,0.18231419428300896,0.1880387980122644
0.009130672398402193,0.10239689915574535,0.05348086124401917,0.19048234837708522,0.02978416377643142,0.09889284252608549,0.08398200836049952,0.08777007423767935,0.09080446021428534
0.00720242438943537,0.06029695272445679,0.026444782102676853,0.007047717574033371,0.0597886587926034,0.17758608638686363,0.20613357421904932,0.21522536455572727,0.22617110656879347
0.03796194523242491,0.15792273917821587,0.13869520237941302,0.03982930298719767,0.0855879117827566,0.2685401252449761,0.321583000263556,0.3099452019016518,0.3083202087019409
0.023819770701254753,0.008930489754254423,0.04201635846372687,0.2552696236906763,0.0491751841695578,0.0004029741050977342,0.2670555372774422,0.2690139050430879,0.2689970283192196
0.04023615035774103,0.08016299815639155,0.004580046553730746,0.15194620457778352,0.010450455029543226,0.14000932121942064,0.08874045538237546,0.06924103688842922,0.07637915604878828
0.0031716359145722017,0.056361602076611006,0.0034213759213758133,0.21496616233458335,0.08928689617455388,0.0075048968071591005,0.1607797282346206,0.16072996667682843,0.1600157259498172
0.0050915926889511095,0.004735708236694336,0.0008673865252812622,5.172636751584192e-05,0.01740517250045865,0.00018280317705579067,0.04839475680704952,0.08164760457343116,0.08998356619381703
0.0037758965596789754,0.0005232691764831543,2.586318375792096e-06,0.007047717574033371,0.0026759360735386026,0.0,0.07525182392972252,0.09460770861812919,0.09542276910674365
0.004369284858477679,0.021948462421767956,0.013838096469675348,0.05689900426742536,0.029450634867167064,0.01752973039115921,0.08697859302874045,0.08277931974693264,0.07372609129526911
0.0018762145697772952,0.0007466673851013184,0.0,1.293159187896048e-05,0.025270429374143137,0.0,0.04214429749789983,0.07835256280075094,0.07578525153688093
0.011694286293238229,0.009700655937194824,0.008215117030906506,5.74737416842688e-05,0.015142934657662983,0.06778725907378046,0.17305355096171293,0.173993760787505,0.18060514753745824
0.008567141645614416,0.012684822082519531,0.005541833699728439,0.008239271397166134,0.05814921746575031,0.1072925080278414,0.06949175038214506,0.0909494325490521,0.0943970116340097
0.06488096637981909,0.0665220320224762,0.035448726238199904,0.013254881675934319,0.10334509971489031,0.05771637286333512,0.04253514756512211,0.03262855554720197,0.03284582382399466
0.11863264717499133,0.15733960214614506,0.14562168627958139,0.06461485408853834,0.24577297964062716,0.13575566328195898,0.12284325881608882,0.10030487994961407,0.10683328645083123
0.008978304129599102,0.00963582634370877,0.014095435148066743,0.009396956765377829,0.04237093022769461,0.023997772362495423,0.02701037496368583,0.05464053063668105,0.06069338360480328
0.02475223766353874,0.0029145479202270508,0.0011822707875339456,0.06368809000387948,0.04543035931562132,0.01807752901850003,0.02647989407550888,0.01888180652160669,0.01850590747149369
0.19489388722180767,0.17617702010099356,0.43578462433725573,0.15278675804991604,0.32814949603850074,0.46182584340282573,0.493044890813767,0.46849863626472776,0.47112805310200007
0.06190389119170275,0.03626975369348606,0.016126341652657583,0.06711496185180399,0.06471088306067108,0.022817567941753325,0.13247226171668858,0.11516444795446695,0.1073958482595147
0.06817781538307247,0.029032633041913114,0.009388335704125174,0.0004526057157636168,0.046707543922825355,0.0005172636751584192,0.0035371421877901654,0.024266478586121007,0.02123815240981255
0.0027705573104829535,0.006484687328338623,0.0011247252036725721,0.0035238587870166857,0.005572482110280559,0.0,0.05774671811030563,0.07157362435062396,0.0765825774301803
0.005046726549008227,0.00477948784828186,0.0014945687314108374,0.004698478382688914,0.00805679394238975,0.052421682719423754,0.025228918356224206,0.0030029212861203275,0.007974937116573525
0.09805835620957669,0.12495797872543335,0.0926089486615802,0.00956937799043063,0.1435425232669245,0.1564352135970144,0.07517131282446099,0.0854806366024981,0.09218104803958048
0.021607102565186165,0.00927131606939613,0.07884359239622393,0.04314841156946431,0.13166534264443303,0.20588597961557434,0.06744010802806233,0.05774659485381883,0.0652417738673402
0.053258612997591215,0.059682902309513175,0.040198176645544925,0.11528514160093106,0.07951394048919969,0.12666460011225977,0.09937438533001458,0.0913930767997908,0.09220833365767639
0.004887250149000369,0.021544545888900757,0.007941290572869525,0.0797879218931851,0.17185052287444044,0.17326915950489918,0.1384512424471923,0.16611828884429555,0.18427709176497054
0.0001612700239725512,0.0003779165405328744,0.018555864476917094,0.07060649165912322,0.029503369240832744,0.02887909485338036,0.038818877646161876,0.02897575860673976,0.028660847297731412
0.11215508131641516,0.12804427366045212,0.11635555411871201,0.05599379283589809,0.13640820592203098,0.22242361539506694,0.19265417477950275,0.19459121648436595,0.18334174450979351
0.08468955766496364,0.09735694513366555,0.10937540411224624,0.07674899780162939,0.0872069133432905,0.045924137334637294,0.06404735421652197,0.04198054536128465,0.042804424144286174
0.0035649027419127526,0.004671037197113037,0.0,1.293159187896048e-05,0.0016284797616274785,0.0,0.05612838547300647,0.08449344132022026,0.08495111951478142
0.02068183905198273,0.04848895522457619,0.22110985387301163,0.05799818957713687,0.06131029182151193,0.26767719389474165,0.28812761831078837,0.27780518770560053,0.2819805968698642
0.06297766698947649,0.07230501842887255,0.035111858269753105,0.09317211948790899,0.020479590578232093,0.06364364987950363,0.016863530730966303,0.007001058739109001,0.0024449511804560953
0.008591847323303295,0.0011986341719082971,0.0001377214535109342,0.0004597899334741504,0.08491298954666601,0.10395863455192068,0.13236903615424328,0.13728319429683616,0.14287536465704448
0.0765532502615532,0.036673545837402344,0.02734158799948273,0.0005172636751584192,0.11571365604648365,0.0223106076639777,0.05345921943617293,0.04217184272692455,0.05188340541983471
0.00526440867067402,0.0005752742290496826,0.011885426095952414,5.172636751584192e-05,0.0035853377272722295,0.0,0.003660902089268614,0.03253560298060219,0.03602315008949691
0.03335877313204261,0.03036750973111116,0.04211463856200694,0.02159575843786371,0.08404633934918293,0.02659420079562068,0.007431982986779079,0.013512074218212218,0.01908438638170444
0.014877024849583883,0.08845943212509155,0.02387139531876374,0.008836587783956212,0.04994534030618337,0.0,0.02108773474659109,0.043994090795847776,0.03874014600680377
0.2030546474909175,0.07785806059837341,0.07496152851416003,0.10694426483900171,0.07073975479631808,0.346747198182538,0.2321234845776733,0.21091752262812208,0.21724558536963987
0.0008105455943596212,0.001965254545211792,0.0022656148971938444,0.0023600155179102564,0.003973981615902546,0.0,0.053043144646097384,0.07422704714750407,0.0737376841794622
0.0016304690097925065,0.0014046132564544678,0.0,0.0032070347859821566,0.02532142180502752,0.0,0.029342704677704834,0.02503772211437183,0.01844753167157995
0.005008958498597276,0.007792085409164429,0.0,0.0020136335925809634,0.035047458373940917,0.0,0.09752955751289427,0.10945857521873621,0.11002246488525956
0.002476625020223331,9.581446647644043e-05,0.0024712272080693143,0.00033560559876349386,0.006042089837151522,0.04674348870339964,0.022244258199780542,0.004280286581358622,0.005037276649141735
0.048361475767659534,0.11807793684830781,0.08364606233027261,0.0037932669511616945,0.06859025978133984,0.045147142468730805,0.01320052896578372,0.017579568781890348,0.01955611836650681
0.036426264616045506,0.027369054114080138,0.07518750808224486,0.10907797749903012,0.009474078238272843,0.11621780637595822,0.186923135216231,0.18809384188847378,0.1902735911367347
0.004294974513900937,0.008073955774307251,0.0019242208715892929,0.0014095435148066744,0.02150322327364023,0.05392501235596374,0.06870693766093794,0.04872694262421561,0.05212804837321571
0.24078843959906399,0.19302698246075822,0.2912087805508857,0.022759601706970056,0.34677431008399084,0.18851137421910374,0.27205651680650844,0.26811804916340437,0.2716118753554963
0.024335923317611703,0.006638169288635254,0.0292076167076167,0.024052760894866174,0.06884746957611632,0.0189305385361207,0.0009164625777010604,0.004552702245309334,0.006745855220665134
0.18640445804146755,0.14941827368030225,0.21447400750032297,0.10384068278805114,0.28761578773059837,0.5408276400784477,0.35187390763528514,0.33580815374354883,0.33628850514530934
0.01880053618394017,0.01120615005493164,0.012802599249967673,0.002349239191344457,0.05366821609271102,0.0351751755871768,0.001782792041877923,0.018480861056385287,0.033986880474325264
0.010689447622006468,0.040943145751953125,0.01586512349670245,0.024052760894866174,0.06258328790859752,0.1290316207538268,0.18486565945216848,0.2005533936975346,0.21145471694936793
0.11335744110748097,0.21832982649103905,0.1601218802534594,0.10578042156989526,0.09354076928521887,0.028415972577616938,0.1778103403357234,0.16519286325771296,0.16867667141900708
0.036348423953538544,0.01535725306450253,0.09848053795422229,0.12213888529677996,0.08229821279798316,0.14704503593363155,0.2609812692913491,0.2594547963979559,0.2581680301749269
0.11324559870820589,0.16963276670941962,0.3201393379024959,0.08444329496961073,0.277638718249956,0.3694555799818958,0.283839409255935,0.3093758873447103,0.3069872679526927
0.018589003417157704,0.00946730375289917,7.047717574033371e-05,0.0028190870296133487,0.07692704275809412,0.010926118437541455,0.045418226551291685,0.027007366790473136,0.02551377595529924
0.0077547113659764645,0.026424357896632417,0.004867451183240671,0.011276348118453395,0.024853116012785025,0.008069165977152966,0.040864167279755975,0.022060480357037685,0.02261838657119923
0.026512364135553163,0.04001649690062853,0.046604487262382005,0.08996077417130048,0.021277166163706757,0.022387666867315387,0.011323706197631178,0.007640388974388138,0.005331137702602573
0.007536763792249224,0.0025769174098968506,0.0008845208845208852,5.74737416842688e-05,0.023764998695935312,0.024413312813368986,0.08223539416732084,0.07824298134273765,0.07802968934724788
0.03845478849331086,0.04890153336136488,0.011253394542868209,0.07778352515194623,0.03941178973691986,0.058652475996873066,0.05349489749830555,0.06443749387103867,0.05779848288907871
0.07188783852388014,0.0815460752403383,0.07132322513901465,0.07241691452217769,0.1003958139544647,0.18629616235949412,0.15688802109739752,0.149180740869923,0.13573261944924114
0.07625354434970236,0.024029046297073364,0.0006449631449631455,0.019224966593387644,0.011922343587047239,0.04394369777180892,0.1761860771149667,0.16413444116130282,0.16204345195209785
0.03174208501557793,0.0029274821281433105,0.016623561360403466,0.043040648303806196,0.004465443542376414,0.0,0.08702781394363213,0.09342199174307213,0.09519668276781824
0.04399396843332487,0.0768271236783179,0.039664748480537984,0.02344928660718136,0.07844950780726292,0.03542424769895505,0.02812672852570719,0.035579399413663365,0.03398381476921376
0.17372060966470884,0.05334165692329407,0.013415556705030394,0.01592202250096987,0.10135742038573192,0.21399263965882484,0.24692219729728693,0.2274751183466464,0.22350539772147848
0.0967056162794723,0.028353421338606827,0.02751260830208197,0.026251131514289427,0.005037371454909685,0.2911356515902104,0.19777642233503476,0.20004385189279808,0.19455737829936917
0.18821561295699607,0.1430719813075917,0.1435506918401655,0.16080434501487129,0.003245412198156966,0.048334921394664276,0.005885979740792746,0.015018549406435155,0.019353372689283693
0.0006851597468172455,0.014041543006896973,0.014867774473037635,0.0032070347859821566,0.06645356506045333,0.0,0.07594207582943535,0.08265770914879635,0.08851137603029348
0.01943826700988684,0.015674680471420288,0.0004506659769817664,0.0028190870296133487,0.06905685577007675,0.01409639703372265,0.052559149158060925,0.04109059334720108,0.039315575045048436
0.0054431732404471925,0.0457900072167704,0.0377602482865641,0.03758782706151129,0.027553855927720333,0.021638676242533628,0.048415271921912084,0.06731803224577275,0.06814872469964743
0.04738583122722195,0.06868204220861573,0.21677680072416916,0.12155696366222687,0.11026112194998464,0.13734589707027284,0.19936483938309824,0.21826504242430184,0.21958409328714168
0.2018791465000061,0.2031419181768234,0.15478404241562133,0.4136816242079401,0.16004768403001596,0.11386843997970097,0.16085299524453858,0.17320759196993316,0.17284444181096892
0.06090397301692141,0.1671047626029747,0.290671796198112,0.19701280227596016,0.1722863940761028,0.13133889648997768,0.29256290518520867,0.3011464754388573,0.3027171255962968
0.06521555240767957,0.12058911670939232,0.020998318893055746,0.07590844432949695,0.12529619772871872,0.0377602482865641,0.015001603497691196,0.004768733545396642,0.005221595337788272
0.011435036897658568,0.02656994768322385,0.0306850510797879,0.05750247855511013,0.0583574950834079,0.11872836315329782,0.09504587879178827,0.11504186152661217,0.12163599748936865
0.007280351212238853,0.005061596632003784,0.0005657571447045134,0.028837449890081468,0.008861120991955386,0.018146419255511494,0.059103203870200294,0.03264806100678329,0.03443879859646013
0.020971734484163316,0.026230990886688232,0.0422649683175999,0.043040648303806196,0.07698727242973916,0.19814405910264646,0.12854312130247292,0.1315338885583755,0.13996389248883975
0.053576274071243005,0.0029805748826178258,0.03620522436311909,0.05757144704513125,0.0609224226932466,0.03359300037328515,0.14795311615922324,0.1641463430427697,0.17071021107129977
0.0982304474122446,0.12662952359860674,0.11494504073451445,0.10353894564420883,0.08486576656227354,0.10340991979571205,0.08175969018184909,0.06315808174140039,0.07798121783316686
0.11212301648106021,0.052317858929315286,0.3055832147937409,0.03821285400232777,0.043497107052499984,0.12840824689547187,0.3127616181092234,0.2964559988147174,0.30118522876476495
0.01776726088999445,0.012891680002212524,0.0007487391697918017,0.0017619293935083429,0.11644779513395817,0.015813883608869293,0.025506760972559772,0.018619136128871547,0.01936813363332999
0.1908718808013724,0.21399532325376014,0.052796780033622204,0.2285658864606233,0.03094267707034143,0.21270633807224582,0.029802462559260667,0.05247810851231044,0.04928807281567288
0.11220134152372549,0.10483527528458086,0.10091878960300017,0.0885167464114833,0.009013610173641384,0.07965844830127997,0.028459231633061688,0.04180055246740061,0.04772921915005404
0.12226606459170059,0.23818784952163696,0.050298719772403994,0.01592202250096987,0.10400445949479759,0.37247466681963615,0.23412469260995128,0.21487495785411045,0.20664934220018338
0.017629286355936625,0.011886194014971652,0.007270140954351475,0.0004741583688952176,0.04658413671060339,0.18990563199182078,0.24898614020308146,0.2608682669881164,0.2441783838404687
0.10098712551395397,0.09865563801894073,0.09664004914004921,0.10866847708952973,0.07545529288939329,0.15083076563820805,0.1181144136309683,0.10633039909623992,0.1070274364736496
0.07895247867633441,0.08105669368998314,0.0676677874046295,0.020302599249967662,0.10726264828381263,0.0028259905910295313,0.11246797400777997,0.1284409128889114,0.12851223896805214
0.03687532994932694,0.027820289134979248,0.019964438122332867,0.004698478382688914,0.030873935099245013,0.09093445381261721,0.01934587318944747,0.010927322529428102,0.013949696427655185
0.20034208472112391,0.13301024434021713,0.14726141212983337,0.2714556661925083,0.1672967617690612,0.1285517104694887,0.2190891049654018,0.19109831876771938,0.19630079172227677
0.3117033605526749,0.41244585306650916,0.4805738393896289,0.4668563300142248,0.33356708433979354,0.32351312091010487,0.3807340128014878,0.3634991378792364,0.3608777091755802
0.08996369029640741,0.06218889355659485,0.018017586964955395,0.012586749428854701,0.10976548353582091,0.048535556713807125,0.06048907883374122,0.049055864900901205,0.05771875369913259
0.051013691826795576,0.049813492885771166,0.005847019268071928,0.04575628259838789,0.017601548435283186,0.16420310699906762,0.12694851391140619,0.1435042853118292,0.1331980260797853
0.016462707006341688,0.008552461862564087,0.001744148454674771,0.008121039699987075,0.07261471259854901,0.030998437718577493,0.01778895275376946,0.005645987081506834,0.0033293048695728373
0.048311347792138054,0.06482169556229261,0.08957002457002457,0.03349282296650721,0.007033197082248227,0.027270345092943765,0.07406182714189519,0.09804099228422954,0.10234913856987841
0.022196486385390443,0.027404084884533053,0.05753556187766714,0.05733929418139944,0.084873878111653,0.027118401028119507,0.04715355260440057,0.058401484212746255,0.06316826788281166
0.007762093555205917,0.03991314768791199,0.022565627828785736,0.00010345273503168385,0.0737146872027443,0.04983618244228352,0.0007983638792056214,0.011257707423105973,0.011183321341997551
0.08792780713118192,0.06178263238295534,0.1321385620069831,0.27414974783395835,0.009094847230254,0.1641377507052993,0.06242893701407126,0.056437046614481914,0.054430573125661325
0.08811129495938297,0.014529460740246636,0.03662097504202755,0.04060519849993538,0.08858473410234569,0.0053568451789276494,0.22851035478211135,0.22092299748147864,0.22648308119495075
