Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.012796822023449315
P_charged_centers,1.0,1.0,0.00734122145002438
N_charged_centers,1.0,1.0,-0.0013535806661872237
N_charged_centers,0.0,0.0,0.0018685703682952883
cLogP,9.3028,9.3028,-0.019673411706182566
cLogP,9.784,9.784,0.008363815354737443
cLogP,12.515,12.515,0.007088612572993296
cLogP,6.12,6.12,-0.04344289827833699
cLogP,11.8502,11.8502,0.01198303827448814
cLogP,12.73,12.73,0.03746687645632894
Hbond_D,3.0,3.0,0.010816000223927678
Hbond_D,2.0,2.0,0.013549669298210902
Hbond_D,0.0,0.0,-0.013284694502971844
Hbond_A,10.0,10.0,0.02523974320421334
Hbond_A,9.0,9.0,0.032914861699876105
Hbond_A,4.0,4.0,-0.01287440596437593
Hbond_A,8.0,8.0,-0.01350238677512771
Hbond_A,0.0,0.0,-0.008732534679508342
Total_Carbon_Tails,36.0,36.0,0.004559917638502519
Total_Carbon_Tails,28.0,28.0,-0.021081949417708412
Double_bonds,1.0,1.0,-0.0044926096398892465
Double_bonds,2.0,2.0,0.006689839516985074
Double_bonds,0.0,0.0,-0.0027061492207958986
Size,"(372.0, 471.0)",421.5,-0.017374456749316432
Size,"(273.0, 372.0)",322.5,-0.01712159143315371
Size,"(174.0, 273.0)",223.5,-0.0060088221015129825
Size,"(471.0, 570.0)",520.5,-0.017781720029705482
Size,"(1263.0, 1362.0)",1312.5,-0.017151454046615278
Size,"(75.0, 174.0)",124.5,0.008147737109483133
Size,"(867.0, 966.0)",916.5,-0.017547737955595513
Size,"(1857.0, 1956.0)",1906.5,-0.027622632116396293
Size,"(966.0, 1065.0)",1015.5,-0.024641709430922178
Size,"(1164.0, 1263.0)",1213.5,-0.02873376037669964
Size,"(1065.0, 1164.0)",1114.5,-0.044549870093393014
Size,"(1659.0, 1758.0)",1708.5,-0.03280450505572204
Size,"(669.0, 768.0)",718.5,-0.007568447009564808
Size,"(570.0, 669.0)",619.5,-0.007359285095242874
Size,"(768.0, 867.0)",817.5,-0.027234198826077537
Size,"(1461.0, 1560.0)",1510.5,-0.009801562867419282
Size,"(1560.0, 1659.0)",1609.5,-0.010887081258607222
Size,"(1758.0, 1857.0)",1807.5,-0.0309368926646329
PDI,0.292666667,0.292666667,-0.003275702378474463
PDI,0.187666667,0.187666667,0.00618675303859679
PDI,0.408666667,0.408666667,0.020559404311417305
PDI,0.359666667,0.359666667,0.02265673348752859
PDI,0.308666667,0.308666667,0.011340459660618777
PDI,0.374333333,0.374333333,0.01767979229519827
PDI,0.257,0.257,0.0007694211260736352
PDI,0.367333333,0.367333333,0.019733929269333015
PDI,0.301,0.301,0.0109645075126513
PDI,0.5935,0.5935,-0.028101504607241635
PDI,0.445,0.445,0.000940334095721013
PDI,0.466166667,0.466166667,-0.041264681448032525
PDI,0.062333333,0.062333333,-0.026326237526883838
PDI,0.177666667,0.177666667,0.0018034380524587779
PDI,0.699333333,0.699333333,0.02088777408021669
PDI,0.298,0.298,-0.00541233494041623
PDI,0.319666667,0.319666667,-0.0012983311649203094
PDI,0.671,0.671,0.02531592991689438
PDI,0.285666667,0.285666667,-0.009590919995845755
