# of Features,Feature names,Removed Feature Names,p_value,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
20,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', '14PA', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",None,,0.06830757211714857,0.0012320554725175068,0.6491131001471566,0.014815092165577248,0.849040899583828,0.005396862712024454,"[array([0.  , 0.  , 0.03, ..., 0.01, 0.48, 0.12]), array([0.  , 0.  , 0.  , ..., 0.07, 0.28, 0.7 ]), array([0.05, 0.01, 0.04, ..., 0.  , 0.46, 0.66]), array([0.  , 0.03, 0.04, ..., 0.72, 0.87, 0.87]), array([0.  , 0.  , 0.  , ..., 0.68, 0.77, 0.65])]","[array([0.02, 0.  , 0.  , ..., 0.46, 0.66, 0.29]), array([0.06, 0.11, 0.  , ..., 0.  , 0.2 , 0.78]), array([0.08, 0.  , 0.  , ..., 0.  , 0.34, 0.4 ]), array([0.  , 0.01, 0.  , ..., 0.36, 0.4 , 0.72]), array([0.08, 0.08, 0.01, ..., 0.78, 0.71, 0.64])]",0.0
19,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', '18PG', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",14PA,,0.06806548705668719,0.0006974622938391202,0.6520987030302312,0.009642281836337283,0.852666995194914,0.008246561164610101,"[array([0.  , 0.  , 0.04, ..., 0.02, 0.2 , 0.44]), array([0.  , 0.  , 0.  , ..., 0.17, 0.83, 0.74]), array([0.  , 0.  , 0.03, ..., 0.  , 0.6 , 0.14]), array([0.  , 0.01, 0.06, ..., 0.5 , 0.87, 0.87]), array([0.01, 0.  , 0.  , ..., 0.51, 0.66, 0.69])]","[array([0.02, 0.  , 0.  , ..., 0.46, 0.66, 0.29]), array([0.06, 0.11, 0.  , ..., 0.  , 0.2 , 0.78]), array([0.08, 0.  , 0.  , ..., 0.  , 0.34, 0.4 ]), array([0.  , 0.01, 0.  , ..., 0.36, 0.4 , 0.72]), array([0.08, 0.08, 0.01, ..., 0.78, 0.71, 0.64])]",0.002
18,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",18PG,,0.06803611732115591,0.001514396821328095,0.6438698005796529,0.011895900814667335,0.853812276239904,0.00716190569287647,"[array([0.02, 0.  , 0.05, ..., 0.04, 0.48, 0.12]), array([0.03, 0.  , 0.  , ..., 0.  , 0.84, 0.72]), array([0.  , 0.  , 0.03, ..., 0.  , 0.52, 0.66]), array([0.  , 0.04, 0.05, ..., 0.87, 0.87, 0.87]), array([0.01, 0.  , 0.  , ..., 0.62, 0.66, 0.35])]","[array([0.02, 0.  , 0.  , ..., 0.46, 0.66, 0.29]), array([0.06, 0.11, 0.  , ..., 0.  , 0.2 , 0.78]), array([0.08, 0.  , 0.  , ..., 0.  , 0.34, 0.4 ]), array([0.  , 0.01, 0.  , ..., 0.36, 0.4 , 0.72]), array([0.08, 0.08, 0.01, ..., 0.78, 0.71, 0.64])]",0.004
17,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Hbond_D,,0.0676559673195347,0.001038823208369073,0.6535256634183624,0.004224429773673062,0.8543246631967245,0.005990875334213035,"[array([0.  , 0.  , 0.  , ..., 0.01, 0.48, 0.16]), array([0.  , 0.  , 0.  , ..., 0.  , 0.22, 0.58]), array([0.  , 0.  , 0.  , ..., 0.  , 0.45, 0.73]), array([0.  , 0.  , 0.04, ..., 0.75, 0.71, 0.71]), array([0.02, 0.  , 0.  , ..., 0.81, 0.66, 0.56])]","[array([0.02, 0.  , 0.  , ..., 0.46, 0.66, 0.29]), array([0.06, 0.11, 0.  , ..., 0.  , 0.2 , 0.78]), array([0.08, 0.  , 0.  , ..., 0.  , 0.34, 0.4 ]), array([0.  , 0.01, 0.  , ..., 0.36, 0.4 , 0.72]), array([0.08, 0.08, 0.01, ..., 0.78, 0.71, 0.64])]",0.006
16,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'DOPE', 'DSPC', 'DOTAP', 'DDAB', 'Size', 'PDI', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Zeta,,0.06747269971881774,0.0020335815499083073,0.6474188396536624,0.009599040455029361,0.8588484222423478,0.004100427115040426,"[array([0.02, 0.  , 0.02, ..., 0.01, 0.48, 0.12]), array([0.02, 0.  , 0.  , ..., 0.01, 0.56, 0.75]), array([0.  , 0.  , 0.03, ..., 0.  , 0.46, 0.66]), array([0.01, 0.01, 0.06, ..., 0.76, 0.76, 0.74]), array([0.  , 0.  , 0.01, ..., 0.65, 0.66, 0.49])]","[array([0.02, 0.  , 0.  , ..., 0.46, 0.66, 0.29]), array([0.06, 0.11, 0.  , ..., 0.  , 0.2 , 0.78]), array([0.08, 0.  , 0.  , ..., 0.  , 0.34, 0.4 ]), array([0.  , 0.01, 0.  , ..., 0.36, 0.4 , 0.72]), array([0.08, 0.08, 0.01, ..., 0.78, 0.71, 0.64])]",0.008
